Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,15,6,0,3,2,0,2,1,4,0,6,0,0,0,3,23,0,0,0,11,3,4,5,1,0,5,1,2,14,0,1,13,4,6,9,2,9,2,12,2,1,0,0,1,1,1,3,7,7,1,0,1,13,0,7,5,1,1,0,0,17,4,0,18,13,0,19,0,0,20,10,10,0,0,32,6,0,0,12,4,3,0,0,4,0,1,2,27,4,2,9,7,3,0,0,0,4,0,27,0,1,4,6,12,0,7,0,27,2,3,2,1,9,22,5,0,0,3,0,7,1,0,13,1,6,11,0,2,13,4,4,9,21,5,12,12,5,3,12,2,1,1,0,7,5,28,10,0,10,5,0
0,5,0,1,1,0,0,0,0,1,1,1,0,1,1,0,9,0,3,11,0,10,3,0,0,0,2,1,7,4,6,0,6,10,3,3,0,5,3,8,2,1,0,0,2,1,2,5,2,0,0,1,0,11,0,0,0,3,3,0,0,5,24,0,11,0,0,13,1,0,1,11,5,2,0,21,1,3,0,0,0,8,30,0,1,0,0,7,5,13,0,1,4,1,0,0,0,4,1,28,2,10,5,2,0,10,5,5,2,0,0,1,2,2,6,0,0,2,1,0,10,4,7,1,1,0,2,0,1,4,4,3,16,4,0,0,9,14,1,2,0,2,0,1,1,2,10,1,0,7,0,5
1,4,3,0,0,6,7,2,2,2,6,5,6,3,3,0,0,4,7,3,10,0,5,2,14,13,4,6,1,2,1,7,0,6,0,0,0,15,9,4,5,8,4,0,2,1,10,12,13,3,5,4,0,4,4,2,7,1,1,0,14,2,11,2,4,0,9,4,0,0,0,6,0,2,1,12,0,10,0,5,20,2,2,0,7,4,18,5,7,8,0,2,9,0,1,26,0,1,8,1,2,5,2,11,1,10,6,7,0,2,0,7,0,0,0,3,3,0,1,3,6,0,2,1,9,0,2,0,2,8,1,1,10,1,19,0,5,2,8,0,3,18,2,12,5,3,9,0,0,4,4,2
1,3,0,0,4,14,0,7,9,2,1,13,1,10,13,0,1,4,3,4,3,5,0,6,6,8,2,8,4,4,4,10,7,0,6,12,9,3,1,12,2,4,0,1,1,3,7,5,8,1,6,2,1,3,1,2,8,2,5,0,17,0,6,0,10,16,0,0,9,1,11,8,5,0,6,7,8,3,2,6,0,1,1,1,3,1,6,5,6,25,4,7,5,4,0,4,0,18,1,6,0,4,5,1,10,7,4,10,1,9,3,2,5,4,2,1,0,3,7,2,5,0,3,12,0,2,8,0,1,4,2,4,7,3,5,8,0,4,7,13,0,5,5,0,4,8,2,10,10,10,6,0
7,0,0,4,17,26,19,6,6,7,21,2,0,12,1,13,1,0,7,5,0,2,6,0,1,0,8,3,20,1,0,1,1,1,12,0,0,2,19,10,5,0,4,14,14,0,11,3,12,1,20,8,21,0,16,0,6,0,0,20,0,1,13,28,6,0,6,3,5,6,0,6,2,1,12,0,2,3,0,5,3,13,0,8,0,0,2,0,1,4,25,1,7,0,18,0,12,0,0,2,12,4,1,6,7,0,6,9,0,5,3,2,13,0,3,4,1,0,2,14,4,3,9,0,22,0,0,12,0,3,0,5,1,14,3,1,2,1,22,1,0,3,7,15,3,4,8,5,23,11,3,10
2,2,0,4,1,13,4,8,4,0,1,1,2,17,23,21,4,1,29,1,0,14,6,1,0,3,30,7,2,4,0,1,3,0,9,2,6,6,3,8,2,8,0,3,12,12,13,8,18,4,21,8,2,3,1,1,11,0,4,0,2,1,14,3,4,1,10,4,15,3,1,17,3,0,5,7,9,3,0,15,10,9,5,2,8,0,1,3,1,1,0,5,1,2,1,16,1,3,12,13,1,18,0,15,10,4,4,2,1,19,17,0,2,0,0,4,0,9,2,1,18,4,14,1,2,6,5,5,2,10,1,7,5,9,5,2,5,1,2,5,1,1,7,7,1,16,3,25,2,6,16,20
0,3,0,2,0,1,0,12,1,1,0,15,38,0,10,0,0,44,0,0,0,13,8,0,3,0,1,1,0,1,1,11,9,20,5,7,45,3,7,3,3,28,0,0,0,4,2,11,2,15,0,1,0,2,1,43,0,38,3,0,48,0,1,0,21,25,10,5,4,0,10,9,21,2,2,47,9,2,11,0,19,1,4,0,0,36,39,3,24,9,0,51,4,22,0,4,0,4,0,4,0,3,0,0,21,23,1,1,11,4,23,21,0,0,1,0,0,1,19,2,1,0,0,44,0,40,5,1,22,4,3,0,37,0,16,5,10,7,1,16,52,20,0,9,5,6,9,8,4,9,6,0
6,2,12,3,7,3,19,0,1,3,3,8,0,0,1,3,1,0,5,5,2,4,2,8,30,1,0,13,2,2,13,4,6,21,1,1,0,0,2,8,0,2,8,2,6,2,2,1,6,0,10,0,2,0,2,0,15,1,1,36,0,1,11,9,0,3,0,5,5,3,1,11,1,2,1,7,11,8,1,5,0,2,9,8,1,0,0,4,3,13,1,0,4,1,5,3,7,0,18,1,5,15,7,6,2,2,2,0,0,9,0,2,12,0,0,14,7,1,1,3,0,14,0,0,4,0,4,8,1,3,2,0,11,12,0,4,4,6,15,0,0,0,3,2,5,0,2,24,5,7,0,0
5,0,1,10,6,14,25,8,25,11,11,1,1,20,8,1,0,0,0,1,1,6,8,3,7,1,13,0,3,4,1,4,1,1,0,4,0,0,11,7,11,0,20,0,0,13,8,11,15,0,7,0,8,0,36,1,11,0,0,14,8,0,20,11,1,0,8,1,11,13,4,13,0,8,12,9,4,4,0,1,41,0,2,0,0,5,1,18,1,7,8,0,16,3,0,18,4,10,20,0,11,2,1,12,2,8,0,1,3,7,1,0,1,2,0,8,3,2,0,13,0,3,4,1,18,0,2,23,1,2,6,0,3,0,7,1,2,29,4,9,0,15,5,9,1,5,1,4,24,12,1,1
0,4,1,0,0,14,0,2,7,5,0,7,2,1,0,13,3,0,2,2,7,1,4,20,2,0,2,3,0,7,6,2,5,4,6,2,0,4,1,4,8,2,1,5,1,4,10,4,8,4,13,0,1,8,4,1,3,0,0,0,2,5,5,0,2,2,0,14,10,2,2,17,11,3,1,4,6,12,0,1,2,14,3,0,9,0,0,3,6,6,3,1,2,11,0,1,3,1,1,27,0,5,2,7,4,5,32,6,4,3,1,4,2,3,16,7,0,5,0,2,8,1,4,2,0,0,2,0,2,8,4,13,1,16,6,7,1,8,21,3,0,2,1,3,10,8,6,11,0,6,1,5
6,5,4,6,6,9,4,10,1,7,5,9,2,10,0,1,17,1,2,14,4,2,4,1,4,1,2,4,7,0,6,1,11,12,3,2,1,1,8,9,2,2,0,1,4,3,2,7,8,0,4,4,1,30,8,3,15,0,2,5,2,51,15,3,9,2,1,21,7,1,12,13,10,2,3,22,5,4,0,2,1,10,12,4,5,0,0,12,4,9,5,2,3,3,2,0,2,2,3,294,7,1,39,4,4,6,11,3,7,1,0,0,4,9,5,13,1,3,1,0,14,1,10,3,4,5,19,1,0,7,3,42,3,7,5,6,9,9,16,11,11,1,8,0,2,2,5,9,3,10,2,0
4,24,50,1,11,3,12,22,0,5,13,0,0,8,0,1,1,0,4,0,6,1,4,0,0,1,13,1,6,6,0,12,0,12,4,0,0,0,7,1,1,0,0,15,5,0,0,19,3,5,0,5,1,2,9,1,3,0,3,20,1,0,8,1,5,0,0,0,1,1,2,39,1,13,7,10,3,1,0,9,3,0,0,6,14,2,4,2,0,17,11,0,1,0,3,0,2,3,21,2,0,14,4,3,1,1,8,0,0,3,0,1,6,1,5,9,4,0,0,1,0,3,1,0,23,3,0,0,0,9,3,0,6,3,5,2,0,9,1,0,0,1,0,11,29,3,4,3,19,14,0,6
0,17,5,2,0,3,4,7,2,10,0,6,23,0,10,5,10,5,2,1,0,7,10,1,1,11,4,4,2,1,12,0,9,4,1,12,4,4,0,6,8,3,0,0,1,28,3,22,3,9,2,0,0,3,0,7,7,1,0,0,33,1,9,1,7,8,8,6,9,0,9,17,3,2,6,14,14,5,10,4,13,0,4,2,1,1,6,1,1,21,4,11,13,1,1,7,0,10,3,2,6,5,1,1,6,12,9,5,1,16,2,1,0,0,4,5,0,1,1,0,1,0,1,1,0,1,1,0,7,13,13,1,19,17,14,4,4,5,4,13,2,36,3,14,12,10,4,22,1,14,1,2
0,12,0,1,0,0,0,4,0,3,1,0,1,0,3,3,27,1,3,13,6,0,7,1,3,9,6,1,5,11,0,9,0,1,3,6,0,13,2,18,1,6,1,0,1,3,10,1,6,0,10,3,0,22,0,0,4,6,5,0,5,31,7,0,23,6,0,21,7,0,17,19,14,0,0,19,9,2,9,2,0,3,24,0,9,0,6,2,24,23,2,14,6,0,0,0,4,2,4,21,0,2,13,15,3,5,6,0,8,6,2,5,0,2,8,6,4,10,2,1,7,1,7,7,0,5,20,0,1,7,4,7,13,5,8,7,8,2,0,10,0,2,0,3,5,2,10,6,1,9,2,5
15,4,37,6,2,0,5,13,33,1,8,2,16,0,5,0,1,12,6,4,10,6,0,1,0,20,21,1,4,12,12,4,1,0,12,7,0,3,15,8,2,1,16,11,19,0,17,12,12,0,0,4,1,0,6,10,7,2,2,10,0,0,5,4,9,4,3,15,17,8,0,11,9,4,5,3,18,10,0,1,2,2,1,2,28,2,12,0,4,7,15,0,12,14,0,6,0,3,34,1,4,26,5,19,1,15,16,4,0,5,1,5,24,2,1,0,10,1,2,8,7,12,15,1,2,9,1,2,0,1,0,11,11,11,11,2,7,40,16,3,0,7,4,2,44,7,7,21,8,4,1,3
0,1,4,11,4,6,8,12,8,12,6,1,7,2,4,18,0,0,13,6,3,0,6,12,9,5,1,0,6,3,4,1,3,12,0,5,0,0,3,19,9,0,3,10,12,3,9,0,9,0,10,3,1,3,9,2,5,0,2,3,1,0,12,0,3,3,4,4,13,19,2,10,3,7,15,2,6,9,4,7,6,7,1,6,15,0,0,7,4,13,0,0,11,0,8,2,3,2,6,4,14,16,2,9,1,1,17,10,2,22,1,2,16,0,2,2,0,4,1,19,6,1,17,1,19,10,4,3,1,11,0,5,1,12,15,7,2,16,30,7,1,1,8,8,7,10,0,30,7,8,2,18
0,7,0,0,0,2,0,1,0,4,1,24,4,0,3,2,5,1,4,9,3,0,12,0,2,7,1,4,2,2,0,12,6,7,5,0,1,1,0,3,0,4,0,1,0,8,10,9,8,7,2,2,0,3,0,5,0,8,9,0,7,13,6,1,16,4,5,8,9,5,16,5,15,0,0,9,7,3,1,6,0,1,4,0,20,1,8,3,5,9,2,1,9,15,1,5,2,12,1,8,0,0,6,6,3,8,2,2,14,2,15,1,1,4,1,5,0,11,5,0,7,2,10,11,0,8,5,3,3,4,12,2,3,11,4,21,9,3,2,8,3,5,0,2,5,3,14,9,2,11,8,0
0,1,0,0,0,0,0,1,0,0,0,14,17,0,9,0,1,31,0,2,0,0,9,0,6,45,0,0,0,1,0,4,0,0,0,1,0,3,0,0,0,33,0,0,0,9,0,1,1,30,0,0,0,1,0,48,0,50,2,0,15,1,0,0,4,26,0,1,0,0,1,2,2,0,0,54,0,2,56,0,0,0,2,0,3,36,2,0,11,0,0,36,0,11,0,0,0,0,0,1,0,1,1,1,10,2,0,0,1,0,15,28,0,0,0,0,0,4,22,0,0,0,0,27,0,117,2,0,38,3,6,0,39,0,0,0,2,0,0,2,52,4,0,0,1,0,0,1,0,40,0,1
0,25,0,1,0,3,0,3,0,2,0,3,2,2,1,6,7,0,2,9,5,15,3,2,6,3,0,0,4,1,0,4,13,3,0,1,3,0,1,16,2,0,0,0,2,3,3,2,6,2,0,2,0,11,0,5,4,2,6,0,3,7,6,0,8,0,0,4,2,2,4,12,6,0,0,14,3,3,0,0,1,5,0,0,1,4,0,2,8,2,0,1,0,3,0,0,0,5,1,24,1,4,4,1,1,3,3,0,21,6,3,1,1,2,7,9,0,6,3,3,13,0,0,10,0,5,5,0,1,13,2,11,10,9,3,3,7,5,1,12,1,1,2,4,12,2,14,5,1,24,4,5
0,4,14,11,1,16,39,9,13,7,17,1,1,11,0,4,0,0,4,2,3,9,1,19,3,7,2,11,1,8,7,0,2,15,3,0,0,1,0,0,0,1,11,12,3,0,4,3,10,0,2,10,7,3,17,1,16,0,0,14,0,0,12,4,0,1,4,2,3,2,1,7,2,12,13,5,4,3,1,1,9,1,0,4,17,0,2,0,1,9,14,0,2,0,3,7,3,1,42,6,23,12,1,11,0,2,10,0,2,6,0,0,6,0,3,2,9,0,0,33,3,10,5,1,1,0,2,6,0,4,1,5,0,12,8,1,1,9,3,1,0,0,6,6,3,1,2,2,9,5,0,10
2,12,11,6,3,8,3,13,2,12,16,7,2,15,3,6,12,2,7,12,8,4,12,10,8,3,8,7,4,9,1,6,18,8,19,3,0,16,0,0,3,1,0,2,6,15,11,4,7,4,23,4,5,12,7,10,5,3,1,6,2,2,7,1,13,1,6,12,6,4,13,13,11,7,15,10,14,5,1,16,6,5,3,8,7,0,2,11,4,11,5,1,2,0,0,5,2,7,0,16,12,13,6,10,6,18,15,8,4,8,0,0,2,6,11,10,2,3,2,2,14,1,2,4,1,2,19,5,0,8,6,10,6,14,17,10,6,1,9,12,5,5,7,0,7,3,2,8,0,8,1,2
0,0,1,13,2,9,6,5,3,5,9,2,1,0,2,17,0,0,6,2,2,5,2,5,2,3,0,11,8,2,1,8,1,2,9,0,0,2,0,3,0,2,1,1,1,2,3,5,11,0,13,2,6,0,11,1,14,0,0,2,0,0,11,3,0,0,9,0,4,1,0,7,0,14,14,6,2,15,4,4,1,0,0,29,3,0,1,0,1,2,5,1,15,0,0,4,0,0,3,2,1,26,0,6,1,0,5,3,0,12,1,1,25,0,1,1,0,0,0,8,1,3,2,1,5,0,0,1,0,0,1,0,3,8,3,0,0,2,1,7,0,3,13,9,3,0,0,8,1,2,0,17
