Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant76,Ant99,Ant102,Ant148,Ant158,Ant161,Ant191,Ant202,Ant209,Ant227,Ant237,Ant252,Ant268,Ant278,Ant311,Ant329,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant68,Ant80,Ant91,Ant96,Ant97,Ant98,Ant100,Ant105,Ant109,Ant112,Ant114,Ant126,Ant137,Ant140,Ant142,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant219,Ant220,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant299,Ant301,Ant305,Ant313,Ant318,Ant324,Ant332,Ant342,Ant356,Ant394,Ant395,Ant398,Ant400,Ant433,Ant437,Ant458,Ant476,Ant492,Ant502,Ant507,Ant509,Ant527,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant635,Ant638,Ant647,Ant650,Ant665
1,0,0,3,3,23,0,8,2,18,0,4,0,1,0,0,28,0,0,0,0,4,1,5,18,1,0,0,0,8,0,4,9,0,18,0,0,8,21,0,1,4,19,0,0,4,0,0,0,0,17,5,0,10,18,4,27,8,0,12,2,24,4,2,3,9,0,35,8,19,19,8,0,8,0,7,10,0,0,20,10,10,18,1,0,12,2,0,0,4,0,0,0,2,23,4,6,0,0,0,22,8,24,5,0,4,19,0,3,4,15,3,9,0,4,2,35,0,3,0,0,0,24,0,0,0,1,0,0,1,0
9,4,1,3,15,24,13,0,1,4,9,0,0,10,39,1,1,20,2,17,18,12,2,19,0,8,0,2,1,0,0,2,5,6,1,6,8,0,0,0,1,9,0,19,15,9,0,3,0,0,4,14,21,11,1,15,8,12,0,0,3,9,4,14,39,13,1,0,0,0,0,3,0,11,6,0,0,0,5,4,7,0,0,9,5,0,0,1,0,8,17,15,4,0,0,3,4,0,1,0,0,2,2,10,8,4,5,1,22,3,0,7,8,7,1,23,3,0,10,1,3,22,9,0,1,0,10,1,3,8,7
6,0,2,7,0,28,2,12,3,16,4,24,3,2,5,3,22,4,1,1,1,3,4,16,1,2,10,3,1,4,3,10,27,3,5,2,5,0,10,4,2,20,10,8,4,8,1,0,17,4,0,20,0,0,18,6,11,8,0,16,0,4,9,0,11,2,1,17,17,11,3,4,4,8,8,13,2,0,1,12,13,4,7,1,1,15,1,16,0,8,3,0,0,8,3,4,13,2,2,4,27,6,22,9,1,8,18,0,1,8,27,4,14,0,1,1,8,6,1,0,5,2,13,14,9,0,9,2,0,7,1
22,1,1,2,3,34,1,25,1,12,4,5,1,12,1,1,7,5,6,4,1,10,0,10,5,8,10,11,2,18,1,4,12,5,6,7,1,0,10,8,4,0,1,7,1,6,11,6,5,14,20,0,0,13,15,30,9,6,6,2,1,9,6,13,31,3,2,8,7,13,4,4,0,1,7,6,1,0,0,0,15,12,10,1,1,20,3,5,0,11,10,8,5,0,0,2,9,2,2,0,7,5,3,2,6,1,5,0,10,3,17,9,14,16,1,5,5,0,15,0,0,9,13,10,3,0,14,2,0,13,5
28,4,2,0,28,31,7,1,0,1,5,0,0,11,10,0,0,2,5,8,2,4,4,20,0,4,1,0,1,0,0,2,1,4,4,0,59,0,0,3,0,0,0,9,4,8,2,6,0,21,0,0,0,7,0,8,1,4,3,3,10,7,0,17,8,3,6,0,0,0,0,1,6,1,13,1,0,0,1,0,6,0,0,4,1,0,0,0,0,0,3,2,18,4,5,3,6,4,1,11,0,7,0,0,0,0,5,0,0,2,0,6,0,12,3,1,0,14,6,5,8,15,0,5,1,0,6,6,0,4,8
1,7,4,0,8,18,6,1,0,2,10,0,1,4,3,6,0,6,1,21,3,1,3,6,0,12,2,4,9,0,0,3,2,0,3,1,15,0,0,6,0,4,3,29,12,3,0,10,10,11,0,13,7,0,4,8,2,1,1,1,7,0,4,5,28,3,1,1,11,8,0,1,21,2,8,0,0,0,2,2,0,0,0,2,0,2,2,2,0,3,25,12,33,1,5,2,0,21,8,9,8,4,0,22,2,3,1,34,19,1,0,20,1,5,9,5,0,1,4,4,1,7,1,0,3,0,5,0,2,8,9
6,0,0,8,1,29,4,6,21,12,0,3,2,5,9,2,57,1,3,2,2,4,0,2,22,1,2,0,2,36,2,16,33,5,3,3,0,28,26,0,2,18,29,3,0,14,0,2,18,1,18,15,0,4,0,0,28,4,3,23,1,9,0,2,3,1,3,15,1,9,28,9,0,0,3,21,20,15,0,12,12,20,15,0,2,1,6,8,15,0,0,0,1,2,10,1,0,0,1,0,5,1,8,2,0,8,22,0,0,9,29,10,20,1,1,4,4,4,2,1,6,3,29,0,14,4,0,3,0,2,1
23,16,11,1,5,33,2,6,1,0,9,6,6,9,16,20,2,9,1,15,46,3,7,22,0,24,3,10,15,0,0,5,5,6,1,1,35,0,1,13,3,8,1,6,21,3,6,8,4,15,6,30,8,8,0,0,3,9,4,1,11,4,4,7,40,8,14,6,15,0,0,1,28,5,5,0,0,0,7,0,6,0,3,5,0,1,0,2,0,5,24,37,52,0,1,6,8,8,8,8,10,8,1,16,7,0,1,17,6,0,0,21,0,31,2,14,1,0,12,70,10,1,0,0,27,0,12,0,3,43,27
4,0,1,10,0,18,5,13,1,20,0,2,0,4,26,8,19,0,2,0,2,2,7,17,3,6,3,0,4,22,3,7,12,0,4,17,3,0,6,3,8,8,15,5,3,12,1,3,27,8,11,9,1,2,28,3,0,7,1,20,2,1,2,13,6,10,12,16,20,9,6,5,0,1,8,18,2,0,13,18,12,13,11,0,2,9,2,5,0,9,3,0,2,1,9,0,4,1,6,2,10,13,14,4,5,14,23,0,0,12,35,5,10,4,1,2,11,2,10,3,7,2,14,13,12,0,7,0,0,7,0
2,0,0,1,8,20,18,6,2,7,9,8,3,9,2,2,1,3,0,2,9,2,2,18,0,3,5,1,1,1,1,10,10,7,4,0,3,1,4,0,15,18,2,6,0,10,5,7,8,12,8,6,4,1,4,9,7,0,0,10,3,7,1,5,13,1,3,0,1,3,0,2,0,11,11,1,1,0,0,11,7,0,5,9,3,7,0,5,0,0,7,2,1,1,20,0,4,0,1,0,2,2,2,6,4,3,11,0,10,5,0,19,0,5,0,0,8,1,9,0,5,5,2,0,0,0,0,0,0,4,7
14,19,3,0,3,13,2,1,0,0,2,0,6,0,2,5,1,3,13,0,1,2,1,14,0,7,2,2,3,0,1,0,1,2,1,16,1,0,1,15,0,0,0,0,7,0,6,0,0,0,0,6,3,1,3,4,1,0,0,2,2,1,0,6,12,1,4,1,3,0,0,0,29,2,2,0,0,0,12,1,1,0,0,0,3,1,4,1,0,1,5,6,6,1,2,13,2,4,0,0,8,4,0,2,2,2,0,20,9,1,0,0,2,1,3,36,0,1,3,5,0,1,2,4,3,0,2,0,0,0,3
0,0,0,12,7,34,9,1,8,27,0,10,2,4,1,0,30,0,1,0,1,6,0,5,3,1,5,0,1,8,4,24,28,13,7,0,3,0,22,0,6,13,51,6,0,19,0,3,12,0,16,2,3,1,23,1,20,10,2,0,4,11,1,4,11,4,3,10,5,21,5,13,2,1,8,18,3,1,5,17,21,2,22,1,1,16,5,17,0,6,1,2,0,5,7,1,2,1,2,2,22,4,17,3,2,6,17,0,0,8,23,3,3,1,0,0,32,2,13,0,4,5,24,0,15,3,2,1,0,8,1
14,4,0,2,15,16,8,6,1,6,3,0,1,0,0,1,1,3,8,7,9,11,3,8,0,4,5,1,8,0,0,5,0,1,8,1,6,0,1,1,0,4,0,21,7,5,1,14,2,3,0,1,10,7,1,11,2,3,2,4,0,21,3,4,6,4,2,0,1,1,0,9,5,15,11,0,0,0,9,2,0,0,0,4,1,2,4,9,0,4,12,7,4,0,3,4,0,2,4,7,18,1,3,16,13,7,7,4,4,1,0,9,0,14,0,7,8,2,3,8,3,11,0,0,3,0,7,1,0,11,10
5,2,0,11,12,38,15,2,4,23,2,2,2,3,3,1,22,8,2,4,0,4,1,21,0,2,15,7,0,7,2,3,11,8,48,0,21,0,22,15,6,9,7,5,0,19,0,8,24,9,4,9,7,0,9,4,1,7,1,11,21,0,5,7,10,11,10,21,3,2,15,44,11,10,10,8,9,2,3,6,25,24,20,2,5,10,6,26,0,17,15,14,1,7,15,1,3,3,1,0,29,4,12,2,21,7,7,3,3,4,4,12,7,5,2,1,15,6,21,3,4,2,10,0,29,0,5,6,0,18,15
8,0,4,0,1,11,7,1,0,2,2,12,5,3,1,7,3,15,2,14,3,0,1,9,0,14,6,2,3,0,3,9,11,3,2,4,13,0,0,9,1,5,0,12,0,4,8,1,4,4,9,6,0,4,0,4,2,1,0,1,3,5,0,6,5,8,8,9,4,11,0,3,18,6,7,0,0,0,6,4,5,0,1,4,0,0,3,4,0,0,4,2,7,3,0,6,4,4,4,2,6,2,0,2,4,9,4,4,6,7,3,10,6,13,11,5,1,0,7,21,4,0,2,1,8,0,11,0,0,23,2
16,8,3,2,8,36,8,25,1,11,6,3,3,5,8,4,1,11,1,13,9,5,3,20,1,18,11,2,8,7,7,5,7,0,5,5,14,0,0,15,3,4,1,5,4,5,8,2,2,14,0,13,17,5,2,7,13,5,6,4,4,7,6,0,12,3,6,0,4,3,0,4,11,4,16,0,0,0,2,2,15,7,4,15,5,0,2,12,0,12,34,13,3,5,7,7,6,5,1,1,3,1,2,5,19,9,3,18,23,6,5,17,0,12,0,8,4,3,3,3,8,7,0,1,5,0,3,3,9,3,20
34,11,1,7,4,18,28,12,3,9,15,3,3,8,15,5,0,7,7,1,17,1,5,30,0,18,15,0,0,0,6,13,3,6,14,0,16,0,9,11,2,8,2,26,2,7,1,7,3,39,11,31,8,28,3,40,6,13,12,11,6,10,5,12,0,4,1,0,9,0,0,2,8,11,11,0,1,0,0,5,6,5,8,10,2,4,7,4,0,5,17,34,7,4,7,0,4,1,14,7,11,12,2,12,17,17,2,2,11,3,4,17,2,15,5,28,2,0,10,3,6,13,2,0,5,0,14,3,5,23,8
3,1,4,14,9,39,6,3,2,5,0,0,0,22,12,2,0,4,1,6,6,3,3,13,0,3,10,4,4,1,1,9,28,2,3,6,10,0,11,1,1,10,1,5,0,5,2,1,9,13,2,3,3,3,1,8,10,1,1,4,4,11,8,3,4,0,18,2,0,1,1,4,8,7,5,1,0,9,10,1,9,15,14,1,3,0,12,9,0,18,4,3,3,4,3,2,10,3,3,6,18,4,9,6,2,5,12,3,5,15,1,14,4,7,12,15,5,1,11,17,8,16,1,0,13,0,2,2,0,16,3
6,5,9,1,0,33,6,5,13,6,3,1,0,3,6,8,0,7,5,15,2,8,2,7,0,6,8,2,0,0,0,3,6,0,4,0,10,0,0,26,8,9,0,13,8,9,4,10,0,1,1,2,6,1,3,14,12,3,4,3,2,10,8,6,1,18,0,6,65,15,6,5,13,1,7,0,0,0,6,2,3,0,17,3,0,12,0,4,0,4,2,6,8,1,7,19,5,20,3,16,11,7,3,14,3,5,2,4,8,5,1,16,0,16,6,3,0,3,14,38,0,0,1,0,8,0,0,1,0,12,12
1,5,3,5,3,37,0,7,0,27,1,12,2,3,0,8,30,1,0,5,0,0,0,13,1,3,2,11,4,0,4,19,14,0,0,1,0,12,7,17,0,3,13,1,1,13,0,0,35,0,17,8,0,1,15,6,16,0,1,10,0,21,9,0,0,2,6,0,7,45,4,1,12,10,0,17,1,0,3,19,7,3,11,0,1,16,0,4,0,0,0,0,1,0,4,5,14,0,0,3,17,3,11,12,2,12,20,2,0,2,28,2,15,4,7,0,19,0,12,0,0,0,14,0,6,0,4,0,5,3,0
30,26,19,8,3,39,3,4,3,5,7,11,12,7,9,15,1,5,1,1,0,0,1,24,1,21,9,10,3,3,17,16,4,3,1,0,7,0,0,1,3,8,0,7,15,8,6,0,8,0,17,7,0,11,1,15,20,1,3,5,1,3,4,4,9,0,65,7,0,10,2,9,13,1,11,2,0,0,10,1,8,9,9,8,4,2,4,8,0,22,0,3,5,3,12,17,14,12,34,6,15,5,0,31,2,10,10,7,3,3,9,9,5,12,9,0,9,2,14,27,3,1,7,7,11,0,12,3,21,20,1
0,2,0,4,4,27,0,3,1,19,0,15,4,1,1,1,30,3,0,1,0,3,1,13,16,1,2,3,5,17,6,4,23,10,6,0,1,1,1,0,0,5,15,0,0,3,0,0,19,0,11,13,0,8,9,0,9,3,0,21,1,2,11,3,0,1,15,45,10,0,4,10,0,0,0,3,5,8,1,19,3,3,27,0,0,8,1,6,0,3,0,2,0,0,1,6,6,0,3,0,23,6,11,2,5,8,13,0,0,5,14,3,8,1,1,1,17,0,9,0,0,0,29,0,13,0,3,1,0,6,0
0,0,0,2,0,22,0,0,3,22,1,3,0,1,0,0,19,0,1,0,0,4,0,6,20,0,4,1,1,29,1,2,20,0,5,0,0,97,11,0,0,7,48,0,0,7,0,0,19,0,3,4,0,0,28,0,6,0,0,5,0,15,0,0,0,1,6,4,2,4,0,6,2,0,0,24,30,37,0,15,5,35,21,0,0,10,10,0,5,1,0,0,0,0,0,0,0,0,0,0,12,0,13,0,3,1,4,0,0,19,25,4,5,0,6,0,19,0,25,0,0,0,4,0,2,11,4,0,0,0,0
9,1,0,16,2,53,7,12,14,14,1,2,4,6,23,8,2,0,1,1,5,17,2,22,12,3,24,0,0,10,8,5,16,6,97,1,11,1,9,8,10,6,9,6,1,22,1,12,8,3,4,4,1,1,9,1,5,2,0,13,9,44,3,4,2,4,5,1,9,10,6,0,0,0,6,7,0,1,2,5,15,5,46,4,2,9,1,25,0,5,4,0,3,5,6,2,4,0,2,0,8,8,0,11,9,5,11,2,7,15,7,11,2,3,2,9,12,1,16,2,7,9,18,0,67,0,3,0,0,13,9
18,18,24,0,11,24,0,2,2,3,7,5,23,7,1,25,4,18,14,21,6,0,11,17,0,23,5,2,5,0,1,7,2,6,0,28,35,0,4,23,2,8,1,2,11,1,11,1,0,0,4,0,6,21,0,28,0,0,29,2,5,11,18,11,8,8,13,12,13,0,2,0,0,2,9,5,0,0,9,0,5,5,1,5,0,1,3,5,0,2,19,10,27,0,2,6,2,7,3,6,2,4,0,30,5,5,5,16,13,3,0,9,0,21,7,9,1,1,1,29,2,0,0,1,5,0,15,1,1,33,7
8,2,4,9,2,29,5,7,13,2,8,9,5,24,6,4,0,2,8,8,4,22,4,10,0,3,11,1,16,2,1,13,3,18,0,3,17,0,0,0,1,4,1,9,0,9,0,10,8,11,8,1,1,2,0,5,1,11,2,1,15,10,6,4,11,7,1,10,1,0,0,0,2,0,8,0,0,1,4,1,8,0,6,11,4,5,3,4,0,1,4,6,1,4,10,0,9,3,9,6,5,3,12,3,7,6,18,1,6,2,12,10,3,3,2,0,1,11,14,3,9,3,11,0,7,0,0,20,0,15,1
15,9,5,7,12,45,26,12,3,2,20,4,6,3,1,7,0,41,0,11,21,12,2,37,0,4,12,0,3,0,2,12,5,19,5,0,13,0,4,4,4,9,2,33,2,13,2,21,0,6,8,7,13,8,3,5,8,11,2,8,11,10,7,16,11,5,7,0,11,0,0,6,9,8,0,0,0,0,7,7,5,0,6,18,4,9,3,8,0,6,17,19,0,11,15,0,6,2,11,2,2,3,4,9,7,7,3,5,17,1,0,38,5,4,5,18,6,5,9,0,22,24,5,0,7,0,0,4,0,9,6
1,0,0,1,3,10,0,6,10,9,0,1,2,0,1,0,20,0,0,1,0,6,0,12,3,0,7,0,3,16,3,18,17,4,3,0,0,0,5,0,2,7,8,4,2,7,1,0,7,0,13,6,1,0,21,0,18,1,0,18,0,8,0,0,0,1,0,17,2,3,24,7,5,0,0,0,0,2,0,17,9,21,12,0,0,16,1,7,0,1,0,0,2,0,1,8,0,0,0,1,14,2,10,0,1,1,19,0,0,0,21,3,6,1,0,0,19,1,1,0,0,0,17,0,0,0,0,0,0,4,0
2,0,0,0,1,7,0,0,2,31,0,0,0,0,0,0,16,0,0,0,0,0,0,0,11,0,1,1,0,4,1,0,14,0,8,0,0,37,17,0,0,1,26,0,0,6,0,0,10,0,2,1,0,0,20,0,2,1,0,3,0,9,0,0,1,0,0,1,0,5,30,0,0,0,0,0,0,0,1,3,0,13,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,4,0,0,3,12,0,0,6,3,0,1,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,0,0,1
0,0,0,0,0,1,0,0,9,9,0,0,1,1,0,0,6,0,0,2,2,1,0,10,12,0,0,0,0,6,0,6,5,8,0,2,0,19,16,0,5,1,6,0,0,18,1,0,0,0,0,0,0,0,15,0,0,0,0,1,0,2,0,0,0,9,0,0,0,8,37,1,0,1,0,2,0,0,0,6,6,10,0,0,0,3,0,4,5,0,0,0,0,1,2,0,0,0,0,0,1,0,6,0,1,0,4,0,0,3,14,0,0,0,1,0,11,0,1,0,0,0,4,0,0,3,0,0,0,0,0
6,11,4,2,4,29,1,9,1,2,3,0,5,3,5,10,0,1,2,16,0,1,2,12,0,2,6,6,1,0,0,5,6,7,2,1,10,0,0,5,2,4,0,8,1,7,5,5,0,5,1,0,1,2,0,7,13,0,12,5,9,3,6,2,0,10,6,3,10,1,0,2,9,4,7,0,1,0,0,3,1,0,3,1,0,0,0,2,0,2,6,2,10,0,21,4,4,6,1,7,0,3,0,9,1,6,0,24,4,2,0,5,5,9,8,6,2,0,3,28,0,5,0,0,4,0,3,0,0,8,4
5,0,1,7,12,13,3,6,0,11,1,0,0,5,2,1,34,2,2,0,2,3,1,3,6,5,2,0,5,5,8,9,13,9,12,0,5,7,18,0,7,5,15,4,0,6,0,3,20,4,12,0,0,2,12,0,18,11,1,17,2,6,4,2,5,1,2,19,1,19,15,5,0,1,7,17,3,6,3,0,39,6,18,2,1,9,4,5,1,0,4,2,0,2,2,2,6,1,0,4,10,2,24,0,6,5,23,0,4,2,10,2,2,0,0,1,17,3,3,1,3,9,9,2,4,21,1,0,0,5,3
7,2,0,3,1,43,0,2,1,22,4,13,1,5,14,10,21,4,3,5,2,8,5,18,0,5,9,4,6,30,7,5,18,19,37,1,12,0,2,9,10,8,10,11,3,12,4,2,10,7,13,15,6,0,12,6,12,7,1,21,0,25,5,15,6,9,3,7,8,3,5,15,5,8,5,9,0,6,1,39,0,1,4,0,5,10,10,19,0,5,3,1,3,5,0,1,7,5,4,3,16,6,30,5,2,12,19,2,7,2,1,6,2,2,1,11,24,18,11,6,6,7,20,1,19,0,0,15,0,13,3
3,0,1,1,1,21,0,14,7,27,0,0,0,8,0,0,9,0,0,0,0,0,0,4,11,0,0,0,4,34,8,0,4,0,1,1,0,60,12,0,1,1,15,1,0,14,1,0,10,0,4,12,0,0,20,0,13,0,0,2,0,24,0,7,5,15,0,3,9,3,35,5,5,0,0,21,13,10,0,6,1,0,4,0,0,6,2,4,12,0,0,0,1,0,0,0,0,0,2,0,5,0,1,0,5,0,4,0,0,3,15,5,3,0,0,0,16,0,5,0,0,0,6,0,5,8,3,0,0,0,0
5,1,1,7,8,43,1,17,5,26,0,6,4,1,18,8,14,1,0,1,1,11,0,5,5,3,11,7,2,4,1,16,27,8,26,0,6,5,18,1,1,8,7,15,1,8,1,5,18,0,7,10,0,0,15,3,11,5,0,22,0,20,1,4,8,14,17,11,9,27,21,46,1,6,6,12,1,0,3,18,4,4,0,1,1,8,4,14,0,0,0,0,2,7,8,7,4,1,5,9,32,3,21,4,9,5,24,0,1,25,30,8,23,4,5,2,15,1,33,1,0,5,23,1,14,0,1,7,0,7,0
5,15,0,0,7,23,6,1,0,0,5,2,0,9,5,1,0,1,2,20,18,4,2,10,0,16,3,1,0,0,0,4,1,1,1,0,8,0,0,0,0,1,0,21,0,6,3,2,1,9,1,1,4,2,0,5,0,9,0,1,4,2,4,15,10,1,3,0,8,0,0,4,5,11,18,0,1,0,1,2,0,0,1,0,5,0,0,3,0,1,3,8,13,3,5,2,3,5,6,8,0,1,0,16,13,1,0,5,6,1,0,14,3,12,1,7,5,5,0,5,13,0,0,0,1,0,7,4,12,9,1
4,0,1,2,4,30,5,0,5,5,1,1,1,0,8,1,4,2,0,0,1,20,2,9,0,1,15,2,1,0,0,0,8,7,3,0,7,0,1,0,1,5,1,3,0,4,0,1,0,5,1,1,1,0,2,0,2,3,3,1,1,5,0,5,2,3,0,1,4,0,0,2,0,4,4,0,1,0,0,1,5,0,1,5,0,4,8,11,0,0,3,3,2,9,4,0,1,0,4,2,5,1,6,1,2,1,8,1,2,1,3,13,4,4,0,2,4,9,6,1,15,3,1,0,7,0,0,2,0,3,3
7,4,0,4,2,20,12,12,1,11,4,13,0,2,1,0,15,0,0,3,1,21,0,18,1,0,3,2,14,29,9,11,17,11,5,0,9,0,0,0,6,16,10,8,1,7,0,2,12,0,15,20,0,2,1,1,9,7,1,16,2,10,0,0,4,0,12,16,2,8,10,9,1,5,9,16,0,3,0,9,10,6,8,0,4,0,2,8,0,6,2,4,1,0,23,1,1,0,3,3,15,0,13,2,0,3,4,0,0,7,12,11,6,2,12,1,31,6,23,0,5,7,9,0,1,2,1,1,0,7,4
3,0,0,11,5,21,0,1,2,8,4,0,1,3,0,0,3,3,0,0,0,15,0,20,2,1,7,0,0,1,0,16,11,2,2,0,0,0,0,0,2,2,2,8,0,2,0,0,2,0,1,3,0,2,6,0,2,0,4,5,4,6,3,2,7,12,0,0,4,1,10,1,3,3,3,1,0,0,0,4,10,2,4,0,8,2,0,9,0,2,1,0,1,1,2,2,0,0,0,0,5,1,2,6,6,0,1,0,0,10,0,7,1,0,4,0,5,0,2,0,1,0,0,0,13,0,0,10,0,3,0
2,2,3,20,7,51,3,7,21,7,1,9,2,1,10,6,6,3,1,0,3,7,3,17,0,2,5,7,0,16,2,3,16,1,14,1,7,0,6,1,7,9,2,4,0,12,0,3,0,1,16,5,0,2,8,2,5,5,1,17,9,26,4,12,4,9,4,4,8,6,0,25,5,4,8,7,0,4,2,5,19,4,14,3,11,8,9,0,0,4,5,0,4,7,5,1,7,1,13,2,4,3,10,1,3,8,10,0,11,3,3,6,5,4,1,13,8,14,6,4,10,3,24,16,13,0,2,16,0,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,170,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0
14,1,1,2,4,21,0,1,7,3,1,11,0,7,18,6,0,9,0,7,3,5,3,11,0,4,12,2,1,0,17,10,10,7,8,3,6,0,6,0,6,2,2,22,1,19,2,3,4,8,8,11,0,3,0,5,9,0,1,6,4,17,0,12,5,18,4,0,22,3,1,5,2,1,6,1,0,0,2,0,5,0,0,1,0,6,2,4,0,0,19,8,1,2,6,7,3,0,18,0,5,8,1,10,3,7,2,2,0,2,1,21,4,2,2,15,5,4,24,1,13,0,2,0,10,0,2,1,3,6,3
27,5,9,2,24,18,16,12,3,2,5,5,14,3,14,7,0,15,6,9,5,2,10,40,0,16,15,0,3,0,0,9,8,7,21,0,15,0,1,9,0,8,0,45,3,7,6,2,0,17,3,10,3,25,0,24,3,7,5,1,12,15,4,34,17,4,2,0,0,0,0,4,19,4,17,0,0,0,6,4,3,0,0,3,3,2,1,5,0,19,0,13,10,0,22,7,2,7,3,1,2,6,0,11,14,1,1,26,15,2,0,20,2,9,4,26,0,5,3,6,1,3,6,0,7,0,2,7,5,31,34
14,2,3,1,5,17,2,11,0,1,15,7,3,3,2,2,2,7,4,10,13,0,11,5,0,15,5,0,8,0,0,11,5,7,1,9,1,0,0,1,2,2,2,4,3,4,2,7,0,15,0,8,2,12,0,37,0,2,6,2,7,14,2,13,34,3,6,0,3,2,0,0,10,6,19,0,0,0,2,2,1,0,0,8,3,4,0,0,0,8,13,0,7,0,2,6,0,8,6,0,5,3,1,10,9,0,0,6,13,5,0,9,0,11,5,8,0,0,3,10,0,0,0,14,5,0,15,1,8,27,18
6,19,4,0,1,16,0,2,0,0,17,5,7,2,4,13,1,1,10,16,10,2,5,6,0,30,0,10,9,0,0,6,0,2,4,4,23,0,0,13,0,6,1,6,19,0,19,0,0,4,0,5,18,33,1,52,2,1,6,0,4,1,7,3,7,3,8,1,5,0,0,3,27,1,0,2,1,0,10,0,3,1,2,13,2,1,1,4,0,1,10,7,0,0,4,10,0,51,8,6,6,0,0,13,6,3,1,33,15,0,0,8,2,20,9,25,1,0,3,23,4,6,0,5,7,0,20,0,1,10,4
6,0,0,4,2,26,2,7,4,5,1,0,4,0,0,0,0,1,2,0,0,4,0,9,0,0,5,0,0,0,0,12,6,7,1,0,1,0,2,0,4,2,0,11,0,2,0,2,2,0,8,0,4,1,2,0,1,1,1,5,0,7,3,5,4,4,1,0,3,0,0,5,0,4,11,0,1,1,0,2,5,0,7,3,9,0,1,7,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,3,0,1,4,0,4,2,1,0,4,2,10,5,0,7,3,1,0,2,0,1,5,0,4,1
5,7,6,10,2,30,11,2,0,3,10,5,3,11,8,5,9,1,2,0,11,9,3,22,0,4,10,2,1,2,1,31,19,15,8,0,11,2,0,6,1,8,7,14,1,8,2,3,23,0,3,0,5,5,10,1,9,20,2,7,3,15,0,7,7,3,7,4,12,1,0,6,2,10,15,1,0,2,21,2,0,0,8,5,4,23,2,5,0,6,22,2,4,1,0,0,23,7,5,3,16,2,6,3,28,12,7,0,20,4,3,19,4,2,3,4,4,10,4,12,1,2,5,0,10,0,5,6,0,8,9
15,1,2,1,1,25,3,5,2,6,3,0,0,4,11,0,1,8,0,20,7,0,3,20,0,6,21,9,4,0,0,17,6,1,2,1,1,0,1,27,1,15,0,13,0,10,11,2,4,3,4,2,3,2,1,6,0,0,13,1,4,1,6,7,0,2,19,5,17,6,0,2,6,0,0,8,0,0,4,2,1,0,7,2,0,1,2,1,0,7,7,6,10,0,0,0,1,3,0,6,14,10,0,8,9,1,2,10,4,1,0,7,0,24,7,1,0,0,1,4,0,5,0,0,5,0,3,2,5,12,13
10,10,1,6,1,14,0,3,1,0,9,9,1,4,14,1,5,4,0,2,2,4,10,6,0,4,7,3,5,3,4,13,4,7,5,2,10,0,1,0,1,12,0,1,3,7,0,0,6,4,13,9,6,0,0,8,4,4,2,2,0,3,4,6,4,10,5,14,14,6,0,4,2,9,6,0,0,0,4,6,7,0,4,3,1,1,0,7,0,3,2,0,0,0,23,1,0,1,2,3,37,13,5,6,13,16,7,3,2,0,1,13,2,2,2,1,4,3,2,6,9,5,6,0,10,0,1,5,0,14,3
2,2,15,0,0,24,0,14,0,0,23,3,4,5,1,0,0,7,6,9,2,1,2,1,0,5,1,4,9,1,0,5,1,0,0,6,4,0,0,20,0,12,0,8,12,3,28,6,0,0,2,2,4,21,0,8,1,0,4,1,2,3,4,5,1,3,20,0,12,0,0,0,7,3,2,0,0,0,6,1,5,0,1,5,0,0,0,1,0,0,7,8,51,0,7,3,1,0,5,3,1,1,0,2,3,10,0,11,0,0,0,1,2,7,17,6,0,0,0,1,2,2,0,0,0,0,16,0,2,15,12
