Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,13,0,2,3,2,1,1,0,5,0,0,0,0,7,0,8,0,0,9,0,2,1,1,3,0,0,0,9,6,0,0,5,0,9,2,1,4,1,12,0,0,0,1,0,1,7,2,0,0,1,2,0,4,1,0,0,3,1,0,3,2,1,1,27,0,0,17,3,3,26,5,3,5,0,5,9,1,3,0,0,4,0,2,5,2,1,13,5,10,0,0,13,9,1,0,2,2,2,22,0,2,13,0,1,0,8,6,6,1,0,4,1,4,2,3,0,7,1,0,3,0,1,6,5,0,2,1,0,0,1,2,0,0,4,2,1,9,2,3,0,1,0,8,2,2,15,0,0,3,2,1
0,0,7,3,4,0,2,1,0,0,8,3,0,3,4,2,0,0,8,1,2,0,4,0,1,0,0,7,1,3,12,2,1,0,0,0,3,0,0,2,1,1,0,2,3,2,0,4,17,0,0,6,4,1,7,2,0,4,0,9,1,0,18,1,0,0,5,1,3,1,0,8,1,0,0,3,0,2,0,7,9,0,0,5,1,0,0,1,3,4,0,0,0,0,3,11,0,3,2,6,10,3,1,0,0,0,9,8,0,6,0,2,3,0,1,2,6,1,0,0,3,10,0,0,2,4,0,0,0,4,0,0,0,4,15,0,2,1,9,4,1,0,4,0,0,0,9,15,2,2,0,2
2,8,13,0,5,3,2,7,2,3,1,0,4,24,18,1,7,1,17,7,1,4,0,0,6,0,17,12,6,2,22,12,3,2,0,17,1,9,2,9,9,1,0,1,2,11,5,7,5,0,1,12,0,5,0,1,2,4,3,0,9,4,1,4,1,2,0,5,7,5,1,15,5,0,4,11,8,2,0,3,0,2,4,2,8,2,1,5,3,13,5,3,13,1,0,1,1,2,18,16,0,4,12,0,4,9,12,3,4,1,0,2,1,6,3,23,4,11,1,1,5,0,3,6,1,1,6,2,0,12,22,13,0,8,1,3,6,21,8,19,0,2,4,6,9,1,3,3,1,17,3,1
5,0,7,10,0,0,9,8,12,6,10,0,0,3,6,8,1,0,16,1,1,0,0,0,2,0,1,8,4,4,4,0,0,7,4,1,1,0,0,7,15,0,4,9,12,6,0,5,3,0,7,14,0,2,1,0,15,3,1,0,5,3,1,0,1,0,0,1,7,6,0,1,0,4,0,0,2,5,0,2,0,5,0,9,1,1,1,2,0,4,9,0,9,1,1,5,7,2,3,3,12,9,2,12,1,1,4,6,1,10,0,0,7,0,0,0,8,0,2,12,11,3,4,1,0,0,0,0,0,0,0,7,0,3,5,4,1,8,7,2,0,0,2,4,0,1,1,4,19,4,1,21
3,4,0,0,8,1,6,11,0,8,7,3,0,28,12,3,5,0,6,2,3,1,6,2,0,0,4,9,14,5,1,1,14,2,1,3,0,3,4,6,11,1,2,1,2,0,1,13,8,0,0,4,2,6,0,0,0,2,2,0,8,8,17,1,10,1,2,8,8,2,7,3,18,6,1,5,2,5,0,2,2,3,0,0,6,0,9,17,27,12,2,9,13,1,1,11,1,3,5,10,4,3,4,0,17,18,6,1,4,2,4,0,1,4,5,2,0,12,2,0,15,4,3,10,8,1,1,0,2,11,4,4,0,10,3,2,1,12,2,7,0,0,5,0,3,5,2,0,2,25,0,0
0,0,0,0,1,0,0,0,0,0,0,36,34,0,0,0,1,26,2,3,0,0,0,0,0,0,0,4,0,0,2,28,5,4,0,10,41,8,0,1,0,9,0,2,0,13,1,9,0,42,1,0,0,0,1,37,0,18,1,0,21,16,0,6,0,37,1,0,1,1,0,6,27,4,0,60,1,0,26,0,7,0,53,0,2,19,56,1,5,0,1,19,0,9,1,8,0,2,1,0,0,0,1,0,12,2,0,0,7,0,48,31,0,0,3,2,0,0,33,1,2,0,0,31,1,66,0,0,22,0,25,0,21,4,6,3,13,1,2,13,36,8,1,3,1,1,7,0,3,14,4,0
3,1,13,11,15,31,10,4,1,20,0,1,0,17,10,1,4,0,8,2,0,0,17,1,4,0,0,4,8,0,12,1,5,10,1,4,0,4,5,12,2,1,2,0,1,4,0,2,5,1,6,14,2,3,0,0,7,2,3,0,11,0,6,4,2,0,3,0,2,3,0,11,2,10,3,1,1,0,0,4,0,2,0,7,3,0,6,14,4,4,5,0,8,4,8,6,12,16,8,5,2,5,0,0,1,11,5,3,2,15,4,3,11,3,2,9,0,10,0,7,1,4,1,0,12,0,1,0,0,3,1,5,0,5,10,5,2,9,1,7,0,3,4,6,1,2,3,7,14,6,5,4
52,1,0,4,2,2,7,0,1,2,0,2,5,16,28,2,0,1,6,8,0,7,12,8,9,4,4,0,8,2,41,50,0,32,9,14,0,1,14,12,0,4,1,2,15,67,0,7,11,3,32,3,2,1,0,3,12,1,1,0,24,1,1,2,1,1,58,7,61,16,0,23,1,10,10,8,13,1,0,8,3,21,11,6,29,3,17,6,6,5,4,6,13,10,2,40,3,25,28,5,7,9,5,1,7,0,9,8,0,4,4,15,0,2,0,14,2,17,4,3,2,1,3,7,18,1,0,11,0,10,19,1,0,6,15,5,27,16,3,23,0,21,18,19,10,4,16,5,34,39,2,3
0,6,3,2,8,6,2,6,2,9,2,0,0,4,11,1,8,0,12,5,9,1,6,4,14,0,8,8,0,12,4,0,11,5,13,5,2,2,2,13,8,2,2,1,1,5,1,23,3,0,6,4,2,7,2,1,0,11,20,15,7,4,6,4,8,0,4,16,1,2,3,3,8,7,1,4,6,3,0,12,0,7,3,0,5,0,0,14,5,6,9,3,8,2,0,5,11,3,10,26,2,2,6,4,8,6,5,4,1,7,2,1,6,12,8,5,11,7,1,4,7,6,1,2,11,0,19,9,0,13,1,16,0,7,5,5,0,6,6,4,0,0,4,1,4,4,7,0,1,11,3,3
0,9,5,3,9,2,10,4,5,6,1,0,0,16,9,14,10,2,11,3,6,3,2,4,5,0,0,2,12,0,10,0,1,2,24,1,0,3,7,20,5,0,1,7,8,4,13,3,10,0,2,2,3,3,1,0,0,1,3,1,4,4,8,0,7,0,2,3,8,7,4,3,0,5,10,5,0,12,0,1,3,15,3,2,14,0,0,4,0,4,5,0,9,0,2,1,10,2,5,49,3,5,2,4,4,2,13,9,1,9,0,0,16,0,4,9,1,3,1,5,2,2,9,0,0,0,14,7,0,2,1,24,0,9,7,2,1,7,19,3,0,0,0,1,4,8,1,7,3,2,1,1
9,1,20,4,2,0,7,14,1,6,2,0,20,28,10,1,1,0,0,8,0,12,22,4,1,2,12,41,4,10,0,8,0,26,1,7,0,2,12,2,0,0,0,2,21,11,0,8,19,0,0,6,9,0,0,2,12,0,1,4,9,0,0,0,0,0,8,0,12,1,0,23,0,8,15,7,2,9,0,3,0,1,1,14,34,0,1,0,0,6,21,4,0,0,5,2,5,1,22,13,1,8,4,2,2,1,3,1,0,5,0,3,4,0,3,12,7,3,16,14,0,1,5,2,4,0,20,2,0,3,8,3,0,4,6,0,4,42,5,16,8,15,13,3,14,6,7,17,23,10,8,12
13,3,4,6,0,1,1,0,0,7,0,22,15,1,5,0,0,17,3,6,0,2,12,0,1,28,1,50,0,0,8,0,1,8,0,16,16,10,0,0,0,20,3,3,1,17,2,3,8,36,15,4,0,0,0,12,8,20,0,0,15,14,0,1,0,32,21,9,11,0,0,16,36,10,0,27,2,0,1,2,31,1,13,8,4,7,47,4,19,1,0,21,2,3,0,16,0,20,1,1,0,0,1,0,19,11,0,0,6,13,16,17,0,1,2,1,0,1,20,0,5,0,0,22,0,32,0,0,1,3,13,1,13,4,4,8,13,7,0,19,14,18,7,8,39,10,7,3,9,29,5,0
0,8,1,0,9,0,0,0,0,1,4,3,0,0,10,1,20,6,3,6,5,1,3,0,14,5,5,0,11,1,0,1,0,0,10,3,2,24,0,11,2,2,0,1,0,7,2,18,0,0,2,3,0,22,0,0,0,10,5,0,14,21,4,0,18,0,0,15,6,8,10,6,14,1,2,1,2,2,1,12,0,3,0,0,10,0,2,10,18,34,0,6,11,2,0,0,0,3,4,22,0,3,19,0,6,16,0,1,19,3,1,0,0,4,20,2,3,2,0,2,11,0,2,15,0,0,0,0,2,10,9,5,0,11,2,18,11,9,3,7,0,3,2,0,6,13,14,0,1,14,4,2
18,0,11,7,0,8,3,0,5,11,0,6,0,13,10,0,0,5,2,1,0,0,2,7,2,4,10,32,5,2,26,8,0,0,1,5,0,1,27,5,0,2,10,20,3,55,0,6,7,1,28,8,1,0,0,2,12,2,2,0,7,1,2,0,0,0,21,0,11,0,0,15,0,35,0,6,3,0,0,0,11,3,4,4,11,0,6,0,2,0,0,9,0,0,9,36,2,1,9,4,1,0,0,0,5,8,9,0,5,3,0,3,2,0,0,10,0,18,2,2,7,0,0,0,0,0,0,0,0,0,6,0,0,10,8,7,5,47,0,8,0,0,16,8,19,4,1,9,34,11,7,6
11,3,4,2,5,0,4,3,0,6,2,1,0,13,9,1,5,0,10,1,9,0,0,4,1,0,1,9,13,24,1,0,10,1,0,3,0,1,1,14,16,0,0,7,1,2,10,13,4,0,1,9,1,1,0,0,5,0,1,0,3,0,14,3,0,0,0,2,5,6,1,5,0,8,2,3,2,11,1,1,0,4,1,11,5,0,0,10,1,5,7,0,9,0,0,1,10,4,4,9,2,1,1,12,0,0,18,2,1,0,1,1,17,0,6,2,7,1,0,6,6,2,7,0,0,1,2,2,0,9,2,4,0,6,0,4,2,5,11,5,0,0,0,5,1,15,10,18,2,0,3,14
0,6,1,0,2,0,1,3,0,1,0,8,7,4,14,0,2,2,3,12,2,0,17,1,3,10,4,14,5,1,7,16,3,5,3,0,0,12,0,6,0,2,0,1,3,7,7,10,4,9,5,2,1,3,0,4,3,24,3,0,39,8,10,4,3,35,6,1,9,3,9,16,7,3,0,15,3,1,6,0,1,2,14,0,1,15,2,15,27,6,2,30,5,4,0,1,2,4,1,1,0,1,10,1,19,29,0,3,6,0,12,15,0,7,3,5,0,7,33,0,3,0,1,21,0,9,1,0,0,4,36,0,0,2,0,7,14,7,1,20,0,22,2,1,22,8,0,3,2,26,7,0
