Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
1,0,5,0,19,7,2,0,9,1,0,1,4,0,3,0,28,3,7,4,0,17,9,0,0,2,3,5,3,2,0,1,4,3,0,5,2,3,3,3,1,12,7,6,0,13,7,0,0,0,0,2,19,2,17,5,0,5,1,10,17,11,1,6,4,3,0,3,0,2,8,21,2,5,3,2,1,1,8,6,1,13,0,39,0,5,0,1,7,13,3,0,21,0,34,6,1,0,0,11,3,1,2,1,5,1,4,1,0,4,5,1,1,10,0,0,10,7,1,11,1,14,3,51,0,0,4,21,36,0,3,38,1,4,1,0,1,0,0,25,0,2,23
0,5,0,2,4,0,12,1,0,8,1,0,0,0,7,3,0,1,0,1,2,4,9,1,0,0,0,0,1,5,0,1,0,2,0,1,3,3,19,0,9,0,0,9,2,6,4,0,6,1,0,2,1,0,0,5,8,1,5,0,3,1,0,0,0,3,7,0,6,1,8,0,5,0,0,6,7,7,0,2,0,1,0,1,7,0,1,12,1,2,2,2,2,0,1,2,1,0,0,2,1,3,1,16,0,15,9,0,3,11,17,4,2,1,11,0,1,0,0,12,3,0,8,13,4,0,0,2,0,3,3,3,10,0,2,8,21,6,0,0,0,6,2
9,0,3,0,3,0,0,0,5,0,4,0,0,0,0,0,24,4,0,5,18,0,10,0,2,2,14,14,17,0,12,6,20,28,0,15,1,1,0,0,0,0,1,1,0,23,0,0,0,1,0,14,16,2,0,1,0,3,3,16,1,8,6,16,2,0,0,16,1,2,0,2,0,1,2,0,1,2,4,4,0,4,0,9,0,5,1,0,8,0,2,0,10,8,42,2,4,0,32,5,12,4,1,3,20,1,0,1,0,0,2,3,4,1,2,0,5,8,8,3,0,6,5,0,0,0,2,3,7,0,0,2,0,1,0,0,0,1,7,53,0,0,12
0,13,1,7,0,1,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,3,3,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,0,12,0,0,1,2,0,1,5,10,8,8,0,0,1,0,0,1,0,3,0,3,0,0,0,0,2,3,0,0,0,0,0,11,1,1,4,20,7,2,15,7,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,7,0,0,0,0,0,11,0,3,0,0,10,8,3,0,0,0,0,0,2,0,0,0,8,0,2,1,0,4,0,1,0,3,2,0,0,0,3,8,4,7,0,0,2,0,2
0,8,0,5,0,2,9,3,0,8,3,7,0,2,0,26,0,9,0,0,1,2,9,7,0,5,0,3,3,14,0,0,0,1,14,3,6,1,13,0,9,1,0,8,6,0,3,6,7,11,4,0,0,11,0,3,9,0,3,1,5,3,2,1,0,9,18,2,23,0,0,3,27,5,0,6,20,9,1,14,12,2,5,0,16,0,2,18,11,3,1,21,0,5,0,0,2,7,0,1,0,0,0,19,2,17,16,0,4,8,3,10,9,0,8,0,3,3,0,8,4,0,4,17,1,0,0,4,0,8,4,1,6,3,2,6,13,10,0,0,1,3,5
0,15,0,17,0,1,3,15,0,1,0,3,0,11,26,0,0,2,0,0,0,3,17,14,0,12,0,0,3,7,0,0,2,0,22,0,0,2,10,0,28,0,0,6,8,0,2,1,21,23,6,0,0,9,0,2,16,0,0,5,2,0,0,0,0,9,12,0,1,0,3,0,8,2,0,3,60,19,1,1,14,3,4,0,19,0,0,4,4,3,3,7,0,0,0,0,0,30,0,0,0,0,0,10,0,12,2,0,28,1,5,2,4,0,4,0,1,0,0,3,11,0,9,8,8,9,0,1,0,16,3,3,9,0,16,13,17,6,0,0,17,2,2
14,0,18,0,4,0,1,2,19,0,28,0,24,0,0,0,0,13,13,3,12,8,1,0,17,4,19,6,1,0,55,17,9,11,0,4,1,5,0,0,0,12,3,0,2,17,12,0,0,0,0,6,30,0,60,3,0,15,2,27,11,10,12,15,23,0,0,10,2,0,2,9,0,5,2,2,0,0,14,6,0,4,0,32,0,9,13,0,3,0,5,0,14,7,13,4,5,0,0,0,30,14,0,0,7,0,0,0,1,0,4,0,0,8,0,0,0,0,37,7,2,6,1,2,0,0,19,7,25,0,0,7,1,7,0,0,0,2,17,11,0,0,1
28,0,5,0,7,17,4,0,1,9,3,1,4,0,9,2,13,0,0,7,4,9,1,0,6,12,13,33,3,8,4,20,23,3,1,2,3,11,9,0,0,2,1,7,1,18,29,0,0,3,1,8,11,2,3,9,13,14,5,11,18,9,3,1,3,6,0,0,12,4,7,7,4,6,9,8,8,1,8,15,0,3,0,2,3,1,8,0,3,3,3,1,1,10,13,0,3,0,7,5,5,16,7,8,2,2,5,3,1,3,2,6,1,5,9,0,14,15,0,10,1,4,0,1,1,0,4,4,16,0,0,2,1,6,0,0,1,0,5,0,0,3,8
2,0,10,0,6,0,0,0,33,0,7,0,0,0,0,0,13,0,0,34,11,34,3,2,4,0,54,14,2,0,11,1,2,29,0,3,0,8,3,16,0,1,19,1,0,7,0,0,0,1,1,42,44,0,18,1,0,37,0,2,6,5,9,31,32,0,0,50,1,0,1,17,0,0,0,0,0,0,12,1,1,7,0,26,0,39,0,0,3,0,1,0,9,0,99,10,12,0,4,0,17,10,0,2,13,1,1,0,0,0,0,1,3,36,0,0,0,2,64,9,0,18,0,0,0,0,9,9,36,0,0,0,0,0,0,0,0,0,1,38,0,0,10
6,0,1,0,0,3,1,0,19,2,4,1,5,0,0,0,3,7,34,0,23,3,0,0,1,4,19,2,6,4,9,5,39,34,0,7,0,2,0,0,0,0,46,6,1,44,6,0,0,0,2,49,12,0,4,12,0,3,5,12,6,62,7,30,5,1,2,12,6,1,0,8,0,2,59,1,1,0,4,6,0,44,0,6,0,6,3,1,4,0,50,0,16,8,23,9,15,0,13,18,2,21,14,1,10,3,0,0,0,3,1,1,0,1,1,0,2,9,6,14,0,7,1,0,0,0,1,11,5,0,0,5,1,5,0,0,1,0,0,0,0,2,10
5,1,6,4,14,15,0,0,4,1,0,2,18,0,1,0,12,4,11,23,0,8,2,0,2,5,9,15,1,0,5,12,20,17,0,10,9,4,2,1,1,9,4,0,4,24,15,0,0,0,0,20,39,0,0,2,1,8,13,8,9,17,3,20,11,0,0,16,6,0,0,5,1,2,5,0,3,1,14,0,10,3,0,10,1,11,0,0,5,5,0,1,20,3,13,17,10,0,5,33,0,4,9,0,19,2,2,0,0,1,1,3,3,4,0,0,7,3,10,4,5,7,1,2,0,0,16,26,23,0,0,4,3,16,2,0,6,2,0,3,0,3,6
11,1,5,0,2,1,14,0,20,7,17,4,0,0,2,3,8,9,34,3,8,0,4,0,5,8,31,9,11,9,1,1,19,15,0,3,4,2,5,2,0,8,12,12,2,34,13,0,5,1,0,18,22,0,19,15,1,10,7,18,14,10,17,4,5,4,4,3,6,1,7,12,1,2,12,5,3,9,0,14,0,8,0,2,21,9,0,2,3,0,13,0,10,5,15,1,8,0,7,8,8,23,7,13,0,13,3,0,0,0,3,13,0,2,8,0,10,13,24,14,6,13,1,6,1,0,3,0,14,1,1,16,7,4,0,0,2,6,0,11,0,2,24
1,26,0,29,1,5,29,39,1,3,9,9,10,3,9,17,1,1,3,0,2,4,0,33,4,12,0,4,2,13,1,2,0,1,23,3,2,3,27,0,25,6,4,7,24,0,2,32,27,34,44,0,1,26,0,6,22,3,15,0,8,4,1,0,0,13,16,0,11,1,2,2,9,16,6,7,53,34,8,2,4,0,1,6,19,0,2,9,6,10,4,3,1,0,6,0,1,22,0,1,2,2,1,25,0,4,5,3,21,5,8,5,7,0,14,1,6,1,1,16,26,2,7,16,16,3,0,10,1,32,5,3,3,6,11,17,8,16,5,5,33,7,0
1,21,0,16,0,2,2,17,0,4,0,1,0,3,7,14,0,0,2,0,0,0,33,0,0,4,0,0,0,1,1,1,0,0,20,0,0,2,15,0,43,1,0,3,5,1,1,37,25,23,22,0,0,5,0,2,2,0,2,0,1,0,2,0,0,5,2,0,1,0,5,0,12,9,0,1,43,23,1,1,7,0,1,0,4,0,0,1,0,10,0,14,0,0,0,0,0,23,0,0,0,0,1,45,0,16,8,4,9,2,1,2,12,0,1,0,1,0,0,8,8,0,6,0,17,5,0,1,0,12,11,0,6,1,0,14,30,1,0,0,2,12,0
9,2,3,0,2,4,4,0,3,2,0,0,2,0,0,0,17,6,4,1,2,5,4,0,0,5,8,2,5,1,2,0,10,2,0,18,4,6,4,1,3,0,0,0,0,7,21,0,0,0,0,3,15,9,27,2,7,7,3,5,32,2,6,7,5,0,0,1,4,0,1,0,4,0,7,1,2,0,13,2,1,1,0,14,1,0,11,4,1,0,3,1,3,0,10,2,2,0,4,0,1,9,16,0,0,2,2,1,0,3,4,2,6,0,0,0,2,4,9,0,2,13,1,3,0,0,13,8,0,0,0,2,0,11,0,0,2,1,4,1,0,1,5
8,2,14,2,5,8,12,12,1,11,2,0,2,1,5,12,4,12,0,4,5,8,12,4,5,0,2,0,0,24,0,12,7,4,3,2,19,13,8,2,6,4,10,12,10,5,31,0,10,4,5,3,16,0,8,11,15,6,6,1,30,12,8,2,3,18,12,0,31,6,25,24,5,13,1,10,19,8,7,14,2,10,0,10,16,1,2,0,31,39,4,1,4,8,6,2,6,1,1,1,11,4,18,13,1,8,12,0,8,1,19,13,18,0,14,0,20,6,2,10,11,4,4,9,1,0,1,20,2,12,7,14,10,10,1,0,2,7,3,0,1,20,12
5,0,18,0,14,0,0,0,10,5,3,0,14,0,0,0,19,13,54,19,9,31,0,0,8,2,0,25,20,0,41,9,56,23,0,21,0,0,0,0,0,4,22,3,0,23,9,0,0,0,0,16,17,0,10,6,3,10,2,21,22,28,4,43,31,4,1,25,3,0,0,8,0,1,2,0,1,2,9,4,0,44,0,18,0,16,3,0,19,0,14,0,21,8,15,4,7,0,25,1,19,14,7,0,31,0,2,0,0,0,2,0,0,22,0,0,0,4,15,12,0,1,8,3,0,0,17,10,31,0,0,7,1,4,0,0,0,0,3,25,0,0,14
23,3,8,0,34,1,2,0,10,0,5,0,14,0,3,0,6,33,14,2,15,9,4,0,2,0,25,0,17,0,0,15,8,14,0,13,1,11,1,0,0,27,4,10,4,16,62,0,3,3,0,13,12,0,0,4,1,3,1,15,6,7,5,15,49,1,3,4,3,4,0,20,0,11,0,0,1,0,15,3,4,2,0,12,0,17,5,1,19,2,2,0,0,1,8,10,8,0,15,10,26,5,1,5,30,0,0,0,0,0,8,0,7,3,0,0,1,18,39,13,1,33,3,7,0,0,10,21,10,1,1,18,1,17,0,0,5,0,10,28,0,3,30
1,1,13,0,8,15,4,2,1,3,3,1,17,3,3,3,1,3,2,6,1,11,2,0,5,0,20,17,0,4,0,7,9,8,0,10,5,7,4,1,1,8,50,10,1,5,6,0,1,1,0,7,12,0,12,15,0,4,2,24,36,2,16,19,10,4,6,6,14,0,8,4,4,2,0,5,5,0,4,2,0,1,0,19,5,0,1,4,9,6,16,0,4,1,10,10,3,0,13,5,6,9,5,3,8,2,1,1,1,5,3,8,4,3,9,0,11,6,11,8,4,7,4,1,4,0,4,10,11,1,3,23,1,13,1,0,3,1,17,6,0,7,19
2,2,4,0,1,8,17,0,0,12,2,5,0,0,14,7,0,8,0,4,0,9,13,1,1,24,0,0,4,0,0,1,1,1,1,1,5,3,8,0,5,4,1,31,2,0,3,0,6,2,4,4,5,0,0,15,26,3,7,0,7,5,5,1,1,0,4,0,10,1,4,7,6,13,2,4,13,2,1,3,1,1,7,1,11,0,2,4,14,0,5,1,14,4,4,0,2,5,3,4,1,9,2,16,0,16,9,0,11,5,15,14,2,0,19,0,18,3,0,9,6,6,3,1,2,0,0,3,0,2,2,5,11,2,5,0,7,20,0,0,0,10,5
11,0,3,0,1,0,0,0,0,1,0,0,12,0,0,0,55,4,11,9,5,1,1,1,2,0,41,0,0,0,0,17,18,19,0,2,0,8,0,0,0,3,2,0,2,7,0,0,0,0,0,9,10,0,24,2,0,5,0,4,2,7,1,19,4,0,0,4,0,0,0,1,0,8,9,1,1,0,0,10,1,10,0,15,0,2,10,0,2,0,0,0,4,1,12,1,2,0,6,5,3,16,3,1,0,0,0,0,0,0,1,0,0,6,0,0,0,12,0,4,0,7,0,1,0,0,0,1,11,0,0,0,0,0,0,0,0,2,54,0,0,0,5
12,0,2,0,7,6,7,3,0,3,1,1,6,0,0,0,17,20,1,5,12,1,2,1,0,12,9,15,7,1,17,0,10,4,0,4,3,10,2,0,1,10,3,4,4,12,17,0,2,0,6,6,5,1,6,5,3,15,0,4,16,14,6,3,17,3,1,1,2,0,14,25,3,3,4,6,2,1,10,16,1,2,0,7,6,4,14,0,9,5,3,0,1,11,17,0,6,0,9,6,5,12,16,5,1,2,4,0,0,1,5,3,2,3,1,0,4,13,3,12,2,2,0,2,2,0,1,14,9,5,1,11,6,8,0,0,5,1,11,2,0,3,13
25,0,4,0,5,9,0,0,14,3,4,0,20,0,0,2,9,23,2,39,20,19,0,0,10,7,56,8,9,1,18,10,0,18,6,18,1,10,0,0,1,0,42,4,0,71,2,0,0,0,0,10,30,2,0,3,1,6,3,19,13,10,24,32,18,1,0,3,5,1,11,8,0,13,22,1,8,0,12,9,0,13,0,10,0,2,0,0,9,2,17,0,8,7,6,30,7,0,12,25,20,8,7,0,3,0,0,1,0,1,0,1,14,5,1,0,1,14,10,12,0,10,2,7,0,0,23,6,29,0,2,1,0,6,0,0,5,0,16,4,0,2,4
29,0,2,0,5,13,1,0,18,0,3,2,28,1,1,0,11,3,29,34,17,15,1,0,2,4,23,14,8,1,19,4,18,0,0,6,3,3,0,1,0,10,5,3,0,4,10,0,0,7,1,12,17,0,14,9,1,8,0,21,5,17,6,4,29,1,0,18,2,0,3,9,0,0,8,0,0,0,21,11,0,33,0,30,0,32,7,0,7,1,2,0,14,6,24,25,9,0,20,11,42,8,7,4,10,1,2,1,0,1,1,0,1,16,0,0,9,3,14,3,0,12,7,0,0,0,5,28,7,0,0,2,4,14,0,0,5,1,13,31,0,3,24
0,20,0,7,4,3,0,15,0,3,0,0,0,0,14,22,0,1,0,0,0,0,23,20,0,3,0,0,0,1,0,0,6,0,0,0,0,0,27,0,58,0,0,0,15,0,2,27,30,23,29,0,0,10,1,0,2,1,0,1,3,0,0,0,0,17,7,0,2,0,0,0,7,6,1,1,55,34,0,3,4,1,2,1,7,0,0,4,4,9,1,1,0,3,0,2,0,24,3,0,0,0,1,7,0,2,3,4,27,4,0,1,8,0,2,0,2,1,0,1,21,1,2,0,27,1,0,2,0,31,10,0,0,0,3,16,4,8,0,0,20,2,0
36,0,7,0,23,4,3,0,31,2,5,1,15,0,3,0,4,2,3,7,10,3,3,0,18,2,21,13,10,1,2,4,18,6,0,0,5,15,0,8,0,3,12,1,0,8,2,0,0,7,0,7,19,0,3,1,0,15,5,11,6,7,12,22,10,0,0,5,3,0,1,8,0,0,1,2,1,0,5,1,1,8,0,5,2,17,8,0,16,2,9,0,5,3,1,10,3,0,28,5,0,6,0,2,28,0,1,0,0,0,0,3,1,5,1,0,2,5,22,4,0,2,2,28,0,0,20,18,8,0,0,2,0,14,0,0,0,0,3,35,0,1,11
1,0,1,2,3,10,17,0,2,26,2,3,1,0,6,0,1,3,0,0,9,4,2,0,4,19,0,1,5,5,0,3,1,3,0,5,0,1,8,0,0,2,4,1,6,0,13,1,4,3,2,2,1,1,0,9,17,0,14,6,6,1,7,0,1,5,2,0,8,1,1,0,3,4,0,12,8,1,0,3,6,0,0,0,8,0,5,11,7,1,5,5,2,2,1,0,3,0,2,4,0,3,14,21,2,23,12,0,2,3,17,3,5,1,3,0,4,0,1,12,0,1,5,3,8,0,0,3,0,2,0,3,5,1,3,0,3,14,0,0,0,9,2
12,0,14,1,13,19,1,0,1,20,3,3,1,0,1,2,5,11,8,2,4,2,3,2,6,13,0,11,7,3,8,10,10,3,0,15,1,0,0,0,0,7,0,1,1,12,24,0,0,1,0,6,6,0,0,3,9,6,3,8,6,19,51,11,10,6,2,1,8,0,2,5,1,7,2,5,4,1,2,2,6,2,0,3,1,0,3,0,12,1,2,2,5,3,6,1,10,0,7,8,2,2,17,10,1,4,1,0,0,4,9,2,9,3,0,0,5,5,0,14,0,11,3,8,1,0,1,22,0,2,1,4,0,7,2,0,4,7,5,1,0,0,6
4,18,0,17,3,7,10,13,0,8,3,19,0,1,13,10,0,9,3,0,2,5,27,15,4,8,0,1,4,8,0,2,0,0,27,0,8,0,0,4,25,5,1,19,5,0,14,21,10,1,33,4,7,3,2,2,13,1,25,0,10,7,5,0,0,38,18,0,25,0,12,2,10,6,0,16,34,15,5,30,1,1,3,4,11,0,2,8,18,16,3,3,5,0,2,0,2,4,0,2,2,11,1,16,0,22,9,1,13,24,20,4,23,2,27,0,16,4,2,55,13,3,4,19,14,1,0,10,0,7,17,2,15,7,16,17,12,13,0,3,5,29,6
2,0,5,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,16,0,1,2,0,0,1,2,0,0,1,0,0,0,0,1,0,8,0,0,4,0,0,32,4,2,1,2,4,0,0,1,1,4,1,1,2,0,0,2,0,2,2,1,6,5,6,1,0,11,0,0,0,23,0,0,0,1,0,0,3,1,0,9,0,12,0,0,6,0,0,1,0,0,14,2,0,6,1,0,16,1,0,3,0,0,0,0,1,0,0,0,0,0,13,3,1,0,3,1,2,3,0,3,0,9,0,0,5,21,2,0,0,3,0,4,0,0,0,1,1,14,0,7,0
0,52,1,15,0,1,8,35,0,5,1,9,0,12,9,28,0,0,0,0,1,0,25,43,3,6,0,0,1,5,0,1,1,0,58,0,0,0,25,0,0,1,0,2,21,0,6,87,23,42,47,0,1,11,0,4,15,1,3,1,5,1,0,0,0,39,13,0,6,0,0,2,8,11,0,1,103,40,1,9,14,0,4,2,16,0,0,3,1,5,0,17,0,2,0,1,0,52,0,0,0,1,4,13,0,9,2,2,22,10,1,3,19,0,7,0,8,0,0,3,16,2,12,4,13,19,0,3,0,16,19,2,6,0,19,35,11,17,0,0,33,7,0
17,3,15,0,16,29,0,0,0,1,12,0,0,0,1,0,12,2,1,0,9,8,6,1,0,4,4,27,8,4,3,10,0,10,0,3,2,7,5,32,1,0,11,0,0,6,3,0,0,2,0,11,10,5,14,1,1,0,7,6,3,0,19,4,18,3,3,9,11,4,24,14,1,5,12,11,16,3,13,3,4,0,1,2,0,0,2,1,4,17,1,1,6,12,13,7,1,0,6,2,15,3,0,1,15,5,21,4,0,2,2,0,6,5,0,0,9,3,10,1,3,21,2,31,0,0,6,47,12,0,0,5,0,1,5,0,1,9,4,23,0,15,4
10,0,16,0,3,2,2,1,1,2,7,0,1,0,0,0,3,1,19,46,4,12,4,0,0,10,22,4,50,1,2,3,42,5,0,12,4,0,1,4,0,11,0,1,1,12,3,0,0,0,0,19,3,0,22,15,1,14,3,2,8,60,4,9,2,0,0,8,1,3,2,23,1,1,14,3,1,1,10,2,0,21,0,8,2,9,9,0,10,1,36,0,3,24,14,2,40,0,1,2,10,8,14,2,8,3,10,1,0,2,2,0,0,3,8,0,3,4,3,3,0,5,1,5,0,0,1,6,15,1,0,1,1,6,0,0,2,1,5,26,0,1,32
