Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant99,Ant102,Ant148,Ant158,Ant161,Ant202,Ant209,Ant227,Ant237,Ant268,Ant311,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant96,Ant97,Ant98,Ant105,Ant112,Ant114,Ant126,Ant137,Ant140,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant210,Ant212,Ant215,Ant217,Ant219,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant301,Ant305,Ant313,Ant324,Ant332,Ant342,Ant356,Ant395,Ant398,Ant400,Ant437,Ant476,Ant492,Ant502,Ant507,Ant509,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant638,Ant647,Ant650,Ant665
1,16,0,1,18,0,0,5,6,3,0,8,8,10,32,9,2,33,1,2,4,11,0,14,4,24,1,4,4,1,0,32,0,7,6,0,0,0,9,0,0,6,0,18,8,5,3,7,0,0,0,2,7,11,1,3,0,14,2,0,1,4,14,0,0,0,5,2,0,0,2,0,0,0,1,0,13,4,22,0,18,0,3,10,6,3,0,3,3,11,4,0,0,55,6,4,16,0,0,0,14,11,10,1,16,11,0,0,1,42,3
17,2,3,5,5,0,4,7,11,7,8,0,0,5,10,3,3,11,4,6,11,4,2,1,5,12,2,7,8,8,8,6,0,1,1,3,0,1,13,12,0,0,0,2,2,4,8,4,12,7,0,7,13,5,7,8,17,3,1,7,17,0,10,1,0,0,1,16,0,5,0,7,3,2,15,0,1,29,4,1,9,1,5,10,0,5,5,5,5,1,0,2,0,2,8,6,1,0,6,3,1,20,26,0,2,21,0,0,0,12,3
3,10,1,0,10,0,0,20,1,8,8,0,0,11,0,0,0,13,4,0,4,6,0,13,2,0,0,8,1,0,16,5,0,2,4,3,1,0,10,0,0,0,6,6,21,0,13,1,3,0,1,0,4,4,3,9,0,3,1,0,5,7,6,0,0,0,1,1,0,0,4,1,0,0,1,0,5,10,9,0,18,1,4,7,0,2,1,0,2,8,1,1,0,2,1,1,3,0,0,3,1,1,6,7,0,6,0,0,0,17,2
18,5,4,1,15,0,6,6,13,0,10,5,11,0,1,9,6,6,7,1,2,2,0,2,3,11,0,21,5,7,0,27,0,3,4,3,1,1,17,9,0,2,4,4,8,6,4,9,2,19,8,6,18,3,4,0,0,15,3,0,5,1,6,0,1,0,1,5,1,7,6,3,1,5,4,0,11,12,18,3,14,1,7,18,19,3,3,5,7,3,7,0,0,8,3,1,5,0,8,8,5,5,21,7,2,7,0,0,0,21,4
0,14,3,0,2,0,0,4,0,0,32,10,0,1,0,3,0,9,2,7,5,0,0,2,0,17,1,7,0,0,1,11,0,0,22,1,0,0,16,0,0,4,0,9,1,18,23,4,1,7,0,1,12,14,2,2,0,12,0,4,6,2,8,0,0,0,12,1,3,0,17,0,2,0,1,0,2,1,12,3,12,2,0,4,1,0,9,1,0,9,5,0,0,50,3,5,2,0,0,1,2,4,10,2,3,0,0,0,0,10,5
3,9,4,4,11,0,0,7,5,1,9,3,0,9,3,0,0,0,21,5,4,1,0,11,3,2,1,5,0,1,5,23,0,3,10,7,1,0,4,1,0,13,10,1,4,13,8,3,3,4,8,5,11,12,14,7,1,11,0,0,4,15,17,0,0,0,9,2,1,0,6,0,1,3,0,0,2,16,10,0,13,3,9,4,8,1,0,2,0,6,4,0,0,12,2,2,14,0,0,1,1,0,8,1,1,6,0,0,0,21,2
1,1,0,3,4,25,3,1,6,7,2,3,0,6,0,0,0,2,0,1,4,0,12,1,2,0,26,14,14,3,2,0,39,7,0,11,4,26,1,7,14,0,0,3,4,0,4,13,0,17,2,22,0,2,7,1,11,0,6,78,7,0,1,18,109,45,9,10,17,39,0,5,4,10,11,15,0,0,2,4,0,4,3,4,0,3,10,0,2,2,1,2,42,0,0,0,0,72,8,11,0,5,8,24,14,7,6,25,0,0,1
5,6,3,2,25,0,4,4,2,0,33,11,13,6,9,0,2,0,7,11,6,0,0,6,1,4,0,7,1,1,2,20,0,5,1,0,0,0,9,10,0,2,1,9,19,6,4,12,1,2,0,1,6,8,1,10,1,13,1,3,5,4,4,0,0,0,1,3,0,1,9,0,0,0,3,1,0,13,8,1,15,10,6,6,0,7,0,5,1,22,6,4,0,4,0,8,6,0,0,3,1,3,14,0,7,10,0,0,0,21,6
0,2,20,0,2,0,2,1,0,0,1,4,4,7,2,21,0,7,0,0,0,2,0,25,14,1,2,12,0,0,0,12,0,1,20,0,0,1,3,0,0,11,12,1,10,8,11,4,7,2,4,0,4,1,2,19,0,2,0,0,0,19,1,0,0,0,3,0,0,0,0,0,0,1,0,0,3,10,30,0,2,1,7,10,32,0,0,10,0,2,4,0,0,5,1,21,5,0,0,2,14,2,0,0,2,0,0,0,6,14,2
7,5,0,3,1,0,5,2,4,2,2,6,0,1,7,5,1,11,0,0,7,3,1,7,12,8,0,3,2,1,4,23,0,3,3,1,0,2,10,3,0,11,4,13,7,13,37,2,0,2,15,2,4,1,1,1,0,49,0,1,6,0,4,0,0,0,4,6,0,12,6,3,3,15,5,0,10,1,0,0,11,7,1,0,0,4,10,1,6,6,1,0,1,1,5,0,1,0,0,3,44,0,3,2,11,2,0,0,0,2,1
22,11,1,5,4,0,4,7,7,9,4,11,4,2,5,4,4,6,0,7,0,6,8,2,18,3,4,18,10,5,11,11,0,6,2,14,3,1,1,15,1,0,2,5,1,1,4,4,0,2,6,34,8,4,25,1,10,6,8,5,11,4,14,2,0,0,6,7,0,2,8,7,0,2,16,3,1,2,2,22,2,12,4,0,0,21,6,12,5,4,0,2,0,0,4,1,4,0,3,5,3,12,19,5,1,9,0,0,0,9,10
4,1,0,5,12,0,2,8,4,2,11,4,6,2,0,1,0,0,2,3,6,0,1,1,5,0,1,10,1,6,4,5,0,10,2,0,0,1,11,0,0,0,6,4,0,0,4,10,1,0,3,0,10,2,0,6,1,8,3,0,2,8,4,0,0,0,1,1,0,7,5,0,7,4,1,0,11,1,4,0,4,4,11,10,0,1,5,1,8,1,0,0,0,0,8,10,9,0,0,4,7,0,0,0,0,2,0,0,0,7,2
1,1,0,0,0,29,2,0,0,3,0,2,0,0,0,0,12,0,0,1,8,1,0,0,0,2,13,5,2,0,2,0,6,6,0,0,0,34,0,0,7,0,0,1,0,3,2,0,0,4,0,11,0,0,3,0,1,1,5,20,14,0,1,18,58,20,0,8,28,9,1,1,2,0,13,29,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,19,0,0,0,1,19,0,3,0,0,11,28,0,0,1,10,0,0,1
10,7,33,1,5,0,1,1,2,0,14,1,13,2,2,11,1,6,25,7,2,1,0,0,1,33,0,7,1,0,1,20,0,2,6,0,2,0,39,5,0,1,15,22,30,2,6,1,0,0,3,1,8,3,5,5,2,6,0,0,0,10,2,0,0,0,45,2,3,0,12,0,0,4,0,0,2,4,7,0,3,0,2,6,2,3,0,5,0,4,8,0,0,15,1,8,0,0,0,0,11,2,8,0,1,2,0,0,0,24,0
15,13,2,4,2,0,11,8,19,5,4,5,2,3,0,3,2,1,14,12,18,5,0,1,0,15,1,13,7,3,4,18,0,10,12,4,5,2,3,1,0,0,5,11,2,4,12,1,1,0,11,7,8,2,14,15,8,3,5,0,15,13,10,0,0,0,4,20,0,4,7,0,1,2,2,2,0,13,5,3,11,3,13,8,0,2,5,0,15,1,0,1,0,3,6,2,7,0,1,6,4,1,8,5,1,6,0,0,2,14,5
1,51,10,0,0,0,0,0,0,1,24,12,0,11,17,2,0,4,1,8,3,0,2,33,15,0,0,10,0,0,0,26,0,1,8,3,0,0,56,4,0,3,0,4,4,18,45,0,0,0,9,2,3,3,13,14,0,11,0,1,1,2,5,1,0,0,5,2,0,0,2,0,0,0,0,3,9,14,5,1,1,0,0,8,19,1,0,0,0,5,3,0,2,31,0,8,1,0,0,3,10,6,16,0,4,0,0,0,0,0,0
0,0,0,0,0,12,0,0,4,6,1,2,0,0,1,1,26,0,2,0,4,1,13,0,1,0,0,18,11,2,0,1,26,5,0,1,6,9,0,0,7,0,0,1,1,1,3,4,1,9,5,8,0,0,0,0,1,0,11,21,14,1,2,13,10,13,0,25,10,11,0,4,4,4,15,17,0,0,0,0,0,0,0,1,0,0,7,2,5,1,0,5,14,0,1,0,0,24,13,5,0,1,0,6,4,0,0,20,0,3,0
10,14,0,12,7,2,13,10,23,23,4,7,8,21,7,5,14,7,12,3,18,10,5,7,13,10,18,0,9,13,7,10,5,30,9,15,16,8,18,4,7,7,4,10,7,10,8,11,6,21,11,17,9,4,13,19,5,5,11,9,20,6,15,0,18,13,4,20,23,16,7,3,12,21,16,15,11,4,12,9,11,5,8,13,0,13,6,9,15,11,1,5,7,2,10,0,5,9,14,27,3,13,46,36,12,23,0,10,0,17,8
5,2,0,8,1,0,3,12,13,8,4,8,1,5,0,0,14,1,0,2,10,1,2,1,7,0,11,9,0,19,3,3,0,15,0,10,0,3,5,1,0,0,1,4,0,5,0,5,0,14,5,18,4,0,3,2,18,1,4,0,7,0,6,0,3,0,2,18,0,7,3,0,1,8,7,5,1,5,3,1,5,7,6,9,0,5,8,1,1,1,0,0,0,0,0,1,5,0,4,9,0,15,13,7,7,11,0,0,0,6,3
8,0,0,1,1,0,1,7,3,25,1,8,0,7,0,1,3,1,0,1,5,6,0,0,3,0,2,13,19,0,5,6,0,12,0,8,0,3,2,0,0,0,0,0,0,2,0,1,3,6,0,15,1,0,7,1,2,0,13,0,62,0,5,0,1,0,3,5,2,28,1,6,3,10,22,8,0,1,1,6,8,1,0,5,0,7,9,0,3,1,4,0,0,0,5,0,0,0,3,3,0,7,4,0,2,16,1,0,0,1,0
10,6,2,2,1,0,4,18,9,12,0,8,16,0,1,5,2,2,0,4,11,4,2,1,4,0,0,7,3,5,0,0,0,5,3,3,0,1,6,11,0,0,8,0,2,10,4,2,3,3,0,4,7,8,7,16,6,19,4,0,1,5,14,0,0,0,2,11,0,4,6,8,3,4,3,0,4,5,4,5,7,4,8,5,0,17,4,0,7,1,1,0,0,0,12,3,1,0,1,8,0,1,2,2,0,9,0,0,0,6,4
8,12,3,1,6,0,4,11,11,5,32,6,5,27,11,23,0,20,12,23,11,5,0,20,18,26,1,10,3,6,0,0,0,6,17,7,0,0,7,25,0,2,19,32,9,16,39,8,1,3,31,27,15,21,27,19,9,15,0,0,5,14,11,0,0,0,28,2,0,2,13,3,0,2,8,1,15,7,20,4,11,3,18,21,1,4,2,20,18,3,6,1,0,38,31,14,19,0,0,2,101,31,18,3,5,13,0,0,1,74,14
0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,39,0,0,0,0,0,6,0,0,0,26,5,0,0,0,0,0,3,0,0,2,22,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,30,0,0,0,25,60,44,0,0,36,8,0,0,1,0,8,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,41,0,0,0,0,16,0,12,0,0,0,10,1,0,2,21,0,1,0
6,1,1,3,0,5,8,2,25,5,7,1,2,3,0,3,7,5,1,3,6,10,6,2,10,1,5,30,15,12,5,6,3,0,3,17,5,11,2,3,7,0,1,0,0,4,1,3,1,14,4,12,3,2,3,5,12,2,18,6,24,1,1,3,20,7,0,4,7,14,3,5,4,9,40,28,3,3,0,3,1,7,1,5,1,8,18,0,6,0,2,5,11,0,2,5,0,2,8,13,3,5,6,13,7,10,2,1,0,1,8
12,12,0,2,2,0,0,6,8,1,6,1,4,4,22,10,0,1,20,3,2,2,0,6,12,8,0,9,0,0,3,17,0,3,0,2,1,0,36,0,0,3,4,27,11,11,36,0,5,0,5,12,2,21,2,24,1,35,1,0,1,17,7,0,0,0,10,0,0,0,0,0,0,0,0,0,10,7,32,3,11,0,7,11,7,1,1,10,3,26,8,0,0,10,1,8,8,0,0,1,7,18,5,0,3,4,0,0,0,3,8
10,6,0,2,0,0,4,7,12,17,0,3,3,3,1,7,11,0,0,1,14,0,0,0,4,3,1,15,10,8,3,7,0,17,2,0,4,2,0,8,0,1,0,0,1,0,6,8,0,6,1,31,0,4,6,5,6,0,1,1,7,1,4,0,1,0,0,6,0,13,0,0,0,3,23,3,0,12,3,9,8,2,3,6,3,14,8,4,8,0,2,2,0,0,4,0,2,0,1,7,3,18,20,2,0,16,0,0,0,12,9
0,0,0,7,0,15,0,0,1,9,0,0,1,1,0,1,4,0,0,0,3,0,0,2,5,0,6,16,0,0,0,0,2,5,1,4,0,8,0,6,21,1,0,0,0,1,3,0,0,5,0,0,2,4,8,0,0,1,4,13,2,0,0,6,19,26,2,2,23,6,0,1,14,1,0,14,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,2,18,0,0,0,1,3,0,0,0,0,2,2,1,3,0,0,0,0,6
1,2,0,1,0,60,4,0,8,13,0,1,0,1,0,0,26,0,1,2,1,1,34,0,2,0,9,8,3,3,1,0,22,11,0,2,8,0,4,0,7,0,0,2,0,3,2,3,0,14,2,2,0,1,0,0,1,2,17,72,3,0,2,38,43,28,1,2,27,20,2,7,10,6,11,29,0,0,0,3,2,3,0,0,0,1,8,0,9,0,1,4,32,0,0,0,1,25,1,12,0,3,0,12,2,6,4,26,0,1,0
16,49,15,1,14,0,3,17,3,11,9,13,10,17,16,4,1,9,3,10,1,11,0,39,3,56,0,18,5,2,6,7,0,2,36,0,0,4,0,7,0,8,8,11,16,9,28,6,6,11,25,2,3,12,9,17,1,43,1,0,5,31,17,1,0,0,6,1,0,3,3,1,0,0,3,0,11,52,22,6,12,1,3,20,22,7,0,3,2,28,32,2,0,3,5,11,12,0,2,3,8,5,15,1,8,9,0,0,1,6,12
16,37,3,2,2,0,1,12,2,1,0,12,0,9,0,1,7,10,0,3,15,0,0,5,1,4,0,4,1,0,11,25,0,3,0,8,6,0,7,0,0,0,24,3,6,14,15,10,1,3,5,7,18,3,11,22,2,16,1,1,6,2,5,1,0,0,10,1,2,1,4,3,0,4,7,0,16,0,22,11,6,3,3,6,0,4,2,7,6,5,3,0,0,0,11,1,7,0,1,8,1,0,18,4,1,21,0,0,0,5,9
0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,14,0,0,0,1,0,7,0,0,0,7,7,0,0,0,0,5,7,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,13,0,0,0,7,33,20,0,0,32,1,0,0,4,0,0,35,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,12,0,0,0,0,4,0,5,0,0,0,4,0,0,1,24,0,0,0
0,0,13,0,0,0,1,0,0,0,6,0,0,2,4,13,0,2,11,11,0,0,0,1,0,3,0,7,0,0,0,2,0,0,3,1,1,0,8,0,0,0,0,4,0,3,5,0,0,0,2,0,1,0,1,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,3,0,0,2,0,7,8,0,0,0,0,36,13,0,0,21,0,2,9,0,0,0,2,10,0,0,0,0,0,0,0,0,0
6,15,1,3,13,0,4,3,11,1,0,0,6,4,0,10,0,1,12,4,2,6,0,15,5,0,0,4,1,0,8,19,0,1,4,0,0,0,8,24,0,0,0,0,16,2,6,2,3,0,10,4,12,0,4,4,0,6,0,0,0,10,15,0,0,0,1,5,0,0,1,1,0,3,1,0,4,15,18,1,10,2,14,5,3,0,0,4,3,5,1,0,0,0,19,7,16,0,0,3,7,4,0,0,0,1,0,0,0,21,5
2,16,1,0,3,0,3,3,15,2,18,2,6,4,9,1,3,9,1,13,5,4,1,22,11,4,1,10,4,0,0,32,0,0,27,0,0,2,11,3,0,4,0,0,13,0,22,4,0,12,28,5,8,8,0,7,2,18,1,0,4,1,8,0,0,0,5,7,0,0,7,0,0,0,2,0,3,8,4,0,4,5,3,20,0,1,0,1,32,0,9,0,0,17,9,3,3,0,1,0,4,25,34,3,11,1,0,0,0,14,6
8,5,1,0,2,0,1,2,10,2,8,2,21,8,1,4,4,19,10,7,1,0,0,30,2,4,1,7,0,0,2,9,0,0,11,1,0,0,16,6,0,0,16,13,0,5,24,0,0,0,7,7,2,2,2,10,1,16,1,0,4,14,3,0,0,0,5,5,0,1,1,0,0,0,4,0,4,6,11,0,3,0,1,6,8,1,2,2,2,12,3,0,0,10,0,4,4,0,0,1,4,2,15,1,1,8,0,0,0,5,1
3,5,6,0,14,0,1,5,5,1,5,4,0,6,18,13,0,6,8,13,1,0,3,2,4,18,1,10,5,2,10,16,0,4,11,0,1,3,9,14,0,3,2,0,5,0,10,0,0,3,1,11,20,15,3,8,0,11,6,4,8,15,4,2,0,0,7,1,0,2,0,5,0,1,3,0,3,16,3,12,11,4,1,8,17,5,0,7,4,2,8,0,7,8,0,6,7,0,1,2,7,5,1,6,3,6,0,0,0,7,2
7,15,1,0,4,0,3,4,0,2,3,8,13,4,23,8,4,4,11,37,4,4,2,6,12,45,3,8,0,0,4,39,0,1,36,6,3,2,28,15,0,5,6,22,24,10,0,14,5,4,10,6,10,16,0,9,0,16,0,8,3,1,9,3,0,0,13,1,0,0,3,15,0,0,11,0,24,36,19,0,0,7,6,6,1,6,0,4,3,12,7,2,0,27,4,0,8,0,1,2,135,8,20,0,15,4,0,0,0,12,3
3,1,0,0,0,0,4,2,7,3,7,4,1,9,4,3,13,12,4,2,4,10,0,1,1,0,4,11,5,1,2,8,0,3,0,8,0,3,6,10,0,0,2,4,0,0,14,0,0,10,3,3,3,4,5,0,5,4,5,2,1,2,0,2,1,0,13,9,0,12,4,2,1,0,4,1,1,6,1,5,9,4,12,8,0,3,4,16,2,5,18,4,0,0,1,0,0,0,9,12,0,1,1,2,12,5,0,0,0,22,0
5,2,5,1,6,0,2,9,0,3,0,12,3,2,1,3,0,1,7,0,0,1,0,0,1,0,1,6,0,3,3,1,0,1,5,0,0,0,6,1,0,0,3,0,0,0,5,0,0,0,2,1,16,6,0,0,2,1,0,0,5,2,24,0,0,0,1,2,0,0,5,1,0,2,3,0,4,27,1,2,6,0,5,12,3,0,0,4,2,2,0,1,0,0,10,0,2,0,1,1,1,0,2,0,0,1,0,0,0,4,4
9,8,0,9,0,15,9,9,12,4,0,7,0,19,7,4,17,2,2,2,2,0,4,0,0,0,9,21,14,6,3,3,12,14,0,6,5,14,11,3,5,0,0,12,0,3,4,10,0,0,8,8,1,1,6,2,0,4,12,31,18,0,8,15,20,12,7,36,12,2,2,6,5,4,15,13,2,1,2,9,11,7,0,3,0,3,15,7,10,3,1,0,23,0,0,0,2,7,5,1,0,0,32,8,12,14,2,17,0,5,1
3,2,0,0,0,0,2,0,4,0,0,0,1,8,0,8,2,0,4,15,6,3,0,3,11,9,5,11,5,0,0,31,0,4,5,1,0,2,25,5,0,2,10,28,7,1,10,3,2,8,0,7,5,0,28,3,0,0,3,0,0,5,15,0,0,0,1,6,0,1,1,0,2,0,0,2,0,7,19,0,2,3,7,6,16,5,1,0,1,4,14,0,0,1,0,0,0,0,0,0,3,10,12,2,0,2,0,0,0,1,4
14,9,0,0,3,0,6,4,10,6,2,7,0,6,1,5,22,1,0,2,34,0,11,1,7,2,8,17,18,15,4,27,0,12,12,31,0,2,2,7,0,0,4,5,7,11,6,3,1,8,7,0,2,1,5,7,11,0,8,0,23,2,12,9,1,0,27,25,1,9,0,11,5,7,4,1,5,2,7,11,9,1,2,10,0,11,10,1,7,5,5,1,3,0,15,1,1,0,0,20,0,4,24,7,0,2,0,0,0,4,11
19,9,4,3,8,0,5,17,4,4,7,13,4,18,12,11,0,6,4,4,8,10,0,8,8,3,0,9,4,1,7,15,0,3,2,0,2,0,3,18,0,1,12,8,2,20,10,3,16,1,5,2,0,3,12,19,0,13,1,0,3,15,6,0,0,0,5,0,0,0,4,0,1,4,3,1,6,17,5,0,17,4,17,4,10,4,0,13,5,10,0,0,0,9,5,4,18,0,2,0,7,2,5,0,9,16,0,0,0,20,4
22,8,1,0,4,0,2,23,2,3,11,5,4,3,14,12,2,8,1,1,4,2,0,3,2,3,0,4,0,0,8,21,0,2,21,4,4,1,12,3,0,0,0,8,2,15,16,4,6,1,0,1,3,0,32,5,1,2,0,0,4,1,3,0,0,0,6,4,1,0,3,2,0,0,2,0,8,11,13,3,2,0,9,7,0,4,1,3,0,6,18,0,0,0,0,11,17,0,1,5,15,1,9,4,3,2,0,0,0,34,0
5,20,0,0,2,0,8,1,6,7,1,7,3,4,2,14,7,1,2,1,25,0,3,5,14,13,0,13,3,7,7,27,0,3,2,6,8,0,9,11,0,1,4,0,2,3,0,5,0,6,28,5,12,32,0,6,2,2,1,10,7,0,4,0,0,0,7,5,0,1,1,9,0,7,1,3,6,24,6,1,5,9,2,5,0,5,3,9,3,4,2,6,0,6,5,0,4,0,1,8,21,0,17,1,1,4,0,0,0,19,10
13,19,3,2,9,0,2,7,1,6,3,8,9,0,2,7,1,10,19,1,1,6,0,5,15,14,0,19,2,1,16,19,0,5,24,5,0,0,17,22,0,0,4,7,10,8,9,0,0,2,3,7,19,5,6,0,1,24,1,0,7,20,13,0,0,0,10,1,0,4,1,1,2,4,6,1,11,3,12,10,6,2,18,4,28,7,1,14,0,24,13,0,0,5,0,6,4,0,0,13,15,5,11,5,4,6,0,0,0,13,5
3,0,0,4,0,0,4,4,14,6,0,17,0,0,0,1,11,1,0,0,10,1,1,2,8,0,1,5,18,2,6,9,0,12,1,6,0,1,1,2,0,0,0,2,1,0,0,5,2,0,0,11,0,1,2,1,0,2,3,0,13,0,0,0,0,0,0,0,0,16,4,0,6,1,6,2,3,2,0,0,5,7,4,0,0,6,5,1,5,3,0,1,0,0,2,0,2,0,0,13,0,3,3,2,0,4,0,0,0,2,8
16,25,3,1,5,0,0,11,9,0,14,3,3,15,12,11,0,13,2,49,6,8,1,6,3,11,0,5,1,0,19,15,0,2,35,0,1,2,43,16,0,12,6,18,16,11,16,4,1,4,0,0,13,2,2,24,2,0,4,1,12,17,13,0,0,0,10,7,0,1,5,2,0,1,7,0,14,1,15,5,12,4,7,9,3,10,0,4,5,13,10,0,1,0,5,5,5,0,1,0,1,2,25,1,2,17,0,0,0,23,7
