Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
8,2,6,0,8,3,2,0,2,0,0,2,8,0,0,0,0,2,17,1,2,6,3,2,0,6,22,2,2,4,7,10,13,5,0,12,0,3,0,13,4,17,20,0,2,14,1,30,1,0,0,9,5,0,6,2,2,4,0,20,4,13,24,18,6,0,0,5,2,2,2,26,0,23,26,0,0,1,2,9,1,9,1,24,0,9,9,0,6,2,0,0,1,0,4,3,0,4,5,0,1,1,6,1,2,1,4,0,0,0,1,0,12,1,0,0,0,2,0,11,0,1,3,9,1,0,1,25,3,0,0,19,0,4,0,7,5,3,1,4,0,5,21
0,4,7,1,1,2,15,5,0,0,2,0,0,0,7,1,1,0,1,0,0,0,7,6,0,4,0,0,5,3,1,0,0,1,2,0,2,1,14,0,24,0,2,0,2,5,2,10,3,6,3,1,0,0,0,14,21,0,10,0,6,2,0,0,0,2,4,0,6,4,6,0,4,0,0,5,9,7,0,7,3,0,3,0,9,0,1,6,1,0,0,3,1,1,2,0,0,5,0,1,1,1,1,2,0,5,11,0,1,15,8,2,4,0,7,0,3,9,0,4,5,5,8,2,18,0,0,2,3,2,0,0,11,3,9,5,6,2,0,2,1,0,2
16,1,4,0,0,8,2,0,32,1,8,0,0,0,0,2,12,4,0,16,6,51,1,0,4,1,10,6,3,7,3,4,6,18,0,6,0,3,0,1,5,8,4,0,0,5,12,10,0,0,0,6,51,0,1,2,0,5,7,3,7,16,21,1,20,2,0,3,7,0,0,1,1,3,1,1,1,0,1,4,1,10,0,8,0,1,1,0,2,0,2,0,6,5,23,0,4,0,6,7,4,9,3,2,0,0,7,0,0,0,0,1,2,7,1,0,0,1,19,0,0,1,0,0,0,0,0,0,11,4,0,3,0,10,2,2,1,0,15,2,0,4,5
0,22,0,46,0,0,1,4,0,1,0,0,0,0,2,9,0,0,0,0,0,0,4,3,2,1,0,1,0,1,0,0,0,0,11,0,0,0,5,0,25,0,0,0,6,0,0,3,13,3,8,0,0,12,0,0,1,0,0,0,1,1,0,0,0,7,16,0,3,0,1,0,11,0,0,1,11,17,0,0,0,0,8,0,5,0,0,4,0,4,0,7,0,0,0,0,0,2,0,0,0,0,0,3,0,24,0,0,10,1,3,1,1,0,1,0,0,0,0,1,6,0,0,0,1,12,0,0,0,20,9,4,1,0,1,1,0,3,0,0,12,1,0
0,14,0,10,1,7,8,18,0,0,0,7,0,2,0,9,0,0,0,1,2,0,34,14,0,9,0,0,1,3,2,1,0,0,31,0,5,3,26,0,40,0,0,1,7,4,6,11,3,7,8,0,0,6,0,32,2,2,8,0,10,0,2,0,1,5,11,0,3,0,6,0,3,3,0,11,11,8,1,2,27,0,7,1,16,0,0,7,2,0,1,5,0,1,0,0,0,6,0,0,1,1,2,3,0,31,5,0,2,15,4,5,6,0,11,0,4,3,0,13,4,0,4,0,5,2,1,0,1,22,1,0,9,1,7,1,19,12,3,1,6,2,0
0,16,0,10,0,2,9,11,0,0,0,1,2,9,9,0,0,0,0,0,0,0,29,18,0,3,0,0,3,0,0,0,0,0,16,0,2,0,7,0,152,0,0,0,1,4,6,7,39,15,13,0,0,60,0,1,3,0,0,0,0,1,9,0,0,10,36,0,6,0,7,0,8,1,0,2,5,14,0,11,4,1,0,1,17,0,0,28,0,2,0,14,0,0,0,0,0,12,1,0,2,1,0,11,0,8,17,1,10,3,7,2,14,0,12,0,0,0,0,2,10,0,1,1,3,2,0,1,0,31,9,1,5,0,9,6,9,12,0,0,20,7,0
12,2,5,1,14,5,2,0,28,3,0,1,12,0,0,0,0,16,0,4,20,3,0,0,8,0,10,20,2,0,11,0,46,5,0,2,2,2,2,0,0,13,4,1,0,10,1,0,0,0,0,4,30,0,9,9,0,7,3,7,9,20,5,11,25,0,0,4,1,6,0,2,1,1,2,0,0,0,20,4,4,7,0,0,0,0,5,0,8,1,0,1,14,4,9,4,12,1,6,1,23,6,14,5,3,5,0,0,0,6,1,2,4,8,2,0,1,2,5,7,2,0,0,12,0,0,5,18,8,0,0,7,1,5,0,1,1,0,4,10,0,3,3
9,0,0,1,16,3,11,0,0,4,2,0,4,0,0,0,16,0,4,13,5,5,1,0,9,1,6,0,0,2,4,5,3,11,0,0,4,1,5,0,0,7,0,0,0,4,9,1,0,1,4,2,3,0,0,7,0,2,2,2,13,12,0,6,2,4,0,0,4,1,6,3,0,6,2,3,0,0,15,2,0,21,0,4,0,0,3,0,14,1,3,0,0,1,10,0,7,1,15,0,8,2,1,3,1,1,3,0,0,0,1,2,0,5,2,0,6,4,1,1,0,2,0,5,0,0,0,3,10,0,0,23,0,4,0,2,4,1,18,8,1,6,5
17,2,29,0,17,4,1,0,4,6,17,1,0,0,0,0,0,4,0,36,17,22,2,0,18,0,16,2,0,2,1,2,6,5,1,6,0,2,0,6,1,6,17,2,0,1,4,0,0,0,0,44,5,0,0,1,2,1,3,3,4,9,11,3,3,0,0,49,6,0,0,1,1,22,0,0,0,0,6,0,0,1,0,10,0,22,1,0,6,2,29,1,2,3,5,14,0,0,17,0,8,0,13,4,26,0,6,0,0,0,0,3,0,9,8,0,1,1,51,3,0,2,0,1,0,0,1,27,29,2,0,1,1,0,0,0,8,2,11,7,2,7,31
25,1,28,2,6,10,0,0,36,2,1,0,16,0,1,0,4,13,36,0,4,6,0,1,16,1,12,13,2,0,13,21,15,19,0,2,0,12,1,0,3,9,22,0,0,19,5,0,0,0,0,11,6,0,8,6,0,35,2,6,4,8,6,23,16,0,0,1,9,0,0,11,1,2,5,0,1,0,18,2,0,2,1,9,0,9,4,0,10,0,4,1,13,4,11,15,6,0,28,29,10,9,5,1,18,1,4,0,0,0,1,0,2,33,0,0,6,4,49,0,0,13,0,1,0,0,1,0,27,3,0,1,1,1,0,0,1,1,9,15,0,5,9
13,4,4,1,13,4,9,1,11,1,2,0,6,0,2,0,20,5,17,4,0,40,4,0,1,0,6,1,1,1,1,0,9,5,0,15,17,4,3,3,1,8,7,2,1,5,7,8,1,2,0,12,14,0,14,7,2,16,0,4,5,19,4,7,8,0,0,13,10,12,0,8,0,11,19,0,1,0,5,2,0,7,0,6,5,7,0,0,18,1,3,1,0,4,7,5,10,0,2,13,2,4,2,2,0,0,3,1,1,0,0,0,5,3,1,0,9,15,13,4,1,0,9,1,2,0,11,21,3,0,0,12,0,2,0,2,9,5,6,0,1,23,7
18,2,18,0,19,8,2,1,27,1,6,0,51,0,0,0,3,5,22,6,40,0,0,0,9,1,15,0,5,0,15,3,11,4,5,13,2,1,1,4,1,5,11,0,4,12,17,24,0,0,0,8,24,0,21,0,0,8,2,12,19,34,17,8,2,2,0,8,1,4,0,38,4,8,1,4,2,0,30,4,0,7,0,16,0,0,13,0,1,5,8,0,2,5,11,3,8,0,9,4,12,5,1,5,0,3,8,0,0,0,0,0,0,13,12,0,22,9,13,0,1,10,3,0,0,0,8,40,2,0,0,14,0,6,1,1,7,0,14,7,0,3,10
1,49,0,6,1,13,21,41,2,3,3,7,1,4,34,29,0,1,2,0,4,0,0,14,4,14,2,7,3,13,4,5,0,4,17,1,13,2,39,0,122,0,0,5,21,4,5,59,61,15,51,0,3,54,0,12,8,1,9,2,2,1,15,0,1,43,6,0,5,0,27,1,6,16,1,11,91,59,1,24,10,3,1,7,3,0,4,33,5,6,1,25,0,0,2,4,3,9,0,0,0,2,7,26,0,14,23,6,22,11,20,7,25,2,22,1,9,4,0,6,25,1,19,6,8,9,1,18,1,71,26,3,8,4,0,22,25,57,1,9,27,6,0
0,22,0,40,0,0,7,10,0,22,2,6,0,3,14,18,0,0,0,1,0,0,14,0,1,5,0,0,2,2,0,0,0,0,10,0,5,1,4,0,37,0,0,3,15,6,2,2,12,31,4,1,0,23,0,3,7,0,9,0,4,1,0,0,0,12,27,0,1,0,0,1,7,0,0,5,36,9,1,5,16,0,2,4,12,0,1,3,4,2,0,6,0,0,0,0,1,12,1,0,0,0,3,4,0,15,12,4,3,9,9,1,8,0,7,0,6,1,0,2,10,3,3,0,13,2,0,0,0,16,5,1,14,0,13,6,9,13,2,0,1,3,1
0,3,27,1,0,0,0,0,6,3,0,0,4,2,0,0,8,9,18,16,1,9,4,1,0,3,5,3,0,0,13,10,3,13,0,0,1,3,0,0,3,0,2,8,0,4,2,2,0,3,0,5,4,0,4,6,1,12,4,12,5,12,6,16,1,0,0,19,0,0,0,18,0,0,0,10,0,1,16,1,0,14,0,12,0,2,0,0,1,5,0,0,8,10,13,0,13,0,5,4,1,0,1,0,3,0,3,0,0,0,12,0,1,14,0,0,9,8,2,1,0,4,1,0,0,0,0,6,7,0,0,1,2,3,0,3,0,0,4,0,0,4,4
5,15,0,1,8,16,21,5,2,14,6,4,1,1,9,3,0,1,0,1,0,1,14,5,3,0,9,2,17,33,6,9,2,4,5,2,8,4,19,0,14,1,2,8,5,1,22,17,6,6,12,1,1,0,0,20,3,0,18,4,18,4,17,2,1,15,7,0,12,0,12,1,28,3,0,15,3,7,11,11,0,5,0,1,11,6,8,14,7,18,4,6,1,8,9,0,0,13,0,1,3,10,2,9,0,9,13,1,0,12,4,21,5,1,11,0,2,16,10,5,1,0,5,4,7,0,0,8,1,0,0,9,7,18,9,5,15,8,4,4,4,15,4
7,4,30,1,4,3,0,1,4,4,22,0,10,0,0,0,10,6,16,12,6,15,2,0,5,9,0,15,5,21,9,2,4,17,0,11,2,4,2,1,1,28,19,5,2,6,11,4,2,4,2,17,24,0,4,4,2,8,7,9,20,31,30,24,3,3,2,9,4,10,0,21,0,13,15,2,0,0,7,5,0,7,0,13,3,4,4,0,5,5,2,0,15,4,8,11,1,2,5,22,8,13,18,3,10,2,6,0,0,0,1,2,6,1,2,0,12,1,5,6,1,6,4,14,0,0,1,58,18,2,0,32,0,6,0,10,1,3,16,56,2,9,4
24,1,7,0,9,0,1,0,2,0,2,0,6,1,0,0,20,0,2,13,1,0,7,0,3,2,15,0,7,0,10,9,11,19,0,15,0,2,0,1,0,1,2,0,0,15,5,0,0,0,0,30,14,0,3,1,0,6,0,15,0,20,6,27,28,0,2,1,7,0,1,14,0,6,4,0,0,0,20,0,0,0,0,1,3,4,5,0,24,3,3,0,16,4,20,25,32,3,11,4,7,7,0,8,9,0,6,2,0,0,0,0,0,12,0,0,1,15,6,8,0,8,3,0,0,0,3,2,25,0,0,30,0,5,0,1,2,0,3,17,0,8,2
8,0,0,4,4,1,6,0,3,6,2,5,3,0,1,3,2,0,0,2,1,5,3,2,0,17,5,7,0,7,4,3,1,2,1,3,4,13,1,1,2,0,0,15,4,3,2,7,1,6,2,0,1,0,0,9,5,5,8,4,6,7,0,4,0,4,1,0,8,2,5,5,0,3,3,8,0,3,2,18,3,4,0,1,6,0,9,0,9,3,1,1,2,1,3,0,2,0,1,4,6,1,10,6,0,6,7,5,0,5,3,5,9,14,0,0,0,5,0,6,4,0,1,1,0,0,1,2,0,0,0,0,1,15,3,17,13,5,7,2,2,5,2
0,12,1,1,1,16,11,0,0,13,4,3,7,1,3,0,0,2,2,0,1,0,13,2,0,33,21,0,7,0,6,1,2,3,1,0,7,4,18,0,17,1,1,2,4,1,3,9,7,7,1,2,0,0,1,6,5,0,9,1,4,8,10,1,2,13,3,0,11,0,1,5,3,6,0,7,7,3,0,13,2,7,1,1,8,2,1,3,6,24,17,4,1,0,1,0,1,19,0,4,0,4,5,5,0,4,9,1,0,2,6,1,7,0,11,0,3,7,0,3,0,3,4,0,8,0,1,2,0,9,0,6,5,1,3,13,1,14,3,3,5,47,6
2,1,16,2,10,7,0,0,15,1,7,1,3,0,2,0,11,4,1,13,1,15,4,0,13,6,9,10,4,6,0,5,15,28,0,17,1,4,0,0,2,22,6,8,1,4,5,2,0,3,0,8,13,0,0,8,1,0,0,8,7,11,41,2,4,1,0,0,7,6,0,0,0,5,11,0,0,0,2,11,1,32,0,3,0,1,0,0,5,1,10,1,7,0,15,1,8,3,7,13,4,5,2,1,3,2,12,0,0,2,3,3,0,1,0,0,10,1,9,6,0,5,5,17,2,0,0,9,2,0,0,44,8,6,0,7,0,4,1,21,2,12,1
3,0,0,4,28,5,4,1,2,2,10,0,4,0,1,0,0,5,2,21,0,3,5,0,10,9,2,9,3,1,5,0,10,6,0,8,3,10,2,0,2,6,6,2,1,3,5,0,0,5,0,2,15,0,5,10,0,12,2,7,16,10,23,4,8,3,0,0,3,1,3,1,0,1,0,1,0,1,8,5,7,5,0,14,2,5,2,0,3,5,6,0,7,3,7,3,2,7,5,15,1,13,2,0,8,1,3,0,0,1,0,3,0,4,0,0,8,10,5,1,0,2,2,9,2,0,0,22,3,0,0,9,1,7,5,6,1,3,11,26,0,4,5
7,2,2,0,22,0,2,0,25,1,13,0,6,0,0,0,46,3,6,15,9,11,0,0,3,2,4,11,1,2,15,10,0,19,0,15,0,4,0,35,6,16,21,1,1,3,7,1,0,0,0,8,13,0,31,8,0,6,1,1,20,34,15,6,18,0,0,7,1,3,0,3,0,5,14,0,0,0,19,6,0,3,0,3,0,7,8,0,13,6,15,0,32,5,4,1,5,0,18,16,11,8,0,0,0,0,2,0,0,1,0,0,0,4,0,0,5,4,9,39,0,5,0,3,0,0,25,23,15,0,0,20,3,1,0,0,0,0,7,33,0,7,20
15,2,11,0,8,8,3,1,16,0,5,1,18,0,0,0,5,11,5,19,5,4,4,0,13,4,17,19,2,3,28,6,19,0,0,8,0,2,0,0,2,16,25,0,0,14,0,3,0,2,0,6,15,0,2,11,0,1,0,17,13,16,6,9,0,0,1,2,9,0,1,1,1,2,10,0,2,0,25,3,0,25,0,3,2,6,10,0,12,4,15,0,15,10,6,11,11,4,5,5,1,16,6,1,12,0,0,0,0,1,0,3,7,12,1,0,1,4,1,3,0,11,3,0,1,0,0,17,19,1,0,18,0,8,1,1,1,4,23,9,0,7,7
0,12,1,14,4,1,18,10,0,9,0,2,0,11,31,16,0,0,1,0,0,5,17,10,0,5,0,0,1,1,0,0,0,0,0,1,5,0,5,0,48,1,2,2,32,0,5,1,30,53,5,0,0,27,0,14,9,2,1,3,1,2,0,0,3,7,14,1,1,1,7,0,8,0,0,5,41,25,0,11,10,0,6,3,14,0,3,4,22,7,0,21,0,0,3,0,0,11,0,1,0,1,0,13,0,10,13,2,9,7,2,1,4,0,9,2,2,2,0,5,16,0,4,0,14,1,0,3,1,25,10,0,9,0,12,0,1,17,4,1,18,6,1
24,0,13,0,24,5,0,0,15,1,12,0,6,0,0,0,2,0,6,2,15,13,1,0,0,2,11,15,3,0,17,8,15,8,1,0,2,3,0,5,1,13,13,0,4,0,2,0,0,1,0,10,20,0,36,0,0,3,0,17,8,10,13,22,23,1,0,12,9,1,1,6,2,20,28,0,3,0,6,10,0,10,0,24,0,1,10,0,6,2,15,0,2,4,9,6,6,0,5,11,0,4,8,2,12,0,0,0,0,1,0,0,1,3,1,0,2,2,40,0,0,0,0,0,0,0,7,42,7,0,0,5,0,9,0,2,2,0,2,8,0,3,16
1,8,0,12,4,12,6,6,0,7,0,2,0,0,5,2,2,4,0,0,17,2,13,5,1,8,2,0,4,7,1,3,0,0,5,2,0,0,12,6,7,0,2,4,3,2,12,10,0,7,3,1,0,0,0,14,23,0,10,0,3,1,2,0,3,6,3,0,12,1,3,2,1,2,0,11,1,3,1,18,6,1,4,4,19,0,1,1,1,4,3,7,0,0,3,0,0,0,0,1,0,0,3,16,0,6,9,0,1,2,7,6,2,1,6,0,3,5,0,5,0,3,12,8,8,0,0,10,0,5,0,1,9,2,7,12,13,19,6,0,7,9,3
22,4,1,5,6,6,2,0,0,2,3,1,3,0,3,0,2,1,2,12,4,1,2,1,3,4,4,2,13,4,4,10,4,2,0,3,0,0,5,1,1,8,14,5,0,10,9,2,4,0,5,8,7,0,1,4,4,3,8,7,10,1,2,1,6,3,0,1,5,5,0,1,5,1,5,4,0,8,4,8,4,26,0,11,0,2,9,0,9,0,2,1,17,7,6,2,1,0,3,6,8,7,2,5,2,1,4,0,0,3,2,7,0,2,0,0,5,16,1,11,3,7,3,9,1,0,3,1,13,2,0,12,5,14,1,15,0,8,4,7,3,2,1
5,6,1,23,3,3,19,15,2,9,0,14,0,5,26,7,2,5,0,1,3,1,39,4,0,19,2,0,1,18,0,2,0,0,5,0,12,5,0,0,4,0,1,7,7,0,5,18,21,8,5,1,2,0,3,21,17,5,12,0,6,1,4,2,3,18,1,0,16,0,4,1,9,5,0,15,7,26,6,35,3,4,0,5,8,0,4,3,4,16,4,18,1,1,2,1,2,4,0,4,1,2,12,27,1,40,21,3,4,12,15,13,10,0,8,0,13,13,0,9,27,1,12,1,4,0,2,11,2,15,0,1,15,5,1,6,13,29,4,3,5,9,2
8,0,0,0,5,0,0,0,16,0,13,0,1,0,0,0,0,0,6,0,3,4,0,0,0,0,1,1,1,0,0,0,35,0,0,5,6,1,0,0,0,2,5,0,1,0,0,0,0,0,0,3,22,0,15,0,0,0,0,8,2,8,1,4,2,0,0,2,5,3,0,2,0,13,4,0,0,0,2,1,0,6,0,6,0,2,0,0,2,2,1,0,0,0,1,1,1,3,2,6,0,0,0,0,0,0,2,0,0,0,0,0,7,8,1,0,0,4,0,0,0,0,0,1,0,0,0,25,5,0,0,0,1,2,0,0,0,0,0,1,0,13,1
1,66,0,35,4,17,40,48,2,4,4,24,5,25,40,152,0,0,1,3,1,1,122,37,3,14,1,0,2,17,2,2,6,2,48,1,7,1,4,0,0,3,3,12,26,5,2,67,92,57,60,0,0,175,0,15,42,1,9,2,0,7,13,1,2,71,53,0,28,1,18,2,41,5,0,2,79,49,3,21,30,5,4,0,19,2,1,104,1,10,3,45,1,1,4,1,2,22,0,0,0,4,1,28,2,36,14,4,52,18,42,9,36,0,44,0,4,3,0,27,44,1,21,9,22,18,1,5,1,157,19,1,16,3,28,31,77,110,2,0,54,22,4
1,1,16,1,2,3,4,0,5,5,17,0,8,0,0,0,13,7,6,9,8,5,0,0,0,1,28,1,0,1,22,6,16,16,1,13,0,8,0,2,3,0,25,4,3,11,5,0,0,0,0,0,4,0,24,2,25,5,1,2,11,2,19,8,3,1,0,2,12,12,0,1,1,9,3,0,2,0,17,1,2,9,0,13,4,1,15,0,15,5,8,0,3,7,12,5,9,2,3,5,9,6,5,1,13,0,1,0,0,0,1,0,1,9,1,0,8,0,1,11,0,15,4,8,0,0,3,19,12,1,0,8,0,7,0,2,4,4,23,11,0,9,6
3,0,4,1,9,3,0,0,12,0,20,2,4,0,0,0,4,0,17,22,7,11,0,0,2,2,19,2,0,1,6,6,21,25,2,13,2,14,1,5,3,25,0,0,2,2,0,1,0,3,0,27,9,0,6,0,0,3,1,6,1,6,5,13,9,8,0,3,12,0,0,6,1,13,10,5,1,1,6,3,1,7,0,12,1,1,1,0,6,0,11,0,10,4,6,2,21,1,5,6,42,1,4,1,6,1,1,0,0,2,0,0,0,6,3,0,0,1,2,14,0,5,5,4,0,0,1,15,3,0,0,7,1,3,0,4,0,3,6,17,0,7,6
