Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
18,16,4,5,14,3,16,2,14,4,11,18,15,3,10,0,7,1,2,0,0,5,5,8,7,2,1,3,4,16,0,60,3,6,17,4,15,12,8,9,15,25,29,4,7,3,35,15,10,2,7,0,7,6,15,4,5,13,10,7,0,1,37,4,1,6,13,11,2,0,14,5,2,7,25,0,3,5,27,3,7,0,6,6,21,7,0,11,3,0,23,10,2,8,2,4,13,0,17,5,28,23,2,23,11,4,3,7,13,9,2,9,6,3,0,13,4,7,9,0,2,2,8,15,9,34,8,7,33,13,12,0,16
1,1,0,3,4,6,23,6,17,1,9,0,4,0,1,1,0,0,1,0,5,0,2,0,13,11,7,15,17,3,0,6,13,0,2,1,0,6,0,9,3,45,0,2,0,0,0,1,9,0,4,0,3,2,36,0,1,1,0,0,0,0,4,4,0,3,0,0,0,0,0,3,0,0,31,0,0,0,15,0,0,0,8,1,1,16,0,10,0,0,11,0,0,0,0,0,8,0,0,1,18,0,1,2,7,1,4,4,19,0,0,0,0,0,0,2,2,0,1,0,0,0,0,16,3,3,1,0,22,7,3,1,14
4,3,5,7,8,6,0,2,10,12,0,6,22,10,2,0,21,6,3,4,5,2,0,1,1,3,2,7,5,9,0,9,5,1,2,4,6,1,4,0,0,2,12,14,6,10,0,4,2,1,2,0,6,1,9,3,8,6,4,0,3,0,3,4,0,7,4,9,2,0,5,5,4,0,0,2,2,1,0,0,12,0,0,13,7,2,5,3,1,0,3,12,2,13,0,2,1,1,11,10,10,12,1,4,6,0,0,3,19,6,0,8,0,8,0,15,4,0,3,0,8,4,1,9,7,7,8,2,2,10,13,1,0
2,22,1,0,1,0,0,0,0,2,0,25,4,4,0,5,3,7,0,0,8,0,1,0,1,1,2,2,0,29,11,1,0,6,5,1,15,1,6,1,1,0,10,3,1,10,17,0,0,3,0,7,1,15,0,19,1,0,6,15,4,11,1,0,12,2,26,9,25,0,9,0,1,30,0,6,5,25,1,5,5,7,1,2,1,0,8,1,9,1,1,4,7,6,13,8,0,2,15,3,4,13,15,0,2,1,0,34,2,42,2,9,8,1,4,10,7,3,15,0,3,5,16,2,0,125,11,8,0,1,8,1,1
15,0,11,2,0,4,8,4,7,0,17,0,0,0,9,0,4,0,1,0,7,13,1,1,0,7,2,11,14,0,0,0,0,0,0,1,1,14,0,2,3,4,2,1,0,0,18,3,6,0,9,1,2,3,9,0,0,4,2,0,0,1,0,1,0,0,1,1,0,0,0,2,0,0,4,0,0,0,1,0,1,0,1,2,9,14,0,7,0,0,15,1,1,0,0,5,16,0,2,0,0,0,2,6,4,4,18,1,10,0,0,0,0,1,0,7,0,0,0,0,12,0,0,9,1,2,0,0,1,21,8,1,3
4,0,2,2,1,4,1,7,6,9,2,4,5,5,5,1,8,8,8,2,2,11,3,1,7,0,5,23,11,1,0,3,6,4,4,16,4,4,1,0,0,13,1,28,4,3,2,2,5,0,0,0,8,1,0,11,9,11,2,0,0,16,6,3,1,6,3,6,1,0,3,12,8,0,0,8,3,1,1,0,6,0,0,9,12,5,3,1,1,0,4,5,1,6,0,3,4,0,2,19,0,2,1,11,13,1,1,0,15,0,0,2,0,2,0,14,29,0,0,0,21,5,0,9,0,7,4,13,3,13,20,14,7
0,1,2,0,2,0,2,4,2,7,0,4,7,2,3,0,8,1,6,60,1,7,2,2,2,5,0,1,10,8,3,0,0,0,4,23,10,6,1,0,0,5,1,7,1,6,1,11,1,1,0,0,1,1,1,14,11,2,3,0,4,9,0,4,1,2,4,1,6,0,11,5,20,0,0,25,2,8,3,0,16,0,2,6,4,4,4,0,2,0,6,0,2,5,0,1,0,0,2,21,0,4,2,3,34,0,0,0,4,0,0,2,1,7,0,8,20,1,3,10,27,5,2,3,1,7,1,13,1,9,14,3,0
5,7,14,10,13,16,12,10,13,5,6,2,31,4,8,1,6,4,3,6,3,15,7,2,11,23,1,0,34,7,0,13,18,4,5,12,2,3,0,3,6,12,13,9,2,1,11,9,5,0,15,1,5,2,7,2,11,6,1,0,3,4,4,18,2,2,3,4,2,0,4,6,3,2,4,2,0,2,10,0,6,0,4,2,6,12,7,10,2,1,15,7,1,14,0,0,20,0,2,9,7,3,2,9,2,6,5,0,17,0,0,1,0,3,0,8,48,1,5,0,17,1,0,13,10,8,2,5,7,19,11,10,6
7,6,1,12,1,1,9,3,4,6,3,9,6,0,7,8,4,3,3,6,4,17,5,0,14,11,10,34,0,1,0,7,3,2,3,8,1,1,0,0,4,5,2,12,2,2,27,2,2,4,6,2,4,7,18,2,25,13,5,0,0,12,0,8,0,5,1,4,0,0,10,5,13,0,0,9,0,5,0,0,13,0,0,0,12,5,0,3,0,3,8,16,0,12,0,2,13,0,5,3,4,5,7,2,2,5,5,0,21,1,0,5,2,8,0,17,5,0,4,0,6,0,4,13,10,7,1,5,0,16,13,7,1
7,84,1,0,0,2,2,1,1,1,3,58,4,9,0,7,13,37,2,3,16,3,9,29,0,1,8,7,1,0,1,24,1,37,8,0,6,2,10,0,2,1,10,0,10,24,16,0,0,24,4,11,1,18,4,3,11,2,47,16,6,8,5,0,1,23,28,13,10,11,1,3,1,48,2,7,14,2,5,20,3,8,0,8,0,3,2,2,35,32,4,1,9,27,21,32,0,5,9,6,1,38,24,2,5,1,2,25,4,29,8,20,18,7,27,33,1,30,23,0,2,12,32,1,5,65,29,2,0,1,19,0,0
0,10,1,0,0,0,0,1,0,3,0,0,2,0,0,8,2,1,10,1,0,0,0,11,0,0,3,0,0,1,0,0,0,5,17,2,4,1,0,0,0,0,0,0,2,1,0,3,0,2,0,0,0,4,0,9,0,0,3,0,1,3,0,0,29,0,10,0,0,0,3,0,7,0,0,1,3,44,0,0,1,0,0,0,3,6,22,0,0,0,1,0,5,2,0,2,2,0,5,13,0,3,5,0,5,0,0,0,0,0,0,2,1,3,0,17,33,0,3,0,4,2,0,0,0,0,2,15,0,0,6,2,0
23,4,9,0,24,4,5,0,0,0,13,0,0,0,10,0,11,0,2,0,60,6,9,1,0,3,0,13,7,24,0,0,4,14,2,0,2,0,15,3,10,19,26,8,4,1,25,0,0,0,4,0,10,6,1,5,14,7,1,6,0,2,66,16,0,0,4,13,0,0,0,4,0,0,8,3,0,7,2,0,3,0,3,20,8,9,0,14,1,0,15,11,0,9,0,3,1,0,14,1,30,10,4,3,14,0,1,1,3,2,0,0,0,7,0,5,0,17,1,0,5,1,5,19,30,22,0,0,20,0,7,12,18
0,1,0,14,5,12,1,3,31,0,5,0,2,0,14,0,10,0,1,3,3,13,5,0,0,6,0,18,3,1,0,4,0,0,3,1,0,0,0,20,7,6,2,0,1,1,1,5,7,0,0,0,3,0,27,0,7,16,3,0,1,0,1,1,0,0,1,0,0,0,1,3,0,0,12,0,0,0,0,0,0,0,2,2,10,3,2,8,2,0,8,0,0,5,0,0,10,0,0,0,2,0,0,3,0,3,0,0,7,0,0,0,0,1,0,0,4,0,0,0,4,0,0,18,3,1,0,0,3,9,7,0,9
0,62,3,0,8,1,1,1,3,7,0,27,7,1,0,3,2,15,3,5,6,0,1,6,0,4,0,4,2,37,5,14,0,0,10,1,0,0,13,0,0,1,10,3,5,8,25,0,0,7,0,6,2,12,1,1,3,0,49,30,5,8,11,1,3,17,11,2,7,5,0,2,7,7,0,4,0,4,1,6,4,2,0,3,0,1,5,0,7,18,2,3,2,1,6,6,0,2,8,2,0,11,13,0,8,0,0,20,1,6,9,2,6,8,5,7,15,16,12,0,3,6,17,2,4,18,8,3,0,2,6,6,0
1,16,3,1,4,1,0,1,1,12,0,5,7,12,4,5,2,8,5,1,17,2,2,5,0,4,4,5,3,8,17,2,3,10,0,6,9,2,3,0,1,1,16,6,8,3,9,0,0,13,0,9,0,19,1,6,4,2,18,5,3,13,6,0,20,9,10,8,16,0,8,4,3,4,0,9,6,14,4,1,11,2,0,5,2,2,7,0,2,11,4,0,10,7,2,20,2,1,7,11,0,16,4,1,6,0,0,0,1,7,2,2,4,8,1,9,8,4,8,0,1,8,3,4,1,12,7,10,7,0,23,11,2
5,2,3,8,4,20,0,3,3,14,0,1,2,0,1,1,11,2,1,10,4,1,4,1,1,16,23,12,8,0,2,0,1,1,6,0,9,2,1,0,5,12,1,2,6,5,2,7,3,4,10,0,3,1,2,5,10,7,7,0,1,11,2,9,1,1,7,7,2,0,8,9,4,0,0,6,1,5,1,0,5,0,0,7,7,7,9,5,0,0,5,2,1,7,0,1,1,1,8,9,0,2,1,7,17,0,1,1,3,0,0,0,2,12,0,12,19,0,5,0,9,3,5,4,1,2,6,3,1,6,9,2,2
1,22,8,3,2,1,2,6,4,17,0,2,8,5,4,1,8,6,4,7,15,0,6,15,1,4,10,2,1,6,4,2,0,0,9,9,0,0,1,0,3,0,8,3,17,9,5,1,6,4,3,21,4,7,3,11,6,2,6,8,7,8,4,1,10,4,19,8,2,1,0,3,8,19,1,6,8,6,6,7,10,2,0,3,3,1,4,1,9,8,3,4,6,4,7,7,0,5,11,3,0,3,7,2,3,0,3,9,2,6,3,13,4,12,4,17,5,3,2,0,2,10,9,6,0,18,9,4,0,1,8,3,7
22,1,0,4,4,4,14,2,6,0,2,1,5,4,14,0,2,0,0,1,12,6,1,1,14,4,6,3,1,2,1,0,0,0,2,2,0,0,1,3,4,7,5,3,1,0,6,2,12,0,6,0,17,1,77,3,27,2,3,1,3,2,3,1,0,1,0,5,0,0,3,1,9,0,1,9,0,0,2,0,2,0,0,1,7,1,0,20,0,0,6,1,1,5,0,0,9,0,0,1,3,14,1,1,5,1,11,0,8,0,0,1,0,8,0,9,2,1,1,0,8,0,0,8,4,6,0,1,4,5,4,0,2
11,6,2,0,1,0,0,0,2,0,0,5,8,16,0,1,2,11,6,0,8,0,4,6,0,1,1,0,0,10,0,15,0,13,3,1,1,1,0,0,0,0,16,2,4,10,4,0,0,2,0,13,0,8,0,3,1,0,13,17,8,1,7,0,1,8,23,5,4,4,0,1,0,2,2,1,7,0,0,13,6,11,0,2,0,0,1,0,2,37,0,1,1,2,17,5,2,0,1,1,1,2,14,0,1,0,3,40,1,10,2,4,0,7,10,0,0,6,9,0,1,3,6,0,0,4,0,2,0,0,2,4,1
6,0,6,5,8,28,12,1,35,0,5,1,1,0,0,0,4,1,0,0,9,9,0,1,2,0,0,3,0,0,0,3,20,0,0,0,0,3,0,0,9,12,2,0,0,0,16,12,26,0,36,0,8,0,29,0,0,3,1,0,6,0,15,8,0,1,0,3,1,0,0,0,0,0,10,0,1,0,18,0,11,0,13,0,0,1,0,6,0,0,6,0,0,3,0,7,12,0,1,1,12,2,0,1,4,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,0,0,3,9,2,0,9
36,0,4,4,6,37,2,2,5,0,4,1,0,2,2,1,0,0,0,3,15,3,0,1,3,0,0,6,4,2,0,10,7,0,1,5,3,4,0,9,0,0,0,0,0,1,11,4,2,0,28,0,19,0,43,0,3,8,0,0,0,1,1,3,0,1,2,1,1,0,6,7,5,0,9,0,0,0,10,0,0,0,5,0,4,3,0,31,0,0,8,1,0,8,0,0,18,0,8,0,7,1,0,9,6,4,0,0,6,8,0,0,0,3,0,6,0,0,0,0,0,0,0,12,4,6,4,0,6,26,8,0,10
0,5,4,7,5,14,21,5,2,2,11,3,10,0,6,0,4,1,0,21,25,45,2,0,4,13,5,12,5,1,0,19,6,1,1,12,0,7,0,12,0,0,10,1,7,1,3,1,4,0,12,0,5,6,5,12,3,2,2,0,0,3,10,14,0,1,1,4,0,0,12,6,3,0,8,2,1,2,13,0,22,0,1,6,19,8,3,5,0,0,17,2,0,13,0,1,6,0,2,2,2,4,0,15,6,4,4,0,3,0,0,3,0,5,0,6,5,1,3,0,4,2,0,5,3,3,5,1,8,6,16,7,7
9,10,0,2,2,7,4,8,0,0,1,7,10,6,4,0,17,11,4,2,29,0,12,10,2,1,1,13,2,10,0,26,2,10,16,1,8,5,16,2,0,10,0,11,2,6,17,0,0,3,0,0,4,2,0,7,6,0,26,5,0,10,13,0,2,11,13,4,1,0,3,11,4,4,1,11,0,5,12,0,5,0,0,8,3,3,2,1,3,0,0,11,2,22,0,1,0,0,40,4,3,28,9,1,5,0,1,4,3,0,0,6,2,9,0,2,6,1,9,0,3,1,4,6,2,26,8,9,0,5,23,19,2
0,0,3,2,16,1,0,4,6,14,0,4,13,0,1,2,2,2,8,4,4,2,14,3,1,28,7,9,12,0,0,8,0,3,6,2,3,3,2,0,0,1,11,0,2,6,3,0,1,1,0,0,16,2,2,20,5,1,6,1,1,9,7,5,0,8,2,4,0,0,8,5,5,0,0,9,0,6,4,0,18,0,0,15,1,3,0,2,1,1,7,2,1,9,0,3,1,0,17,18,2,10,6,1,11,0,5,0,2,2,0,7,1,0,1,15,17,1,3,0,5,0,1,11,1,8,2,7,3,1,10,12,1
2,3,8,2,2,2,4,0,0,3,0,3,7,10,0,1,0,19,0,1,7,0,6,1,0,4,1,2,2,10,2,4,1,5,8,6,17,1,4,0,0,7,2,2,0,7,2,0,0,7,1,8,3,19,4,3,1,3,17,12,11,0,2,0,5,10,24,6,11,3,6,5,5,25,1,0,13,1,1,4,2,11,0,3,4,1,2,1,14,19,0,1,14,0,9,19,0,9,3,3,1,7,21,0,3,2,0,26,0,28,14,24,14,4,2,5,8,11,23,0,1,22,5,6,1,8,16,5,0,2,11,4,2
1,4,4,0,1,4,0,1,0,5,0,4,1,14,2,1,0,6,5,1,3,0,10,10,0,3,6,1,2,24,1,1,1,8,3,5,9,0,10,0,1,1,6,6,7,0,5,1,2,3,0,16,0,12,0,3,2,2,6,20,7,8,0,0,7,10,19,7,10,6,1,0,4,21,0,2,17,12,2,8,6,8,1,1,3,0,3,0,11,5,0,4,3,3,31,4,0,10,6,2,0,15,18,0,10,0,0,18,2,8,8,10,16,6,5,14,2,8,11,0,6,17,5,1,2,16,10,4,1,0,12,4,5
26,25,21,5,3,4,2,19,11,0,1,25,6,4,0,0,14,7,0,0,35,0,0,17,18,2,1,11,27,16,0,25,1,25,9,2,5,6,4,16,11,3,17,3,2,5,0,4,5,1,27,2,8,8,7,3,13,6,10,3,2,4,29,4,0,3,10,3,2,2,1,0,0,0,0,3,0,2,21,0,9,0,10,8,9,3,0,3,1,3,3,6,0,16,0,10,13,0,26,6,5,14,11,9,1,1,12,11,5,3,0,0,3,11,3,20,0,2,5,0,3,2,2,0,19,37,6,1,1,14,13,0,1
