Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
8,1,5,0,29,3,2,1,4,4,0,1,2,0,0,2,6,5,1,1,1,13,5,0,1,12,9,33,4,1,9,10,35,3,0,44,1,2,2,5,2,11,12,3,2,7,20,4,0,3,1,1,18,0,2,20,0,9,3,8,17,6,16,10,10,2,0,1,2,6,12,14,0,8,12,2,0,0,6,5,0,19,3,4,1,0,11,1,3,5,19,6,3,14,9,5,0,0,2,13,12,15,14,0,34,4,0,2,3,0,4,4,2,13,0,0,1,16,2,4,0,11,2,9,2,0,2,56,3,3,0,7,1,9,0,0,2,4,12,0,1,4,2
0,1,3,5,0,5,12,0,0,4,1,0,0,0,5,8,0,0,0,0,0,0,15,3,0,2,0,0,0,3,5,0,1,0,3,1,24,0,28,0,3,0,0,9,4,0,4,10,5,1,10,1,0,1,4,3,25,0,5,0,2,0,0,0,0,5,9,0,6,1,1,2,17,1,0,9,4,9,0,1,0,4,5,1,12,0,1,7,1,13,1,4,0,0,3,0,1,5,0,1,1,8,5,6,0,9,12,1,5,18,9,8,8,5,7,0,0,1,6,11,1,0,6,1,3,0,0,0,0,2,9,0,13,1,1,1,10,4,2,0,6,14,0
1,0,7,0,8,0,1,0,5,4,2,0,0,0,0,0,9,11,7,4,11,0,4,1,10,6,18,5,2,5,29,6,6,17,0,10,1,0,1,6,0,9,16,0,0,8,4,0,0,1,8,7,1,0,6,1,0,14,2,13,14,6,2,4,10,1,0,4,0,5,1,25,0,3,4,1,0,1,21,2,0,22,1,31,1,11,1,0,4,2,3,0,16,22,1,24,11,3,20,14,5,7,0,2,32,3,0,0,0,0,0,2,6,27,2,0,1,9,11,8,1,12,0,0,1,0,23,22,19,2,3,2,0,15,0,0,6,1,2,0,0,0,17
0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,21,2,0,0,14,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,1,24,2,4,4,3,0,4,0,5,0,3,0,9,0,0,0,0,0,0,9,13,0,0,1,0,0,3,1,1,0,0,8,0,3,0,6,0,3,0,2,12,12,0,7,5,3,4,6,0,1,4,1,2,5,2,0,0,3,2,1,0,1,8,6,0,6,0,4,0,14,1,0,3,8,11,1,9,2,1,11,1,11,0,1,4,4,11,0,5,0,2,0,1,0,10,0,1,3,2,1,16,0,10,15,0,11,5,3,4,4,1,5,0,0,2,0,5,3,1,2,0,29,0,0,3,0,14,8,0,2,1,5,6,7,9,1,0,5,15,0
0,16,0,5,2,1,16,9,0,5,2,8,0,21,9,0,0,2,0,0,0,0,7,20,0,0,0,0,0,17,3,1,0,0,24,0,9,0,2,0,23,0,0,7,8,0,1,19,6,16,2,0,0,10,1,10,24,0,0,0,1,0,0,0,0,2,14,0,4,0,0,0,18,1,1,3,45,18,0,22,23,3,31,0,4,0,1,13,0,4,2,6,0,1,0,0,0,13,0,0,0,2,0,4,0,23,10,2,13,9,16,6,3,0,26,1,0,8,0,14,11,2,9,5,13,7,0,1,0,25,12,0,7,2,9,6,5,10,0,0,20,8,0
5,1,8,0,40,1,0,0,28,3,6,0,9,0,0,0,0,12,11,4,46,8,0,0,2,0,4,2,17,0,3,1,6,25,0,6,0,2,0,0,0,7,2,0,0,24,0,0,0,0,0,9,12,0,0,0,0,15,3,8,23,7,3,3,0,0,0,14,1,1,0,16,0,45,3,0,0,0,3,0,0,21,0,3,0,0,3,0,1,0,2,0,2,0,0,0,3,0,3,2,5,11,0,1,4,0,1,0,0,0,0,0,0,1,0,0,0,4,30,5,0,1,0,0,0,0,2,3,13,0,0,3,0,7,0,0,1,0,2,0,0,0,21
9,0,11,0,14,5,1,1,12,2,5,0,11,0,0,2,12,0,53,14,7,9,1,0,7,0,37,12,9,2,8,7,19,5,0,11,5,10,2,8,2,12,20,3,6,19,11,1,0,1,1,16,16,0,8,7,0,19,1,7,34,18,15,14,12,3,0,5,6,4,23,6,1,9,3,3,0,0,9,1,0,14,2,20,0,13,2,2,8,9,0,1,7,5,5,9,19,0,23,7,20,12,3,5,31,2,3,4,0,2,0,1,7,14,3,2,13,3,17,3,0,16,2,1,1,0,17,58,18,3,0,14,0,13,2,0,4,7,19,10,0,3,11
2,0,4,0,34,0,0,0,78,3,1,0,7,0,0,0,11,53,0,10,14,12,1,0,15,0,9,16,19,2,0,1,0,56,0,1,0,6,0,9,0,3,39,0,0,44,0,0,0,1,0,90,3,0,1,1,0,19,0,1,17,2,0,12,7,1,0,34,1,0,0,36,0,0,6,0,0,0,78,0,0,46,0,140,0,11,0,0,1,1,1,0,0,0,26,1,1,0,28,3,15,39,0,2,20,5,0,0,0,0,0,0,0,6,0,0,8,0,23,0,0,22,0,0,0,0,10,42,53,0,0,12,0,7,0,0,6,0,14,8,0,0,9
8,1,2,0,8,1,0,0,2,3,1,0,4,0,0,0,4,14,10,0,19,4,1,0,9,0,44,16,13,0,10,5,8,6,0,4,0,3,0,6,1,6,0,1,1,55,5,0,0,1,0,28,27,0,2,1,0,34,0,4,19,2,1,29,25,0,0,16,0,0,2,32,0,12,20,3,1,0,5,0,0,8,0,9,0,21,2,0,2,0,0,0,24,1,53,4,12,0,28,13,13,3,0,2,25,0,0,0,0,0,0,0,0,27,0,0,40,0,15,0,0,22,0,0,0,0,6,36,11,0,0,18,0,7,0,0,14,0,1,79,0,0,36
7,0,5,0,1,4,0,0,29,13,1,0,11,0,0,0,46,7,14,19,0,0,2,2,4,2,7,4,0,1,1,8,7,46,0,2,0,0,5,3,0,4,29,0,1,3,1,0,0,0,0,39,7,0,6,1,1,11,1,16,3,7,10,25,6,0,0,16,0,0,0,20,0,1,1,0,0,0,17,1,0,7,0,28,0,31,8,0,3,0,3,0,3,0,6,9,9,0,17,0,0,1,7,2,5,0,1,1,0,5,0,0,0,53,0,0,5,6,1,10,1,11,0,0,0,0,5,4,7,3,0,7,0,5,0,0,3,2,29,7,0,3,11
1,0,7,5,4,3,3,0,9,5,13,0,0,0,0,0,8,9,12,4,0,0,1,1,11,0,22,41,6,4,10,8,13,5,0,13,0,5,3,2,1,5,7,6,0,7,0,6,0,0,0,4,15,0,1,5,1,12,6,5,8,9,0,0,10,0,1,6,5,3,11,0,0,4,21,1,3,0,8,1,0,4,2,10,1,12,5,0,11,0,18,5,5,1,11,5,5,0,7,2,4,3,7,4,4,4,1,1,1,0,1,1,0,5,1,0,8,1,5,4,1,1,0,13,0,0,13,24,9,1,2,11,0,7,0,0,2,1,4,1,0,0,5
0,11,4,27,5,6,66,6,0,3,5,15,4,2,9,7,0,1,1,1,2,1,0,20,0,4,2,2,9,10,8,2,4,0,22,2,7,0,15,1,23,5,3,15,20,1,5,26,17,9,13,0,0,11,0,4,53,1,7,2,4,0,8,0,1,17,42,0,11,0,1,0,14,13,1,3,15,29,3,5,20,6,15,2,21,0,5,24,32,3,8,11,4,2,4,3,0,11,1,2,0,3,3,6,0,21,25,2,11,21,20,15,15,1,46,1,1,4,7,23,9,0,25,17,18,4,2,8,0,27,23,4,18,2,20,5,6,29,0,0,30,9,0
4,3,0,11,1,6,7,8,0,5,0,3,1,1,13,20,0,0,0,0,2,1,20,0,0,4,0,0,0,6,8,0,1,4,21,0,4,0,6,0,18,1,1,5,17,0,4,13,11,14,17,0,0,2,0,2,9,1,2,0,0,5,0,0,0,20,5,0,0,0,0,0,9,1,0,4,10,10,0,0,6,14,11,3,49,0,2,10,10,2,0,6,0,0,2,0,0,4,0,2,0,5,0,10,0,4,14,1,7,32,6,7,1,1,10,0,0,0,0,10,13,1,8,5,29,2,0,0,0,7,14,0,9,0,10,18,11,7,0,0,9,8,2
5,1,6,1,11,0,1,0,0,4,1,0,10,0,0,0,2,7,15,9,4,11,0,0,0,0,5,13,0,2,7,0,4,11,0,3,0,4,0,0,0,3,14,3,0,18,1,0,0,6,3,44,1,0,18,2,0,8,2,8,4,12,5,15,9,0,1,7,0,0,2,19,1,8,10,0,0,0,5,3,0,3,1,8,0,4,0,3,5,10,3,0,8,0,0,5,9,0,2,8,6,3,0,1,3,1,0,0,0,0,1,1,0,5,1,0,2,4,6,3,0,4,1,1,1,0,2,22,15,0,0,2,0,3,0,0,2,0,10,0,0,0,2
36,4,4,2,4,21,4,3,0,13,12,2,6,0,0,0,0,0,0,0,2,0,4,4,0,0,5,0,5,4,11,5,29,3,3,18,6,3,6,0,1,19,13,2,1,2,6,23,0,2,10,10,9,0,9,7,5,8,10,2,11,19,17,8,4,12,0,0,21,11,42,1,7,7,0,10,4,1,5,13,6,22,10,2,0,0,28,24,28,14,0,5,18,12,7,12,3,5,9,26,5,8,46,0,1,4,3,4,2,1,8,24,10,19,4,0,0,12,6,2,16,1,3,18,3,0,2,13,0,8,7,1,1,12,2,0,18,4,14,0,1,4,5
27,2,6,3,7,0,0,0,11,1,9,0,18,0,1,0,4,37,9,44,7,22,2,0,5,5,0,47,21,3,4,4,9,16,0,13,0,3,1,12,0,15,23,2,1,9,10,3,0,1,2,6,8,0,9,8,0,8,1,16,25,36,17,17,16,0,0,16,0,3,13,8,0,5,17,0,0,0,17,3,0,39,0,11,0,20,8,0,6,0,4,0,11,7,14,28,23,0,37,13,7,16,6,1,17,1,0,0,0,0,0,0,1,20,1,0,7,9,11,6,1,9,0,2,0,0,10,25,49,0,0,11,2,8,0,0,14,0,5,32,0,1,16
20,0,0,6,11,7,0,0,6,3,33,0,5,0,0,0,2,12,16,16,4,41,2,0,13,0,47,0,30,2,4,1,15,8,0,17,2,5,0,0,0,1,5,3,0,14,2,2,0,3,0,5,1,0,2,3,0,3,17,0,3,1,53,8,23,0,0,0,0,1,26,23,1,8,6,2,0,0,7,0,0,2,0,1,3,0,0,0,29,15,31,0,3,3,4,22,5,0,19,48,1,6,9,1,24,6,2,0,0,1,1,0,0,8,4,0,19,5,40,13,0,13,1,16,7,0,1,25,0,2,0,9,0,20,0,0,1,0,4,0,0,17,15
4,1,7,1,31,5,0,1,1,6,4,0,2,0,0,0,17,9,19,13,0,6,9,0,0,5,21,30,0,0,2,2,0,6,0,3,0,1,2,5,2,17,3,2,0,14,2,14,2,1,5,1,0,0,7,0,0,11,2,43,10,6,3,9,0,3,0,1,2,3,2,20,0,6,0,0,3,4,6,1,0,15,5,4,2,3,1,0,8,1,2,0,7,0,12,5,3,0,17,11,2,1,3,10,4,7,1,0,3,2,0,1,3,1,1,0,25,7,10,5,2,15,2,12,2,0,2,12,13,1,0,20,2,8,0,0,1,1,29,32,0,6,5
2,5,1,6,0,7,2,1,0,4,1,3,5,0,3,17,0,2,2,0,1,4,10,6,2,4,3,2,0,0,4,0,1,0,4,1,6,0,1,1,3,2,0,9,0,3,10,17,6,2,3,0,4,0,3,10,17,2,6,1,3,2,2,0,1,6,3,0,4,0,22,3,7,3,10,23,1,5,3,9,3,5,6,6,10,0,1,7,5,13,2,4,0,1,7,0,0,4,0,4,0,9,5,15,0,8,5,1,1,3,7,7,4,9,13,0,0,1,3,15,0,1,4,1,6,0,1,3,1,8,5,0,10,1,6,0,7,6,2,0,1,7,0
15,1,3,17,7,8,11,4,0,17,9,5,29,0,1,3,3,8,0,10,1,10,8,8,7,11,4,4,2,4,0,10,8,17,4,9,2,1,3,0,2,44,38,4,4,9,29,5,0,0,2,0,16,1,2,0,5,5,11,1,7,15,18,7,3,4,2,0,3,4,21,2,4,6,3,7,0,3,3,8,0,29,8,2,11,0,6,6,36,9,8,2,20,11,13,0,1,6,7,3,13,0,26,14,1,5,3,0,0,0,6,7,7,4,14,0,0,7,3,4,0,6,7,5,1,0,3,6,6,2,22,1,0,18,2,0,6,9,2,1,2,4,5
11,0,3,0,5,4,0,6,10,1,10,0,6,0,1,1,1,7,1,5,8,8,2,0,0,5,4,1,2,0,10,0,7,3,1,9,0,0,0,2,0,18,3,7,2,3,6,0,0,1,1,6,2,0,9,2,1,19,2,6,3,5,2,9,11,0,0,4,1,2,3,12,2,11,0,3,1,0,3,8,0,12,0,7,3,11,1,0,8,18,1,1,8,12,2,2,6,0,11,2,2,11,4,0,0,2,8,1,0,1,0,1,3,8,7,0,0,4,5,5,1,4,0,0,0,0,0,30,6,0,2,23,2,4,1,0,15,4,9,4,0,3,0
10,1,26,0,0,2,0,1,23,8,35,1,6,0,0,0,6,19,0,8,7,13,4,1,4,29,9,15,0,1,8,7,0,1,0,8,6,48,4,0,2,1,7,7,3,3,2,0,1,2,1,4,24,0,0,2,4,11,0,22,39,13,47,4,28,0,0,7,1,4,19,0,0,13,9,6,6,0,20,6,0,33,2,10,7,1,15,0,2,7,3,0,7,7,5,5,11,0,5,16,9,16,1,5,0,3,0,0,0,0,0,7,2,0,0,0,0,9,3,10,0,19,3,0,1,0,2,39,1,2,0,0,10,20,0,0,7,0,25,0,4,0,4
3,0,17,2,10,3,1,0,25,1,3,0,17,0,0,0,25,5,56,6,46,5,0,4,11,3,16,8,6,0,17,3,1,0,0,28,1,4,3,0,0,6,11,1,0,4,2,7,0,0,1,66,5,0,28,1,1,27,2,13,18,5,3,35,6,2,0,14,2,0,4,20,0,11,7,1,0,0,17,3,0,16,0,9,0,27,19,0,3,0,3,0,0,20,7,7,4,0,15,3,2,15,0,6,2,7,0,0,0,1,5,3,0,30,1,0,1,3,5,5,2,11,0,1,0,0,7,35,2,2,0,11,0,8,0,0,1,1,22,10,0,0,13
0,32,0,18,0,2,8,3,0,3,0,3,0,0,8,24,0,0,0,0,0,0,22,21,0,3,0,0,0,4,4,1,0,0,0,2,7,0,7,0,7,3,0,3,8,4,16,14,7,27,7,0,2,7,0,1,10,0,5,2,1,1,0,0,0,8,5,0,1,0,4,0,7,2,0,0,11,9,0,27,6,1,15,0,6,0,1,11,1,5,0,3,1,0,3,0,1,19,0,0,2,2,2,2,0,26,4,0,28,13,0,6,0,0,3,0,0,2,1,5,15,1,6,0,12,11,0,1,0,9,9,1,1,0,23,19,4,9,2,0,0,2,0
7,0,3,0,22,18,4,0,4,9,44,1,10,0,0,0,6,11,1,4,2,13,2,0,3,18,13,17,3,1,9,9,8,28,2,0,14,7,3,2,0,14,3,5,0,32,9,0,0,0,4,7,10,0,15,5,0,14,3,6,40,5,9,8,11,3,0,0,0,6,11,4,1,2,3,0,1,0,8,15,0,42,3,15,0,3,7,0,4,0,5,0,9,12,4,12,7,0,5,9,10,4,5,0,12,6,2,2,0,0,0,4,0,1,4,0,5,9,10,5,0,10,5,8,0,0,31,53,28,1,0,18,1,8,0,0,5,3,17,0,2,0,16
2,1,0,3,0,0,20,1,0,3,1,24,1,0,3,9,0,5,0,0,0,0,7,4,0,6,0,2,0,6,2,0,6,1,7,14,0,4,3,0,5,4,1,8,0,0,10,5,2,6,12,2,2,1,0,1,13,2,5,0,2,3,5,1,0,2,3,0,9,0,1,0,14,2,1,5,0,6,0,7,0,1,9,8,7,0,0,15,23,14,1,6,0,0,2,0,0,11,0,4,1,14,4,7,0,6,24,0,5,9,9,4,4,3,12,0,0,0,0,19,0,4,4,0,11,0,0,0,0,10,2,0,8,3,0,0,13,4,6,0,4,1,0
3,0,1,2,3,0,2,0,5,4,2,0,0,0,0,0,2,10,6,3,0,5,0,0,4,3,3,5,1,0,1,0,48,4,0,7,4,0,0,4,0,10,10,1,0,4,1,0,0,0,1,1,1,0,7,1,0,2,4,30,4,11,18,5,2,0,0,0,0,4,0,4,0,3,0,0,1,0,8,0,0,4,0,11,2,0,3,0,4,0,2,0,3,5,4,12,0,0,7,59,2,2,3,0,0,6,0,0,1,0,0,5,3,3,2,0,3,0,1,0,0,42,1,6,0,0,1,16,7,1,0,3,0,1,0,0,5,1,9,1,0,0,2
2,5,13,18,5,14,13,1,0,5,2,28,1,0,6,2,0,2,0,0,5,3,15,6,0,6,1,0,2,1,3,0,4,3,7,3,3,0,0,0,1,3,3,9,4,2,8,17,10,8,23,0,0,2,1,5,4,3,10,2,4,18,12,1,1,14,11,0,36,4,16,0,8,5,1,10,6,13,0,5,0,1,10,3,9,0,1,15,37,12,5,11,1,3,6,2,0,6,0,4,4,2,11,5,1,11,17,1,3,7,8,9,27,2,10,0,0,8,0,18,1,0,3,3,3,0,0,5,0,8,7,3,7,8,5,0,7,9,2,0,6,9,1
4,2,6,0,13,1,0,0,6,0,5,0,6,0,0,0,0,8,9,6,3,2,1,0,0,0,12,0,5,1,0,2,0,0,0,2,0,4,0,0,0,0,1,1,0,9,5,0,0,1,0,6,0,0,0,0,0,0,3,1,3,13,0,19,9,0,0,0,0,0,16,15,2,0,2,0,1,0,1,0,0,7,1,24,0,7,0,0,41,1,0,0,3,0,1,2,0,0,16,0,0,8,0,1,16,1,0,0,0,0,2,1,2,2,0,0,13,0,92,2,0,11,0,1,0,0,3,9,1,0,0,5,0,4,0,0,0,0,2,0,0,0,3
0,54,0,8,2,4,10,28,0,2,2,3,0,1,3,23,0,2,0,1,0,1,23,18,0,1,0,0,2,3,2,0,2,0,7,0,5,0,1,0,0,1,5,0,29,1,1,37,11,20,21,0,1,13,1,3,17,0,4,0,0,1,0,0,2,10,45,0,4,1,1,0,17,3,0,0,30,32,0,10,32,2,9,0,18,0,1,5,2,0,3,11,0,0,1,0,0,10,0,1,0,0,1,3,0,11,1,0,30,12,32,5,3,0,24,0,2,0,0,4,36,0,1,2,17,15,1,7,0,9,10,0,11,1,16,11,2,15,0,0,11,6,1
5,1,22,1,3,22,0,0,0,20,11,0,9,0,0,0,7,12,3,6,4,5,5,1,3,19,15,1,17,2,44,18,1,6,3,14,4,10,3,0,1,0,7,5,3,4,27,11,3,0,1,1,3,0,34,4,0,22,4,11,8,27,15,0,2,12,0,0,1,8,24,11,0,1,2,6,6,0,1,2,0,41,4,12,2,5,2,1,47,6,0,3,15,2,25,2,5,1,16,0,4,2,19,7,4,1,15,2,0,2,0,3,7,3,7,0,8,10,25,8,0,6,2,5,4,0,4,18,5,0,0,15,2,3,3,3,4,0,1,0,0,7,2
7,0,2,2,5,2,2,0,3,3,12,0,16,0,2,0,2,20,39,0,29,7,3,1,14,13,23,5,3,0,38,3,7,11,0,3,1,10,3,1,5,7,0,3,1,6,11,2,1,1,3,11,7,0,12,8,2,18,14,8,12,5,21,29,5,1,0,8,1,4,8,12,0,11,5,3,0,0,1,2,0,7,4,10,0,7,16,0,4,4,3,3,16,8,17,11,10,0,20,4,8,6,9,7,10,2,1,1,0,0,0,1,1,12,10,0,10,9,9,2,1,8,2,0,0,0,14,17,18,2,3,24,0,14,0,1,12,3,14,3,0,3,5
