Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant76,Ant99,Ant102,Ant148,Ant158,Ant161,Ant191,Ant202,Ant209,Ant227,Ant237,Ant252,Ant268,Ant278,Ant311,Ant329,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant68,Ant80,Ant91,Ant96,Ant97,Ant98,Ant100,Ant105,Ant109,Ant112,Ant114,Ant126,Ant137,Ant140,Ant142,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant219,Ant220,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant299,Ant301,Ant305,Ant313,Ant318,Ant324,Ant332,Ant342,Ant356,Ant394,Ant395,Ant398,Ant400,Ant433,Ant437,Ant458,Ant476,Ant492,Ant502,Ant507,Ant509,Ant527,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant635,Ant638,Ant647,Ant650,Ant665
10,6,6,0,22,0,8,0,2,0,0,1,9,4,2,15,1,1,4,31,0,0,1,19,0,3,8,4,1,0,2,2,4,3,0,1,10,0,1,0,1,1,0,13,2,2,2,3,1,6,1,5,3,12,1,4,2,4,3,1,0,0,1,7,8,6,9,0,23,1,0,3,24,1,22,0,0,0,5,2,6,0,1,2,5,0,0,1,0,2,11,1,15,0,6,1,0,26,4,1,2,0,0,0,4,6,0,10,9,0,1,3,1,3,5,6,0,4,1,3,2,12,0,0,1,0,2,0,0,11,2
6,7,0,1,11,0,3,11,8,3,1,0,0,0,11,0,3,1,5,0,0,15,2,18,0,0,13,0,5,2,2,9,3,9,11,1,0,0,12,7,0,9,8,3,3,5,1,2,7,18,0,1,0,3,2,0,0,10,2,22,3,9,4,3,1,2,1,18,4,2,11,21,0,1,8,5,0,3,5,12,2,2,15,7,1,5,3,13,0,9,0,0,1,2,3,0,3,0,3,1,7,3,10,1,15,0,7,1,2,0,8,3,0,2,8,0,4,4,28,0,17,5,18,1,0,0,9,0,0,2,2
19,4,1,0,2,0,0,0,0,1,9,0,0,0,0,16,0,8,2,5,2,1,0,5,0,5,0,0,6,0,0,0,1,0,0,0,0,0,3,5,0,0,0,6,2,2,0,7,2,0,0,6,2,6,1,6,13,2,6,0,4,0,0,2,4,0,2,0,10,0,2,1,22,0,0,0,0,0,1,6,5,1,0,0,0,0,0,1,0,2,13,0,2,0,0,0,0,5,19,0,0,0,0,0,0,0,0,12,1,1,3,11,0,16,8,1,0,0,2,0,1,3,0,0,3,0,4,0,1,2,0
4,15,2,0,8,0,5,3,4,2,4,0,0,0,11,12,0,6,3,2,7,1,0,12,0,1,11,4,0,0,3,7,2,0,0,5,12,0,0,2,2,13,0,18,4,4,3,2,1,3,1,4,6,22,1,1,5,1,7,2,3,6,0,4,6,3,20,0,7,1,14,6,3,2,10,0,0,2,4,3,5,0,0,1,1,3,3,3,0,4,5,0,22,4,4,19,0,4,4,9,8,7,3,11,2,5,7,9,6,1,1,8,2,5,7,5,9,1,2,1,6,4,3,3,1,0,19,0,1,16,3
12,8,0,0,4,0,8,11,4,5,2,11,0,11,0,13,4,6,4,16,5,2,11,40,0,15,1,2,0,0,0,18,9,1,0,1,15,0,0,9,3,4,0,13,32,3,0,12,1,10,0,0,2,3,2,17,10,5,12,20,10,29,9,1,19,8,3,0,11,3,0,0,12,6,18,0,0,0,4,0,3,1,8,3,0,5,0,13,0,4,10,0,9,2,9,0,7,0,0,0,29,4,1,1,2,7,1,6,9,1,2,25,1,24,4,8,14,7,8,4,14,0,3,0,9,0,10,3,1,29,7
14,5,2,0,9,0,5,11,0,2,15,0,16,12,13,0,0,17,10,36,5,0,1,2,0,23,0,1,3,0,1,6,1,1,0,8,49,0,0,6,0,0,1,12,15,2,1,5,0,2,0,4,2,25,0,22,1,3,15,1,3,0,1,4,4,3,4,0,8,0,0,4,1,4,3,0,0,0,2,0,5,0,0,6,0,1,0,3,0,3,16,2,29,0,3,0,1,13,2,0,2,0,2,8,5,4,2,4,14,1,4,32,3,21,9,22,0,2,5,36,3,0,0,0,0,0,7,0,29,28,0
1,2,0,0,0,0,7,0,5,8,1,3,0,0,4,0,0,1,2,1,0,1,0,1,25,0,8,3,2,16,10,11,19,18,2,9,1,2,18,1,17,4,47,9,4,5,0,0,19,5,0,0,2,0,12,0,20,6,0,11,2,3,2,0,2,1,2,11,0,11,8,0,1,7,0,6,0,12,0,34,11,2,23,6,0,6,1,10,1,6,2,0,0,5,6,0,1,0,1,0,5,4,24,1,0,2,13,1,1,0,30,6,8,2,0,2,17,2,7,0,3,15,16,0,15,3,0,11,1,5,0
10,22,1,1,8,0,8,7,6,0,1,1,8,6,6,17,1,0,15,2,3,7,11,12,0,12,1,10,10,0,3,4,4,5,1,28,83,0,0,13,0,0,0,11,12,1,2,6,1,16,0,0,1,4,0,12,4,3,13,1,1,2,13,12,22,9,4,0,9,1,0,5,6,17,16,0,0,0,2,0,11,0,1,6,3,0,2,0,0,8,0,1,7,0,6,3,4,14,3,0,20,3,0,4,4,11,1,6,11,0,0,20,0,10,3,5,1,14,5,22,10,0,0,0,15,0,3,0,0,37,5
12,2,0,0,9,0,30,12,1,2,4,5,2,3,4,10,2,15,0,3,0,6,16,30,0,7,2,2,3,0,0,10,1,2,1,5,26,0,0,3,0,0,1,12,11,2,0,10,0,7,0,0,1,3,0,1,0,18,9,5,0,0,9,1,5,8,2,0,23,1,0,21,5,8,23,3,0,0,2,0,4,1,3,0,7,0,0,4,0,3,0,4,6,0,16,0,6,8,3,0,7,0,0,16,6,4,0,1,5,0,0,17,2,8,1,2,2,10,9,1,19,0,9,0,2,0,5,1,0,23,1
21,21,15,0,2,0,3,4,0,1,31,0,5,2,16,36,1,2,3,0,23,0,2,6,0,19,1,0,0,0,2,1,8,0,0,2,31,0,0,9,0,3,0,4,7,4,3,1,0,5,0,4,2,21,0,12,0,1,17,1,2,9,1,3,18,6,4,0,16,0,0,0,17,0,3,0,0,0,0,1,10,2,0,0,0,1,0,1,0,0,12,0,21,1,0,0,0,9,20,0,0,0,0,4,0,0,0,12,4,1,0,10,0,17,20,13,1,0,4,0,0,0,0,1,9,0,4,0,1,16,4
20,13,1,0,0,0,2,0,0,0,0,0,2,7,5,5,0,3,0,23,0,5,6,11,0,5,1,8,0,0,0,1,2,0,0,8,6,0,1,0,0,1,0,7,12,3,0,2,1,0,0,3,0,11,0,5,0,0,3,0,5,1,2,3,8,4,2,0,4,0,1,3,6,2,2,1,0,0,1,0,0,1,0,2,0,1,0,0,0,0,2,0,7,0,6,1,1,7,2,0,1,0,0,1,0,0,1,9,9,0,0,8,0,28,4,6,2,0,1,7,6,0,1,0,1,0,6,0,2,23,4
1,1,1,20,0,0,8,7,11,4,0,15,1,1,2,0,1,7,6,0,5,0,8,27,0,4,0,8,29,1,6,7,4,16,5,24,1,0,0,5,0,1,0,7,3,2,0,5,0,8,0,0,0,1,0,3,1,11,5,19,0,15,0,0,1,9,1,0,2,0,1,16,0,15,20,1,0,2,2,3,2,0,17,0,12,0,1,2,0,5,0,1,0,1,12,1,1,1,2,0,34,1,0,1,6,17,2,0,5,1,2,6,5,7,0,1,7,18,0,3,12,0,1,0,8,1,1,0,0,9,2
24,1,1,1,8,0,1,3,8,1,1,2,0,0,11,1,0,11,16,2,6,8,0,29,0,2,0,18,2,0,10,6,0,2,3,18,8,0,0,0,0,2,2,9,10,4,0,15,3,1,0,0,0,0,0,4,0,3,8,1,0,0,3,8,0,18,10,0,7,1,1,3,3,3,25,0,0,0,1,0,1,2,1,0,12,0,0,2,0,0,0,0,0,0,5,0,1,9,3,0,19,2,0,1,6,13,1,1,6,1,0,16,0,1,0,7,6,6,6,1,13,0,4,0,1,0,2,0,0,8,1
27,14,2,34,17,0,37,16,20,2,19,18,5,12,40,2,1,12,30,6,11,27,29,0,0,12,16,50,21,9,9,44,14,22,22,17,47,0,2,14,24,10,7,24,14,29,2,16,7,20,5,12,6,12,3,21,20,17,7,28,2,49,15,48,13,24,16,8,43,19,48,43,5,34,35,19,0,19,21,22,38,7,19,16,23,17,21,20,0,13,10,3,6,14,36,13,23,4,10,1,53,24,6,10,24,40,7,8,20,4,4,12,13,23,2,21,15,16,10,15,38,12,20,6,32,4,26,8,3,74,6
0,0,0,0,1,38,0,0,0,15,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,22,1,0,0,0,4,2,0,17,0,3,0,0,9,0,0,1,0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,1,0,0,8,8,2,0,0,0,0,3,8,0,9,0,9,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,4,13,0,0,0,0,0,1,0,0,0,0,0,2,0,0,9,0,2,0,0,0
9,8,8,0,4,0,4,6,0,1,3,0,5,1,15,23,0,12,7,19,5,4,2,12,0,0,1,1,0,2,0,5,3,3,1,14,24,0,1,8,1,0,0,43,13,1,0,7,0,6,0,4,0,14,0,28,0,4,0,1,6,7,3,2,16,7,11,2,19,1,0,3,6,3,6,0,0,0,6,0,3,1,3,1,0,0,0,2,0,4,14,0,34,1,6,2,3,16,1,0,11,2,1,1,0,2,3,18,15,0,1,10,0,25,8,21,0,6,4,114,1,0,1,0,3,0,11,0,1,24,0
8,24,3,0,15,0,2,5,10,6,8,13,0,11,1,0,8,1,2,1,1,0,0,16,0,1,0,13,0,10,0,5,9,2,2,0,1,0,9,9,3,2,3,0,10,12,2,0,5,0,0,10,7,2,11,1,6,0,4,10,0,16,1,6,7,3,9,12,0,3,41,2,13,4,6,4,0,1,11,17,6,12,3,4,2,6,0,14,0,3,9,0,2,0,4,7,8,0,9,4,6,5,16,4,16,2,3,3,1,19,4,3,3,0,2,6,4,2,3,0,1,53,4,19,6,2,0,6,0,8,10
12,10,0,1,5,0,5,1,0,4,4,0,0,4,2,1,3,10,2,0,8,8,18,50,0,1,13,0,3,0,4,17,1,2,4,15,4,0,0,11,4,14,0,23,2,4,0,5,0,3,0,1,3,2,0,14,6,6,9,8,1,4,0,12,0,1,4,0,2,5,30,21,10,13,15,3,0,1,9,0,14,1,1,1,0,2,1,3,0,14,0,0,4,0,8,4,21,0,16,0,14,7,6,4,0,1,3,1,13,2,1,16,6,9,0,5,1,3,14,8,5,6,0,0,11,0,15,0,1,22,0
1,0,0,41,2,0,9,1,9,1,1,5,6,0,0,3,2,10,3,0,0,29,2,21,0,0,0,3,0,0,4,2,1,66,16,10,0,0,0,1,1,2,1,1,1,6,0,1,1,0,0,0,0,0,1,0,12,1,7,3,0,1,2,25,0,4,3,0,2,2,1,5,2,25,18,5,0,1,0,1,0,0,10,0,13,0,11,7,0,6,2,0,0,2,1,1,7,0,1,0,8,29,0,0,5,8,1,1,3,0,1,6,8,0,0,0,2,55,3,0,35,0,1,0,12,0,0,0,0,0,0
0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,16,0,0,0,0,1,0,9,2,2,10,0,0,0,1,11,12,6,1,0,0,4,11,0,24,5,34,0,0,0,0,0,16,0,2,0,6,0,34,0,7,0,0,20,0,0,0,0,0,0,12,25,0,19,30,0,0,8,0,15,1,30,1,21,17,14,25,0,0,7,0,41,3,9,0,3,0,3,0,0,0,0,0,1,0,2,28,1,0,0,30,0,0,3,58,0,8,1,0,0,23,0,0,0,0,21,38,0,8,6,0,14,0,1,0
5,1,0,2,2,0,1,9,8,3,2,2,0,3,0,1,10,3,0,2,0,6,10,9,0,0,0,4,4,1,0,1,5,5,1,1,1,0,0,4,7,5,1,5,2,3,1,3,1,4,0,1,0,1,2,0,3,10,0,13,0,6,0,2,1,9,0,1,0,3,2,6,1,4,16,1,0,0,0,3,3,2,0,3,1,2,7,2,0,2,1,0,0,1,3,0,4,1,1,0,1,1,1,2,7,7,6,0,1,0,1,4,0,0,0,2,7,11,7,0,9,0,4,0,7,3,0,6,0,7,0
5,8,1,5,9,0,9,4,7,0,2,9,0,7,18,6,11,4,10,1,1,7,6,44,0,5,5,17,2,11,1,0,5,7,10,2,11,0,4,2,16,12,12,5,6,20,1,3,2,14,5,3,5,13,3,6,11,14,1,18,3,24,10,11,9,7,7,11,12,4,20,14,4,7,8,9,0,2,12,6,23,1,20,8,3,5,5,14,0,7,17,1,1,6,5,3,8,2,5,2,20,11,11,1,6,17,8,3,4,1,6,18,19,7,0,12,3,7,0,6,7,11,6,7,16,1,9,3,23,11,5
1,4,1,7,1,0,7,3,16,27,4,3,1,2,9,1,19,4,1,8,2,4,0,14,22,3,9,1,1,12,5,5,0,5,9,1,0,5,19,7,36,17,25,7,0,17,0,0,6,3,0,2,5,1,29,0,12,4,2,28,3,6,12,2,3,8,10,3,0,21,7,12,2,6,3,9,2,23,10,13,28,7,11,1,3,7,23,11,0,13,7,2,2,6,1,2,3,2,1,2,0,5,37,2,5,2,14,2,3,4,27,8,8,2,3,3,21,1,16,1,8,11,15,0,29,10,0,18,1,4,0
10,1,0,8,9,0,10,2,9,1,3,9,0,0,1,1,18,5,2,0,0,16,2,22,1,3,2,2,66,6,5,7,5,0,11,15,4,0,0,5,1,10,11,3,2,4,3,2,9,5,4,1,1,2,3,3,5,7,5,18,2,5,1,9,1,12,1,12,5,1,9,2,0,18,5,5,0,5,1,3,8,1,17,1,3,1,4,6,0,3,0,0,3,12,20,4,9,2,0,0,41,5,6,0,5,3,6,0,3,0,6,3,2,0,1,1,7,17,4,2,60,2,7,3,9,0,0,2,0,4,0
3,0,0,18,2,0,4,5,5,4,0,11,0,0,0,0,2,1,1,0,0,5,3,22,0,1,2,4,16,1,1,10,9,11,0,6,0,0,2,2,5,6,0,10,0,19,0,1,4,3,0,0,0,2,3,0,16,7,0,22,0,6,3,3,0,5,4,0,3,15,6,21,0,4,4,2,0,5,2,15,20,1,39,0,16,2,0,10,0,8,4,2,0,0,7,1,6,2,0,0,3,9,14,2,2,9,4,0,1,2,2,5,5,1,0,0,16,12,8,0,10,0,20,0,32,3,1,3,0,1,1
9,12,0,1,6,0,11,15,6,0,1,1,0,5,1,8,9,28,5,2,8,24,18,17,0,14,0,15,10,0,1,2,1,15,6,0,6,0,0,9,1,9,1,14,1,0,0,7,0,12,0,0,0,9,0,13,3,7,8,8,1,1,5,10,17,6,2,0,4,0,0,11,3,23,24,0,0,1,5,1,15,0,2,0,6,0,1,1,0,3,1,5,1,0,31,4,4,16,6,0,42,10,0,2,1,13,4,0,12,0,0,1,1,23,10,3,0,13,1,12,15,0,2,0,15,0,4,0,3,25,0
42,8,4,0,32,0,22,3,3,0,10,0,0,12,15,49,1,83,26,31,6,1,8,47,0,24,1,4,0,0,1,11,0,4,0,6,0,0,0,8,0,0,0,50,50,1,3,19,0,15,0,1,6,39,2,54,0,5,25,8,14,7,3,19,29,16,0,0,14,2,0,4,11,5,35,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,1,32,2,20,0,0,17,6,0,5,0,0,16,3,2,3,21,15,0,2,43,6,33,12,45,3,1,11,93,9,0,1,0,12,0,31,0,25,94,5
0,0,0,0,0,108,0,0,0,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,5,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,20,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,101,45,0,5,0,80,0,0,0,5,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,0,0
1,0,1,0,1,17,0,11,12,27,1,12,3,0,0,0,18,0,0,0,1,0,0,2,2,1,9,0,0,11,0,4,19,0,2,0,0,2,0,0,7,9,15,3,0,8,0,0,15,0,0,1,1,0,29,0,5,2,0,11,1,1,2,0,0,8,4,26,0,3,7,0,0,3,2,9,18,4,3,16,7,11,1,11,0,19,0,9,3,6,9,0,0,3,0,4,1,0,2,0,0,0,4,0,5,0,41,0,0,11,10,2,0,1,0,0,1,0,4,0,2,14,2,1,4,6,0,2,0,1,0
7,12,0,1,1,0,9,6,10,3,0,7,5,2,9,6,1,13,3,9,0,5,0,14,0,8,9,11,1,0,4,2,7,5,2,9,8,0,0,0,6,3,1,5,1,0,5,0,2,18,0,20,6,0,4,9,12,11,12,14,12,5,3,3,12,16,10,0,1,1,12,10,2,6,13,2,0,3,4,4,14,0,12,15,0,2,0,6,0,5,8,0,26,2,8,4,6,6,11,11,7,11,1,0,6,4,5,0,5,3,0,34,11,9,12,4,8,11,6,2,12,17,4,0,5,0,2,3,2,26,2
2,5,0,0,3,0,0,3,5,10,1,0,0,2,3,0,17,0,0,0,0,0,0,24,17,1,3,4,1,24,7,16,36,1,5,1,0,0,7,6,0,10,12,3,1,2,0,0,7,1,5,1,3,1,10,0,8,4,1,15,1,15,1,0,0,3,18,10,0,6,6,13,1,3,3,8,0,0,3,18,19,4,8,2,0,9,9,13,0,3,7,0,0,0,2,7,3,5,11,0,0,10,18,4,6,0,9,0,1,2,13,0,16,0,0,0,40,5,2,0,6,5,15,1,11,4,1,9,0,0,2
3,6,0,1,0,2,16,7,12,5,1,9,0,13,4,0,4,0,0,3,1,1,2,10,0,0,2,14,2,5,5,12,17,10,6,9,0,0,9,3,10,0,6,0,4,9,0,3,2,12,0,0,1,0,9,0,6,13,0,17,11,2,0,2,1,11,7,8,0,0,9,9,2,1,5,8,0,6,0,7,32,3,27,0,1,8,1,18,5,1,5,0,3,8,12,2,2,0,3,0,2,10,4,4,2,5,13,0,6,2,0,7,4,2,0,0,14,5,6,0,4,2,22,0,8,5,4,7,0,3,0
2,3,0,1,2,11,2,1,6,8,0,8,0,0,0,1,47,0,1,0,0,0,2,7,3,0,3,0,1,34,1,12,25,11,0,1,0,6,15,1,12,6,0,0,0,5,0,0,34,1,4,1,4,0,17,1,9,1,0,20,1,6,2,1,0,1,0,22,1,5,38,1,0,4,4,3,4,16,1,14,9,9,5,0,0,9,1,8,1,6,5,0,0,12,1,2,0,0,2,1,2,0,19,0,4,1,3,1,0,0,22,0,9,0,0,1,14,1,5,0,0,10,29,3,5,5,0,22,0,0,1
21,25,16,0,12,0,11,5,2,7,13,3,6,18,13,12,9,11,12,4,7,7,9,24,0,43,0,23,1,0,5,5,7,3,10,14,50,0,3,5,3,0,0,0,9,4,8,14,1,4,0,10,13,16,1,22,1,10,11,1,11,1,25,13,32,14,22,4,22,1,1,9,20,4,2,3,0,0,5,3,4,0,1,8,3,2,2,3,0,8,28,1,20,3,2,28,5,6,5,0,24,0,0,32,2,8,0,26,6,3,1,9,2,19,1,14,3,3,1,54,7,7,0,5,22,1,14,5,3,53,7
9,0,2,0,2,0,9,22,1,0,2,3,2,4,32,15,4,12,11,7,12,3,10,14,0,13,10,2,1,0,2,6,0,2,0,1,50,0,0,1,1,4,0,9,0,0,3,3,0,3,0,0,0,7,0,23,1,4,10,1,2,5,1,2,13,5,4,0,21,1,1,8,9,2,14,2,0,0,0,0,8,1,3,5,0,0,1,0,0,2,8,0,24,0,5,0,6,7,7,0,0,3,2,4,5,3,0,13,9,0,2,11,1,23,3,19,0,3,6,13,17,0,0,0,0,0,1,0,18,38,6
4,2,1,0,1,2,2,0,3,28,2,5,2,4,3,2,5,1,2,4,3,2,4,29,9,1,12,4,6,0,3,20,17,4,19,0,1,0,8,0,2,9,5,4,0,0,0,0,6,2,0,8,0,1,2,1,13,1,1,21,1,15,2,3,0,4,7,1,0,6,30,19,0,2,5,4,10,3,3,10,20,4,16,5,1,8,1,19,5,7,4,3,0,5,10,1,1,0,3,0,11,5,6,0,1,1,6,1,1,10,6,10,5,0,0,2,11,1,9,0,9,7,3,0,13,3,7,9,0,5,1
1,1,0,0,2,0,1,1,1,0,2,1,0,3,0,1,0,2,0,3,0,0,0,2,0,0,2,0,0,0,1,1,0,3,0,0,3,0,0,5,0,0,0,8,3,0,0,2,0,0,0,0,5,1,0,4,0,0,0,1,9,0,1,0,7,1,0,0,0,0,0,0,18,0,0,0,0,0,6,0,0,1,0,2,0,0,0,0,0,0,4,4,2,0,0,0,1,10,1,0,3,0,0,21,0,1,0,3,1,0,0,1,0,5,13,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,41
11,5,3,2,6,0,8,1,0,1,3,2,7,2,12,5,0,6,10,1,2,5,15,16,0,7,0,5,1,0,3,3,0,2,1,7,19,0,0,0,0,3,0,14,3,0,2,0,1,5,0,0,0,3,0,1,7,16,2,0,0,0,0,5,14,14,6,0,4,0,1,1,0,3,18,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,6,10,0,7,1,3,13,2,0,9,0,0,0,6,4,0,4,8,0,0,5,1,4,4,3,0,4,5,19,15,0,0,0,7,0,3,0,0,19,1
