Ant4,Ant260,Ant52,Ant65,Ant244,Ant397,Ant540,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant210,Ant215,Ant219,Ant220,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant501,Ant509,Ant556,Ant560,Ant564,Ant576,Ant580,Ant599,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
0,1,7,0,1,1,10,0,0,1,0,1,1,4,3,14,0,0,0,1,2,2,3,0,4,0,0,6,1,2,0,23,13,0,1,5,10,12,1,2,3,0,14,0,0,6,9,0,10,3,2,0,2,10,4,1,0,6,5,2,7,1,6,3,21,0,4,1,0,6,11,1,3,3,27,4,0,3,2,0,0,0,1,15,25,0,2,1,1,0,0,0,0,0,2,4,7,3,1,3,0,1,6,0,1,0,11,3,18,3,1,15,2,3,0,4
10,29,8,5,0,1,1,6,56,0,1,14,6,0,2,0,0,0,2,0,0,15,5,0,10,13,2,0,0,0,14,6,0,15,5,3,0,0,1,0,8,0,0,27,18,10,0,21,0,10,1,10,0,2,1,2,8,3,0,11,13,16,0,0,0,0,0,17,4,12,0,8,6,1,0,0,7,0,15,0,26,10,8,0,0,7,10,1,0,1,0,34,0,25,0,8,24,0,3,3,9,6,0,22,2,8,0,1,0,0,0,1,1,8,2,3
22,41,2,114,0,2,0,10,52,1,0,7,6,2,1,0,0,2,0,0,0,34,1,0,0,5,2,0,0,0,2,1,0,1,6,5,0,0,0,0,10,0,0,25,5,4,0,4,0,5,0,10,3,1,0,4,1,2,1,3,10,4,0,0,0,0,0,4,2,1,0,2,0,0,0,2,14,0,7,0,11,39,3,0,0,10,15,0,9,0,1,24,0,31,0,2,12,0,6,13,37,7,0,5,0,7,0,0,0,0,1,0,0,1,6,3
0,0,14,0,0,21,25,0,0,2,4,0,0,3,6,5,1,0,0,0,15,2,0,0,2,1,7,0,0,3,0,0,1,0,5,0,6,0,9,32,0,4,3,5,0,2,4,0,0,12,15,1,0,5,11,10,0,0,6,0,0,0,20,5,12,3,18,1,0,4,0,1,2,0,1,1,0,17,2,0,0,0,2,4,3,0,2,6,1,12,3,0,23,4,9,5,2,8,4,1,0,0,1,1,2,0,0,11,8,3,16,19,0,0,3,1
1,0,1,0,2,1,5,0,0,1,3,0,5,3,7,9,2,0,0,15,0,2,3,0,4,0,4,4,0,3,0,0,4,0,0,2,14,0,3,0,0,8,5,2,0,2,7,0,0,0,0,0,0,8,4,0,0,0,3,0,1,0,11,8,6,2,1,0,0,1,3,0,8,28,0,3,0,6,0,0,0,0,1,4,1,0,0,1,0,3,2,1,0,0,0,3,0,8,0,0,0,0,21,0,6,0,5,13,0,21,9,12,4,0,3,3
36,73,14,90,0,3,4,10,171,5,7,15,17,7,9,2,2,15,34,2,2,0,4,2,7,12,8,0,0,0,12,6,2,20,20,11,8,2,6,3,19,0,1,28,28,5,4,22,6,11,3,17,7,2,2,5,10,12,1,9,16,23,0,0,1,15,4,22,9,10,1,13,21,2,1,6,42,0,32,0,54,47,21,2,0,19,22,3,4,8,1,32,0,59,6,7,37,2,25,25,54,20,1,39,8,22,1,1,1,0,0,2,4,10,21,11
0,1,11,0,1,19,1,2,1,6,9,2,10,5,6,5,3,5,1,0,3,4,0,0,8,12,6,4,0,0,9,10,14,1,10,8,5,2,5,0,6,4,2,7,2,4,0,4,1,3,2,2,12,17,21,3,9,1,1,4,15,13,4,1,13,14,3,3,12,12,5,3,13,5,1,8,0,0,16,0,1,5,8,0,0,0,1,8,6,7,5,6,1,17,16,10,9,2,5,2,0,2,8,3,1,2,1,2,0,0,1,6,8,7,0,3
0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9,4,17,0,2,21,3,15,3,16,2,11,20,7,14,5,4,10,0,2,4,7,8,0,0,10,11,1,0,0,2,7,1,7,8,11,2,4,3,4,12,0,5,18,6,12,3,9,5,4,6,15,3,4,3,8,2,1,4,3,1,11,8,0,3,4,1,2,1,13,3,12,38,5,5,10,2,1,21,0,4,3,14,0,1,6,2,2,5,4,12,5,2,18,1,8,17,1,1,11,0,3,2,3,1,2,1,1,1,1,4,3,4,20,5,14
5,7,9,0,0,1,0,3,0,2,3,8,9,2,7,0,0,13,5,1,0,12,12,0,10,0,2,4,0,0,3,1,8,5,6,4,3,0,0,1,14,2,1,18,1,0,1,11,0,2,1,18,4,6,0,4,2,2,2,7,3,11,2,1,6,5,1,5,8,7,0,3,19,0,1,7,7,4,6,0,6,0,6,0,0,10,2,1,0,1,1,6,0,7,1,0,8,0,15,7,0,0,3,2,2,0,0,0,0,0,0,0,2,16,5,9
2,2,16,2,0,10,3,2,0,3,3,2,4,4,7,1,0,2,2,7,4,8,6,0,11,2,0,0,0,0,1,7,10,2,7,12,8,0,17,0,5,8,3,6,1,5,6,2,2,15,4,1,11,10,4,3,2,8,8,4,6,7,1,8,29,3,6,7,8,2,5,1,15,3,7,2,0,2,7,0,2,1,6,10,0,1,11,6,7,14,4,2,0,3,6,13,13,6,2,2,0,8,2,1,1,0,1,4,0,3,0,1,6,1,5,6
0,0,0,0,3,29,16,0,0,0,0,0,1,6,2,4,6,0,0,0,4,0,4,0,1,4,0,0,0,3,0,1,6,0,0,3,1,3,7,10,0,6,1,0,0,0,6,0,0,0,4,0,4,11,7,2,0,0,6,0,0,0,7,5,4,2,0,0,0,0,9,0,2,23,12,1,0,11,2,0,0,0,2,7,7,0,0,1,1,7,5,0,0,0,6,0,1,1,0,0,0,1,3,0,0,0,3,6,4,15,2,2,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,2,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,1,0,5,2,2,0,5,1,1,0,0,17,0,0,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,1,15,0,0,0,0,2,0,0,9,0,0,0,2,11,0,0,0,0,0,0,2,0,5,21,20,0,25,5,0,0,0,5
2,1,6,2,0,3,2,2,0,11,4,6,1,2,7,0,0,14,2,0,0,12,9,0,2,3,1,0,0,0,0,0,0,6,13,4,1,5,0,0,3,1,4,3,18,0,0,0,2,6,1,3,2,7,0,8,8,11,1,4,2,7,0,1,6,3,1,0,2,9,1,2,3,0,1,10,3,0,5,0,1,1,4,0,0,6,9,7,2,1,0,1,0,13,3,5,7,0,11,1,0,12,1,10,8,0,0,0,0,0,2,0,0,4,4,5
1,10,22,0,2,12,2,5,0,10,2,0,11,6,15,11,23,6,1,0,0,6,10,0,7,1,7,1,0,0,0,0,25,1,2,20,8,2,6,0,6,8,1,24,0,14,6,0,10,5,6,1,16,13,10,5,7,1,10,0,5,2,2,2,18,12,4,0,11,5,17,1,26,1,9,8,0,3,13,0,0,0,10,2,3,5,6,3,15,9,12,6,0,9,2,3,5,1,6,0,0,1,4,5,11,0,1,4,1,1,9,2,2,2,0,12
2,2,26,0,0,17,1,0,0,4,2,0,0,2,10,15,13,0,0,1,4,2,14,0,1,8,10,6,0,6,0,25,0,0,2,10,5,4,9,7,0,7,7,5,0,5,6,0,24,4,6,0,26,10,22,5,0,4,20,0,0,0,11,3,18,1,15,0,2,1,14,9,21,5,8,7,0,11,3,0,1,0,3,8,3,0,1,12,13,15,18,0,3,7,12,7,1,5,1,0,0,2,10,0,0,1,2,2,4,0,5,16,2,2,0,6
13,19,1,9,0,5,0,2,26,3,4,4,15,1,5,0,0,15,1,0,0,20,1,0,7,5,2,0,0,0,6,1,0,0,10,2,3,3,2,0,17,0,0,14,24,1,0,9,0,12,0,17,1,1,1,4,2,8,2,10,9,17,0,0,0,7,4,15,6,4,0,13,1,0,0,1,12,0,12,0,12,5,8,0,0,10,22,9,6,1,0,10,0,21,1,3,12,0,2,9,3,11,0,13,4,18,0,0,0,0,0,0,1,9,3,9
12,1,16,0,0,3,1,6,3,9,11,3,13,4,11,2,1,5,6,5,0,20,10,0,8,6,7,0,0,0,13,2,2,10,0,8,4,1,7,1,9,0,0,14,5,9,1,8,0,21,1,5,15,8,1,10,10,7,15,13,21,9,0,3,22,1,2,14,9,15,1,10,16,1,4,12,1,1,13,0,9,6,40,2,0,9,7,4,7,0,5,10,0,17,1,14,9,1,4,4,0,8,2,19,9,3,0,3,0,0,2,4,5,13,18,11
2,3,7,1,1,11,3,2,0,9,2,4,18,13,13,12,5,3,5,0,2,11,8,0,11,4,12,3,0,1,4,20,10,2,8,0,13,1,19,2,8,0,4,7,1,22,7,2,6,8,3,5,12,11,12,13,10,2,14,6,4,4,8,1,5,2,9,0,3,17,7,7,8,2,11,23,5,9,6,0,4,8,9,3,2,10,3,10,10,14,2,9,0,19,7,9,13,4,5,4,0,9,11,0,4,1,1,3,0,8,0,7,8,12,1,20
1,1,4,0,3,1,5,0,0,0,7,1,3,15,4,9,10,0,0,6,14,8,5,0,2,3,8,1,0,0,1,8,5,3,4,13,0,2,6,3,1,1,1,3,0,4,1,0,3,7,7,0,2,5,3,2,24,1,21,1,2,5,10,25,7,7,1,5,1,1,1,1,2,9,7,5,0,22,1,0,3,1,7,3,1,0,3,7,4,8,0,1,1,2,1,15,2,7,0,2,0,5,1,3,0,1,1,3,0,2,2,8,6,0,0,12
0,1,11,0,14,5,1,0,0,1,2,1,2,9,8,1,12,0,0,0,0,2,2,0,4,0,0,3,0,5,5,2,4,3,1,1,2,0,2,6,2,1,9,2,0,2,16,1,5,1,0,1,2,20,2,11,6,0,9,3,4,10,5,42,4,3,3,1,5,5,0,1,8,3,23,7,0,4,2,0,0,0,0,6,10,0,5,1,1,5,3,0,1,6,24,3,5,2,2,1,0,1,11,4,0,0,3,22,7,5,11,5,0,4,6,12
4,0,9,0,3,4,15,1,1,12,4,3,8,6,9,9,1,1,0,9,3,6,5,0,3,0,17,7,0,2,0,6,9,2,7,19,6,2,0,2,1,5,6,6,1,13,3,1,7,2,8,12,14,30,4,10,2,5,9,1,1,3,3,8,17,3,4,3,6,5,9,1,6,1,5,2,0,6,4,0,0,0,0,15,3,1,3,9,0,8,11,3,0,0,28,13,12,8,2,1,0,1,1,1,7,0,2,6,3,2,8,5,23,5,0,12
0,9,0,0,0,8,14,0,0,2,1,0,4,3,0,4,2,0,0,32,0,3,0,0,4,1,0,10,0,2,0,0,7,0,1,2,3,6,2,0,0,2,5,4,0,7,6,1,0,0,8,2,0,20,3,3,2,0,4,1,0,0,2,9,0,2,3,0,0,0,3,0,3,5,1,11,0,4,1,0,0,0,0,10,2,0,0,0,5,9,22,2,1,0,12,1,4,4,0,0,0,1,0,0,0,0,8,3,5,1,7,5,5,0,1,5
20,33,3,15,0,1,0,12,129,1,4,16,12,1,1,4,3,8,10,0,0,19,6,0,12,14,5,0,0,0,3,6,0,17,9,8,1,2,1,0,0,0,0,27,13,10,0,13,1,11,0,14,5,3,2,8,6,12,4,8,12,13,0,0,2,2,0,16,22,7,2,10,20,0,0,2,16,0,22,0,15,11,6,0,0,19,6,0,7,2,1,30,0,26,1,6,23,1,10,20,38,17,0,22,4,14,2,0,0,0,0,0,2,28,6,15
1,0,4,0,2,1,6,0,0,2,1,1,1,12,2,10,0,0,0,4,8,0,4,0,0,2,8,6,0,5,1,8,7,0,0,0,1,1,5,2,0,0,4,0,0,2,9,0,10,1,0,3,7,19,8,3,0,1,3,1,1,0,8,5,10,4,2,0,2,0,4,0,7,5,4,0,0,12,1,0,0,0,1,6,0,0,0,0,3,0,4,0,0,1,0,2,0,3,2,0,0,1,17,0,0,1,0,6,0,5,0,4,1,0,0,1
0,0,0,0,2,2,11,1,5,10,0,1,2,8,5,14,14,0,0,3,5,1,2,0,5,1,3,1,0,1,4,1,7,0,0,4,1,9,6,5,0,4,0,1,1,3,28,0,7,1,1,6,1,5,1,5,1,4,2,1,0,1,3,21,5,3,0,0,5,1,22,0,2,6,3,5,0,2,5,0,0,0,2,10,5,4,1,1,1,1,8,2,4,1,16,3,7,9,2,0,0,0,2,0,0,1,13,9,11,14,9,5,7,0,0,7
24,28,4,21,0,2,1,17,48,9,11,17,36,6,9,0,0,27,25,5,2,28,7,0,18,18,6,0,0,1,3,24,5,14,14,7,3,2,6,4,27,0,1,0,3,13,0,10,0,25,0,8,15,8,5,8,5,12,2,14,17,11,1,3,6,10,2,23,8,14,2,8,22,3,2,11,37,0,14,0,16,13,12,0,0,12,29,10,3,1,0,46,0,43,0,25,19,5,23,16,33,6,0,20,6,29,0,0,0,2,1,1,2,15,21,24
10,21,2,8,0,2,1,7,15,0,1,3,17,1,10,0,0,18,5,0,0,28,2,0,6,1,1,0,0,0,18,0,0,24,5,1,0,0,1,0,13,0,1,3,0,13,0,12,1,13,2,4,3,0,1,10,10,9,0,10,1,5,1,1,0,7,0,9,3,6,0,16,1,0,0,4,8,0,14,0,5,9,6,0,0,8,14,3,1,2,0,9,0,17,0,2,26,2,10,3,2,3,0,19,5,30,0,0,0,0,0,1,0,3,3,4
8,15,13,3,1,2,2,12,3,1,6,2,3,9,11,5,6,10,4,2,2,5,4,0,12,0,5,0,0,0,0,14,5,1,9,22,4,2,13,7,10,2,3,13,13,0,3,6,0,5,4,2,7,9,1,16,0,3,7,13,7,6,1,6,5,2,16,2,9,9,6,18,14,1,5,5,4,6,9,0,3,0,26,0,2,6,6,5,6,2,2,11,0,11,0,8,13,7,15,2,0,2,4,6,0,0,2,4,1,3,4,1,2,13,0,20
0,0,5,0,1,5,6,1,1,13,1,1,1,3,8,3,9,0,0,4,7,4,0,0,3,1,6,6,0,17,0,6,6,0,1,7,1,16,3,6,0,9,28,0,0,3,0,0,8,1,1,0,3,17,12,3,0,1,0,0,1,0,20,11,15,0,2,0,0,1,16,0,11,3,2,5,0,4,4,0,0,1,7,11,17,0,0,1,0,1,23,1,5,0,7,9,1,1,2,0,0,0,18,0,0,0,1,4,16,13,5,4,2,1,0,3
13,34,10,26,0,5,0,20,25,3,1,18,12,3,10,0,0,21,4,0,0,22,4,0,9,11,2,0,0,0,0,0,0,9,8,2,0,1,1,1,13,0,0,10,12,6,0,0,0,0,0,9,10,0,3,2,0,4,1,4,7,1,1,0,0,2,0,4,1,8,0,1,7,0,0,1,10,0,4,0,5,4,6,0,0,4,9,8,1,0,0,28,0,29,0,2,15,0,7,4,2,3,0,14,14,8,0,0,0,0,0,0,0,17,9,7
0,0,1,0,13,0,21,0,0,0,2,2,2,5,10,11,10,0,0,0,0,6,1,0,5,0,2,0,0,0,2,10,24,0,0,6,3,5,7,0,1,10,7,0,1,0,8,0,0,0,1,0,1,10,7,2,0,0,1,0,0,0,2,2,13,4,0,0,0,0,7,0,12,7,4,5,0,12,2,0,0,0,0,4,1,0,0,1,2,14,2,0,2,1,4,2,2,2,2,0,0,0,9,0,1,0,3,1,2,1,8,4,1,0,0,1
12,18,20,0,2,2,4,6,0,5,2,9,10,1,10,1,3,10,5,12,0,11,3,0,4,2,15,0,0,0,6,5,4,12,21,8,7,1,2,0,11,1,1,25,13,5,1,0,0,0,1,12,1,2,3,7,8,21,14,8,10,14,7,0,4,8,1,1,2,13,5,6,2,2,0,8,3,0,3,0,5,7,16,1,0,4,6,7,3,3,0,13,0,21,8,8,21,7,7,7,0,4,2,0,13,7,0,4,0,2,3,2,5,16,3,11
0,1,10,0,3,3,2,0,0,0,4,0,2,4,3,18,2,1,0,15,0,3,2,0,6,1,4,4,0,2,1,6,6,0,1,3,7,0,8,8,0,0,1,0,2,4,1,0,1,1,0,0,1,13,33,3,0,0,7,1,0,0,6,7,8,9,5,0,0,0,8,0,1,0,13,3,0,6,2,0,1,1,2,5,0,0,1,4,0,0,15,0,0,1,2,11,0,0,1,0,0,0,16,0,0,0,7,16,0,11,1,7,7,1,0,1
4,12,6,10,0,13,1,26,11,2,10,8,13,8,1,1,0,10,10,1,0,17,2,1,15,18,1,0,0,0,3,1,0,17,5,5,0,1,12,2,14,3,6,8,4,2,0,9,0,12,0,0,3,2,9,8,4,8,3,12,17,13,3,0,2,0,0,2,7,15,0,2,1,1,1,2,2,2,10,0,9,5,12,0,0,17,7,7,2,10,0,18,0,14,0,5,23,0,9,16,7,8,1,13,5,11,0,0,0,1,0,1,7,15,12,24
1,1,10,0,3,5,4,1,0,24,1,0,6,8,8,15,2,0,3,0,0,7,12,0,3,4,11,4,0,0,2,16,26,1,15,12,2,2,14,0,5,7,1,15,3,7,3,10,1,1,1,3,0,23,12,12,3,8,13,3,9,4,4,1,5,3,2,9,5,1,21,9,15,26,2,4,0,1,7,0,3,0,9,3,0,5,8,6,6,6,3,1,0,10,17,0,4,26,11,2,0,3,4,12,5,4,1,0,0,1,4,6,21,4,1,10
0,2,16,0,2,15,27,5,0,27,12,7,7,7,34,5,10,2,1,5,8,2,17,0,4,6,10,11,0,0,7,13,10,1,8,11,5,20,30,20,3,19,5,8,0,9,17,0,10,2,13,2,23,0,15,15,1,3,21,19,6,1,13,11,20,9,7,5,1,5,16,2,28,12,12,17,0,5,24,0,0,2,4,8,4,0,2,10,12,6,4,6,1,3,16,14,11,22,7,0,0,7,19,0,8,0,11,16,1,9,6,8,13,3,0,5
0,0,4,0,8,14,7,0,0,8,0,1,3,8,7,11,4,1,0,11,4,2,21,0,3,0,4,7,0,0,0,10,22,1,1,12,3,2,4,3,2,8,1,5,1,1,12,3,7,3,33,9,12,15,0,1,2,0,40,0,5,4,13,17,9,10,20,10,0,2,20,1,6,4,4,6,0,6,7,0,2,0,0,0,5,0,1,6,10,12,25,1,0,6,7,7,1,8,13,2,0,0,8,1,2,1,6,15,0,28,2,12,8,4,1,6
