Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
4,14,5,0,10,11,1,2,2,6,2,0,0,13,9,30,14,18,8,2,11,0,1,4,8,47,1,0,4,13,23,5,12,0,3,1,39,5,7,5,1,49,5,0,16,1,2,13,6,0,12,14,0,18,35,41,0,1,13,16,0,2,27,7,6,0,7,5,0,0,4,26,19,0,17,2,38,14,13,0,1,17,3,2,28,12,2,1,2,60,2
0,21,0,0,0,72,0,0,16,0,0,0,0,42,0,5,0,0,0,0,0,0,0,28,0,10,0,0,0,0,31,0,0,78,0,0,1,0,0,46,0,0,0,0,5,44,0,0,0,0,25,0,0,44,9,0,12,0,0,3,0,34,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,88,0,0
11,22,2,11,8,0,0,0,0,1,2,1,4,1,4,55,7,10,22,1,3,0,0,3,25,14,1,10,0,13,14,3,13,0,0,0,8,2,11,11,0,1,3,0,21,0,0,9,12,2,0,1,0,8,10,12,0,2,10,4,0,0,11,1,5,7,0,0,0,26,0,0,6,2,26,2,20,4,0,2,5,3,21,4,23,3,2,0,5,17,3
0,20,1,0,13,0,0,1,0,2,9,1,4,11,0,29,13,2,3,1,0,0,0,2,4,7,1,0,1,10,6,0,0,0,9,0,11,4,18,2,0,11,0,0,9,0,0,8,10,0,28,1,0,0,66,14,0,2,1,34,0,0,0,1,8,1,1,0,0,19,0,6,0,4,23,0,34,0,2,3,0,4,8,6,4,9,3,7,1,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,13,8,0,30,0,0,1,0,5,0,6,17,3,6,12,14,5,3,4,2,0,6,8,8,15,1,6,3,18,5,8,3,0,6,0,4,4,40,10,6,9,8,0,9,0,1,5,9,0,2,9,0,1,18,13,0,6,11,22,4,0,10,4,66,0,4,1,0,17,0,26,23,0,0,2,26,0,11,5,6,15,24,13,11,6,3,0,2,16,3
4,1,0,5,4,0,0,1,0,1,0,3,1,0,1,1,0,3,6,7,6,2,2,2,1,0,0,3,1,1,7,4,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,3,0,10,0,1,0,1,2,0,0,30,11,0,0,0,5,1,1,0,5,4,0,2,0,2,0,0,2,0,8,0,0,3,5,0,4,0,3,0,7,2,0,0,11
0,2,1,1,28,0,0,3,0,13,0,2,1,2,0,16,5,3,14,2,7,0,5,4,4,20,1,5,6,16,10,4,1,0,10,0,35,4,22,4,10,17,6,0,17,0,0,18,5,0,6,13,0,4,15,17,0,8,10,12,1,0,21,8,13,5,2,0,0,38,0,20,34,0,26,8,0,5,4,1,11,6,4,5,26,24,3,6,3,19,2
2,4,10,6,0,0,0,2,0,1,0,15,2,0,1,10,2,0,2,0,6,0,0,0,1,7,0,0,3,4,7,10,12,0,2,2,8,3,0,1,2,1,0,0,2,0,0,2,1,1,0,1,0,1,2,3,0,5,4,1,3,0,4,0,2,7,1,0,0,14,0,4,0,0,0,0,5,0,10,0,15,5,10,0,0,0,0,1,0,6,4
9,6,13,10,1,1,11,0,0,8,3,5,48,0,5,50,2,2,27,6,15,0,48,0,3,27,0,8,12,3,18,23,17,0,2,52,7,24,1,10,21,6,21,0,14,0,4,1,1,0,0,21,6,7,0,8,0,1,4,2,0,0,2,4,4,22,0,9,1,13,0,0,2,0,11,0,4,10,0,19,9,29,19,4,20,1,11,9,0,14,41
13,0,8,0,3,0,4,30,0,9,4,0,3,0,3,2,0,2,3,2,33,9,5,1,0,8,5,0,0,1,1,2,8,0,3,7,0,9,0,1,24,0,9,5,0,0,30,2,0,1,0,7,0,0,0,1,0,8,1,3,0,0,4,1,2,10,0,27,0,0,0,2,3,0,5,3,1,0,19,0,3,0,4,2,1,2,50,10,0,4,16
0,0,2,0,2,0,0,2,0,1,0,0,5,1,1,15,0,4,9,5,0,0,7,2,10,4,5,0,2,6,8,3,10,0,4,0,9,13,6,1,19,14,4,0,1,0,0,1,0,0,0,4,1,2,8,3,0,4,2,1,1,0,3,1,2,0,1,0,0,1,0,5,0,0,6,5,11,15,9,3,0,0,0,2,8,4,1,0,0,5,4
0,29,6,0,2,11,2,1,5,2,1,0,3,11,0,25,6,2,1,1,20,0,5,10,1,28,1,0,5,3,13,1,1,10,0,0,23,0,0,12,2,9,11,0,30,23,2,5,1,0,9,11,0,18,2,0,10,0,9,7,0,15,4,0,4,0,0,1,0,17,15,3,4,0,15,0,6,5,29,0,0,0,3,2,27,4,1,2,21,14,1
7,0,4,5,14,0,4,8,0,7,3,2,10,0,1,12,5,0,11,0,21,0,17,3,14,10,2,0,0,4,2,8,35,0,4,3,8,0,19,1,8,7,0,0,2,0,1,8,1,13,2,11,2,1,5,3,0,9,6,11,0,0,5,10,74,5,1,2,0,3,0,21,8,0,24,4,4,10,19,4,0,3,0,5,4,7,10,2,0,11,3
0,5,0,0,1,0,0,0,0,0,1,0,2,6,0,1,2,2,2,0,0,0,0,0,0,1,0,0,1,7,3,0,0,0,0,1,6,3,4,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,14,1,0,0,0,10,0,0,0,1,2,0,0,0,0,2,0,4,6,0,13,0,5,0,4,2,2,2,5,0,3,0,2,0,1,2,0
7,5,7,0,7,4,2,9,0,1,0,6,3,1,7,16,7,8,3,1,9,0,13,4,6,47,0,3,5,7,21,1,17,0,4,8,27,11,2,13,12,25,0,0,43,0,0,13,6,1,4,8,0,3,5,26,0,9,10,8,2,1,20,7,26,5,2,0,0,28,0,23,4,0,11,3,26,0,20,1,8,27,4,3,0,6,9,0,2,29,10
1,3,2,5,7,0,1,3,0,8,3,5,0,8,3,67,2,5,2,1,0,1,4,0,2,3,1,7,1,8,9,2,5,0,9,0,1,1,9,5,0,6,10,0,19,0,1,22,1,3,0,1,1,1,26,6,0,4,4,6,0,0,7,3,5,4,2,0,0,12,0,3,9,0,6,0,24,0,1,2,4,4,7,0,6,0,0,1,1,3,4
20,0,5,6,1,0,1,4,0,7,10,0,16,0,0,4,8,1,2,6,7,8,15,1,0,0,4,13,2,3,0,4,0,0,2,5,2,12,1,2,1,0,11,5,5,0,11,6,0,8,6,3,1,0,1,2,0,9,7,0,23,0,2,8,1,4,48,11,0,2,0,2,3,0,3,7,3,0,11,50,1,1,10,2,9,0,0,6,0,0,3
3,0,3,8,1,0,0,1,0,0,9,2,0,0,2,0,0,9,1,0,4,0,0,3,0,5,0,0,0,0,0,8,0,0,4,0,2,7,6,0,4,3,13,18,0,0,22,7,3,11,0,0,7,0,0,1,0,9,0,0,0,0,1,2,0,4,41,9,0,1,0,0,7,0,0,2,6,1,9,10,0,2,2,0,0,1,6,0,0,0,10
0,11,0,0,0,39,0,0,19,0,1,0,0,46,0,5,0,0,0,0,0,0,0,15,0,14,0,0,0,2,19,3,0,65,6,0,7,2,1,31,0,1,0,0,4,29,0,3,0,0,29,0,0,21,27,10,22,0,2,3,0,35,3,1,2,1,0,0,0,2,88,5,1,1,2,0,3,0,0,0,0,21,0,1,2,1,0,0,0,4,0
1,5,3,2,5,0,2,0,0,6,0,3,0,6,4,27,9,6,6,6,15,0,3,2,3,37,3,0,0,2,4,7,1,0,6,3,11,9,5,7,0,21,14,0,28,0,9,15,5,1,19,5,0,2,8,7,0,5,16,5,1,0,14,11,5,1,1,4,0,60,0,17,14,0,16,0,19,6,14,4,5,14,11,2,29,3,0,0,4,0,6
14,2,4,2,3,0,2,9,0,13,6,6,1,0,3,5,5,11,2,6,13,4,7,0,3,5,2,2,26,6,2,10,14,0,2,2,0,29,2,0,4,2,16,4,2,0,2,4,1,2,1,8,10,2,0,2,0,15,7,0,2,0,6,17,1,18,8,6,1,2,0,3,0,0,3,11,2,4,41,16,4,1,3,0,10,4,3,10,0,6,0
