Ant57,Ant260,Ant52,Ant929,Ant6,Ant7,Ant9,Ant19,Ant24,Ant26,Ant64,Ant74,Ant161,Ant196,Ant209,Ant227,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant673,Ant740,Ant838,Ant954,Ant0,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant49,Ant51,Ant54,Ant55,Ant62,Ant66,Ant70,Ant80,Ant91,Ant97,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant131,Ant135,Ant137,Ant140,Ant144,Ant149,Ant159,Ant169,Ant170,Ant174,Ant175,Ant190,Ant195,Ant206,Ant210,Ant232,Ant261,Ant262,Ant263,Ant299,Ant301,Ant313,Ant332,Ant376,Ant380,Ant433,Ant458,Ant492,Ant507,Ant509,Ant530,Ant576,Ant592,Ant593,Ant607,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
39,3,2,3,0,0,0,2,0,17,0,0,0,4,1,3,2,2,1,12,0,0,5,0,0,4,5,19,1,0,8,11,3,0,4,0,0,7,24,0,13,16,9,11,8,0,5,0,1,15,0,3,3,0,1,0,0,2,1,0,1,0,31,1,0,9,15,2,0,3,0,1,0,1,1,7,0,11,31,2,3,2,1,0,19,0,20,4,0,1,3
9,1,29,0,0,0,32,18,0,0,0,18,4,1,2,8,0,0,0,7,0,0,16,0,0,0,1,0,0,0,1,22,5,0,6,10,0,3,0,0,5,0,7,0,7,0,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,7,2,1,6,0,26,1,0,2,0,4,2,0,0,1,3,9
7,1,17,17,0,0,1,6,0,10,0,1,8,2,4,10,0,4,12,14,5,16,0,0,5,1,2,6,0,0,11,15,24,0,7,8,13,0,16,0,0,2,44,6,5,0,2,1,2,13,0,20,2,0,0,0,0,2,6,2,3,0,25,4,1,3,7,8,0,4,1,14,1,0,11,15,12,1,15,5,6,0,4,0,1,7,36,0,0,5,6
0,17,0,0,8,23,0,3,11,0,0,0,0,15,1,7,1,3,0,0,0,0,0,0,2,8,0,9,3,5,8,0,0,15,3,1,3,0,0,18,0,7,4,1,8,24,0,1,4,0,14,2,2,7,1,7,20,0,1,5,0,19,0,0,3,0,0,0,0,14,9,1,12,0,8,0,4,0,0,0,0,16,1,6,15,6,2,1,16,5,4
6,3,9,6,15,2,1,21,0,2,0,1,0,5,0,8,2,3,12,0,0,0,5,2,0,2,1,10,1,2,5,6,3,0,11,7,0,0,11,1,3,6,10,0,2,0,0,5,2,2,1,5,2,2,1,5,0,4,18,2,7,0,5,1,2,2,0,5,0,3,1,2,4,0,6,6,2,0,0,4,0,4,3,1,1,1,0,0,3,5,12
4,15,1,9,22,49,0,2,21,1,0,3,0,37,3,16,12,13,6,7,4,0,1,8,2,0,4,2,4,1,25,4,10,18,2,0,31,5,1,49,2,19,4,1,12,25,1,17,3,4,19,2,1,25,12,11,10,1,0,14,1,61,2,3,4,1,0,1,0,17,20,0,14,1,20,5,28,1,9,0,2,29,6,13,13,21,3,0,12,15,3
0,1,0,3,4,0,0,2,0,0,0,0,0,0,0,1,1,1,8,1,5,1,2,0,1,4,0,1,0,1,1,0,2,5,2,0,1,2,2,0,1,3,3,0,1,0,0,4,0,1,1,0,0,0,0,1,0,0,0,0,2,0,18,10,0,1,2,0,0,2,3,1,1,0,0,1,2,0,19,0,0,0,5,0,0,2,0,0,1,1,4
4,9,0,8,1,0,0,3,0,5,0,0,0,3,2,4,5,8,0,5,19,0,6,9,10,2,1,0,3,2,1,16,18,3,4,0,0,0,12,0,2,5,15,0,0,0,0,1,1,1,0,3,7,0,0,5,0,2,11,3,4,0,12,7,2,7,2,1,0,5,1,15,0,0,5,6,9,1,0,0,0,0,4,1,4,1,0,0,2,5,4
2,5,0,0,3,0,0,2,0,4,0,1,0,1,0,4,0,5,0,5,1,0,0,3,1,4,0,3,0,1,1,0,3,0,2,3,2,0,0,0,8,1,5,1,3,0,0,5,1,13,3,0,6,0,0,3,0,0,1,8,1,0,0,5,10,0,0,0,0,11,3,3,4,0,19,4,4,11,0,3,0,0,3,0,17,1,0,0,4,1,1
0,9,0,5,1,0,0,2,0,0,0,1,0,8,1,3,1,6,8,0,0,0,0,5,2,1,1,2,1,0,2,3,0,5,3,0,1,0,14,1,2,0,2,0,0,0,0,16,3,1,0,0,0,1,1,0,2,1,4,12,0,0,0,0,0,0,1,0,0,4,2,1,1,0,16,1,4,0,1,0,0,0,4,3,7,11,0,0,7,7,0
4,11,2,0,19,14,0,8,8,1,0,0,0,12,0,16,8,5,9,1,8,1,11,8,5,25,1,1,1,2,0,1,0,9,3,6,28,8,1,22,2,8,23,3,39,16,0,9,16,3,23,16,1,19,13,12,10,4,11,13,1,17,2,1,5,0,0,1,0,22,33,4,4,0,25,3,8,1,3,0,3,14,7,15,16,13,2,0,8,29,2
19,3,8,11,9,0,0,3,0,9,0,13,0,1,1,6,12,6,5,1,11,22,15,0,6,4,0,16,0,3,1,0,29,0,5,28,1,16,14,2,3,9,1,4,8,0,4,3,0,6,0,9,5,4,0,18,0,17,0,0,1,0,7,3,15,8,6,2,0,4,0,25,2,0,4,5,9,4,2,2,8,2,7,3,3,5,3,0,0,11,3
1,3,2,2,11,0,0,52,0,0,0,1,0,6,4,24,4,5,2,3,3,5,24,0,3,10,2,18,3,0,0,29,0,1,2,12,5,23,0,0,7,13,4,0,4,0,1,1,1,7,0,39,3,0,0,5,1,19,22,3,8,0,2,2,8,7,3,0,0,6,1,0,1,0,7,1,7,0,5,0,0,0,12,6,7,2,2,0,0,5,6
0,21,1,0,1,42,0,3,13,0,0,1,0,28,2,7,3,1,0,2,0,0,0,15,0,18,5,3,0,5,9,0,1,0,1,0,2,0,0,0,0,3,0,0,5,43,0,2,5,1,43,0,0,36,9,2,2,0,0,3,0,29,0,1,1,2,0,0,0,9,38,0,4,0,8,0,14,0,2,0,0,57,1,3,8,10,0,0,45,8,0
3,10,17,13,3,0,0,11,0,7,0,4,7,13,16,9,6,15,2,14,4,6,7,3,11,2,2,4,2,3,3,5,2,1,0,12,3,3,2,0,4,16,20,0,11,0,0,10,4,4,6,6,0,1,0,6,0,18,14,11,3,0,1,5,2,13,11,1,0,15,3,4,3,0,13,21,8,3,8,2,6,0,4,2,11,7,2,0,3,5,13
0,1,71,0,4,0,1,23,0,1,0,5,3,6,8,12,0,5,2,1,0,10,8,1,7,0,0,0,3,0,6,28,12,0,12,0,4,18,0,3,11,1,29,0,0,0,5,1,1,2,2,8,0,4,0,13,0,4,25,3,4,0,7,4,6,6,0,28,1,2,3,0,0,0,6,8,5,7,3,6,15,0,0,3,12,11,0,0,1,5,12
1,31,2,0,16,1,0,4,0,0,0,0,0,42,1,51,17,7,8,1,0,0,13,3,0,31,1,0,2,1,28,1,5,2,3,4,0,2,6,12,0,7,1,0,43,6,0,2,3,8,5,1,0,8,7,14,3,0,5,10,0,8,5,0,1,0,0,0,0,31,8,0,3,1,47,0,29,1,0,0,0,0,2,2,44,13,0,0,9,5,0
24,5,1,10,4,0,2,6,0,3,0,0,0,3,0,15,0,5,0,2,7,3,0,0,0,5,2,0,0,0,8,16,23,0,3,18,2,0,0,1,0,6,1,1,1,0,0,7,1,13,2,5,4,2,0,12,1,10,0,0,3,0,24,5,3,8,8,3,0,6,1,52,1,0,5,11,6,0,0,1,0,1,2,1,7,5,7,0,0,1,4
0,29,0,13,3,0,0,0,0,0,0,0,0,12,2,15,11,3,1,0,24,0,16,0,11,1,2,12,0,14,1,14,0,0,2,0,6,0,0,4,1,9,4,0,0,0,1,11,3,4,1,26,0,0,0,2,0,2,9,9,1,0,5,1,0,0,0,0,0,1,1,52,23,0,14,14,6,2,0,0,0,0,29,2,15,28,0,0,5,5,11
0,10,0,0,2,4,0,0,23,2,0,0,0,54,0,4,4,5,1,0,0,0,0,18,1,49,0,0,0,1,22,2,0,0,0,3,12,1,4,0,0,3,0,0,4,5,0,3,0,3,2,0,1,5,19,6,4,0,0,4,0,16,0,0,1,0,0,0,0,10,5,0,0,0,3,0,9,0,5,0,0,15,1,13,5,6,0,0,3,2,3
4,4,18,0,2,0,6,1,0,1,0,2,0,3,8,15,0,1,1,7,13,5,0,0,3,2,1,2,8,2,2,3,7,0,4,11,0,0,1,0,0,0,10,2,5,0,2,2,1,7,0,1,1,0,1,2,0,32,3,2,18,0,6,0,6,21,0,37,0,0,12,21,1,0,4,4,7,5,1,2,0,0,2,1,5,0,1,0,8,6,0
18,18,2,1,6,0,0,1,0,0,0,0,0,10,0,10,12,15,7,5,16,0,2,7,6,19,3,5,1,0,8,9,13,3,16,1,7,6,9,3,0,0,18,1,7,0,0,5,8,0,16,15,3,1,0,14,0,3,10,10,3,0,18,4,7,14,0,0,0,12,9,2,6,0,13,3,5,0,17,1,0,2,3,1,14,1,3,0,12,23,12
15,2,6,5,6,0,17,13,0,47,0,0,28,7,9,45,5,2,3,3,9,7,44,4,10,4,3,15,5,2,23,1,4,0,20,29,1,1,4,0,10,18,0,5,5,0,0,0,2,13,8,10,4,9,0,13,1,3,9,3,17,0,7,11,1,5,5,33,0,0,13,20,0,2,13,18,9,4,27,5,18,0,17,2,29,4,6,0,3,8,18
0,0,1,2,0,0,0,4,0,19,0,0,0,0,0,0,0,0,2,0,11,0,6,1,0,1,0,0,1,0,3,4,0,0,0,0,0,1,0,0,2,1,5,0,0,0,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,0,20,0,0,0,0,8,0,0,1,4,1,2,2,0,0,0,3,0,0,3,14,11,0,7,8
9,23,6,3,17,5,0,6,7,3,0,1,0,18,0,30,13,3,13,0,8,7,5,8,2,12,1,0,3,0,39,8,4,5,11,0,43,1,0,4,5,7,5,0,0,4,0,9,1,1,35,15,0,7,7,46,2,0,11,15,2,5,23,0,16,1,0,2,0,27,17,0,10,0,18,1,16,0,1,0,2,7,4,9,19,11,0,0,12,21,4
0,20,0,0,0,25,0,0,15,0,0,0,0,21,0,6,0,0,0,0,0,0,0,24,0,25,0,0,0,0,16,0,0,43,0,0,6,0,0,5,0,0,0,0,4,0,0,0,0,0,56,0,0,45,10,0,32,0,0,0,0,13,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,0,0,0,68,0,0,0,0,0,0,36,0,0
4,0,0,3,0,0,0,0,0,1,1,2,0,0,2,0,0,3,0,8,5,0,2,0,0,1,0,0,0,0,0,4,1,0,0,5,0,0,1,0,2,0,0,6,0,0,0,0,0,0,0,1,4,1,0,0,0,0,2,0,5,0,8,0,0,0,0,3,3,2,2,3,0,0,0,0,1,0,11,0,10,0,0,0,0,0,5,23,0,2,2
2,21,1,11,6,0,0,9,0,5,0,2,0,16,1,10,4,2,5,4,0,0,1,1,5,17,4,1,5,16,9,3,1,2,10,1,2,7,11,3,2,5,0,2,9,0,0,0,2,5,15,14,3,1,5,12,4,7,8,8,5,0,3,3,7,0,0,4,0,16,15,17,8,0,25,9,28,2,0,0,0,0,4,6,11,16,2,0,5,20,5
0,3,0,0,3,0,0,1,0,0,0,0,0,7,2,4,5,3,5,0,1,0,2,4,2,3,0,1,1,3,16,0,1,5,4,1,3,1,3,0,1,8,2,0,1,0,0,2,0,0,10,1,3,5,0,1,2,0,4,5,0,0,1,0,2,0,1,0,0,6,11,3,7,0,5,0,17,2,0,0,0,0,2,2,20,6,0,0,3,9,10
4,3,20,5,19,0,2,6,0,5,0,5,9,3,4,8,2,2,2,6,15,1,13,0,2,4,1,1,13,1,3,6,7,1,4,2,8,13,4,3,7,0,13,2,1,0,0,5,0,0,11,5,15,2,0,6,0,10,7,2,7,0,15,2,8,17,1,3,1,10,18,22,0,0,4,4,3,14,2,0,0,1,5,0,13,2,29,0,10,3,9
3,31,3,3,5,25,0,5,19,0,0,0,0,25,3,22,1,4,3,2,0,0,0,14,1,19,1,0,3,0,23,0,0,43,6,2,5,2,1,2,0,16,8,0,35,56,0,15,10,11,0,2,1,63,0,19,13,0,7,14,3,11,0,2,22,1,0,0,0,21,54,2,15,1,15,6,12,5,0,0,0,44,5,8,19,3,0,0,64,20,6
7,11,1,4,2,0,0,6,0,4,0,0,0,17,0,17,0,2,16,6,3,0,20,2,5,2,0,3,0,0,16,9,39,0,6,8,1,5,26,0,1,15,10,0,15,0,1,14,1,5,2,0,4,2,1,6,1,7,2,1,7,0,4,10,5,1,1,0,0,20,7,4,0,0,22,2,10,0,2,0,1,0,17,0,24,1,1,0,2,7,6
5,5,1,5,4,0,0,0,0,16,0,0,0,5,0,0,3,1,0,7,3,0,2,2,2,1,0,7,6,0,1,5,3,0,0,0,0,4,0,1,1,3,4,0,0,0,4,3,3,15,1,4,0,0,0,1,0,9,4,1,4,0,1,1,0,44,0,1,0,0,0,1,2,0,8,0,5,0,2,0,6,0,6,1,1,2,3,0,0,0,3
3,18,6,0,6,36,0,5,10,0,0,0,0,7,4,7,2,9,3,0,0,2,0,7,2,25,0,0,0,1,19,4,0,36,1,4,8,2,0,5,0,1,9,0,7,45,1,1,5,2,63,2,0,0,2,7,10,0,1,0,5,19,0,0,9,1,0,2,0,15,30,3,0,0,2,9,6,0,0,0,2,26,4,14,9,12,0,0,16,10,15
1,6,0,0,0,10,0,0,16,0,0,0,0,25,1,2,1,9,1,0,1,0,0,1,1,12,0,0,0,1,13,0,0,9,0,0,7,0,0,19,1,0,0,0,7,10,0,5,0,0,0,1,0,2,0,1,1,0,1,2,0,16,6,0,2,0,0,0,0,5,9,1,32,0,3,0,2,0,0,0,1,6,0,1,0,7,0,0,3,4,0
9,32,8,5,12,1,0,7,0,3,0,0,0,10,11,26,17,12,9,2,0,0,0,7,5,11,1,5,3,0,12,18,5,2,6,13,14,12,2,6,2,14,13,0,46,0,0,12,1,6,19,6,1,7,1,0,1,3,6,11,2,0,4,0,13,0,0,0,0,19,7,1,2,1,17,3,23,0,4,0,0,1,7,6,20,12,0,0,12,18,5
0,21,0,0,0,13,0,0,9,2,0,0,0,35,0,3,6,0,0,0,0,0,0,20,0,10,0,0,0,2,10,0,1,2,0,0,3,1,0,4,0,0,1,0,2,32,0,4,2,0,13,1,0,10,1,1,0,0,0,7,0,14,1,0,0,0,0,0,0,7,6,0,7,1,13,1,7,0,0,0,0,18,0,4,1,8,0,0,13,0,2
33,1,5,2,11,0,16,14,0,1,0,4,0,8,10,12,0,1,2,0,2,15,2,0,4,1,0,2,0,1,4,17,19,0,18,4,0,10,2,0,32,3,3,0,0,0,0,7,0,10,0,7,9,0,0,3,0,0,5,2,11,0,5,3,7,4,8,30,0,7,2,0,5,0,11,0,5,2,13,0,1,0,8,0,3,3,2,0,2,1,0
9,12,2,28,3,0,0,7,0,2,0,0,0,12,14,10,6,8,6,4,1,0,6,1,18,0,0,11,1,4,11,0,22,0,14,25,5,0,9,0,3,10,9,0,11,0,2,8,4,7,7,2,4,1,1,6,0,5,0,2,0,0,5,5,3,20,0,0,0,7,9,9,5,0,12,7,4,0,2,0,0,0,9,6,5,1,0,0,18,17,17
2,63,0,7,10,0,0,0,0,0,0,0,0,6,0,21,17,12,8,1,0,0,2,5,2,14,0,3,8,12,13,0,3,3,11,3,10,0,9,4,2,10,3,0,15,0,0,8,5,2,14,1,1,0,2,11,7,2,2,0,0,0,6,0,0,0,0,0,0,18,5,1,30,0,10,1,19,1,0,0,0,0,1,3,17,20,0,0,2,8,6
34,0,0,6,1,0,0,2,0,0,0,1,0,6,10,5,1,0,1,5,1,0,3,0,7,1,2,4,1,0,1,1,8,0,3,4,0,3,1,0,18,3,17,0,2,0,5,5,0,7,3,7,4,5,0,2,0,11,0,0,0,0,0,9,4,10,4,8,0,5,0,22,0,0,3,7,2,19,5,11,12,0,5,1,2,1,0,0,1,3,24
0,8,0,0,0,53,0,0,28,0,0,0,0,32,0,7,2,0,0,0,0,0,0,19,0,61,0,0,0,0,17,0,0,29,0,0,8,0,0,16,0,0,0,0,5,13,0,0,0,0,11,0,0,19,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,3,0,0,0,0,44,0,0,0,0,0,0,17,0,0
3,20,18,5,0,2,0,6,0,15,0,0,0,8,1,41,12,2,4,2,31,0,25,0,5,2,18,12,0,0,2,7,2,0,1,7,5,24,5,0,6,18,7,7,23,0,8,3,1,15,0,4,1,0,6,4,1,5,5,6,0,0,0,2,1,13,24,1,0,19,14,9,1,1,12,10,10,0,0,0,0,0,16,0,22,2,10,2,1,11,5
4,7,0,7,0,0,0,13,0,1,0,0,0,7,2,1,0,3,0,6,1,0,4,0,1,3,10,7,5,0,1,3,2,1,5,4,0,5,1,0,0,4,11,24,0,0,0,3,0,2,2,10,1,0,0,0,0,3,5,0,9,0,2,0,0,1,4,2,0,2,1,43,3,0,5,1,11,1,0,0,0,0,1,3,3,2,0,0,1,1,6
1,8,3,0,22,1,0,0,0,2,0,2,0,10,1,12,7,6,2,4,0,2,1,3,2,4,0,2,10,0,5,15,8,1,2,6,1,3,0,1,6,7,1,0,16,0,0,7,2,8,22,5,0,9,2,13,0,7,3,0,4,0,1,0,0,2,1,0,0,10,9,1,7,0,83,3,37,7,0,0,1,1,63,11,18,0,1,0,5,18,9
1,0,6,6,1,0,1,3,0,3,0,3,0,1,14,13,1,1,3,15,9,0,3,0,2,1,1,7,0,0,0,8,7,2,13,6,0,8,0,0,21,14,5,0,1,0,0,0,0,17,1,1,44,1,0,0,0,4,20,0,10,0,13,1,2,0,8,3,0,4,0,2,2,0,4,2,0,0,4,0,2,0,1,1,2,1,13,2,1,2,35
13,1,1,2,0,0,0,0,0,3,0,19,0,0,0,0,0,2,4,6,15,0,7,0,0,0,2,2,0,1,0,6,3,0,11,0,0,8,0,0,0,0,5,20,0,0,0,0,1,1,0,1,0,0,0,0,0,8,0,0,4,0,24,4,1,8,0,1,0,0,0,0,1,0,1,6,1,11,12,0,0,0,2,0,2,1,16,0,0,2,1
5,1,2,1,2,0,1,6,0,1,0,7,23,1,0,1,0,4,0,4,2,3,8,0,5,1,0,1,0,0,1,2,0,0,1,28,0,3,0,0,37,0,33,0,2,0,3,4,0,3,0,0,1,2,0,0,0,30,0,0,8,0,1,2,0,3,1,0,0,0,1,2,0,0,1,1,0,0,0,25,25,0,0,0,1,0,0,0,0,1,6
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,0,0
1,27,0,10,7,0,0,1,0,1,0,3,0,15,2,46,4,6,8,0,3,1,4,14,3,17,2,5,11,4,22,4,6,9,15,2,31,6,1,10,0,12,0,0,27,0,2,16,6,10,21,20,0,15,5,19,7,7,7,18,5,0,19,2,10,4,0,0,0,0,25,8,10,0,28,3,40,2,0,0,1,0,3,28,35,34,0,0,9,26,12
3,29,1,6,2,36,0,0,11,2,0,0,0,15,2,4,2,3,11,0,0,0,1,9,1,20,3,1,3,2,33,0,1,38,3,3,8,1,1,5,12,9,13,0,17,40,2,15,11,18,54,7,0,30,9,7,6,2,9,5,0,25,14,1,9,0,0,1,0,25,0,0,11,0,19,1,10,1,7,0,0,43,2,3,3,10,4,0,62,9,5
