Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
12,0,24,8,0,14,7,0,0,0,0,3,0,1,4,12,0,0,0,0,0,4,0,5,0,1,9,0,1,8,0,0,1,0,1,2,0,0,1,0,0,0,1,5,3,0,1,3,15,0,13,9,6,0,10,0,6,6,1,60,1,0,20,23,0,1,0,0,0,8,0,2,5,7,11,0,0,1,0,3,7,1,1,16,10,0,6,5,0,0,9,1,2,0,0,0,7,0,11,0,5,18,0,0,0,0,3,17,0,3,0,1,6,0,0,1,14,0,3,12,16,7,0,0,3,3,0,5,0,3,0,7,0,2,6,0,0,0,3,0,0,4,4,0,0,2,0,31,3,5,0,1
0,17,0,0,0,0,0,4,0,0,3,0,2,1,6,1,0,14,3,11,0,3,0,0,2,36,3,1,0,0,4,21,11,0,0,45,8,7,1,8,3,26,0,0,3,3,5,36,7,16,10,0,0,5,0,5,1,13,11,0,8,4,5,0,22,25,11,6,2,3,6,10,16,1,0,57,10,1,0,0,3,3,57,1,0,34,18,9,38,9,9,16,7,14,2,4,0,3,2,2,1,1,3,0,13,16,0,0,8,2,11,23,1,2,16,2,0,30,21,0,6,0,0,42,0,39,15,0,6,1,22,4,8,2,5,8,12,4,1,16,11,46,0,1,37,11,16,0,1,10,1,1
0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,5,36,0,0,0,0,3,0,0,0,0,0,2,0,19,0,0,0,0,0,12,0,7,0,0,4,0,0,0,0,9,0,0,0,0,0,0,2,0,0,10,1,0,10,0,0,0,10,0,0,44,10,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,1,0,0,0,0,8,0,23,1,0,8,0,0,0,7,0,0,0,11,0,0,5,6,3,0,0,3,0,0,0,0,1,0,0
0,8,0,3,2,3,5,8,2,2,1,1,0,0,13,1,21,0,16,26,0,2,0,1,13,0,6,3,4,9,5,0,5,2,3,5,1,11,7,17,5,5,5,7,6,9,9,5,16,0,1,3,2,5,0,2,13,1,3,0,5,12,20,1,18,0,0,13,17,4,0,8,2,6,5,0,4,0,0,7,17,6,6,4,13,0,0,8,4,6,4,0,15,0,2,7,3,11,18,9,1,8,1,2,0,9,17,1,2,5,1,1,2,2,4,15,1,3,1,2,13,0,4,7,18,0,8,0,0,7,0,6,8,8,16,5,1,3,1,5,1,5,4,6,8,12,17,8,6,7,10,2
0,20,0,0,1,5,3,11,0,10,4,6,0,13,0,3,1,1,7,2,11,1,4,1,4,1,2,10,7,4,9,5,15,1,1,3,1,6,1,13,4,2,0,11,1,8,5,11,11,0,5,9,8,12,1,0,6,0,8,0,7,13,13,0,26,4,2,9,9,6,3,11,5,0,8,11,2,1,0,3,1,2,3,0,3,1,0,4,5,10,3,1,14,2,3,10,0,9,1,2,0,4,1,4,24,16,3,1,10,4,0,4,0,4,12,20,0,6,6,0,2,0,3,9,3,1,9,0,0,4,5,10,0,6,10,13,12,13,3,14,0,3,7,2,5,26,3,1,3,4,10,1
7,2,5,3,1,7,1,8,0,0,12,1,0,1,3,0,1,0,10,0,1,0,0,3,1,0,10,12,4,4,8,2,0,4,4,0,0,0,0,0,2,0,5,11,8,3,6,0,4,0,4,9,1,0,7,0,6,0,0,8,0,0,5,1,0,0,0,1,1,5,0,5,0,3,4,0,1,7,0,4,4,10,1,4,5,0,0,1,0,3,1,0,11,0,5,3,18,1,5,12,1,0,0,5,0,1,15,0,2,1,0,0,0,0,4,3,0,0,0,2,0,0,3,0,17,0,0,2,0,0,0,8,0,3,6,0,0,0,2,4,0,0,14,3,1,6,3,0,1,4,0,0
0,9,1,1,0,3,3,0,0,5,0,0,0,21,1,1,0,1,8,20,9,0,12,1,10,5,3,8,4,7,2,0,11,2,0,2,0,11,0,12,0,3,0,0,0,9,4,0,4,0,0,2,0,21,4,1,5,5,6,0,12,15,7,1,32,0,1,31,2,3,22,20,5,0,2,0,4,1,0,0,3,1,5,0,2,0,5,15,14,8,3,0,8,0,0,0,1,2,1,16,3,6,13,2,6,4,0,2,10,2,0,0,0,1,8,10,0,8,1,3,1,0,0,3,5,0,4,0,0,1,8,2,12,14,9,4,3,2,3,13,0,1,3,0,0,7,9,3,3,4,6,1
0,4,0,0,0,0,0,4,0,0,0,14,6,0,1,0,1,0,0,3,0,0,5,0,0,23,0,0,0,0,0,31,4,0,0,8,23,1,0,3,0,15,0,0,0,0,2,36,4,8,3,0,0,0,0,13,0,20,0,0,8,0,0,0,8,10,1,0,0,0,2,2,21,0,0,34,1,0,5,1,3,0,23,0,0,43,7,0,13,0,0,22,0,14,0,0,0,0,0,0,0,0,1,0,15,13,0,0,3,1,33,23,0,0,0,0,0,0,40,0,4,0,0,55,0,35,2,0,3,0,8,0,13,1,1,1,19,0,2,15,35,26,1,1,2,2,0,1,0,1,0,0
4,12,9,2,16,12,6,9,1,15,0,3,0,16,7,10,8,0,0,2,1,0,10,5,6,0,6,21,4,24,6,6,3,2,3,3,0,6,9,23,10,3,0,8,5,4,6,2,25,0,11,5,0,5,0,0,3,1,2,0,3,13,15,2,14,3,0,5,5,13,0,9,1,17,3,5,5,0,0,4,4,3,7,3,1,0,0,3,5,17,17,0,11,0,8,1,6,2,6,18,8,9,0,1,4,15,3,6,4,5,0,7,10,4,0,6,1,3,1,0,6,1,3,3,11,0,3,0,0,4,0,11,0,8,5,13,8,7,0,0,0,5,4,5,3,8,11,14,1,4,0,12
0,24,0,0,1,2,1,1,0,6,0,11,0,26,2,0,20,3,2,0,4,1,18,0,9,1,0,6,9,5,0,13,13,0,0,13,5,9,3,16,2,4,0,4,3,3,5,0,4,3,9,1,2,28,0,2,7,11,13,0,10,8,1,3,40,10,1,13,13,0,28,23,6,3,2,23,1,0,0,0,3,10,18,1,0,1,4,7,17,18,4,9,22,3,0,2,0,6,0,7,1,5,9,3,9,4,0,0,6,7,2,12,0,8,6,8,0,8,3,0,3,0,0,15,13,1,3,0,0,18,11,6,25,3,18,16,9,10,3,10,3,6,1,4,23,12,22,4,2,23,2,1
0,1,0,0,0,0,0,2,0,5,0,0,0,0,11,1,9,0,1,4,0,0,3,0,3,0,0,3,7,7,8,0,5,0,1,0,0,3,1,2,3,11,0,0,1,1,6,0,1,0,0,7,1,7,0,0,1,1,1,0,10,3,0,1,19,3,0,7,0,4,5,23,7,0,2,0,0,0,0,0,0,1,0,0,0,0,4,5,4,11,0,0,3,1,1,0,0,6,0,8,5,3,6,1,2,7,3,1,5,0,0,0,3,10,6,11,2,1,3,0,0,0,0,2,2,0,1,0,0,20,2,5,3,6,9,0,3,9,5,4,0,2,3,0,4,2,13,0,0,10,2,1
12,1,11,3,0,0,5,0,3,2,4,3,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,14,0,0,0,0,3,0,0,2,1,1,0,0,22,6,6,0,0,0,1,0,0,2,0,1,22,0,0,0,3,51,11,2,5,1,4,0,4,1,1,6,0,13,2,5,2,3,1,0,0,3,4,3,0,0,1,0,0,13,1,0,0,4,2,0,1,2,4,3,3,2,3,2,4,4,0,0,57,0,0,3,0,0,0,1,0,1,1,2,0,11,4,7,0,0,7,0,0,25,0,4,0,0,0,11,7,0,2,3,15,1,0,0,1,20,0,0,1,13,7,8,3,2
0,1,18,2,7,7,2,4,0,3,0,0,0,0,4,0,12,5,10,18,3,0,0,3,6,3,6,6,1,5,4,2,20,0,0,7,0,5,1,7,5,5,0,2,6,3,6,16,15,0,1,10,0,8,2,0,7,3,4,0,3,1,5,3,19,0,2,4,6,2,5,8,6,6,10,8,3,1,0,0,5,7,1,3,7,3,0,2,1,5,12,1,10,1,1,5,2,9,13,10,3,8,3,3,3,2,4,2,4,5,0,2,2,1,6,7,6,3,1,1,0,0,9,6,8,1,6,1,0,14,5,5,0,2,4,10,3,2,4,8,0,6,0,6,6,7,7,3,9,6,8,2
6,6,2,9,8,3,10,1,16,10,5,0,0,1,1,3,1,0,5,0,0,1,3,0,0,0,3,4,6,16,8,0,0,6,1,0,0,0,2,8,8,0,3,5,12,1,0,0,4,0,0,1,12,0,20,0,10,1,0,27,1,0,7,4,0,0,0,5,4,5,0,1,0,3,14,1,0,21,0,2,6,2,0,13,8,0,0,4,0,1,7,0,1,0,19,0,7,5,18,1,31,3,0,5,0,0,0,0,0,1,0,0,25,0,2,0,5,2,0,13,2,10,10,0,35,0,0,2,0,1,0,0,0,12,6,0,3,0,2,0,0,0,27,1,1,2,8,6,21,0,0,4
1,8,0,7,1,0,0,3,1,8,0,2,0,13,4,1,10,0,6,9,3,0,6,0,0,0,3,0,6,2,3,1,3,2,1,0,0,1,0,8,1,3,1,2,1,2,3,3,6,0,0,1,0,8,0,2,5,6,3,0,10,10,5,0,9,5,0,9,12,0,2,21,2,0,2,7,4,0,0,4,0,7,0,3,0,2,2,10,5,11,6,1,12,0,5,6,0,11,7,12,4,2,1,2,6,1,0,4,4,4,1,1,4,3,10,21,0,9,1,0,6,0,0,1,9,0,1,0,0,14,1,7,3,17,13,4,9,9,10,3,0,1,9,3,0,5,10,0,0,10,5,10
0,5,1,0,0,1,0,0,0,1,1,36,7,0,1,0,5,23,0,1,0,0,3,0,0,0,2,10,2,0,6,24,0,0,0,22,52,4,0,0,0,33,0,0,1,0,0,15,3,36,5,0,0,0,0,11,0,51,4,2,14,2,3,1,9,28,4,3,2,1,1,6,36,0,0,46,3,0,5,2,1,0,45,0,1,31,13,0,26,0,4,38,0,25,0,1,0,0,0,0,0,0,0,0,24,27,0,0,12,0,9,31,0,1,1,0,0,9,30,0,5,0,0,51,0,36,7,0,6,1,22,0,29,1,0,7,43,1,0,10,41,26,3,0,16,2,3,2,0,21,0,0
1,6,0,6,13,28,7,24,2,7,9,3,0,6,2,10,3,0,6,0,0,0,6,3,3,2,0,5,1,0,3,2,0,1,1,1,0,6,5,1,7,0,9,11,3,4,8,0,14,0,9,7,10,1,4,0,6,1,1,2,4,5,2,6,4,0,18,4,6,16,0,5,0,13,7,1,2,6,0,10,1,14,5,0,5,1,0,0,3,1,18,0,14,0,11,12,1,16,15,3,5,17,2,6,1,5,0,7,1,7,0,1,18,1,2,8,6,2,0,2,32,0,7,10,1,2,4,1,0,8,3,19,0,1,12,8,1,8,24,0,0,9,0,17,4,13,1,15,0,11,3,1
0,17,0,2,0,10,2,12,2,5,0,1,0,3,10,12,8,0,21,6,3,0,6,4,0,10,5,0,1,16,15,2,0,6,7,2,1,8,2,6,0,18,3,4,3,26,4,3,18,0,21,15,0,0,11,0,31,7,1,0,4,8,18,3,7,0,19,8,12,8,4,15,4,10,2,12,1,3,0,0,10,3,3,3,0,9,5,40,7,45,52,2,21,0,8,10,6,4,18,14,2,25,0,6,9,2,12,14,2,4,6,0,10,3,1,17,8,23,0,1,17,5,0,4,1,3,7,0,0,7,2,15,0,4,38,28,0,14,7,6,2,4,3,0,12,1,3,0,0,14,40,6
0,2,0,0,1,0,1,4,3,17,1,0,0,4,7,4,4,0,4,9,7,3,1,6,6,2,1,1,0,5,9,0,5,0,1,4,0,2,6,43,2,2,1,1,7,5,1,0,5,0,4,0,2,2,3,3,1,0,116,4,5,9,2,6,3,0,15,3,7,0,3,23,1,7,2,7,1,1,0,4,5,3,5,2,0,0,2,6,2,5,4,1,6,0,3,4,3,6,2,8,8,2,2,0,2,9,2,1,3,14,0,0,4,0,6,14,0,6,0,0,9,0,1,2,8,0,2,0,0,14,3,4,0,32,4,1,1,7,9,2,1,0,0,1,2,6,6,0,9,14,1,3
9,1,13,22,5,11,10,6,17,8,8,0,0,9,4,4,7,0,24,5,7,14,5,16,2,0,0,16,5,0,10,0,1,12,14,0,0,2,5,7,8,0,23,4,18,2,8,2,8,0,7,17,9,9,43,0,16,0,0,32,6,9,23,24,7,1,4,7,0,21,9,9,4,4,13,2,2,8,0,10,10,7,0,19,30,0,3,8,0,16,7,1,8,0,11,4,13,3,18,86,19,7,7,11,1,6,33,8,2,6,1,0,21,0,8,5,9,2,0,14,3,14,17,0,11,0,4,7,0,2,0,8,0,9,7,0,3,7,14,1,1,0,17,4,4,0,3,9,42,6,9,7
0,1,0,0,2,7,3,5,0,4,0,4,0,5,9,8,2,0,6,0,8,0,4,8,3,6,3,15,9,10,0,3,6,1,3,4,0,6,0,4,6,11,3,3,12,8,5,6,8,0,22,13,1,9,17,0,2,3,6,0,13,2,18,0,4,1,16,2,9,4,2,11,11,9,9,6,1,3,0,3,8,0,6,0,4,3,3,10,1,12,5,0,9,4,10,8,0,4,3,7,3,13,1,3,8,2,8,2,0,3,1,0,4,0,8,9,4,9,5,0,4,0,0,3,0,0,8,1,0,3,1,0,0,21,10,4,4,22,0,10,2,2,13,0,9,6,9,0,5,11,4,5
0,16,0,0,2,0,1,0,0,1,0,21,9,0,5,2,0,31,6,13,0,0,2,0,1,24,2,2,0,0,3,0,19,0,0,18,46,1,0,2,0,6,0,2,0,0,1,35,8,37,9,0,0,0,0,4,4,31,0,0,28,0,17,0,27,13,0,0,1,0,0,1,57,0,0,35,2,0,1,0,1,0,49,0,1,29,93,0,15,0,3,41,4,61,0,0,0,0,0,0,0,3,0,0,14,16,0,0,5,3,16,53,1,1,3,3,0,0,25,0,0,0,2,31,0,131,7,0,11,8,12,0,26,4,4,7,33,0,1,29,86,31,0,5,6,0,0,4,0,1,0,0
0,20,0,0,0,1,0,15,0,15,1,11,0,5,15,0,11,4,3,13,5,0,20,0,3,0,0,0,5,1,6,19,0,0,0,17,0,19,0,19,0,4,0,6,5,12,9,13,9,0,1,0,1,15,0,0,8,7,17,0,12,8,0,2,42,8,7,29,5,3,11,45,9,4,0,5,12,2,0,4,4,1,2,0,0,2,6,5,12,14,3,2,16,5,4,8,0,10,3,2,5,11,12,0,8,7,3,3,27,2,4,3,0,10,10,15,1,2,0,0,11,1,0,20,5,5,13,0,0,12,10,3,4,4,7,12,11,7,2,18,0,4,4,0,15,30,13,2,0,14,9,4
3,0,5,3,6,2,2,0,3,0,0,0,0,2,1,4,2,0,2,0,0,0,0,6,2,0,1,6,0,12,1,0,0,0,2,0,0,6,5,5,3,0,6,2,2,0,0,0,2,0,6,4,1,4,11,0,6,0,0,7,3,11,5,5,16,0,3,0,0,5,0,5,3,0,2,5,1,6,0,10,0,12,0,14,0,0,0,9,2,1,0,4,11,0,7,0,3,0,2,1,6,1,1,5,3,0,10,0,0,2,0,0,15,0,2,5,3,0,0,5,2,4,0,0,17,0,2,1,0,6,0,11,0,4,9,1,3,5,8,0,0,0,10,1,0,0,2,1,0,10,1,4
1,0,7,12,4,2,11,7,14,4,1,0,0,3,1,4,0,0,3,0,1,3,0,1,1,0,1,7,1,14,3,0,0,2,0,0,0,0,4,2,2,0,3,3,20,4,3,0,18,0,2,2,13,0,10,0,2,0,0,11,1,3,12,8,0,0,0,2,0,13,0,1,0,0,6,0,0,3,0,0,8,7,0,6,3,0,0,2,0,1,3,0,6,0,10,2,1,0,4,1,4,1,0,7,0,0,3,9,0,2,0,0,18,0,3,0,5,4,0,2,0,1,0,0,12,0,0,13,0,2,0,0,0,2,5,0,0,0,9,0,1,0,2,3,2,4,0,1,11,3,1,0
0,18,0,0,1,0,0,3,0,0,2,45,5,5,3,0,2,8,3,13,0,0,7,0,0,22,1,2,4,0,4,18,17,0,0,0,9,4,0,3,2,16,0,2,1,2,0,44,5,15,11,0,0,3,0,7,1,21,0,0,12,9,6,0,10,12,10,3,1,0,6,5,22,6,0,65,6,0,0,1,2,1,44,0,0,18,15,11,36,0,12,21,8,9,0,2,0,1,6,4,0,0,1,0,6,23,0,2,20,1,4,9,0,2,7,1,0,13,10,0,11,0,2,60,0,17,14,0,1,2,49,0,7,2,4,21,24,0,0,39,6,49,0,3,26,5,5,5,0,25,3,0
0,2,0,0,0,0,0,0,0,0,0,8,36,1,1,0,0,23,0,5,0,0,0,0,0,52,0,1,0,0,0,46,0,0,0,9,0,0,0,0,0,7,0,0,0,0,0,33,0,35,0,0,0,0,0,8,0,25,0,0,33,1,0,0,6,23,0,0,0,0,0,1,55,0,0,36,2,0,25,0,0,1,33,0,0,39,51,0,5,0,0,53,0,35,0,0,0,1,0,0,0,0,0,0,9,25,0,0,8,0,40,47,0,0,0,0,0,1,52,0,0,0,0,22,0,65,16,0,15,1,7,0,11,0,0,0,28,0,0,18,100,18,0,0,8,3,0,0,0,2,0,0
0,23,0,1,5,0,2,0,4,7,0,7,0,11,6,0,11,1,6,9,3,2,5,0,1,4,6,8,2,2,6,1,19,6,0,4,0,0,1,1,0,6,0,3,1,7,3,9,3,0,1,2,1,17,1,0,3,6,8,0,8,7,2,1,24,4,3,17,7,1,21,42,9,2,1,6,4,0,0,0,7,4,5,1,4,2,8,11,4,19,1,5,6,4,0,3,0,7,0,12,0,1,12,0,7,3,0,1,11,7,1,0,0,7,11,7,9,9,3,1,1,0,0,11,4,0,10,2,0,8,17,5,0,9,15,11,5,4,4,10,2,4,6,5,14,13,20,1,2,16,19,2
7,1,3,9,1,14,14,8,4,9,1,1,0,7,1,0,0,0,9,3,1,1,1,2,0,0,5,2,6,5,0,0,0,5,4,0,0,1,0,3,4,1,2,4,0,0,2,0,7,0,11,9,0,0,0,0,7,0,0,17,1,4,21,1,2,1,4,2,4,19,0,3,1,9,5,1,0,0,0,0,12,9,0,10,6,0,0,3,1,3,13,0,12,0,0,1,4,1,15,2,3,11,0,1,0,2,8,5,0,7,0,0,4,0,0,3,11,0,0,0,3,17,4,0,2,1,0,3,0,1,0,3,0,4,1,0,1,2,2,1,0,0,0,11,3,0,0,7,0,1,3,15
3,6,1,7,8,1,2,15,7,18,0,8,0,17,13,0,12,3,23,16,2,1,7,8,8,0,1,6,43,7,4,2,19,5,2,3,0,1,3,0,8,3,1,2,3,21,6,4,5,0,5,7,1,12,2,3,5,4,38,4,8,16,10,6,14,1,2,5,9,13,2,11,2,7,1,2,4,7,0,4,2,31,1,3,2,2,5,15,10,14,7,2,16,0,5,11,1,4,3,8,2,25,8,1,5,8,7,2,7,10,0,3,6,1,8,16,2,6,1,0,17,2,5,1,8,1,2,1,0,11,0,17,2,12,17,4,5,11,7,6,1,3,8,12,4,3,10,14,2,3,13,10
7,1,0,1,13,7,9,14,8,4,0,3,0,5,4,2,0,0,10,2,3,0,5,8,1,0,7,0,2,8,6,0,0,3,2,2,0,0,4,8,0,0,0,10,0,0,3,1,6,0,13,1,5,0,3,0,13,1,2,1,1,1,10,15,2,1,3,1,3,7,0,2,0,4,5,0,0,6,0,0,0,5,0,1,2,1,0,3,0,6,34,0,8,0,6,1,1,12,2,11,0,2,0,1,0,4,1,0,3,9,0,1,23,0,0,1,13,5,0,5,3,0,4,0,1,1,0,0,0,1,3,12,0,3,16,2,1,1,6,4,0,0,4,4,0,0,4,4,9,2,2,2
