Ant260,Ant5,Ant52,Ant65,Ant244,Ant540,Ant2,Ant6,Ant7,Ant14,Ant15,Ant19,Ant26,Ant30,Ant38,Ant60,Ant72,Ant76,Ant99,Ant102,Ant148,Ant158,Ant161,Ant191,Ant202,Ant209,Ant227,Ant237,Ant252,Ant268,Ant278,Ant311,Ant329,Ant518,Ant604,Ant673,Ant0,Ant12,Ant20,Ant32,Ant35,Ant40,Ant43,Ant44,Ant50,Ant55,Ant62,Ant63,Ant68,Ant80,Ant91,Ant96,Ant97,Ant98,Ant100,Ant105,Ant109,Ant112,Ant114,Ant126,Ant137,Ant140,Ant142,Ant144,Ant147,Ant169,Ant170,Ant172,Ant174,Ant176,Ant178,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant217,Ant219,Ant220,Ant232,Ant243,Ant256,Ant257,Ant262,Ant264,Ant265,Ant289,Ant294,Ant296,Ant298,Ant299,Ant301,Ant305,Ant313,Ant318,Ant324,Ant332,Ant342,Ant356,Ant394,Ant395,Ant398,Ant400,Ant433,Ant437,Ant458,Ant476,Ant492,Ant502,Ant507,Ant509,Ant527,Ant552,Ant556,Ant560,Ant564,Ant575,Ant580,Ant592,Ant593,Ant599,Ant607,Ant610,Ant621,Ant632,Ant635,Ant638,Ant647,Ant650,Ant665
3,1,0,9,9,38,3,2,9,53,8,7,3,5,12,2,34,0,3,0,0,34,3,2,10,5,3,1,8,35,7,7,39,11,16,0,6,18,35,0,29,11,23,1,0,6,0,1,13,1,5,3,0,0,28,0,25,4,0,25,9,13,0,2,3,8,2,7,1,23,34,14,0,3,3,6,20,18,1,21,14,27,24,1,7,11,13,5,25,3,0,1,0,4,4,2,4,1,0,1,3,1,10,7,5,1,22,0,2,5,7,0,5,2,2,3,0,5,6,0,15,9,36,5,24,49,1,22,2,3,0
2,2,3,16,8,44,5,5,4,1,10,1,1,9,6,2,1,3,5,3,2,0,12,18,0,4,8,1,11,2,12,8,17,10,14,0,5,9,1,0,18,0,6,6,0,11,0,1,1,6,13,0,0,1,2,4,2,13,1,3,1,7,0,5,23,27,2,1,4,4,0,2,3,15,16,0,2,0,0,0,18,1,11,0,6,4,40,16,0,0,1,5,0,4,16,4,1,2,1,7,6,0,9,16,3,5,5,1,2,5,0,15,6,2,3,4,5,0,9,0,43,15,6,0,1,1,1,6,0,0,0
9,5,0,20,18,29,14,2,30,7,2,5,3,1,12,1,10,4,26,0,4,0,7,20,1,3,27,6,7,7,5,24,11,9,4,1,15,11,5,2,4,1,2,4,1,8,0,1,3,7,11,2,1,0,9,4,19,22,3,7,3,22,1,7,22,2,11,7,1,5,2,29,5,16,7,7,1,0,2,1,26,4,14,0,7,18,23,19,5,6,4,12,4,10,20,4,4,1,1,7,10,14,11,5,2,13,7,2,2,4,0,13,21,3,0,9,6,9,0,8,21,12,38,0,16,1,3,4,2,6,3
16,28,15,0,1,41,42,57,0,2,5,0,2,5,0,96,2,7,10,4,6,0,1,5,0,8,4,13,4,0,1,7,0,0,0,2,102,2,0,0,0,0,0,18,2,0,3,45,0,51,0,3,2,5,0,181,0,2,7,0,27,0,21,16,4,1,91,0,25,1,0,0,8,4,36,0,0,0,2,0,4,1,0,5,0,0,0,0,0,0,8,7,47,6,16,4,6,20,3,59,1,1,0,3,2,6,0,7,50,0,0,45,0,15,0,0,0,0,8,0,2,1,0,0,3,0,20,0,4,44,1
16,7,3,8,10,49,12,7,10,16,9,3,2,9,22,4,1,9,22,8,12,0,11,31,0,11,12,13,4,2,20,18,26,12,9,4,15,5,1,1,8,4,3,16,8,3,0,1,0,11,7,2,2,3,8,5,3,11,1,8,17,26,2,12,16,3,11,1,4,8,1,20,12,22,17,0,3,0,3,2,16,0,9,0,9,5,6,10,0,2,4,8,6,11,13,5,10,14,0,11,27,13,11,5,6,16,8,1,10,12,0,14,14,9,6,14,15,43,21,2,0,9,6,0,25,0,1,6,4,20,11
8,4,2,11,1,25,3,6,6,1,27,10,2,12,24,0,7,10,10,2,7,0,4,11,1,5,4,1,6,1,7,4,12,11,16,0,10,8,9,0,8,22,33,8,1,19,0,3,1,7,6,3,3,5,2,5,0,6,0,8,9,17,0,3,1,9,3,7,0,21,2,5,1,2,15,3,2,0,0,9,8,3,7,6,4,4,3,21,4,1,10,7,2,5,9,16,6,1,3,0,3,1,16,12,1,0,12,2,0,9,7,10,3,3,5,0,9,15,12,1,9,0,13,3,4,5,1,7,5,7,1
6,0,0,14,15,12,4,1,19,17,0,12,3,8,3,0,37,8,2,0,4,4,1,18,7,6,11,6,2,37,10,14,18,16,34,1,3,16,16,0,11,12,29,4,1,10,0,2,29,1,14,5,0,0,23,2,31,5,1,28,0,19,0,1,1,5,1,10,2,8,20,33,0,4,5,12,22,6,0,8,25,6,14,0,14,12,8,50,7,2,0,5,0,4,8,2,1,2,0,0,13,16,15,13,2,4,16,2,1,13,17,7,2,2,0,4,36,6,38,0,6,13,0,1,11,17,0,9,2,3,1
13,2,4,0,0,19,0,0,0,1,1,1,1,7,0,0,0,7,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,11,3,0,0,24,0,0,2,2,11,0,7,0,0,0,0,21,0,0,0,13,0,0,4,0,0,2,6,2,0,0,0,0,0,0,0,0,27,0,2,0,0,0,1,0,0,0,1,21,0,2,0,0,0,0,0,0,26,0,0,34,9,0,21,0,0,0,0,0,0,0,0,7,0,0,6,1,0,11,0,1,5,0,0,0,0,3,1,0,0,0,3,0,7,2,0
10,12,11,4,9,48,19,18,5,24,20,0,1,10,16,6,2,6,17,12,14,0,0,26,0,9,7,4,12,3,1,17,29,32,46,1,48,14,10,1,18,4,1,6,2,28,0,6,5,4,2,22,1,14,14,6,0,15,1,18,14,37,0,7,4,11,11,0,4,8,0,21,5,26,16,0,0,0,0,2,35,1,7,0,7,6,3,18,0,4,4,11,3,23,15,16,9,7,5,7,35,1,7,33,12,6,4,5,5,7,0,2,25,4,4,10,24,1,16,3,25,4,11,0,0,3,3,4,4,11,1
0,2,0,4,1,8,0,0,1,27,0,4,0,0,10,0,19,0,0,0,0,53,0,9,26,0,0,0,0,30,0,0,9,1,31,0,2,95,29,0,2,13,8,0,0,11,0,0,4,0,1,0,0,0,5,0,5,1,1,4,1,4,0,0,0,5,0,5,1,4,110,43,0,0,1,10,29,108,0,16,10,27,13,0,0,1,1,8,14,0,0,0,0,1,0,1,0,0,0,0,5,0,5,0,1,1,7,0,0,3,8,1,0,1,1,0,49,1,1,0,0,5,17,0,3,0,0,4,0,1,0
25,40,2,1,7,16,6,0,2,3,4,6,2,7,3,9,5,11,0,15,5,0,2,4,0,10,4,9,1,0,5,4,1,5,1,2,6,0,3,10,0,2,3,11,7,0,5,16,2,2,1,4,2,21,1,32,9,13,6,14,2,0,14,18,5,5,8,0,12,5,0,0,5,3,19,2,4,0,8,1,0,0,1,3,0,12,0,0,4,0,24,0,13,9,0,5,1,6,2,10,0,17,0,7,9,0,1,8,1,2,1,6,1,5,7,3,1,1,3,20,1,1,0,3,3,0,0,3,5,1,0
1,0,1,6,4,33,2,0,0,14,3,11,3,5,15,0,7,0,0,0,5,0,2,16,0,3,5,0,0,4,1,8,13,6,17,0,6,2,13,1,2,16,11,2,2,8,0,0,4,0,2,1,0,1,11,4,12,4,0,13,0,13,0,0,3,17,1,1,5,7,0,7,1,3,5,0,0,0,1,6,10,0,8,0,0,6,1,14,0,2,2,1,2,0,7,4,0,5,0,0,2,0,5,4,0,2,5,0,0,6,0,3,1,0,0,0,22,6,4,0,6,7,9,0,4,4,3,0,0,1,0
1,3,5,0,4,9,11,7,1,0,12,1,0,1,0,2,0,1,11,2,14,0,1,3,0,3,4,8,4,0,1,4,3,1,0,3,27,0,0,5,1,1,1,4,9,1,8,8,0,2,0,19,12,15,0,27,12,5,7,0,0,1,1,0,0,0,2,0,7,2,0,0,14,1,8,0,0,0,7,0,7,0,3,0,0,4,1,2,0,2,12,3,12,10,2,27,7,16,3,6,2,4,0,4,2,2,0,7,9,1,2,7,0,8,2,4,2,0,2,4,4,5,2,7,4,0,5,0,0,2,6
27,47,25,3,1,38,17,44,4,4,57,3,13,18,10,43,1,34,4,25,32,0,28,16,0,52,5,4,0,0,3,24,5,11,1,9,30,0,0,6,9,6,2,65,28,15,10,21,1,3,1,17,14,29,0,39,1,5,20,2,34,2,9,23,10,20,62,2,31,2,0,0,31,13,32,3,0,0,0,2,29,0,1,0,6,7,13,6,0,10,8,28,26,13,13,5,21,28,1,37,9,12,0,19,26,25,1,5,15,6,1,24,7,34,23,8,3,0,6,44,20,7,3,2,11,1,1,1,2,0,23
9,21,18,0,0,13,8,2,0,1,2,0,0,5,3,6,0,13,5,29,10,0,3,6,0,12,4,1,4,0,2,3,2,6,0,2,12,6,0,6,8,0,0,6,6,1,15,5,0,1,0,1,4,6,0,12,0,0,3,0,8,6,0,2,3,3,7,1,19,0,0,0,23,16,13,1,0,0,2,0,0,0,0,0,1,0,1,1,0,3,28,0,18,1,4,9,4,5,3,1,4,1,0,4,5,1,3,17,0,0,1,10,0,0,8,0,0,0,3,1,11,1,1,0,1,0,0,0,6,23,0
