Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
14,3,7,12,2,0,10,0,2,4,0,6,0,0,6,4,0,2,5,0,0,0,14,8,0,4,3,6,8,7,12,2,22,1,2,0,19,9,15,0,6,1,5,0,2,12,6,4,1,0,4,4,10,0,2,30,28,0,15,3,8,3,0,0,0,12,10,0,6,0,8,1,5,5,0,17,0,11,0,8,4,1,1,0,0,1,0,5,3,3,5,3,0,6,0,0,2,0,0,2,2,2,9,1,6,9,2,0,0,5,4,20,0,1,14,0,16,0,0,13,2,0,1,16,0,1,0,0,1,8,0,0,10,3,0,9,2,5,2,3,1,20,6
0,23,0,3,0,0,1,12,0,0,3,0,0,3,7,6,0,0,0,0,1,0,20,8,1,5,0,0,1,1,0,1,0,0,14,2,3,0,2,0,9,0,0,2,0,1,1,14,12,27,5,0,0,30,1,1,4,0,3,8,0,2,11,0,0,9,11,0,1,1,4,0,4,1,0,0,54,20,0,5,18,1,2,1,5,0,0,2,1,0,0,9,1,1,0,0,0,4,0,2,0,1,1,6,0,3,6,5,3,4,2,0,2,0,0,0,1,2,0,0,13,0,3,8,5,0,0,0,2,10,4,0,5,0,11,1,4,6,2,0,1,2,0
8,2,0,4,2,3,7,3,0,9,4,8,4,0,3,4,1,36,1,1,0,0,5,2,4,6,8,17,12,5,6,11,38,3,4,1,7,6,6,1,22,10,5,12,1,0,6,14,8,7,6,6,12,0,0,5,9,0,10,6,12,3,2,8,12,8,7,0,5,6,9,3,11,5,7,8,3,5,5,6,1,5,0,17,1,2,1,7,2,2,3,10,5,3,1,7,2,0,2,6,0,3,16,7,2,7,15,1,4,9,21,19,0,7,7,0,13,4,1,7,0,12,1,14,5,0,1,0,0,3,0,7,3,13,13,10,5,9,1,1,0,11,15
18,14,1,5,11,7,10,0,9,2,1,1,17,0,7,0,19,4,2,1,13,0,23,2,12,10,20,13,11,8,14,6,20,3,1,11,1,12,5,11,7,2,4,6,1,6,0,3,4,0,4,2,6,0,1,3,1,5,11,22,4,19,18,1,8,8,0,0,0,0,29,15,0,24,2,1,5,3,8,17,1,4,0,10,0,1,6,1,5,6,2,1,0,7,10,1,3,1,17,12,1,23,8,4,0,15,4,2,1,0,29,8,1,4,8,0,0,2,4,3,0,1,7,9,2,0,1,55,16,1,0,8,11,2,0,6,1,2,0,7,0,3,12
2,74,0,37,9,2,20,16,0,8,3,8,0,4,17,21,0,2,0,0,0,0,14,12,2,16,1,3,4,9,7,0,0,5,12,0,3,8,21,0,83,2,10,4,14,14,3,0,25,21,7,0,9,19,4,10,4,0,5,1,9,6,2,1,0,30,64,0,10,1,2,1,9,10,0,20,152,21,1,9,15,9,2,5,13,0,0,4,10,11,2,13,3,3,6,0,0,20,1,2,0,2,7,9,0,9,15,1,10,23,4,15,5,2,22,0,8,3,3,5,19,1,8,7,12,1,3,0,0,12,3,3,28,1,8,13,10,30,2,0,12,6,4
0,28,0,8,8,6,16,20,0,2,2,4,3,1,19,35,3,0,0,1,2,0,11,27,0,1,0,0,0,10,3,2,1,0,24,0,2,1,9,0,54,0,1,1,12,8,4,25,0,37,9,0,2,42,0,3,1,1,0,0,5,1,3,1,0,16,21,0,8,0,18,2,22,6,0,4,48,23,4,7,10,2,2,2,21,1,1,17,5,7,1,11,0,0,0,0,0,11,0,2,0,0,2,12,0,2,4,7,11,14,19,5,13,2,26,0,1,0,0,3,19,0,18,5,21,7,0,0,2,20,20,1,11,3,13,5,7,39,0,0,22,3,2
1,36,0,7,0,3,5,29,0,4,0,2,0,4,6,19,0,0,1,0,2,0,34,38,1,5,0,0,0,1,0,1,0,0,34,0,0,1,8,0,34,0,0,0,27,7,0,21,37,0,9,0,1,29,0,0,3,1,0,0,3,0,0,0,0,12,13,1,3,0,5,0,14,0,0,4,74,25,2,6,25,1,6,0,10,0,0,18,4,5,0,20,1,0,1,0,0,8,2,0,1,1,1,10,1,2,5,15,26,15,4,7,25,0,3,1,1,0,1,0,32,0,1,0,13,4,0,0,0,14,25,2,3,0,24,2,11,14,0,0,8,0,0
3,7,3,6,1,12,3,5,3,4,1,0,0,0,11,8,0,1,0,0,3,0,9,8,5,12,1,4,3,6,1,0,4,0,9,0,19,1,9,0,23,2,0,4,5,6,4,7,9,9,0,0,1,5,4,3,9,1,2,0,3,0,6,0,0,6,11,0,3,0,0,0,21,0,0,1,23,31,8,1,2,3,1,3,18,0,6,6,8,2,0,2,2,2,0,0,0,7,1,2,0,3,0,11,0,4,9,1,7,5,7,2,5,1,15,0,11,2,0,0,10,0,5,5,6,2,0,0,2,7,19,1,1,0,1,1,3,14,1,8,9,8,0
27,0,0,0,0,4,1,0,15,0,6,1,4,0,1,0,14,14,26,10,2,20,0,0,28,1,26,7,0,1,1,17,24,9,0,11,2,4,1,2,1,4,6,4,0,6,2,0,0,0,0,0,1,0,15,6,0,16,0,0,1,12,8,11,19,1,0,3,0,0,0,15,0,0,11,0,0,0,10,0,0,7,0,0,0,3,12,1,1,0,4,0,5,1,0,19,35,0,4,9,3,1,0,2,4,2,0,0,0,0,7,0,1,10,0,0,1,6,1,4,3,9,0,0,0,0,7,8,16,0,0,7,1,10,0,1,1,0,5,20,1,0,9
4,4,11,7,12,22,0,1,6,4,6,0,21,0,1,1,9,6,2,10,10,13,15,0,12,3,16,3,3,9,22,2,6,2,2,9,0,9,3,1,16,2,6,10,0,12,6,9,2,1,1,1,0,0,5,0,0,23,2,2,7,13,10,3,0,1,0,1,2,6,16,23,5,23,15,0,3,1,21,23,0,8,1,32,3,0,3,0,2,9,4,1,2,1,7,0,6,0,5,0,12,14,14,0,3,3,10,0,0,1,2,5,2,5,3,0,11,9,4,2,0,20,11,6,0,0,5,14,5,0,0,11,1,16,1,11,3,3,3,0,0,5,10
0,19,0,10,0,0,6,14,0,0,0,0,0,0,4,7,0,1,0,0,0,0,14,9,2,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,28,0,0,0,30,0,0,19,42,29,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,7,0,0,0,13,0,2,2,0,0,57,22,0,0,21,0,3,0,1,0,0,5,1,0,0,10,0,0,0,0,0,12,0,0,0,1,0,5,0,0,0,14,5,1,0,1,2,0,0,0,0,0,0,0,18,0,0,0,14,11,0,0,0,15,10,0,0,0,17,0,20,0,0,0,2,0,0
6,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,0,2,19,8,4,0,8,0,3,15,1,0,0,7,30,2,0,1,0,0,1,3,1,5,27,2,1,0,1,4,0,0,4,15,5,0,0,2,0,43,0,1,1,18,3,5,6,1,4,13,0,0,5,6,0,4,32,1,0,9,4,28,0,6,0,0,0,2,18,1,3,0,10,1,8,2,2,14,5,0,0,7,2,0,1,0,1,1,3,0,0,0,0,4,0,3,4,0,1,14,1,1,0,2,2,0,0,0,0,0,29,0,0,0,0,11,0,3,5,1,5,23,1,0,8
13,5,0,4,1,2,4,3,0,5,1,6,4,0,3,0,0,13,3,1,3,0,1,0,0,9,3,7,8,10,3,1,10,1,3,0,4,9,15,0,2,11,7,30,1,5,3,10,3,0,3,6,0,0,2,0,11,0,1,0,0,8,0,2,0,1,1,0,9,0,1,15,4,10,6,4,0,3,4,3,8,3,0,0,0,2,1,0,13,3,9,2,3,5,1,0,0,3,4,0,1,11,5,18,3,18,5,0,0,3,11,4,1,4,8,0,3,4,0,16,0,8,3,7,4,0,0,0,6,2,0,1,3,9,0,3,14,1,1,10,4,3,9
1,3,3,6,8,1,13,2,0,1,1,9,7,0,8,6,0,4,2,0,6,0,44,0,2,8,6,2,6,8,2,0,2,0,7,6,16,11,16,0,30,7,1,28,4,9,1,4,1,3,9,0,0,0,0,11,0,0,13,0,4,2,0,0,0,29,2,0,4,0,1,1,7,10,1,16,16,16,4,0,12,1,0,1,0,0,0,2,3,1,2,1,3,3,0,0,1,1,3,0,0,6,5,3,0,41,36,0,0,8,17,3,9,5,43,0,9,2,2,8,1,1,3,4,3,0,0,1,1,0,0,1,163,6,4,21,3,1,5,4,2,15,2
11,1,0,0,3,6,0,0,9,0,11,1,3,0,1,1,12,8,24,13,12,3,13,0,11,0,5,15,0,0,9,5,4,10,0,2,0,2,0,2,6,1,13,0,0,0,5,0,1,1,1,16,23,0,43,0,0,0,0,5,9,17,16,5,8,0,0,7,1,13,12,3,0,16,1,0,1,3,17,9,0,11,0,34,0,0,13,0,1,2,4,0,28,11,5,18,2,0,14,4,2,5,4,2,1,1,0,0,0,1,2,1,1,1,1,0,0,16,13,3,0,3,0,3,0,0,3,4,7,0,0,14,1,10,0,0,3,3,6,5,0,11,9
15,7,0,5,1,9,6,3,0,3,4,5,2,0,13,1,2,6,0,0,1,0,15,2,0,12,4,0,11,3,2,4,7,3,1,0,10,9,10,0,3,0,4,15,3,10,11,5,0,0,2,0,2,0,0,1,13,0,0,2,5,3,13,1,0,7,10,0,1,10,1,1,8,3,0,7,0,8,3,6,3,3,0,0,1,0,0,2,11,5,1,0,4,3,4,0,0,1,4,3,0,5,2,17,0,10,5,1,1,2,3,0,0,2,1,0,6,8,0,4,1,1,2,5,0,1,0,2,2,0,0,3,8,2,11,16,6,2,4,2,1,14,1
5,0,0,0,9,4,0,0,2,0,0,1,9,0,0,1,10,4,13,3,9,5,31,1,1,0,4,9,0,2,4,7,7,5,4,16,0,4,0,4,12,8,20,3,8,6,22,1,0,0,0,0,2,0,1,0,0,5,2,0,11,30,16,2,0,1,1,5,1,49,16,19,3,20,8,1,0,1,19,14,0,2,0,20,0,11,4,0,3,0,15,2,8,4,20,6,4,0,20,4,3,0,0,5,18,2,26,0,0,2,3,0,1,6,0,0,0,11,20,0,0,6,10,0,2,0,13,16,3,0,0,5,1,1,0,0,1,0,7,0,0,4,12
12,5,1,2,10,25,13,4,1,11,6,5,1,0,4,7,21,6,8,9,2,2,18,3,3,3,22,2,3,8,17,8,9,4,9,4,1,7,11,1,15,0,17,8,0,12,4,9,5,3,3,1,7,0,1,0,4,9,5,11,0,14,15,4,1,5,4,0,7,8,37,1,4,17,0,19,5,4,16,27,0,10,4,21,2,12,8,1,5,16,19,12,2,17,2,10,8,0,4,5,8,9,4,6,8,18,14,0,0,2,21,0,8,7,8,0,15,19,2,2,1,5,3,7,8,0,3,3,7,3,0,9,4,6,0,31,10,5,3,10,2,19,7
8,4,12,0,11,5,0,0,7,6,4,1,4,0,2,0,9,8,56,24,15,1,7,0,2,4,27,27,4,3,3,10,14,11,0,37,11,2,3,2,15,12,14,3,2,3,19,6,1,0,0,12,13,0,18,8,2,17,3,30,14,0,8,16,9,0,0,0,4,2,3,11,3,9,1,5,0,6,21,5,0,6,2,28,0,7,13,1,6,8,16,0,10,9,14,37,10,0,18,10,16,4,2,8,6,1,4,0,0,1,1,0,0,8,2,0,2,6,13,1,0,3,3,2,0,0,9,49,8,10,0,12,1,14,0,29,2,12,7,19,0,27,12
15,0,16,3,33,42,0,0,11,4,6,0,23,0,1,0,34,1,12,11,32,3,80,2,8,1,13,89,1,8,20,5,23,13,18,22,11,4,21,1,27,4,13,0,11,2,18,2,3,0,6,8,10,0,3,0,0,16,13,16,15,8,0,8,11,0,0,4,3,17,21,28,0,32,2,0,2,1,25,27,0,11,0,14,0,16,1,0,0,1,11,2,6,8,17,21,11,0,22,21,3,0,5,3,0,0,8,8,0,0,1,2,2,17,2,0,12,21,21,11,0,5,12,2,1,0,28,9,7,3,0,11,1,23,0,0,4,1,4,21,0,9,20
9,0,3,0,3,3,1,1,19,0,8,0,7,0,2,0,13,10,25,16,17,8,2,0,6,1,2,11,1,5,0,8,13,26,0,19,3,5,2,10,3,0,12,0,0,8,1,1,1,0,0,11,3,2,5,2,0,5,1,2,4,16,8,0,35,0,1,8,7,0,5,9,0,7,14,2,2,0,3,5,0,10,0,21,0,5,3,0,3,1,1,0,3,2,2,23,8,0,4,2,1,2,2,9,17,2,2,0,0,0,3,1,0,17,0,0,2,4,55,0,0,10,0,0,0,0,16,0,37,1,0,32,1,13,0,3,2,3,0,12,0,0,7
4,0,1,0,0,0,0,0,4,0,0,0,44,0,0,0,5,6,3,13,13,12,1,0,19,0,6,40,0,3,1,6,2,7,0,2,0,2,0,1,0,0,5,0,0,12,8,0,0,0,0,19,0,0,6,0,0,8,0,0,1,9,11,35,0,0,0,15,0,0,0,13,0,2,7,0,0,0,0,8,0,22,0,0,0,22,18,0,1,0,4,0,8,10,6,9,45,0,8,4,17,0,0,2,9,0,0,0,0,0,1,0,0,23,0,0,0,2,5,3,0,13,0,0,0,0,15,0,31,0,0,1,0,2,0,0,1,0,0,18,0,1,2
4,17,0,4,0,17,16,16,0,15,0,3,1,0,9,9,0,0,0,0,0,0,18,24,0,8,0,0,6,4,0,0,9,0,10,0,20,3,14,0,24,0,1,12,9,8,8,30,16,12,6,1,1,3,1,1,29,0,7,1,5,0,0,0,0,0,8,1,10,2,5,0,11,2,0,10,32,21,1,5,14,0,5,0,12,1,1,11,17,3,0,1,0,0,0,0,0,9,0,6,0,3,6,3,0,13,10,6,8,23,3,4,9,2,27,0,7,7,0,2,12,0,18,13,2,2,0,0,2,6,4,2,10,8,7,16,13,10,2,0,2,13,2
0,25,0,13,0,0,27,9,0,8,3,11,0,1,14,15,1,4,0,0,0,0,8,15,0,16,1,2,5,10,0,0,0,0,8,0,26,2,22,0,26,1,0,10,11,7,0,64,21,13,11,0,0,7,4,1,2,0,10,1,4,0,0,1,0,8,0,0,7,0,3,2,7,4,0,16,38,0,0,6,5,1,0,0,2,0,1,12,7,1,1,3,0,1,0,0,1,17,0,0,0,4,10,9,0,11,27,0,2,8,13,3,21,1,23,0,4,5,0,3,19,0,45,8,8,0,0,0,0,17,5,6,14,0,8,17,2,28,1,0,10,4,2
3,0,0,0,0,6,0,0,0,0,3,0,3,0,0,0,1,2,0,8,1,1,3,0,3,0,10,2,0,3,2,1,0,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,3,1,0,13,0,0,7,0,5,0,0,4,8,15,1,0,0,0,0,0,1,0,2,0,0,0,0,1,6,0,3,0,5,0,3,2,0,3,0,0,0,5,0,7,7,5,0,11,1,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,3,0,0,0,0,7,4,11,0,0,5,0,5,0,0,1,0,3,6,0,0,3
7,3,4,2,7,11,4,4,0,6,4,7,4,0,8,2,1,3,1,4,5,0,4,2,1,9,0,1,1,9,9,4,7,1,3,1,11,4,23,0,20,7,5,6,1,5,0,10,8,3,3,0,2,0,0,9,4,1,1,1,7,4,3,7,0,10,7,0,0,5,16,0,8,9,0,16,4,5,1,19,2,11,0,3,0,1,2,2,16,13,3,3,4,1,3,0,0,6,2,0,3,3,3,5,0,7,15,27,0,4,2,4,9,1,5,0,6,17,0,12,0,0,7,7,0,3,1,0,0,5,0,0,6,2,1,22,17,22,2,1,5,9,1
5,0,0,3,3,6,0,2,1,0,1,0,1,0,0,0,21,3,3,0,0,0,3,0,1,1,2,0,0,0,2,2,1,0,1,1,0,3,8,1,3,10,2,0,1,6,0,1,0,0,0,0,6,0,0,0,0,13,10,49,8,2,17,0,0,2,0,0,5,0,0,2,0,9,0,1,1,1,0,9,0,2,0,0,0,0,13,2,2,4,1,2,1,2,0,0,1,1,2,0,0,4,0,0,0,3,3,2,0,0,2,1,0,0,0,0,2,4,0,0,0,1,1,6,1,0,1,0,4,0,0,6,0,1,0,0,0,2,7,4,0,1,0
1,4,0,0,19,14,1,12,0,13,11,0,16,0,4,13,1,0,0,1,2,3,18,4,1,4,4,0,1,7,23,9,0,0,10,3,0,5,0,0,11,0,10,8,4,9,29,2,18,5,0,0,16,13,5,1,1,12,1,16,37,3,21,5,0,5,3,0,16,0,0,7,1,49,0,1,14,10,5,30,1,6,0,32,18,0,0,39,0,17,12,7,0,2,2,0,0,25,0,6,0,1,8,2,0,3,26,1,0,3,13,4,24,1,3,0,0,8,8,3,19,0,6,7,6,0,0,6,8,1,29,5,0,15,4,11,10,21,10,0,11,18,6
0,0,4,4,1,5,0,0,0,3,3,2,5,0,8,0,1,9,0,4,15,0,4,1,3,6,22,3,2,13,6,23,16,2,3,6,3,6,0,0,10,2,0,1,0,3,15,1,2,0,0,15,23,0,6,15,1,3,1,19,1,11,28,9,13,0,2,1,0,2,7,0,1,7,2,2,1,1,6,3,0,15,0,6,3,3,2,0,1,2,1,1,2,5,9,16,2,0,12,20,8,3,5,8,0,13,16,0,0,0,7,6,4,3,3,0,5,1,1,3,0,4,4,6,1,0,9,7,8,0,0,0,1,12,2,1,9,5,3,12,0,2,22
3,14,0,7,2,3,7,13,0,7,0,3,0,0,9,10,0,1,2,0,3,0,7,3,0,12,2,1,0,1,0,1,3,0,3,4,2,9,14,0,26,0,0,5,4,11,0,9,22,14,21,0,5,2,0,4,7,0,8,3,4,3,0,0,0,11,7,0,8,0,1,1,0,0,0,8,16,12,2,3,1,1,1,0,7,2,0,0,6,8,2,6,0,0,0,0,0,11,0,2,1,2,0,6,0,12,12,3,10,13,7,13,3,0,18,0,0,2,9,5,7,0,9,1,22,2,0,4,0,11,8,0,10,2,6,8,6,9,0,1,7,19,0
15,21,10,5,7,12,0,4,3,5,15,1,7,0,1,1,4,12,15,1,6,1,50,5,4,3,24,11,3,7,27,11,5,3,4,9,6,9,1,1,21,1,17,5,1,5,24,10,6,0,0,0,23,2,4,10,10,16,3,20,17,9,32,7,2,2,4,2,9,9,49,7,0,0,1,0,16,1,9,24,1,8,0,34,0,2,5,2,31,8,21,10,0,6,3,2,2,0,8,9,10,11,1,3,1,2,45,0,0,7,7,7,11,5,3,0,0,17,4,3,1,1,7,6,2,0,2,7,12,1,0,0,4,19,0,3,15,12,15,6,0,10,13
12,0,4,0,2,0,0,0,4,0,1,0,0,0,0,0,2,4,15,43,15,11,0,0,3,1,1,0,6,2,0,7,1,12,0,3,0,0,0,5,2,0,13,0,0,7,2,0,0,0,0,11,15,0,32,6,1,1,0,8,0,1,2,14,7,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,11,0,26,0,4,1,0,1,5,6,0,6,8,1,6,5,0,1,1,0,0,7,1,7,0,2,0,0,0,6,1,0,24,0,0,0,3,0,0,0,11,3,0,0,0,14,0,8,0,0,0,0,48,0,0,1,0,0,11,0,2,4
3,6,0,6,2,0,15,8,0,32,1,5,1,0,18,3,1,4,0,0,0,0,9,1,1,19,4,1,1,2,0,0,1,1,1,0,11,10,13,0,7,2,0,17,0,8,1,20,4,4,1,0,0,0,1,4,16,0,7,1,19,5,0,2,0,10,16,0,16,1,1,2,8,0,0,0,5,0,5,1,0,11,1,0,0,1,0,0,2,11,0,0,0,2,1,0,0,1,0,1,0,0,11,9,0,3,14,0,0,22,18,5,7,3,5,0,7,1,0,10,1,0,1,3,5,0,1,0,2,5,0,0,11,1,2,60,7,1,3,5,0,15,1
0,55,0,14,5,6,35,32,1,4,0,6,0,10,5,33,0,4,0,0,4,0,58,28,1,8,1,0,1,4,2,4,1,0,64,0,1,0,12,0,103,2,0,0,54,3,5,152,48,74,23,0,3,57,0,0,16,1,0,0,5,0,2,2,0,32,38,0,4,1,14,1,16,16,0,5,0,30,0,18,17,2,6,2,49,0,0,34,14,12,2,32,0,0,1,0,0,46,0,7,0,2,1,28,0,7,3,2,39,15,9,12,41,0,16,0,3,3,0,5,56,0,33,8,40,12,0,0,4,46,39,1,9,0,32,14,46,103,2,0,42,3,3
3,30,2,23,5,5,4,16,1,6,0,3,1,7,16,25,1,6,0,0,1,0,14,16,1,1,6,9,0,4,3,0,7,0,21,0,22,2,3,0,65,0,0,11,20,5,3,21,23,25,31,0,1,22,9,3,16,3,8,1,4,6,1,0,0,21,0,0,5,1,10,1,12,1,0,0,30,0,0,15,2,10,1,0,18,0,1,3,49,6,5,5,3,0,1,0,12,6,1,11,0,7,1,21,0,6,12,1,7,3,1,8,2,1,10,0,13,5,2,2,37,0,7,19,20,0,0,0,0,20,12,2,5,9,7,5,8,13,1,3,5,4,2
24,1,42,0,18,5,4,0,15,1,4,0,24,0,16,0,10,9,37,11,12,23,7,2,2,0,2,17,0,3,19,5,24,1,0,6,4,6,6,3,5,0,3,0,0,5,8,1,4,2,8,10,21,0,4,4,4,17,3,19,16,21,25,3,0,1,0,1,1,0,5,6,2,9,0,5,0,0,0,6,0,7,0,15,0,0,7,0,7,0,10,0,0,11,3,12,1,0,17,23,22,10,4,3,1,4,8,1,0,0,0,2,0,2,0,0,11,17,21,6,0,8,5,2,3,0,2,20,3,0,0,22,1,2,0,0,4,5,2,0,0,3,18
11,16,3,13,5,59,0,2,11,21,2,0,2,0,7,4,5,6,6,0,22,1,29,0,7,6,9,2,1,7,24,9,22,6,5,8,2,12,12,3,13,1,6,8,5,6,17,9,7,6,1,0,23,0,28,3,0,9,6,14,27,5,27,5,8,5,6,6,19,9,30,3,3,24,2,1,18,15,6,0,1,20,4,10,0,5,1,0,5,13,15,8,4,5,19,6,0,6,4,22,3,16,1,3,1,8,63,3,1,4,6,8,3,6,6,0,23,22,27,4,4,1,14,7,0,0,11,2,5,4,0,11,0,2,0,21,10,11,3,13,0,19,8
1,15,0,32,1,0,6,17,0,4,0,1,0,0,13,7,0,3,0,0,0,0,17,4,0,4,0,0,2,0,0,0,0,5,7,0,0,0,3,0,8,6,0,4,18,1,1,15,10,25,2,0,0,21,0,8,12,0,3,0,0,0,0,0,0,14,5,0,2,0,1,0,1,1,0,0,17,2,0,1,0,0,1,0,11,0,1,9,0,0,0,2,0,0,0,0,0,6,1,0,0,1,4,3,0,2,1,1,11,11,3,1,9,0,4,0,0,1,0,0,38,1,3,10,2,0,0,0,0,18,7,0,17,1,1,3,8,3,0,0,7,0,0
26,2,19,3,26,9,4,5,0,7,5,3,6,0,4,0,6,13,9,8,7,6,6,0,19,0,10,28,2,28,2,19,18,9,1,36,7,7,1,1,11,4,16,1,1,5,4,9,2,1,3,7,8,0,6,3,1,11,3,2,10,6,11,10,22,0,1,3,11,2,6,15,1,8,11,11,2,10,7,20,0,0,1,7,0,9,6,1,16,15,2,1,1,0,4,4,8,1,22,11,18,5,9,4,13,0,4,0,0,1,5,13,3,20,6,0,3,13,3,1,0,1,2,10,0,0,14,1,12,0,0,8,7,2,0,8,5,15,6,9,0,17,4
0,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,2,0,0,2,2,6,1,0,1,3,0,0,0,0,0,0,4,2,0,0,0,5,0,0,0,0,0,0,1,0,0,1,6,1,0,4,1,1,0,0,0,0,1,0,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,3,0,4,0,1,0,0,0,0,1,1,0,6,0,0,1,0,3,2,0,0,5,0
24,4,5,0,4,24,0,0,1,0,33,0,1,0,0,1,11,7,35,8,15,4,11,0,8,0,5,7,0,0,27,19,0,4,3,9,5,1,4,0,6,0,16,0,1,17,10,5,2,0,3,0,32,0,0,0,1,34,0,20,21,28,14,21,0,0,0,5,3,0,32,6,0,34,26,0,2,0,15,10,0,7,0,0,2,6,1,0,0,1,7,1,7,0,4,7,3,0,6,12,7,2,0,0,10,5,35,0,0,4,1,2,0,15,3,0,0,17,35,1,0,7,0,7,0,0,5,62,13,0,0,21,0,12,0,0,3,0,7,3,0,3,3
0,25,0,6,0,0,1,18,0,0,1,0,0,2,15,61,0,0,0,0,0,0,16,9,3,8,0,0,1,2,0,0,0,0,12,0,1,0,0,0,41,0,2,0,5,1,0,13,21,10,18,0,3,1,0,0,0,0,1,0,2,0,0,0,0,12,2,0,0,0,18,3,7,0,0,0,49,18,0,0,11,0,0,2,0,0,0,8,0,3,0,9,0,0,0,0,0,11,0,0,0,0,7,3,0,12,17,6,7,14,0,0,9,0,0,0,1,0,0,0,15,0,5,4,2,8,0,0,0,7,17,1,0,0,4,1,4,3,0,0,10,0,0
1,0,10,0,2,3,0,1,4,1,3,0,4,0,0,0,1,2,10,17,8,22,5,0,8,0,5,3,6,1,0,1,4,9,2,6,0,0,7,3,2,13,16,1,0,2,1,0,1,0,0,3,0,0,2,2,0,0,0,11,12,7,16,5,22,1,0,3,1,0,0,3,2,2,4,1,0,0,0,5,0,9,0,6,0,0,1,0,2,1,0,0,7,11,2,15,9,0,17,2,16,0,7,1,13,1,4,0,0,1,0,0,0,3,0,0,1,1,5,2,0,8,1,1,10,0,2,3,3,1,0,0,0,1,0,2,1,1,3,8,0,1,6
1,0,3,0,4,0,0,0,0,1,2,0,1,0,0,0,23,5,0,5,1,0,0,0,1,1,6,39,5,2,0,12,1,14,0,3,0,4,1,1,1,1,12,0,0,1,6,0,1,0,6,12,3,0,18,1,0,13,0,4,8,13,1,3,18,1,1,2,2,13,0,2,0,5,1,0,0,1,7,1,1,6,1,1,0,1,0,0,4,0,0,0,25,3,0,3,32,0,9,17,7,0,3,2,2,0,1,0,0,1,1,0,1,10,0,0,0,0,0,1,0,12,1,1,0,0,10,0,29,0,0,20,0,40,0,4,0,1,1,17,0,5,3
0,7,0,8,0,0,19,39,0,4,0,5,0,0,6,9,0,2,0,0,0,0,19,8,0,0,0,0,2,2,3,1,0,0,7,0,1,1,0,0,31,0,0,5,2,7,1,4,17,18,6,1,0,5,1,0,2,0,2,0,1,1,0,0,0,11,12,0,2,2,39,0,0,2,0,0,34,3,0,0,9,1,0,0,8,0,0,0,10,2,1,4,0,5,0,0,0,12,0,0,0,0,4,21,0,5,10,15,8,13,2,5,9,0,7,0,1,1,0,0,22,0,0,4,14,4,0,0,0,6,7,0,6,0,6,4,2,5,0,0,9,1,2
11,18,1,12,5,2,1,1,3,7,1,1,4,0,11,2,1,9,5,1,4,0,31,1,10,13,9,8,11,4,4,2,4,1,45,2,20,11,2,0,35,5,0,3,1,2,5,10,5,4,8,1,2,1,3,13,3,1,11,3,5,6,0,3,1,17,7,3,16,2,0,1,6,31,1,2,14,49,7,5,0,16,0,0,0,2,4,10,0,2,2,6,12,0,1,0,9,0,18,13,1,7,6,10,0,7,23,0,1,5,2,6,20,3,3,0,7,12,1,14,0,1,12,24,3,3,1,0,3,5,0,2,6,14,0,5,16,36,12,7,1,8,3
