Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
3,5,2,4,1,12,1,1,15,21,0,2,18,0,0,0,3,14,31,9,1,19,6,5,3,16,6,19,2,0,15,6,39,13,0,3,3,6,1,0,0,1,2,16,3,18,18,0,1,0,1,0,5,0,2,0,3,1,4,26,10,19,21,8,4,1,0,25,3,8,13,8,3,17,2,1,0,1,3,7,0,4,2,4,1,23,13,0,11,4,17,4,0,9,32,5,10,0,15,12,9,11,3,1,2,1,4,0,0,1,9,5,2,1,0,0,11,1,19,0,0,5,0,5,1,0,12,21,0,1,5,15,1,9,0,8,2,2,11,23,0,6,7
0,1,10,6,0,3,7,1,0,6,2,0,2,0,7,5,0,7,0,0,0,3,20,2,0,4,0,0,0,8,0,0,0,0,11,0,37,0,9,0,0,0,1,7,2,3,5,4,0,2,3,1,0,0,0,8,9,0,4,0,1,2,2,0,0,6,6,0,6,0,14,4,20,7,0,14,0,1,0,12,4,2,3,0,3,0,0,3,0,5,1,7,4,1,3,0,1,5,0,7,0,2,0,10,0,16,20,0,3,1,12,4,1,0,7,0,0,0,1,3,6,1,1,1,4,0,0,4,0,5,9,0,7,1,0,23,15,2,0,2,7,1,1
6,2,28,3,18,4,0,0,24,3,18,2,0,0,0,0,5,6,36,10,7,15,2,1,5,2,24,10,3,0,15,3,16,8,0,11,0,1,2,0,0,12,7,0,0,15,2,1,0,1,0,6,14,0,6,2,0,7,0,7,14,9,2,7,4,4,0,18,3,2,1,9,1,20,8,4,0,0,10,9,0,18,0,13,1,22,28,0,12,3,5,0,22,9,22,3,4,0,8,8,20,1,6,6,11,1,1,0,0,0,3,8,3,4,5,0,2,13,15,1,0,6,0,2,0,0,9,34,11,0,0,19,1,10,0,2,10,4,24,11,0,2,13
0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,0,0,9,0,0,0,0,8,0,0,0,0,0,1,0,0
0,5,0,5,1,1,15,13,1,8,0,7,0,0,0,10,0,0,0,0,0,0,21,18,1,0,0,3,2,4,3,0,0,0,11,2,5,0,18,0,2,0,2,15,1,0,2,24,4,10,2,0,1,0,6,2,21,0,0,0,0,0,1,0,1,21,4,0,1,1,0,2,10,0,1,2,1,11,0,0,3,0,8,0,8,0,0,6,2,7,0,3,1,0,3,0,0,7,0,4,1,4,0,11,0,4,18,1,4,15,7,2,3,0,5,0,0,0,0,3,12,0,2,0,11,0,0,0,0,2,7,1,7,3,1,0,5,2,0,1,2,3,0
0,17,0,6,0,0,26,15,2,4,0,5,0,19,10,0,0,0,0,0,0,0,35,5,4,0,0,0,0,2,6,1,3,0,14,0,15,0,8,0,26,2,0,9,4,0,1,11,10,24,48,0,0,6,0,13,18,0,1,0,0,1,1,0,0,12,25,0,3,0,1,0,15,0,1,7,26,17,0,3,4,0,15,2,14,0,0,6,8,9,0,19,0,1,0,0,0,7,0,4,0,4,3,12,0,19,11,2,23,16,7,2,8,0,7,0,0,1,0,2,15,0,3,1,4,7,3,0,0,17,1,0,6,2,11,0,6,10,1,0,6,0,1
38,0,0,0,13,0,0,0,21,1,3,0,5,0,0,0,0,2,28,16,12,7,1,0,0,0,13,3,5,0,1,9,2,12,0,20,0,2,0,14,0,6,2,0,0,3,5,0,0,0,0,6,6,0,24,0,0,17,0,10,9,5,8,2,0,0,0,19,1,6,12,33,3,0,2,1,0,0,29,4,0,7,2,8,0,15,4,0,4,2,0,0,11,7,11,16,6,0,31,5,0,2,0,0,24,1,0,0,0,0,0,0,0,3,6,0,1,0,4,6,0,4,0,2,0,0,3,21,20,0,0,12,0,5,0,0,1,0,1,3,0,1,5
4,0,2,1,12,4,1,0,7,0,14,7,6,0,0,0,2,0,12,9,34,3,0,0,15,8,10,7,0,0,3,1,20,8,0,19,0,4,0,2,0,4,21,0,1,2,8,0,0,0,0,21,3,0,7,2,0,11,2,1,22,7,7,14,9,0,0,2,2,0,4,8,0,4,12,2,0,0,5,3,0,8,0,25,1,2,7,0,4,1,1,0,4,7,8,9,8,0,14,8,14,0,5,0,4,0,0,0,0,1,2,2,0,11,5,0,6,10,3,0,0,13,0,0,0,0,10,27,0,0,0,5,2,8,0,25,10,0,15,13,0,3,9
36,0,51,0,20,1,0,0,30,0,31,0,36,0,0,0,28,12,0,121,32,58,0,0,0,13,6,25,15,0,22,14,21,61,0,10,0,0,0,10,0,1,4,0,1,12,11,0,0,0,0,29,1,0,2,0,0,13,17,18,10,8,0,22,0,0,0,152,0,0,1,26,1,3,46,0,0,0,131,8,0,16,0,0,0,13,8,0,0,0,7,0,8,0,13,38,80,0,41,0,5,2,0,1,37,7,0,0,0,0,0,0,0,3,3,0,0,2,15,0,0,12,0,6,0,0,7,48,108,0,0,5,0,2,0,0,10,0,14,38,0,1,37
20,0,6,0,12,2,0,0,25,3,9,0,10,0,0,0,16,9,121,0,35,3,0,0,3,4,25,22,19,0,26,5,13,24,1,11,0,6,0,1,0,1,11,0,0,4,0,0,0,2,0,2,20,0,21,1,0,5,3,12,7,16,2,34,1,1,0,27,0,2,1,1,0,5,15,0,0,0,20,2,0,11,3,18,0,7,18,0,3,0,1,0,4,0,14,6,10,0,4,5,6,0,3,2,38,0,2,0,0,2,0,0,0,7,1,0,9,2,11,0,0,6,0,0,0,0,7,17,12,0,1,9,3,3,0,1,3,0,11,38,0,0,3
16,1,8,0,14,1,0,0,22,0,1,0,7,0,0,0,12,34,32,35,0,1,0,0,1,0,17,7,10,0,0,19,18,8,0,12,0,12,0,0,0,0,14,0,1,7,3,0,0,1,1,23,7,0,5,0,1,6,0,2,29,8,5,31,13,1,0,7,0,2,1,15,0,6,25,2,1,0,7,1,0,39,0,18,0,22,1,0,0,0,2,0,10,2,4,32,3,0,4,3,2,4,1,0,13,0,0,0,0,0,2,3,0,38,0,0,0,4,1,0,1,8,0,1,0,0,1,12,9,0,0,9,1,3,0,0,1,2,3,19,0,0,9
8,3,7,5,23,12,0,0,42,6,19,3,15,0,0,0,7,3,58,3,1,0,6,2,3,4,3,4,1,0,4,20,2,1,1,3,0,0,8,6,0,1,6,3,0,21,37,4,0,0,7,7,16,0,3,8,0,11,28,16,15,4,14,4,9,0,0,0,6,1,10,0,1,8,11,4,1,1,4,7,0,7,3,3,0,6,13,2,4,11,16,6,4,14,14,5,9,5,10,12,2,13,26,7,10,2,1,2,0,1,2,0,3,0,3,0,5,3,25,2,0,6,1,46,1,0,9,16,2,1,0,0,0,6,0,8,14,6,0,17,0,4,6
2,20,1,31,0,7,34,0,7,5,6,20,2,0,21,35,1,0,0,0,0,6,0,17,3,3,0,5,11,23,6,7,17,2,37,0,21,0,20,4,20,12,0,17,15,3,48,28,19,27,33,0,1,9,1,5,75,1,11,2,1,2,15,0,0,33,43,0,8,2,9,6,24,56,0,12,17,9,0,5,3,1,26,0,17,7,8,24,34,9,8,30,2,2,5,0,2,17,0,8,2,11,11,27,0,8,50,0,33,16,24,15,22,1,23,0,4,2,3,10,17,1,12,9,9,8,0,10,8,42,30,3,21,4,8,31,22,39,4,2,12,21,3
0,10,2,9,0,1,5,12,3,3,5,2,1,2,18,5,0,0,0,0,0,2,17,0,3,9,0,4,0,3,1,0,1,0,16,1,3,0,8,0,13,0,0,13,11,0,1,12,17,14,10,1,1,7,1,4,2,0,3,0,0,3,8,0,0,7,10,0,1,1,4,0,6,10,0,5,22,21,0,21,4,1,7,0,2,0,1,1,0,13,3,17,0,0,1,0,3,17,0,6,1,5,2,12,0,5,20,0,4,6,14,1,6,0,4,0,2,0,1,5,5,4,3,3,6,15,0,3,0,18,7,0,3,3,22,5,9,14,0,0,2,13,0
8,1,1,0,4,0,1,0,6,3,3,0,5,0,1,4,0,15,0,3,1,3,3,3,0,15,6,11,2,4,1,3,4,0,0,0,1,0,3,0,0,6,4,2,0,13,0,1,1,1,0,3,13,0,3,15,0,0,3,11,5,28,7,0,6,5,0,0,6,6,0,0,2,9,1,4,0,0,16,22,0,9,13,24,4,1,0,0,1,2,2,1,2,13,10,0,3,0,1,8,0,2,9,6,5,6,5,0,0,0,0,5,3,1,5,0,0,1,2,0,0,0,1,0,2,0,1,15,0,0,2,2,4,15,0,2,2,0,1,1,0,7,12
2,9,7,10,8,16,0,3,0,3,16,4,2,0,0,0,0,8,13,4,0,4,3,9,15,0,2,39,4,0,4,15,16,0,0,7,3,1,1,0,0,10,8,8,0,14,13,2,1,0,5,3,25,0,4,3,6,5,0,13,13,4,45,3,7,4,0,1,15,2,44,32,1,28,0,16,1,6,7,5,0,2,0,8,1,29,25,2,14,5,2,1,4,4,28,1,15,5,5,25,34,12,4,4,2,5,6,0,3,5,1,6,7,2,0,0,14,5,12,20,0,3,1,3,2,0,7,45,0,5,3,15,2,15,0,36,2,5,0,14,0,6,4
18,0,2,0,33,1,0,0,33,0,6,0,24,0,0,0,13,10,6,25,17,3,0,0,6,2,0,6,10,0,9,20,16,19,0,0,0,5,0,0,0,4,13,0,0,5,1,0,0,0,0,24,1,0,2,0,0,48,0,2,48,2,13,37,7,0,0,29,1,4,6,11,0,0,7,0,0,0,14,11,0,22,0,3,0,10,8,0,0,3,1,0,10,7,5,22,10,0,26,0,1,3,5,4,31,0,0,0,0,0,0,0,0,23,0,0,0,4,23,0,0,3,0,0,0,0,4,7,20,0,0,6,0,7,0,3,0,0,1,12,0,1,19
4,1,26,3,22,12,0,0,0,16,19,0,10,0,3,0,3,7,25,22,7,4,5,4,11,39,6,0,5,11,18,14,54,15,0,36,3,12,5,2,0,4,3,3,0,34,15,1,0,0,0,29,20,0,10,6,2,3,14,0,30,44,12,14,9,1,0,17,6,8,5,29,0,21,7,5,0,0,8,13,0,31,0,6,0,26,5,0,17,2,12,2,4,24,35,5,14,0,7,17,7,13,31,8,2,22,2,0,1,0,8,0,0,3,4,0,14,8,6,6,0,17,0,9,0,0,8,9,2,0,5,7,3,22,0,8,8,0,21,1,1,2,2
7,0,2,4,0,11,0,0,0,1,2,0,3,0,2,0,5,0,15,19,10,1,11,0,2,4,10,5,0,2,6,0,10,12,1,4,1,3,0,3,0,6,4,0,0,14,12,1,0,1,6,7,10,0,3,0,0,0,7,9,9,5,10,3,3,6,0,3,0,5,11,8,0,7,1,3,0,0,3,4,0,9,0,3,0,7,12,0,5,11,3,0,3,2,6,9,2,2,27,3,1,0,0,4,6,0,0,0,1,2,1,0,4,5,4,0,4,0,5,1,0,0,3,15,1,0,2,13,9,0,8,11,0,6,0,17,0,4,0,5,0,6,9
3,7,0,0,4,0,2,1,0,0,0,8,0,0,4,2,0,0,0,0,0,0,23,3,4,0,0,11,2,0,0,0,4,0,6,0,19,0,18,2,0,6,0,8,2,0,1,25,5,3,3,0,1,0,0,8,7,0,6,0,0,1,3,3,3,14,0,0,6,2,0,0,2,3,4,4,1,2,0,7,1,6,11,1,8,0,0,14,8,16,1,2,0,1,1,0,0,7,0,7,0,1,3,7,0,6,11,0,2,6,6,3,2,0,29,0,0,0,0,2,4,5,5,0,2,0,0,0,3,0,3,1,4,11,0,5,7,7,3,0,2,2,0
7,2,0,4,3,13,2,0,0,1,15,0,15,0,3,6,1,3,22,26,0,4,6,1,1,4,9,18,6,0,0,0,18,13,5,4,0,1,6,0,0,9,11,1,10,14,4,0,0,0,1,1,11,0,11,2,7,1,9,2,7,8,15,5,3,1,2,6,6,8,8,9,9,7,0,9,0,0,19,11,0,14,4,8,0,9,20,1,3,1,6,1,8,2,7,4,0,1,14,9,12,6,21,1,6,3,0,2,0,1,6,1,4,5,0,0,11,11,16,6,0,9,1,0,2,0,1,18,9,0,0,6,0,8,0,8,1,0,18,8,0,10,6
17,2,8,0,12,26,0,0,27,3,6,0,3,0,0,1,9,1,14,5,19,20,7,0,3,15,20,14,0,0,0,0,2,0,0,6,0,4,1,2,0,1,30,1,0,15,13,0,0,0,0,4,5,0,13,0,1,8,0,18,10,5,8,24,4,0,0,11,2,6,21,8,0,19,14,0,0,0,13,1,0,8,2,6,0,21,9,0,3,1,4,0,1,8,6,6,3,1,15,10,9,4,0,0,5,2,0,0,0,0,0,3,5,2,5,0,0,3,28,5,0,4,0,7,0,0,15,27,0,0,1,10,0,4,0,24,10,1,0,1,0,1,5
17,1,0,0,12,18,1,0,8,17,39,0,16,0,0,3,2,20,21,13,18,2,17,1,4,16,16,54,10,4,18,2,0,15,9,14,1,16,4,1,0,11,6,9,5,27,26,1,0,0,0,5,16,0,1,0,0,8,5,29,9,12,37,16,8,2,11,4,0,6,6,9,30,23,12,7,0,0,3,13,0,21,4,7,3,21,36,0,5,8,6,0,10,15,44,2,5,1,6,19,27,3,5,3,12,2,0,0,0,0,8,4,17,5,1,0,10,4,22,14,0,22,0,1,3,0,10,38,3,1,2,15,2,9,0,0,14,1,7,10,1,7,2
26,0,17,3,4,12,0,0,21,14,13,0,8,0,0,0,12,8,61,24,8,1,2,0,0,0,19,15,12,0,13,0,15,0,0,16,0,9,0,5,0,9,4,1,8,2,5,0,0,0,0,4,9,0,27,0,0,14,12,15,17,3,16,13,21,1,0,25,1,0,14,3,4,9,1,0,0,0,17,12,0,20,0,6,0,6,5,0,1,10,5,0,27,9,11,8,8,0,13,2,11,0,3,5,34,0,5,5,2,0,0,0,4,5,0,0,14,13,2,1,0,6,1,3,0,0,0,70,15,0,5,18,0,3,0,12,5,0,4,27,0,0,16
0,16,0,6,0,1,13,7,1,1,0,11,0,0,11,14,0,0,0,1,0,1,37,16,0,0,0,0,1,6,5,0,9,0,0,0,8,0,8,0,17,5,0,0,11,2,0,21,21,27,17,0,0,2,4,2,4,0,4,5,0,0,5,0,0,3,15,0,1,0,0,0,7,0,0,0,12,20,0,7,4,0,23,0,6,0,0,3,1,3,1,10,0,0,0,0,1,7,1,3,1,0,0,12,0,2,9,0,4,2,15,5,1,0,10,0,0,0,0,1,13,0,18,0,12,5,0,1,0,27,11,1,4,1,8,2,0,12,0,0,10,4,0
6,0,4,0,12,0,1,0,19,5,3,0,11,0,2,0,20,19,10,11,12,3,0,1,0,7,0,36,4,0,4,6,14,16,0,0,2,1,1,1,0,11,14,0,0,16,3,4,0,1,0,45,9,0,3,0,3,9,1,18,26,5,1,25,20,2,1,8,1,3,6,10,3,5,7,4,1,0,25,9,0,11,1,20,0,15,1,1,12,8,14,1,13,4,7,7,9,1,30,16,52,3,7,3,8,1,6,0,0,0,0,1,3,0,1,0,7,3,5,0,0,1,0,0,0,0,9,5,4,1,1,5,0,8,0,2,8,0,26,0,0,2,22
1,0,4,16,0,0,7,3,1,6,3,37,0,0,5,15,0,0,0,0,0,0,21,3,1,3,0,3,1,19,0,0,1,0,8,2,0,0,2,0,0,6,3,18,1,2,0,9,1,5,0,0,5,0,0,28,12,0,5,0,0,0,3,0,0,14,13,0,5,0,0,2,5,7,3,13,0,4,0,5,0,0,9,3,5,2,1,2,32,6,2,1,0,5,1,0,6,4,0,4,0,4,4,15,0,7,14,2,2,4,6,17,2,0,12,0,0,0,0,3,3,0,0,1,7,0,0,0,0,0,3,0,35,1,0,3,6,5,4,0,1,17,0
6,0,0,0,11,6,0,0,4,0,6,0,1,0,0,0,2,4,0,6,12,0,0,0,0,1,5,12,3,0,1,4,16,9,0,1,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,15,18,0,2,0,0,9,1,9,13,3,2,5,0,0,0,4,0,9,4,9,1,9,2,0,0,0,2,1,0,19,0,2,0,1,13,0,1,0,0,0,7,9,12,7,2,0,18,4,3,2,1,0,4,0,1,0,0,0,0,0,0,3,3,0,6,0,9,4,0,8,6,1,0,0,2,28,1,0,0,15,0,0,0,4,1,0,3,13,0,1,1
