Ant4,Ant260,Ant52,Ant65,Ant244,Ant397,Ant540,Ant6,Ant7,Ant9,Ant15,Ant19,Ant26,Ant30,Ant60,Ant72,Ant74,Ant76,Ant102,Ant158,Ant191,Ant196,Ant227,Ant245,Ant252,Ant278,Ant308,Ant329,Ant518,Ant604,Ant673,Ant740,Ant954,Ant0,Ant1,Ant12,Ant13,Ant17,Ant20,Ant23,Ant27,Ant35,Ant43,Ant48,Ant50,Ant51,Ant53,Ant54,Ant62,Ant70,Ant71,Ant81,Ant96,Ant97,Ant105,Ant109,Ant111,Ant112,Ant115,Ant117,Ant124,Ant126,Ant137,Ant159,Ant172,Ant175,Ant178,Ant186,Ant190,Ant194,Ant206,Ant210,Ant215,Ant219,Ant220,Ant229,Ant238,Ant242,Ant243,Ant250,Ant251,Ant255,Ant256,Ant264,Ant289,Ant296,Ant299,Ant301,Ant324,Ant331,Ant334,Ant342,Ant347,Ant380,Ant390,Ant394,Ant395,Ant398,Ant458,Ant475,Ant476,Ant482,Ant501,Ant509,Ant556,Ant560,Ant564,Ant576,Ant580,Ant599,Ant607,Ant610,Ant614,Ant621,Ant650,Ant663
0,1,29,0,2,13,4,3,2,12,3,1,3,13,15,5,2,4,0,3,9,5,8,0,4,17,6,0,0,2,1,7,20,4,13,2,3,4,16,3,1,3,2,5,4,7,1,4,4,7,1,1,12,6,13,0,2,2,14,2,2,2,10,3,13,10,3,4,7,7,5,2,12,9,3,2,4,2,10,0,3,3,11,0,0,0,0,9,8,11,4,2,3,1,2,12,4,2,2,1,4,1,0,1,3,0,1,0,0,2,5,11,4,4,1,12
0,1,3,0,1,11,3,0,1,8,3,0,0,4,6,1,0,0,2,7,2,8,18,0,6,0,6,0,0,0,1,16,2,0,7,2,0,0,1,2,0,0,4,2,0,2,1,1,1,4,0,2,4,4,2,2,0,0,13,1,0,1,2,3,22,4,0,3,5,2,0,1,1,1,4,3,0,0,2,0,0,0,2,2,6,2,0,0,1,1,0,2,3,1,0,6,2,6,5,4,2,5,2,3,1,0,0,0,1,1,5,0,0,0,1,8
0,5,6,2,0,15,2,5,0,15,1,8,5,0,6,0,0,8,2,0,1,18,7,0,6,0,2,2,0,2,2,1,1,10,8,3,2,1,2,0,2,0,0,6,9,2,0,2,0,36,0,5,9,4,0,2,0,0,6,5,2,3,0,0,1,2,1,3,5,6,1,1,6,0,5,3,6,1,3,0,2,3,12,0,0,1,8,8,0,2,1,11,0,9,2,7,7,0,16,18,1,3,0,5,4,1,0,0,0,1,0,1,0,7,10,7
0,1,9,0,12,6,20,6,1,14,14,2,13,8,17,6,3,4,1,8,6,1,21,0,3,7,3,4,0,0,3,17,19,1,6,7,12,25,8,1,5,7,21,4,1,25,4,2,12,9,11,1,8,12,5,14,13,6,0,4,0,5,31,4,10,5,10,5,5,8,15,0,13,22,27,18,1,16,5,0,2,1,21,7,1,0,0,33,3,7,15,1,4,2,31,9,4,9,2,1,0,3,19,2,17,0,3,8,1,7,4,15,25,5,0,7
3,14,8,0,1,11,4,8,7,5,4,3,9,3,5,1,0,4,3,3,1,16,8,0,4,11,5,0,0,0,5,5,5,8,16,15,0,1,2,0,4,0,2,7,2,17,1,4,1,6,1,20,9,13,4,2,1,5,4,0,11,8,0,1,3,5,2,10,2,4,5,6,16,2,12,13,8,1,6,0,0,10,21,1,0,7,3,5,11,18,4,6,0,6,1,3,11,2,4,11,1,5,2,5,5,0,1,2,1,2,2,0,11,14,0,8
2,13,7,6,0,6,0,8,11,8,3,2,10,2,1,1,2,24,8,1,9,17,3,0,7,0,1,1,0,0,3,10,4,6,8,4,0,1,1,4,9,1,2,20,5,14,0,16,2,22,0,7,7,5,2,2,0,2,0,11,0,5,0,0,1,0,0,6,7,18,3,0,24,0,0,4,3,0,7,0,8,4,8,2,0,12,11,0,0,9,8,6,0,8,0,7,7,0,2,18,7,2,0,18,1,4,0,0,0,3,2,2,10,3,0,6
0,6,3,3,1,22,1,3,4,15,3,5,13,0,4,2,0,16,3,0,1,9,9,0,1,2,1,0,0,0,13,2,3,16,13,2,0,0,1,0,4,0,3,9,3,6,0,11,1,5,0,16,16,2,5,2,1,3,5,8,5,0,1,0,1,2,1,5,12,17,0,8,13,0,0,17,0,2,7,0,5,7,6,0,0,19,12,5,3,3,1,14,2,6,0,5,7,0,12,10,6,6,0,4,8,0,1,0,0,1,2,2,0,11,17,20
0,0,5,0,0,3,26,0,0,1,6,0,6,9,3,2,24,1,0,5,2,1,0,0,1,0,8,7,0,12,2,6,1,0,5,9,2,11,0,0,0,2,23,0,1,1,20,2,11,19,9,1,5,15,16,10,2,0,31,0,0,1,0,15,11,1,5,0,8,0,7,1,1,10,0,8,0,29,4,0,0,5,7,4,10,2,1,3,10,1,38,2,44,0,29,3,1,8,1,0,0,0,8,1,1,0,3,1,0,18,2,2,13,3,1,2
0,0,8,0,1,1,3,0,0,0,0,0,17,23,3,12,2,0,0,6,6,2,4,0,0,0,8,23,0,15,0,5,2,1,1,16,8,12,15,16,0,8,8,1,1,15,19,0,9,8,4,0,11,26,2,3,3,0,4,1,0,0,15,0,1,5,7,0,1,0,7,0,2,19,0,4,0,23,4,0,1,0,9,14,0,0,1,1,4,1,2,0,14,0,17,12,1,6,1,0,0,0,2,0,0,0,10,9,4,5,7,19,6,1,1,4
0,1,3,1,8,3,5,1,3,3,1,0,5,10,6,6,0,0,4,6,4,0,7,0,0,7,24,9,0,2,0,27,9,0,13,10,3,27,37,7,0,10,15,4,0,6,6,4,0,0,2,1,4,22,11,13,22,1,10,3,1,1,11,1,0,5,3,1,0,2,13,1,12,0,9,12,0,3,7,0,0,2,1,13,5,1,1,3,13,10,6,0,4,1,2,24,2,3,7,2,0,4,21,1,6,0,2,2,2,8,7,5,2,1,0,4
0,0,10,0,5,6,1,0,2,3,0,0,1,3,18,2,0,1,2,2,9,2,12,0,9,10,22,1,0,0,10,2,7,1,3,7,0,4,0,1,0,4,3,1,2,12,3,2,6,7,0,1,10,13,5,10,4,2,5,5,0,2,1,5,5,0,3,3,3,0,9,0,2,2,0,2,1,0,6,0,1,1,4,0,0,0,2,15,2,9,4,4,0,2,1,10,5,4,5,0,2,2,1,2,4,0,3,4,1,3,7,9,5,0,0,16
0,0,1,0,22,5,4,0,0,0,8,0,5,2,4,5,15,0,0,4,0,1,1,0,3,0,5,5,0,3,1,3,12,0,1,4,0,0,1,0,1,1,4,1,0,1,7,0,8,0,2,1,0,15,15,3,0,1,10,2,0,1,5,7,3,3,0,0,0,0,3,0,3,10,1,4,1,7,1,0,1,0,2,0,2,0,0,0,0,2,8,0,6,0,8,0,0,21,0,1,0,2,2,0,2,0,6,6,6,7,2,22,6,0,1,4
0,10,1,9,0,3,0,5,10,1,0,1,1,2,0,0,0,12,6,2,5,12,7,0,0,2,1,0,0,0,5,4,3,10,7,2,0,0,0,0,8,1,0,12,1,2,0,4,0,28,0,28,6,2,0,4,3,3,5,10,6,5,0,0,1,3,0,0,2,9,2,2,6,0,2,7,1,0,7,0,4,9,7,0,0,8,4,4,0,2,2,29,0,4,0,0,10,0,1,5,5,3,0,3,11,2,0,0,0,0,1,1,1,15,0,7
0,5,9,1,1,11,1,1,0,8,5,0,3,4,2,0,0,16,0,1,0,20,1,0,4,1,2,0,0,0,9,7,6,3,3,2,0,3,2,0,11,0,7,10,0,4,1,1,1,4,1,4,0,1,0,7,5,5,5,2,7,12,8,1,0,3,0,2,0,6,0,7,1,0,0,16,2,0,11,0,2,8,1,0,0,7,4,4,7,0,2,8,5,5,3,2,2,0,0,7,0,3,0,2,7,0,0,0,0,0,0,1,0,3,0,12
0,8,1,4,0,3,3,0,5,4,7,3,18,5,2,0,2,18,5,1,3,9,4,0,11,7,4,0,0,0,6,24,5,5,15,4,1,2,6,8,12,0,1,5,2,6,0,7,1,15,0,15,14,7,22,7,2,6,8,4,18,17,0,0,2,0,0,9,6,0,0,8,10,0,0,7,4,1,7,0,7,1,8,2,0,9,8,1,7,2,1,12,0,13,1,1,1,0,8,9,3,4,0,7,10,2,0,1,1,0,1,1,1,8,8,1
0,4,16,0,0,3,19,0,6,2,1,0,2,15,11,19,0,0,0,6,0,0,5,0,0,5,7,4,0,7,0,10,1,0,10,15,12,30,15,5,0,11,3,1,1,5,9,1,3,0,13,0,9,35,28,5,0,1,15,5,3,0,7,7,13,9,3,2,0,0,0,0,6,3,2,1,1,1,5,0,1,2,4,4,6,2,0,0,22,2,11,0,4,0,0,2,4,5,0,0,0,0,4,0,0,0,2,14,0,0,3,12,5,0,0,2
7,2,3,18,0,0,0,0,2,7,1,4,0,0,9,0,0,4,8,3,0,4,3,0,5,1,0,0,0,0,0,4,0,5,2,1,0,1,0,0,1,0,0,7,1,2,0,2,0,0,0,5,0,1,0,2,1,1,0,6,0,8,1,0,1,0,0,2,7,8,0,0,2,0,1,15,9,0,2,0,0,1,0,0,0,2,1,1,2,0,0,12,0,15,2,1,8,0,0,1,5,0,0,26,1,4,0,0,0,0,2,0,1,5,3,10
0,3,36,2,3,9,6,2,29,6,0,1,4,3,29,2,0,4,8,3,0,8,21,0,5,13,19,0,0,0,0,3,8,8,21,19,22,20,28,14,7,4,0,13,7,21,5,1,1,2,3,0,5,10,5,12,1,6,13,16,24,13,1,2,12,2,3,6,1,10,6,2,0,7,10,4,1,10,9,0,6,5,5,3,3,9,0,3,10,16,0,3,4,14,7,11,8,3,0,8,0,6,5,3,4,0,5,6,0,1,4,7,4,6,0,8
0,0,4,0,1,0,12,0,0,1,2,0,1,10,4,0,1,1,4,7,0,2,2,0,0,12,5,3,0,9,0,5,3,2,5,8,11,1,5,7,0,5,5,4,3,7,12,0,9,0,7,0,2,33,3,9,1,0,22,2,0,0,10,19,0,2,10,0,0,0,3,0,7,0,0,1,0,7,6,0,0,1,1,3,2,0,0,2,2,2,5,0,10,0,13,10,1,5,0,0,0,0,19,0,0,0,4,4,8,3,16,14,5,0,0,6
0,0,9,0,1,1,35,5,1,16,1,0,5,2,5,13,0,0,4,0,19,3,14,0,2,5,6,0,0,0,1,2,8,1,11,11,5,0,11,0,1,5,2,2,0,4,3,1,1,2,1,1,2,15,10,3,4,5,27,12,0,0,0,0,9,0,1,2,0,0,2,1,10,0,0,3,1,4,4,0,0,0,5,2,3,0,0,6,8,2,18,0,1,0,9,4,2,2,0,0,0,1,12,1,2,0,1,2,2,32,4,4,3,2,0,3
0,0,13,4,2,3,2,6,9,8,3,4,14,8,3,0,1,4,2,6,2,8,16,0,7,8,6,1,0,0,14,12,8,4,7,5,5,6,9,7,3,2,4,5,4,4,1,21,1,11,1,0,8,12,7,2,3,3,18,13,4,17,8,4,12,2,4,7,16,7,1,15,4,1,3,0,0,1,9,0,2,10,28,0,0,12,5,7,18,7,5,22,2,11,14,10,15,5,1,5,2,2,1,6,6,0,5,0,0,3,1,4,7,9,4,20
4,15,0,45,1,1,0,6,30,0,0,9,0,1,2,0,3,14,6,0,0,13,0,0,8,0,1,0,0,0,0,0,1,3,1,1,1,0,0,0,6,0,5,11,4,0,2,5,0,0,0,11,1,1,0,4,0,6,1,8,3,0,0,0,0,1,1,1,2,4,1,9,1,0,1,0,0,0,2,0,5,6,1,0,0,6,3,2,1,1,2,13,0,16,0,3,9,0,1,1,11,4,0,41,0,27,0,0,0,0,0,0,1,2,1,3
0,1,0,0,1,0,14,0,0,2,13,0,3,4,1,9,6,0,0,15,4,2,1,0,0,0,7,14,0,3,0,4,13,0,1,5,4,1,6,22,0,2,36,0,0,0,7,1,2,0,11,0,1,15,1,2,0,1,16,1,0,2,29,23,3,0,7,0,0,1,1,0,10,7,4,1,0,0,0,0,0,0,8,6,6,2,0,7,4,2,6,2,6,0,11,5,1,14,0,0,0,0,1,0,1,0,4,8,1,23,4,5,4,0,3,1
1,9,8,1,0,3,5,12,12,1,1,11,5,7,22,7,2,8,5,0,2,7,1,0,6,6,7,2,0,0,1,4,6,13,9,13,3,9,7,6,4,4,6,6,3,14,2,6,3,1,0,6,7,10,6,10,2,3,5,6,7,7,4,4,7,6,1,7,11,7,5,2,9,6,4,9,2,0,0,0,3,5,12,1,4,5,4,7,11,12,4,5,0,5,5,7,0,3,8,1,0,5,9,2,9,0,3,1,2,1,0,2,11,6,19,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,29,1,8,0,11,22,2,1,8,1,0,0,1,1,9,9,2,1,11,2,0,6,0,3,1,0,0,6,1,1,11,5,1,1,1,0,0,4,0,0,9,6,2,0,3,3,2,0,5,3,0,1,3,0,2,2,0,8,5,0,1,0,1,1,4,2,7,1,0,6,0,0,2,5,0,3,0,0,4,1,0,0,3,8,3,0,1,0,9,0,11,0,8,11,0,7,5,10,11,0,19,7,5,4,0,0,3,0,2,2,9,0,2
2,8,3,11,0,13,1,16,56,4,1,17,10,2,0,0,0,8,4,1,0,20,5,0,5,4,1,0,0,0,14,9,5,10,4,10,0,0,0,0,23,0,0,12,23,19,0,12,2,8,0,9,2,3,1,3,0,3,1,10,4,7,5,0,2,1,0,9,8,1,2,1,5,1,0,10,6,0,5,0,4,0,14,0,0,6,9,1,1,1,0,20,0,24,2,0,26,0,3,5,3,0,1,30,6,20,0,0,0,0,0,0,3,11,18,8
0,6,3,0,0,0,1,6,12,8,0,3,12,6,2,0,0,6,9,3,4,7,3,0,5,2,1,6,0,0,2,12,10,8,12,13,0,3,4,0,5,0,4,8,3,19,1,8,2,9,1,4,16,2,6,11,2,12,21,21,8,6,7,9,1,4,2,7,1,8,4,0,5,1,5,28,1,8,12,0,1,14,0,0,1,40,5,15,5,5,6,21,2,12,5,4,6,0,0,10,3,1,3,8,1,0,1,0,1,3,1,3,4,5,5,25
0,0,0,0,0,2,9,0,0,0,0,0,0,2,3,12,0,0,0,9,4,0,0,0,0,0,4,3,0,0,0,0,11,0,1,0,1,6,16,13,0,3,18,0,0,0,7,1,2,0,1,0,0,9,11,0,2,0,7,1,2,0,4,14,13,0,0,0,0,2,4,0,3,3,2,0,0,6,1,0,0,0,0,0,0,2,0,1,2,2,2,1,10,0,1,8,2,6,0,1,0,0,2,1,3,0,7,13,4,12,6,12,2,0,0,4
0,0,9,0,1,0,18,0,0,6,1,0,0,3,7,18,6,0,1,1,1,0,0,0,0,1,6,0,0,6,0,1,0,0,1,11,14,0,8,3,0,7,2,1,0,0,4,0,0,2,13,0,7,13,9,0,6,0,1,0,0,0,10,0,5,0,2,0,0,0,6,0,3,2,3,0,0,6,4,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,15,1,0,8,3,0,0,0,0,0,1,0,0,8,10,4,19,1,2,0,0,2
0,8,5,3,0,10,1,10,31,1,1,11,20,19,1,0,0,7,14,0,1,26,0,0,4,0,1,0,0,0,7,16,2,5,12,7,1,1,2,1,5,0,3,10,3,21,0,3,0,23,0,10,8,2,0,0,2,1,0,7,12,19,2,0,1,0,0,8,7,9,2,2,9,0,0,12,6,2,5,0,3,6,40,2,0,0,6,2,2,2,2,23,2,22,0,0,29,0,4,5,24,3,0,8,4,0,0,1,2,0,1,3,2,19,3,6
26,24,2,3,0,10,0,9,13,10,4,8,1,0,1,1,0,19,3,2,0,29,2,0,11,0,0,0,0,0,5,3,1,11,7,2,0,0,2,0,10,0,0,15,12,6,0,3,0,4,0,8,5,2,1,0,0,8,0,3,11,12,1,1,1,2,0,4,4,8,0,1,0,0,0,5,3,0,4,0,8,9,5,0,0,6,0,0,0,3,0,6,1,15,0,0,16,0,2,11,4,3,0,7,1,8,0,0,0,0,0,1,0,14,2,19
0,1,4,0,2,1,2,2,4,8,2,0,3,1,11,1,3,1,2,0,2,4,6,0,4,3,3,0,0,7,2,6,11,1,9,4,1,14,10,1,2,5,3,6,4,6,1,0,14,11,1,0,9,8,9,9,0,8,33,5,0,5,3,1,3,15,0,4,4,1,0,1,3,2,6,7,2,7,7,0,3,1,15,1,0,2,0,0,6,3,4,0,2,0,16,10,3,0,2,1,0,2,7,2,3,0,1,2,1,6,3,2,4,1,0,20
0,2,5,0,3,0,4,0,0,6,4,0,0,12,19,2,0,1,2,4,10,5,6,0,0,11,24,0,0,8,1,13,26,0,11,14,8,20,26,6,0,2,5,4,1,1,8,1,4,2,12,0,3,14,14,8,1,0,3,11,0,3,10,4,13,2,0,0,7,7,22,2,10,2,8,18,1,4,11,0,0,1,5,2,3,2,0,6,0,2,8,4,9,0,1,15,3,7,4,0,0,2,2,1,1,0,7,11,6,4,5,2,18,0,1,13
0,1,9,0,1,12,3,1,0,3,4,0,1,6,6,0,0,1,0,6,6,2,6,0,7,1,11,0,0,1,0,6,14,0,7,0,1,0,6,11,3,0,8,0,1,5,1,1,5,4,0,2,14,6,12,11,1,2,7,18,9,3,1,1,10,9,2,2,0,2,2,0,16,2,2,7,1,2,12,0,1,1,5,2,0,2,3,3,2,0,4,0,3,2,9,15,1,2,2,3,3,4,1,2,0,0,1,2,1,1,1,3,3,2,0,5
0,0,4,0,0,2,1,1,0,3,4,0,15,8,3,11,2,1,0,15,2,3,1,0,3,1,0,11,0,0,1,6,17,1,2,8,0,16,1,1,0,1,10,0,1,1,7,0,14,3,6,1,6,1,28,4,0,1,15,4,8,1,38,2,6,4,8,2,2,1,11,0,0,5,18,5,2,6,4,0,0,0,6,2,2,2,0,4,8,4,0,2,3,1,20,1,2,0,1,2,1,0,34,3,0,0,0,3,1,15,2,10,2,2,2,7
14,33,1,8,0,2,1,40,46,6,0,13,12,1,1,1,0,29,15,14,0,27,3,2,14,2,0,0,0,0,13,4,3,19,8,2,1,0,0,2,13,0,0,19,24,3,0,19,1,19,0,32,6,4,0,2,2,11,1,6,6,14,2,0,0,4,0,29,8,12,0,12,3,0,0,22,13,2,5,0,9,20,21,1,0,23,6,0,4,0,2,0,0,34,0,0,29,2,5,24,30,15,2,40,13,6,1,0,0,1,1,0,2,22,3,13
0,0,2,0,0,0,4,0,0,4,2,0,1,2,8,2,12,0,0,4,3,1,3,0,0,0,0,2,0,24,0,3,4,0,0,6,1,14,7,2,0,3,29,0,0,0,24,0,0,0,9,0,9,6,8,3,3,0,4,0,0,2,44,14,4,0,6,0,5,0,4,0,4,10,1,2,0,6,0,0,0,0,2,10,0,2,1,2,9,3,3,0,0,0,34,1,0,0,2,0,0,0,4,1,0,0,7,13,4,0,7,14,1,2,0,1
33,53,3,66,0,2,0,27,204,0,1,32,5,2,1,0,0,21,42,0,0,20,3,1,16,3,0,0,0,0,4,5,0,8,5,8,0,0,0,0,22,0,0,31,15,14,0,21,0,2,0,20,3,1,1,1,1,9,2,6,8,6,0,0,1,2,0,4,5,13,0,15,14,0,0,11,16,0,5,0,11,24,12,0,0,22,15,0,0,2,1,34,0,0,0,0,21,0,9,24,55,16,0,73,0,45,0,0,0,0,0,0,3,16,9,13
0,0,1,0,4,6,3,6,2,9,0,0,4,4,2,1,38,2,0,30,1,0,2,0,0,0,8,13,0,0,0,15,8,0,3,11,17,0,2,3,0,1,7,4,0,1,8,0,9,1,0,0,9,17,9,2,0,2,31,1,0,0,29,17,2,1,8,0,3,1,0,2,7,13,9,14,0,11,5,0,0,2,5,1,15,0,0,16,1,9,20,0,34,0,0,5,3,3,1,3,0,8,5,0,0,0,3,1,3,29,0,6,14,3,0,6
0,1,3,3,1,0,2,2,0,6,1,5,1,38,3,2,2,4,6,3,3,4,32,0,2,5,10,2,0,5,2,1,15,3,9,6,3,13,16,3,2,2,2,10,2,3,5,9,3,6,0,1,4,7,4,12,6,7,9,3,7,5,3,12,24,10,0,0,2,1,2,1,11,10,4,10,3,5,7,0,8,0,4,8,1,0,0,10,15,15,1,0,1,0,5,0,4,1,6,2,0,24,0,0,1,0,2,0,0,0,1,3,2,1,0,21
7,26,9,1,0,14,2,21,95,4,0,9,12,0,0,1,0,4,11,0,0,20,2,0,12,2,2,0,0,0,2,14,7,17,20,7,0,0,3,0,8,0,1,21,25,3,1,4,7,10,0,9,8,0,0,4,2,7,4,11,7,7,1,1,2,5,0,10,2,1,4,8,8,1,2,15,9,1,0,0,11,26,6,2,0,29,16,3,3,1,2,29,0,21,3,4,0,0,2,3,9,2,3,30,4,2,0,1,0,3,0,1,3,19,5,5
0,0,3,0,2,3,3,0,2,1,0,2,0,4,4,1,13,0,0,6,3,0,0,0,6,2,4,0,0,5,0,8,1,0,1,16,2,3,8,4,0,8,14,0,0,4,11,1,8,1,0,0,4,7,3,2,6,0,9,2,0,0,8,6,3,4,21,0,0,0,5,0,3,5,2,5,0,14,3,0,0,0,0,6,8,0,0,0,7,2,0,2,0,0,3,1,0,0,1,0,0,0,4,0,2,0,12,7,4,1,15,8,5,0,0,1
0,14,4,1,0,2,1,3,0,16,0,2,3,2,3,4,0,15,8,1,0,20,3,0,4,12,4,2,0,2,11,19,4,6,8,3,0,2,1,1,12,0,1,5,3,30,1,5,1,0,0,1,5,4,1,2,5,16,2,4,2,12,1,1,7,5,0,1,0,8,0,0,0,0,0,1,1,0,8,0,7,3,0,0,3,4,2,2,4,2,1,5,2,9,1,6,2,1,0,13,3,11,2,10,1,0,0,0,0,0,2,0,1,4,1,11
0,12,4,2,2,10,0,3,0,10,5,4,4,1,0,0,0,21,5,0,1,10,19,0,5,3,0,0,0,0,1,7,2,3,9,0,0,0,0,0,9,2,0,10,0,7,0,8,0,42,0,13,3,2,0,1,4,18,1,11,18,10,0,0,2,0,1,5,7,9,0,1,8,0,0,5,1,0,1,0,5,5,10,1,0,5,11,1,0,3,2,24,0,24,3,2,3,0,13,0,3,4,0,18,3,3,0,0,1,2,0,0,3,5,2,13
15,12,2,33,0,6,0,8,2,2,1,9,3,0,0,0,0,10,56,0,0,21,2,0,1,0,0,0,0,0,3,0,0,5,13,0,0,0,0,0,1,0,0,12,18,0,0,3,1,6,0,3,1,1,0,4,2,1,0,1,7,6,0,0,0,2,0,5,0,3,0,5,0,0,0,2,11,0,0,0,10,3,3,0,0,24,4,0,0,3,1,30,0,55,0,0,9,0,3,3,0,0,0,44,2,25,0,0,0,0,0,0,0,4,10,1
0,3,2,1,1,3,0,3,5,3,1,2,0,3,5,0,0,2,0,0,0,16,12,0,6,2,1,0,0,0,9,3,1,8,7,2,0,1,6,0,5,1,0,5,0,2,1,8,0,5,0,1,2,4,0,1,5,3,3,5,2,6,0,0,4,2,2,3,3,4,0,0,6,0,1,2,4,0,5,0,11,0,1,0,0,3,3,2,2,4,0,15,0,16,8,24,2,0,11,4,0,0,0,4,1,0,0,0,1,0,0,2,5,11,0,119
0,1,2,0,3,1,10,0,0,1,0,0,2,4,8,10,1,1,0,5,0,0,0,0,0,0,10,10,0,0,1,9,3,0,4,5,4,2,4,25,0,8,3,0,1,4,10,0,0,2,0,0,0,28,1,0,2,0,19,2,0,0,8,2,21,1,2,0,0,0,4,0,5,19,12,1,0,1,9,0,0,1,3,2,0,0,0,7,2,1,34,2,4,0,5,0,3,4,2,0,0,0,0,0,2,0,6,10,19,2,1,20,2,0,0,2
18,24,2,68,0,11,1,46,157,6,3,30,6,1,5,0,0,18,47,3,0,27,0,0,22,2,2,1,0,0,0,1,1,15,11,1,0,1,1,0,22,2,0,59,24,0,0,17,5,1,1,33,1,2,0,1,3,5,2,5,18,4,1,0,1,2,0,3,2,7,0,26,3,0,1,6,41,0,2,0,19,30,8,1,0,8,7,2,1,2,3,40,1,73,0,0,30,0,10,18,44,4,0,0,2,61,0,0,0,0,0,0,0,21,11,7
0,5,2,1,0,4,2,2,1,5,2,1,6,2,5,3,0,2,0,4,0,6,2,0,11,1,6,0,0,1,3,2,7,6,4,2,0,1,3,4,1,1,0,5,13,4,2,2,4,10,0,6,1,1,0,3,1,4,17,5,1,8,1,0,6,4,2,11,7,10,0,1,4,0,2,6,0,1,9,0,7,6,1,3,1,4,1,3,1,0,0,13,0,0,0,1,4,2,1,3,2,1,2,2,0,0,0,4,4,1,1,0,0,2,4,6
15,8,0,46,0,0,0,5,7,0,0,8,0,0,0,0,0,15,27,0,0,14,0,10,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,11,0,0,33,17,0,0,4,0,0,0,9,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,2,0,4,0,0,0,0,27,0,0,0,5,20,0,0,0,0,8,0,0,0,0,6,0,45,0,0,2,0,0,3,25,0,0,61,0,0,0,0,0,0,0,0,0,0,5,0
0,0,1,0,2,0,5,0,0,0,0,0,1,2,3,1,28,0,0,3,0,0,0,0,0,1,1,4,0,46,0,4,2,0,0,0,5,4,9,5,0,2,1,0,0,0,16,0,0,1,1,0,9,3,10,1,0,0,3,1,0,1,3,10,2,3,6,0,0,0,2,0,5,4,1,5,0,4,3,0,4,0,1,7,0,0,0,1,7,1,0,1,7,0,3,2,0,12,0,0,0,0,6,0,0,0,0,7,18,4,1,21,0,0,0,4
0,2,7,0,0,0,15,0,0,0,1,0,1,2,3,0,13,0,0,3,10,0,1,0,0,2,4,2,0,30,1,3,6,0,2,2,3,3,11,10,0,13,2,0,1,3,22,0,1,0,15,0,0,7,7,0,0,0,8,2,0,0,1,9,2,4,6,0,0,1,14,0,6,4,2,0,0,8,1,0,0,0,0,13,8,1,0,2,11,2,3,0,13,0,1,0,1,7,0,0,0,0,10,0,4,0,7,0,4,18,6,8,3,0,0,0
0,0,0,0,1,0,3,0,0,8,0,0,0,0,7,2,1,0,0,2,0,0,2,0,0,1,8,2,0,3,0,0,3,0,2,8,3,0,0,8,0,8,3,0,0,1,5,0,0,2,0,0,3,4,4,0,1,0,1,1,0,0,0,4,2,1,6,0,0,1,0,0,0,8,2,0,0,1,2,0,0,0,1,4,10,2,0,1,6,1,1,0,4,0,3,0,0,4,0,1,0,1,19,0,4,0,18,4,0,8,0,4,1,0,0,0
0,0,0,0,1,0,9,0,1,2,0,0,2,0,9,10,23,0,0,9,5,1,2,0,0,2,1,3,0,20,0,4,10,0,4,6,0,3,3,4,0,2,40,1,0,1,24,0,6,2,5,0,11,13,4,2,1,1,7,2,3,1,18,5,8,3,7,0,0,0,0,0,1,3,32,3,0,23,1,0,3,0,3,12,4,0,0,6,4,1,15,1,0,0,29,0,3,1,0,2,0,0,2,0,1,0,4,18,8,0,3,8,6,0,0,4
0,1,2,0,1,0,2,0,0,4,3,1,1,3,4,1,1,0,1,9,1,1,3,0,0,0,4,1,0,34,0,0,6,0,5,4,14,2,29,12,0,7,4,0,0,3,10,0,1,0,10,0,5,8,7,5,5,0,4,2,2,2,2,7,7,7,2,1,0,1,3,2,4,16,4,1,0,4,0,0,0,0,1,6,19,1,0,3,5,1,2,1,7,0,0,1,0,15,2,0,0,0,1,0,1,0,1,6,0,3,0,1,0,0,0,2
0,2,4,0,1,0,14,1,0,4,1,0,0,5,15,0,6,0,1,8,4,3,3,0,0,0,1,4,0,19,1,2,8,1,1,5,5,5,8,8,0,6,7,0,0,6,23,1,0,1,2,0,4,8,14,11,0,1,15,0,2,2,2,19,5,9,22,1,1,1,12,0,7,14,4,4,0,5,2,0,2,0,3,12,1,3,1,2,2,3,10,0,14,0,6,3,1,8,0,0,0,2,20,0,0,0,21,8,4,8,1,0,7,0,0,3
