Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,9,1,0,0,1,0,6,2,7,0,2,3,13,1,4,1,13,3,35,6,1,10,0,1,1,0,7,4,0,8,2,0,3,1,4,23,1,0,2,0,9,3,2,7,0,1,2,0,22,0,0,12,1,2,12,2,3,6,1,9,5,21,0,9,8,0,4,7,0,7,5,28,8,1,12,6,14,0,3,15,1,0,3,2,2,3,0,2,0,3,2,1,1,0,0,2,5,11,26,2,4,1,0,13,1,0,1,2,0,3,17,2,14,7,4,18,2,8,12,4,3,5,1,1,8,8,2,0,5,8,1,1
2,4,0,9,11,21,13,4,15,6,6,0,7,2,11,8,16,4,8,3,5,7,5,0,16,9,7,0,8,0,2,0,3,5,4,7,13,3,0,9,2,6,2,15,5,0,5,6,7,4,9,0,4,0,3,5,12,0,7,3,0,5,7,8,3,4,0,0,4,0,5,3,12,1,3,18,1,9,6,5,10,0,4,6,12,14,6,12,2,5,6,6,4,3,0,0,16,3,2,9,3,6,2,13,2,9,8,0,18,0,8,3,1,5,1,23,36,4,7,5,19,5,1,19,9,3,5,2,15,5,5,5,12
2,6,19,1,8,0,5,9,0,9,5,0,5,1,8,9,2,4,1,0,6,0,1,1,5,25,4,8,0,0,3,1,4,6,8,20,9,3,0,5,9,1,21,2,22,0,0,7,1,6,4,1,26,3,14,3,4,9,9,0,15,6,3,1,0,10,0,4,4,0,4,10,5,7,0,13,5,1,8,0,6,2,2,3,1,13,1,0,1,5,0,2,0,18,0,3,8,0,1,13,0,5,0,2,2,1,18,0,10,0,6,7,2,3,0,10,24,6,5,4,6,9,4,0,3,2,11,1,10,5,5,7,0
0,0,0,0,0,0,0,0,0,0,0,53,0,8,0,0,0,6,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,159,0,0,0,0,0,4,0,11,0,0,0,0,0,21,0,0,0,0,0,0,64,0,0,0,0,0,0,90,0,0,1,0,0,9,0,18,0,0,0,0,0,0,3,8,0,0,11,0,96,30,0,0,0,0,0,0,21,0,0,0,0,5,0,47,0,0,3,0,0,0,0,0,1,0,0,45,22,0,0,0,0,0,0,0,1,0,0
0,7,0,0,0,2,0,0,0,4,2,0,2,10,2,8,0,16,5,6,14,0,7,1,3,3,8,2,3,0,0,0,0,5,9,2,14,0,0,1,3,8,1,3,3,0,0,2,0,9,0,0,4,15,1,25,9,0,23,6,2,9,5,6,33,16,0,0,10,0,14,4,11,9,0,9,11,19,0,6,0,2,0,2,1,3,31,1,1,6,1,1,17,0,0,1,1,15,1,26,2,2,3,0,12,0,4,2,0,0,5,14,4,6,2,11,9,5,15,2,1,8,5,0,0,5,3,4,1,2,7,13,0
0,18,11,1,2,1,2,0,1,0,0,0,13,0,0,0,0,3,0,1,0,0,0,0,0,10,2,0,1,0,0,0,0,1,0,1,3,2,0,2,2,2,0,0,0,0,2,2,0,1,1,0,1,0,10,0,0,0,0,0,1,0,1,13,0,0,0,4,6,1,0,2,3,2,8,0,21,0,9,0,8,8,0,3,4,4,0,1,0,0,1,13,0,0,0,0,1,2,0,0,2,0,2,0,0,1,0,2,2,0,6,0,4,0,0,0,0,0,3,0,0,0,1,0,4,1,0,1,10,4,11,0,15
0,0,4,15,6,0,28,2,15,14,4,0,3,1,9,1,3,0,0,0,4,8,8,4,1,1,0,3,4,0,0,0,0,1,2,11,4,1,0,6,1,6,6,2,13,0,0,17,5,2,0,0,7,0,2,1,6,0,3,0,0,0,0,5,0,1,0,0,0,0,12,5,2,0,4,1,0,2,4,0,0,2,7,10,8,4,1,4,0,0,0,10,0,2,0,0,21,0,0,4,4,1,1,5,1,19,3,0,8,0,1,3,2,0,0,5,9,1,1,3,4,0,1,13,0,2,2,7,2,2,0,2,17
1,38,5,1,0,0,1,2,0,7,0,0,4,10,1,16,2,30,2,0,9,3,20,0,0,13,3,5,6,0,5,1,1,0,17,7,4,1,5,0,1,3,8,4,2,0,3,0,2,12,5,1,2,10,10,4,22,2,35,2,6,36,3,0,28,26,0,0,10,0,5,3,2,8,1,15,16,5,2,8,7,0,1,2,2,3,4,0,3,36,2,3,4,0,0,0,2,5,4,6,4,10,0,1,2,1,2,17,6,0,19,6,23,5,2,7,3,4,7,6,0,8,8,7,13,8,9,18,3,2,9,19,2
0,27,7,0,1,1,0,0,0,6,1,3,6,11,3,4,7,17,14,6,6,3,17,1,1,9,1,4,8,0,9,0,2,17,0,9,6,1,2,2,0,3,10,4,5,0,2,0,0,7,0,1,3,4,2,9,10,2,18,6,10,26,5,2,13,22,0,12,7,0,6,4,4,3,1,5,14,12,6,8,15,3,0,2,3,10,8,2,7,19,5,5,15,2,0,0,3,11,5,18,0,8,8,0,11,1,2,6,6,0,6,15,7,9,2,12,4,7,8,8,2,3,2,6,3,8,9,11,0,4,5,4,1
0,0,0,0,10,1,2,18,3,19,2,0,8,6,19,2,9,3,1,15,5,2,9,1,10,1,4,7,20,0,2,1,11,7,9,0,12,4,0,3,11,21,28,13,11,0,3,12,13,1,3,0,9,0,1,2,11,21,3,0,13,8,12,12,1,3,0,6,4,0,3,9,6,2,7,10,2,4,16,1,13,6,18,15,6,16,3,6,0,2,7,4,1,7,0,0,3,6,0,10,12,3,0,8,7,7,0,0,27,0,1,8,5,6,0,11,11,3,1,4,7,0,2,8,8,1,2,8,9,14,5,1,6
1,15,11,2,3,0,1,5,4,7,7,3,7,9,4,4,3,11,5,40,20,0,4,1,6,17,23,13,9,0,14,3,4,4,6,12,0,4,0,0,5,7,12,7,8,0,14,1,0,16,2,1,4,1,18,11,13,1,14,0,16,9,5,5,16,8,0,1,17,0,14,2,21,5,0,11,7,28,4,2,8,1,3,8,5,3,7,3,5,3,2,1,2,5,0,0,3,7,6,15,1,6,1,3,9,1,3,6,13,0,7,15,1,9,0,13,21,10,12,8,6,8,4,7,5,11,7,3,3,2,7,2,3
1,0,1,2,15,8,5,9,1,0,2,0,2,1,10,0,16,1,0,1,1,1,0,0,0,10,1,3,3,0,0,2,1,1,1,4,4,0,0,3,2,11,0,10,13,0,21,6,0,1,0,0,7,1,11,0,3,11,2,0,7,0,10,6,0,2,0,8,0,0,0,14,4,0,8,4,2,0,13,0,7,3,12,5,1,0,1,0,0,0,4,2,1,11,0,0,7,0,0,10,13,1,1,5,1,2,0,1,8,0,0,3,1,1,0,0,2,3,0,0,6,2,1,0,15,0,4,2,4,8,3,0,2
0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,24,0,0,0,0,0,23,0,0,0,0,0,14,0,0,0,5,2,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,5,0,4,0,2,0,0,0,28,3,0,0,0,0,2,12,5,0,0,0,0,0,5,0,0,13,0,3,0,7,2,0,0,0,0,0,0,6,1,0,0,3,0,13,14,0,0,0,1,0,0,15,0,0,0,0,22,0,42,0,6,9,0,1,0,0,5,2,0,0,34,2,0,1,0,0,0,4,0,5,0,0
24,0,3,9,3,4,7,4,5,0,1,0,18,2,7,0,9,0,0,4,0,0,1,1,6,11,2,9,5,0,1,2,6,0,2,3,0,3,0,0,6,2,1,8,3,0,2,5,37,2,7,0,1,0,0,1,5,2,3,0,2,1,3,8,0,4,0,0,0,0,2,4,0,1,11,0,2,2,0,2,0,0,4,6,5,2,1,1,0,0,10,10,0,4,0,0,1,0,1,4,10,0,0,4,1,9,0,0,0,0,0,1,1,2,0,5,5,1,3,2,10,2,0,4,0,2,0,2,3,0,4,5,1
4,0,7,2,18,0,8,2,17,4,15,2,8,0,7,1,5,0,1,0,2,2,0,0,2,28,0,2,9,0,3,2,1,1,0,11,5,2,1,6,0,11,7,3,12,0,15,10,0,0,0,0,6,0,14,0,3,4,0,0,17,1,13,34,1,8,0,3,2,0,1,25,8,8,5,7,2,0,8,0,3,1,18,4,3,7,2,11,0,2,6,7,0,8,0,0,11,0,0,1,13,0,0,0,1,9,7,2,9,0,0,4,2,0,0,0,0,6,2,3,13,0,4,7,11,1,1,2,11,9,4,0,24
0,6,7,1,7,4,3,14,0,4,4,2,1,3,11,3,0,4,0,1,0,3,0,0,8,17,9,6,1,0,8,2,6,3,3,21,7,11,0,2,11,0,7,2,15,0,18,3,0,3,0,0,8,0,58,2,2,6,1,0,2,3,6,3,1,5,0,8,1,0,2,6,0,2,4,7,2,6,19,0,4,1,17,6,4,9,4,6,3,0,14,4,2,8,0,0,6,0,1,4,2,2,1,26,2,3,5,0,9,0,0,8,1,1,0,8,18,0,0,0,2,1,2,5,9,3,1,3,5,10,4,0,13
0,1,0,2,1,0,0,13,3,10,10,0,6,2,18,4,0,0,4,2,9,3,2,0,2,3,3,2,21,0,1,0,6,8,10,28,12,0,0,1,7,7,0,3,4,0,0,2,0,1,2,0,17,0,0,0,15,0,0,0,0,7,3,1,0,2,0,9,2,0,0,4,0,0,0,8,0,1,0,2,2,0,4,16,6,5,0,4,2,3,1,1,0,2,0,0,0,0,0,0,0,0,0,1,11,1,2,5,13,0,4,6,3,10,0,6,3,2,1,3,2,8,0,1,0,0,1,5,5,8,0,0,8
5,2,0,1,1,5,3,8,7,11,11,0,0,7,3,1,6,3,3,3,8,3,2,0,4,16,2,15,2,0,3,0,2,4,4,13,7,10,0,8,3,2,3,0,13,0,2,1,1,1,12,0,6,0,2,1,14,7,3,2,3,4,5,2,4,9,0,3,3,0,1,6,3,2,0,6,0,1,2,0,8,3,2,4,9,9,2,0,9,4,8,0,7,9,0,1,6,5,2,2,3,7,5,15,6,0,1,3,5,0,2,2,0,6,9,19,11,5,3,1,8,2,5,2,4,4,7,1,1,1,6,1,1
4,6,9,1,20,12,2,5,3,15,4,3,7,17,54,3,11,12,1,13,20,5,5,0,10,18,7,5,22,0,3,0,13,2,5,11,8,13,0,3,12,15,4,13,0,0,7,7,7,6,3,0,15,4,14,1,27,2,24,0,13,9,10,24,4,9,0,16,9,0,10,12,11,6,1,13,3,3,14,0,10,7,19,11,11,3,7,12,1,5,10,4,2,12,0,0,11,2,1,7,15,7,1,1,11,1,11,1,5,0,6,27,2,7,1,17,7,14,2,30,9,4,6,6,16,16,18,8,16,6,10,3,13
0,0,0,0,0,0,0,0,0,0,0,31,0,18,0,0,0,3,0,0,0,0,0,106,0,0,0,0,0,159,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,8,0,34,0,0,0,0,0,24,0,0,0,0,0,0,77,0,6,0,0,0,0,82,0,0,7,0,0,1,0,13,0,0,0,0,0,0,9,22,0,0,9,0,37,58,0,0,0,0,0,0,33,0,0,0,0,16,0,37,0,0,4,0,0,0,0,0,5,0,0,10,23,0,0,0,0,0,0,0,4,0,0
0,13,10,2,20,13,3,15,0,6,12,2,1,4,11,0,10,7,0,9,6,11,4,0,2,27,1,5,0,0,0,2,0,3,2,3,14,21,0,2,15,18,0,2,7,0,0,8,0,3,0,2,0,2,24,0,5,20,14,2,22,1,22,17,2,2,0,29,10,0,0,13,9,3,8,0,15,0,28,0,12,7,8,4,11,8,3,0,0,0,7,0,2,10,0,0,4,3,1,0,10,11,8,17,9,2,12,3,8,0,0,16,2,3,1,0,1,10,8,14,4,8,11,3,24,7,13,2,5,25,11,0,16
0,1,2,0,13,2,0,10,7,7,0,0,0,5,11,1,5,2,0,2,0,7,5,0,2,1,2,6,7,0,2,2,17,0,0,12,1,6,0,5,10,3,2,1,7,0,8,0,1,0,0,0,23,0,63,1,8,9,6,0,15,2,2,11,4,11,0,4,0,0,3,2,2,1,0,0,3,1,8,0,5,0,41,8,5,14,0,2,0,0,1,5,0,13,0,0,14,0,0,1,1,0,1,5,6,0,0,0,6,0,0,7,0,5,0,4,2,2,1,2,3,0,1,3,2,0,3,3,15,8,0,2,3
20,0,3,5,0,22,22,6,11,3,11,0,17,0,1,2,0,0,0,13,3,6,0,0,6,0,0,7,1,0,0,0,5,2,0,13,0,0,0,37,0,0,0,1,7,0,0,1,0,3,27,0,1,0,0,0,2,0,2,0,0,2,0,0,0,4,0,0,0,0,2,0,0,2,11,0,1,0,0,0,2,0,0,0,9,10,5,0,0,0,1,0,0,2,0,0,18,1,0,2,0,1,0,20,1,3,0,0,0,0,0,0,0,2,0,0,4,0,0,0,3,0,0,0,0,1,1,0,10,0,10,2,5
