Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,5,8,0,0,0,0,3,0,0,1,9,0,0,3,0,0,20,13,2,24,0,5,3,3,0,2,2,0,33,0,17,0,7,10,1,4,0,3,0,0,0,0,0,12,16,0,0,1,11,0,1,0,12,0,0,1,0,13,15,9,0,1,1,0,28,23,0,10,3,0,0,3,37,0,1,1,0,0,8,6,6,0,0,2,2,0,3,7,21,0,0,17,0,10,18,0,6,3,2,0,3,15,0,2,0,0,28,0,30,28,6,20,1,3,9,0,16,14,7,0,27,4,0,4,0,17,0,0,0,22,4,0
5,4,17,0,2,2,2,8,3,2,3,5,15,3,0,0,6,1,1,8,11,6,2,0,10,6,3,11,19,3,0,10,3,5,0,5,0,9,3,3,13,11,4,15,8,2,5,1,11,0,0,0,11,0,0,1,6,17,2,0,1,6,11,1,1,2,3,2,0,0,1,14,8,0,5,8,0,0,20,0,15,0,2,4,27,3,1,3,0,11,7,8,0,8,0,0,0,0,9,8,0,3,1,0,3,8,5,1,0,1,0,0,2,5,0,4,4,4,0,0,25,3,0,8,5,15,2,2,13,8,7,3,3
0,8,3,0,1,0,0,0,1,11,3,6,7,0,0,0,1,4,19,2,0,0,4,6,0,6,7,5,5,10,14,1,1,0,4,1,2,0,3,0,0,1,3,8,1,4,0,0,0,0,0,0,1,1,0,6,1,3,1,2,0,4,0,1,64,2,14,0,0,1,5,0,11,0,0,12,1,38,0,11,2,0,0,3,3,1,25,0,6,0,0,0,5,1,0,2,0,0,12,10,0,0,4,0,12,0,0,1,0,0,0,4,2,1,0,9,45,1,3,1,6,6,0,1,0,10,18,10,0,1,7,7,2
23,2,3,2,6,4,11,14,2,2,13,3,8,0,6,1,0,8,1,1,11,9,14,0,3,16,1,4,6,7,1,32,9,1,1,18,1,0,0,18,12,6,1,9,3,5,14,0,4,0,5,0,14,0,4,5,2,5,0,0,2,2,11,4,2,2,4,2,0,0,8,2,10,0,1,6,0,0,5,0,24,1,3,10,15,1,2,14,0,6,4,0,0,2,0,1,13,0,1,2,1,8,0,5,8,3,7,1,6,1,0,3,1,3,0,1,21,1,4,0,1,1,1,5,14,8,0,1,8,0,9,3,12
4,18,0,0,6,2,2,0,2,7,7,27,3,20,1,4,8,0,7,3,23,1,1,41,2,1,6,1,3,14,8,25,0,40,10,2,21,0,4,0,1,0,4,3,25,41,3,2,1,10,0,16,0,21,0,18,7,3,52,38,22,8,15,2,34,9,38,0,30,5,0,5,3,33,1,4,15,17,0,11,3,6,4,4,4,0,20,1,12,48,4,0,15,5,25,90,0,10,27,21,0,9,22,0,13,0,2,30,0,44,25,27,30,0,23,43,14,23,42,0,1,16,40,5,0,61,13,13,0,4,13,2,3
1,5,0,0,0,1,0,0,0,9,4,14,0,13,1,19,1,7,0,1,5,0,2,2,3,1,0,1,1,18,9,2,0,5,11,0,5,0,4,0,3,0,6,3,4,16,1,0,0,11,0,2,0,11,0,5,1,0,12,26,9,7,0,0,8,10,22,0,18,3,3,2,5,5,0,2,5,12,1,10,0,3,0,0,1,1,2,0,5,4,0,0,10,0,13,20,0,2,6,4,1,3,11,0,4,0,0,26,0,12,15,4,7,1,1,19,9,9,10,0,0,21,9,1,2,4,15,4,1,0,10,0,1
0,3,6,6,3,7,3,14,1,6,5,2,10,2,8,2,1,3,1,0,0,4,7,1,2,29,34,17,7,2,5,1,15,2,0,19,1,11,0,0,7,23,0,3,11,1,0,4,11,0,5,0,0,5,0,10,16,8,5,0,4,9,1,5,1,5,0,2,0,0,16,7,47,0,6,4,0,3,6,0,48,0,2,11,37,17,7,9,0,3,9,7,7,21,0,4,4,0,1,6,0,1,3,0,49,6,1,2,0,0,0,1,1,33,0,1,13,2,0,98,20,0,0,5,3,5,8,7,11,6,5,1,9
5,9,29,0,3,1,0,13,0,2,2,7,5,24,11,0,11,23,5,0,0,5,4,12,10,4,2,4,0,18,0,45,4,6,6,0,8,1,2,1,8,7,18,25,14,20,14,0,0,3,0,1,1,13,0,12,9,3,11,14,12,2,4,5,0,3,29,0,10,1,1,8,6,20,0,12,13,0,15,10,12,16,0,6,3,1,5,3,5,4,6,4,16,2,14,25,7,6,19,2,0,59,15,0,11,1,0,24,12,11,13,15,12,16,3,8,4,3,9,0,2,12,17,9,9,21,10,3,6,0,49,9,7
4,2,8,23,15,14,8,4,12,1,41,2,0,0,6,0,9,1,0,4,5,0,5,0,9,3,6,26,10,2,0,2,16,2,1,16,0,13,1,25,15,6,2,6,3,1,3,11,26,0,2,0,7,1,16,2,9,20,2,1,0,0,9,0,0,1,1,2,0,1,12,4,5,0,21,2,1,0,6,0,20,0,30,9,28,13,1,9,3,2,41,11,0,2,0,1,41,0,1,1,58,5,2,5,5,7,3,0,4,0,0,1,3,16,0,0,5,0,0,8,6,1,3,12,7,10,0,7,22,3,11,2,6
2,1,19,4,1,1,0,12,0,4,7,5,7,5,2,4,14,1,2,7,4,5,0,4,1,8,8,8,5,0,6,1,13,1,4,7,4,2,0,0,11,8,9,1,12,1,3,0,3,0,3,1,5,0,0,7,14,5,8,1,0,4,2,2,0,1,9,4,0,0,8,10,3,0,0,24,0,3,4,0,16,3,0,7,8,3,5,14,0,0,19,1,2,11,0,0,3,0,3,22,1,2,2,0,14,6,14,0,0,4,0,2,1,7,0,4,26,0,5,0,8,4,2,25,3,6,4,4,14,2,5,8,10
1,56,0,0,4,1,0,1,0,4,2,28,1,3,0,6,0,41,2,1,12,0,4,0,0,0,3,0,4,18,3,8,1,23,11,0,4,1,1,2,0,4,3,0,4,37,0,1,0,3,2,9,1,9,0,13,1,1,24,15,0,0,3,0,6,1,70,0,1,1,8,1,2,32,0,9,0,5,2,11,8,8,0,2,1,4,4,0,5,25,1,0,3,1,10,3,0,0,13,4,0,6,32,0,10,1,0,37,0,25,1,8,8,1,2,11,8,16,8,0,0,5,17,2,1,52,1,3,3,1,12,3,0
15,4,14,11,10,0,0,4,6,5,6,4,9,3,10,0,3,2,3,2,10,9,1,0,0,18,1,15,13,1,0,34,17,0,6,10,3,1,0,7,11,13,4,4,1,6,9,7,31,0,14,0,2,1,2,5,12,30,1,0,2,10,14,11,0,1,1,4,0,0,3,8,6,2,4,4,0,0,9,0,4,0,0,6,25,2,10,8,0,0,0,1,3,6,0,6,5,0,2,1,4,9,0,3,8,19,0,2,16,1,0,1,1,10,0,0,2,0,1,0,14,0,0,0,15,4,0,2,3,9,1,0,6
14,9,4,0,2,5,6,12,0,11,9,0,22,0,6,6,16,1,1,29,4,3,8,0,18,0,7,12,25,6,5,25,23,3,0,7,5,4,0,0,11,10,6,8,15,0,4,1,1,0,11,0,4,0,2,8,17,4,10,2,1,9,11,20,2,0,2,8,0,0,0,6,9,10,2,10,2,6,9,4,3,1,0,10,10,10,8,2,1,0,14,3,1,13,0,3,0,4,1,13,4,5,0,1,12,5,0,1,5,0,0,4,4,15,0,6,27,1,3,4,8,1,0,13,14,5,2,7,4,4,2,5,8
0,4,1,3,3,2,2,2,1,4,4,6,8,2,3,7,1,6,0,34,2,6,8,3,1,7,0,11,6,3,5,4,3,3,2,24,31,0,0,0,4,7,13,8,7,3,1,3,7,1,2,0,8,1,1,9,7,2,6,3,4,21,3,2,5,1,8,3,3,3,18,8,13,1,0,20,0,2,2,4,10,1,3,6,19,4,14,6,7,1,4,8,5,16,0,2,0,3,9,21,0,2,4,0,19,0,0,7,0,4,5,5,4,12,0,10,28,0,4,10,24,6,2,0,0,14,3,4,4,2,8,9,3
5,2,10,14,8,11,10,15,5,1,7,2,15,2,11,5,4,1,1,17,4,26,8,0,15,12,11,0,13,3,3,4,34,2,1,17,2,5,1,3,30,15,8,13,10,2,5,14,8,0,3,0,10,1,2,8,14,25,4,0,0,11,6,11,2,7,1,5,0,1,21,3,17,0,7,11,1,6,11,0,19,1,4,9,21,16,8,20,1,0,12,4,3,15,0,0,3,0,5,11,14,10,1,3,7,3,6,0,1,3,0,0,4,14,0,0,33,2,1,9,30,2,0,12,4,2,2,4,8,5,3,3,14
5,9,10,18,7,8,11,4,0,3,2,3,17,0,19,5,6,3,1,7,0,10,5,4,13,25,6,13,0,2,2,18,10,0,8,4,2,4,0,1,13,9,18,24,9,0,0,4,7,0,0,0,3,0,0,1,22,2,1,0,2,5,0,18,0,1,3,2,0,0,6,16,5,0,5,10,0,9,0,0,4,0,0,10,10,6,3,9,0,0,17,2,0,5,0,0,0,0,0,7,2,0,1,0,8,1,2,1,0,2,0,2,0,7,0,4,25,0,2,0,10,1,0,5,1,0,1,6,17,4,3,5,6
0,19,3,1,3,1,1,3,8,6,2,26,11,33,3,10,7,14,18,2,18,2,0,18,1,6,3,3,2,0,5,4,7,47,6,4,7,1,12,13,1,3,28,15,4,15,4,1,1,17,2,42,1,34,0,13,2,6,14,41,37,6,12,2,13,11,62,0,15,7,1,4,6,29,1,7,23,24,10,3,5,10,5,6,3,5,8,5,11,33,1,0,29,1,50,29,4,10,12,5,0,25,28,6,7,0,0,58,0,23,25,12,20,4,1,14,20,15,14,0,8,7,19,1,8,20,29,10,1,0,25,2,2
0,1,0,0,0,1,0,3,1,9,0,2,3,0,0,14,1,8,9,5,0,0,6,3,0,5,5,3,2,5,0,2,0,1,13,2,0,0,3,0,0,0,2,15,9,0,0,0,1,0,0,2,0,0,0,7,0,1,1,2,3,10,0,0,21,2,2,0,0,6,2,0,5,0,0,3,1,21,0,3,1,0,0,2,4,1,10,0,5,0,1,0,14,6,0,3,0,14,9,13,1,0,2,0,3,0,0,0,0,0,0,2,6,1,0,5,39,4,10,0,1,3,0,0,0,1,4,11,0,3,3,9,0
36,15,24,1,4,0,8,20,0,1,2,3,11,17,10,1,32,25,2,1,45,2,1,8,34,25,4,4,18,4,2,0,0,3,0,4,2,0,2,0,7,11,19,11,10,13,27,0,9,0,2,3,1,2,0,8,27,1,17,1,2,2,16,9,1,7,7,2,0,0,1,20,11,3,2,2,0,2,4,0,14,1,0,1,13,11,0,3,3,18,6,2,3,9,0,3,3,1,36,24,8,45,4,0,11,7,1,0,7,10,0,15,0,2,0,3,2,0,2,0,10,7,3,38,9,22,3,11,5,0,6,9,0
4,9,18,0,2,16,2,9,17,3,12,1,16,0,3,1,9,0,0,15,4,16,13,1,17,23,3,34,10,7,0,0,0,3,4,22,8,1,0,7,15,22,8,10,16,1,3,8,26,0,6,0,7,0,13,2,13,59,1,0,0,12,1,13,0,0,0,3,0,0,12,16,5,0,13,10,0,0,8,0,19,0,3,10,16,5,3,21,2,2,11,1,2,18,0,1,14,0,9,9,0,16,3,1,20,3,1,1,0,0,0,2,0,13,0,2,11,1,1,3,15,2,0,2,5,3,1,9,7,7,3,1,11
0,35,2,1,4,1,0,1,1,2,1,26,1,7,5,0,1,40,5,2,6,2,1,23,0,3,3,2,0,47,1,3,3,0,2,2,10,3,2,0,0,4,9,6,8,21,1,0,3,9,0,19,4,9,0,8,7,0,21,20,37,11,18,0,1,8,38,1,19,1,0,2,1,31,2,6,15,0,3,13,1,13,3,7,1,4,7,1,3,18,6,0,6,4,14,13,0,6,10,9,1,21,20,0,7,0,0,31,0,15,11,11,15,3,6,9,7,10,11,0,2,21,18,0,0,38,1,4,1,0,11,7,1
0,20,2,0,0,0,0,2,0,10,1,4,3,10,0,4,1,10,11,0,6,1,4,11,6,0,2,1,8,6,13,0,4,2,0,1,6,0,1,0,0,2,14,5,1,5,1,0,0,5,0,6,2,4,0,7,11,1,12,6,4,11,1,0,7,10,12,0,5,0,5,1,1,10,0,15,20,3,5,3,3,5,1,3,5,1,11,0,8,4,4,0,9,7,1,6,0,2,9,10,0,2,10,0,5,0,0,20,0,11,14,1,4,9,5,27,11,2,12,0,6,14,11,2,0,6,16,8,2,0,13,1,2
1,4,2,1,19,3,3,6,12,3,10,1,4,1,5,1,18,2,0,19,0,16,7,0,10,7,24,17,4,4,2,4,22,2,1,0,4,0,4,0,10,3,15,4,1,1,0,1,2,0,0,1,8,0,0,9,19,17,5,0,1,8,0,18,3,3,1,2,0,0,19,6,5,0,2,17,1,2,3,1,6,0,4,8,19,1,7,5,2,2,9,2,0,32,0,8,2,0,4,9,8,6,3,0,7,4,1,0,0,0,0,4,3,2,0,4,18,0,1,5,23,6,0,4,3,6,1,7,8,0,2,0,3
2,25,10,2,1,3,2,0,2,6,1,10,2,4,0,2,1,21,5,1,8,0,4,4,3,5,31,2,2,7,0,2,8,10,6,4,0,2,3,1,4,15,10,7,24,8,3,3,2,7,0,5,4,14,1,3,3,0,10,16,5,0,0,2,4,17,8,3,9,0,9,6,6,45,4,5,23,5,3,7,7,12,0,3,5,2,3,3,15,1,6,3,4,0,7,11,4,0,2,5,0,3,12,0,17,3,1,14,0,14,15,13,8,2,0,15,4,2,11,0,2,4,7,0,0,7,8,6,1,1,25,1,1
2,2,2,7,0,8,11,3,11,1,3,7,7,0,9,0,0,0,0,11,1,13,2,1,1,4,0,5,4,1,0,0,1,3,0,0,2,0,0,8,8,2,4,0,13,1,9,20,0,0,16,0,0,0,66,5,0,1,0,0,1,0,6,6,2,0,2,0,0,0,4,2,0,0,12,7,0,1,6,0,3,0,12,3,3,4,0,4,0,0,3,3,0,11,0,13,4,0,1,2,22,1,0,6,3,1,4,1,18,0,0,0,0,2,0,1,1,1,0,0,13,5,0,1,6,3,0,1,1,10,2,0,4
0,0,12,0,1,0,0,0,0,1,0,5,0,3,3,3,0,4,4,0,2,1,0,1,0,0,0,1,0,12,3,2,0,2,1,4,3,0,0,0,9,1,0,0,0,9,0,0,0,3,0,4,0,11,0,0,2,0,3,16,1,1,0,0,0,4,10,0,15,1,0,0,0,3,0,0,9,0,0,8,4,8,0,0,0,2,1,1,4,13,0,0,9,1,6,12,0,0,0,2,0,2,22,0,0,0,0,13,0,12,1,1,0,0,5,1,0,0,7,0,0,13,1,0,1,8,0,1,0,0,2,0,0
0,0,3,7,5,6,9,4,16,0,11,3,2,0,3,0,18,0,0,0,1,25,0,2,7,0,0,3,1,13,0,0,7,0,0,0,1,8,0,0,0,12,1,1,6,0,15,11,10,0,1,0,3,0,14,2,2,1,0,0,3,0,8,1,0,0,1,0,0,0,1,1,1,0,11,7,0,0,9,0,9,0,13,1,6,2,0,18,0,0,14,15,0,1,0,0,9,0,1,4,1,7,0,1,0,14,10,0,7,0,0,0,1,1,0,0,0,0,0,0,3,0,2,1,7,1,0,0,0,5,0,1,24
18,4,10,3,17,10,13,7,0,1,1,2,9,0,13,0,12,1,3,7,8,15,11,0,11,11,4,30,13,1,0,7,15,0,0,10,4,8,9,0,0,16,0,17,14,2,12,3,0,0,4,1,23,1,2,0,8,14,2,0,0,12,2,16,0,0,2,9,0,0,1,9,1,0,1,2,1,1,7,2,10,0,3,3,12,13,2,13,1,0,17,5,0,20,0,1,12,0,3,2,7,5,0,0,5,4,3,0,6,0,0,3,1,2,0,0,0,1,1,3,9,0,0,5,6,5,1,0,9,9,2,9,11
16,3,3,11,3,2,9,21,2,0,6,0,6,0,11,1,6,0,0,23,7,6,8,4,13,10,7,15,9,3,0,11,22,4,2,3,15,2,1,12,16,0,2,16,19,1,11,6,6,0,6,0,6,0,13,5,12,25,3,0,1,2,7,22,1,0,3,20,0,0,8,8,6,0,10,8,0,1,21,0,20,1,2,2,15,17,3,19,0,2,8,15,0,10,0,3,16,1,8,8,3,12,2,2,15,6,7,1,3,4,0,0,0,23,0,2,3,1,2,4,22,3,0,1,7,3,1,3,2,1,2,0,14
1,20,11,1,0,2,6,13,2,8,3,13,12,0,4,3,1,4,6,0,18,2,9,3,4,6,13,8,18,28,2,19,8,9,14,15,10,4,0,1,0,2,0,14,6,0,1,0,1,0,8,0,2,1,0,9,9,6,8,1,3,18,1,10,3,2,8,1,0,0,10,6,4,5,5,10,8,2,8,0,4,1,3,14,5,4,14,4,1,0,9,3,4,9,0,6,0,5,19,18,0,37,6,0,30,1,0,2,1,3,0,6,15,7,0,0,15,7,0,4,8,2,1,7,10,24,2,1,15,3,10,14,3
6,5,7,1,1,0,3,1,0,7,5,2,13,0,15,8,9,3,3,3,25,6,1,0,4,8,8,13,24,15,15,11,10,6,5,4,7,0,0,1,17,16,14,0,9,2,15,3,1,0,0,0,4,3,0,17,7,5,3,0,2,18,6,1,4,0,15,0,0,0,5,4,5,1,5,7,21,7,3,0,4,0,0,6,9,14,1,4,1,0,1,2,2,8,0,9,1,0,10,13,1,18,2,0,13,1,0,0,0,3,0,1,3,17,0,4,19,1,2,0,5,3,0,9,5,2,2,1,5,8,13,23,2
8,5,20,0,8,1,3,10,2,14,6,3,4,12,8,1,3,25,4,11,14,3,12,4,1,15,7,10,9,4,9,10,16,8,1,1,24,13,0,6,14,19,6,9,0,13,3,4,3,7,3,1,10,10,4,3,17,14,10,11,2,10,11,15,1,7,13,4,6,1,23,4,8,14,1,9,5,4,18,5,9,3,0,8,2,10,15,8,10,7,9,1,10,14,0,6,0,3,6,17,8,1,6,1,8,2,1,9,1,12,1,11,3,10,0,11,7,9,10,4,12,16,6,2,17,12,8,9,2,10,10,5,2
0,11,1,0,10,0,0,0,0,0,0,12,0,16,2,4,5,41,16,1,20,1,1,37,6,0,3,2,0,15,0,13,1,21,5,1,8,1,9,0,2,1,0,2,13,0,0,0,1,9,1,3,0,21,0,1,1,4,13,21,8,1,3,0,1,11,58,0,44,2,0,0,3,71,0,3,3,1,3,17,1,28,0,6,2,1,3,1,12,15,0,1,9,1,60,51,0,12,5,4,0,14,38,0,4,0,0,98,0,39,14,14,5,2,6,9,7,15,16,0,0,11,20,0,2,11,16,1,0,0,3,1,2
12,7,0,2,1,8,2,4,8,0,3,7,0,0,5,0,14,3,1,0,14,3,3,0,9,4,1,5,0,4,0,27,3,1,1,0,3,9,0,15,12,11,1,15,3,0,0,8,6,0,11,0,2,1,39,0,2,0,2,1,0,0,32,0,0,0,4,0,0,0,0,5,1,1,11,3,3,0,6,0,10,0,14,5,10,1,0,8,0,0,14,13,0,8,0,5,7,0,4,4,16,21,4,13,3,15,29,1,45,0,0,0,3,2,0,0,0,0,0,0,4,4,0,19,42,0,0,0,4,25,6,0,2
