Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
6,0,10,40,0,14,5,7,19,1,0,0,0,6,3,2,0,0,2,0,0,12,1,10,4,0,4,4,2,8,1,0,1,4,8,0,0,0,29,3,0,0,10,6,8,0,4,2,2,0,2,0,7,0,0,0,5,0,0,12,2,1,10,0,0,1,1,1,5,9,1,3,1,0,9,0,3,12,0,1,1,1,0,4,10,0,0,1,2,1,4,0,7,0,3,18,9,0,3,7,19,2,0,6,0,0,10,4,0,4,0,0,11,0,5,1,4,0,0,25,6,10,8,0,3,0,4,17,0,1,0,3,0,3,2,1,0,2,13,1,0,0,12,1,2,0,0,11,8,2,0,18
0,16,0,0,4,1,1,6,0,3,0,0,14,0,6,2,5,14,6,27,0,0,8,0,3,27,2,9,8,0,6,17,23,7,0,18,11,6,0,9,2,15,3,1,1,16,1,12,4,48,2,0,0,4,1,11,0,6,7,0,51,9,10,4,13,35,22,9,4,7,8,13,25,8,0,18,9,1,2,11,8,3,75,1,2,2,40,16,23,11,5,12,14,9,0,7,1,4,2,3,2,3,9,2,11,17,1,3,9,4,10,18,0,1,1,11,0,9,21,0,6,0,1,35,0,21,16,0,17,3,24,0,0,12,8,5,16,10,5,22,1,53,1,19,51,8,10,1,1,47,34,0
0,1,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,8,0,1,0,0,1,0,0,39,1,0,2,0,1,0,0,2,0,0,78,0,0,0,0,42,0,0,0,0,0,4,0,12,0,0,0,0,0,29,0,46,1,0,4,2,0,0,3,39,0,0,0,1,1,0,53,10,0,105,5,0,45,2,0,0,36,0,0,40,34,2,3,0,0,33,0,18,0,0,0,2,0,2,0,0,0,0,2,1,0,0,0,0,26,28,0,0,0,0,0,0,129,0,0,0,0,12,0,95,0,0,75,1,5,0,38,0,0,0,5,4,0,0,27,19,0,0,3,0,1,0,2,10,2,0
0,6,0,9,0,2,4,0,13,4,6,0,0,0,12,20,4,0,7,0,0,27,3,2,15,6,11,50,16,12,29,9,1,5,1,12,1,4,5,13,3,1,1,7,3,7,8,10,3,1,12,3,10,1,0,0,32,0,0,0,6,2,12,2,0,0,11,12,9,28,0,14,8,0,7,0,5,10,1,10,7,0,6,0,14,0,0,25,5,5,9,0,11,2,5,3,15,7,4,7,6,13,0,25,2,2,14,2,0,16,5,0,1,0,11,2,2,0,0,1,8,1,9,2,3,3,7,0,0,4,2,9,0,9,27,6,1,18,8,5,0,1,8,15,9,5,3,1,21,4,0,6
1,1,0,3,1,2,0,2,5,5,3,6,0,12,0,9,5,3,3,6,0,8,6,0,13,0,6,22,6,2,7,4,0,0,2,7,0,3,0,10,0,1,0,8,0,0,12,25,4,4,6,6,2,1,1,0,5,0,9,0,6,13,6,8,1,0,0,1,11,6,1,13,6,8,0,0,11,0,0,2,1,0,1,0,4,0,0,16,5,14,8,4,15,7,0,3,1,6,4,6,3,7,12,8,5,0,10,5,5,7,1,0,1,2,3,3,0,9,0,1,6,1,2,0,1,1,25,1,1,7,3,6,4,2,38,7,6,9,14,18,0,0,1,3,19,4,7,3,5,11,0,2
0,1,0,2,0,0,0,5,7,2,2,2,0,20,9,0,1,1,4,2,1,9,3,0,2,0,11,15,10,5,0,3,3,0,1,0,0,1,0,5,0,0,0,4,3,0,0,6,10,0,17,5,5,0,0,0,9,0,3,0,1,1,6,0,0,0,0,6,10,13,0,3,2,2,0,1,3,2,0,0,1,5,0,0,2,0,0,1,2,2,7,0,8,2,13,3,1,11,3,11,2,5,9,6,2,3,6,2,2,3,2,0,7,1,1,14,4,0,0,0,9,2,0,1,5,0,2,4,0,4,3,4,0,11,6,4,1,29,1,3,0,0,0,3,0,6,7,2,6,3,0,6
0,8,0,3,0,1,0,0,0,1,0,5,0,4,5,1,0,7,9,8,6,2,3,1,1,0,3,0,5,4,7,0,13,0,4,6,0,11,0,23,2,3,0,0,0,2,13,9,9,0,8,0,0,12,1,1,5,6,5,0,10,9,4,0,12,4,0,12,1,5,37,10,1,0,1,1,0,0,0,11,5,1,0,2,1,0,0,10,11,17,2,2,1,7,3,1,0,2,0,69,2,2,11,1,9,13,1,5,15,0,4,1,0,9,5,6,0,5,0,0,3,0,0,11,4,1,2,0,2,8,3,0,0,16,2,8,18,11,7,22,0,0,3,2,2,8,27,0,0,19,3,0
0,10,0,0,3,0,1,1,0,2,0,14,8,0,3,1,7,0,4,17,6,3,2,1,1,4,0,5,3,1,0,8,4,19,3,7,1,9,0,3,0,2,1,0,0,4,0,3,4,12,2,0,0,5,0,17,1,4,4,0,5,5,7,0,11,5,0,6,0,2,19,7,4,8,0,7,9,0,0,7,5,3,4,1,5,0,2,3,18,9,4,10,2,4,1,4,0,2,1,24,1,0,11,0,4,3,1,0,9,0,1,12,1,3,4,9,0,5,4,0,0,0,0,7,0,9,4,0,8,1,13,1,0,0,1,3,10,4,0,15,0,29,3,2,9,0,12,2,6,17,8,0
0,3,0,6,3,2,3,3,1,7,2,6,0,7,3,4,9,4,0,4,0,5,5,9,4,0,15,2,17,11,0,2,8,1,12,0,1,1,4,8,0,0,0,8,0,0,2,10,10,0,5,5,0,3,0,0,1,3,6,0,0,1,23,0,4,0,1,5,16,25,0,8,1,3,18,2,2,0,3,2,5,8,1,0,17,0,0,9,3,14,3,0,8,0,3,1,4,5,8,10,10,12,5,4,5,2,16,17,2,1,0,2,9,1,3,11,0,11,5,2,19,7,2,3,19,2,2,2,1,8,5,21,0,12,6,12,5,10,5,14,0,0,1,10,0,6,2,9,15,11,7,10
1,27,0,0,5,1,2,3,0,5,0,27,1,0,6,2,8,17,4,0,20,3,1,1,4,4,0,9,2,2,7,24,10,0,1,10,1,13,1,12,1,0,11,1,1,5,4,6,3,4,4,0,15,9,0,7,0,9,3,0,13,24,7,6,22,3,1,9,12,4,42,6,4,14,1,2,15,0,0,3,4,1,30,0,4,0,5,4,10,7,16,13,12,10,4,4,0,3,7,14,5,1,5,1,8,6,9,0,12,3,11,0,2,6,9,4,0,2,8,4,2,1,0,15,2,4,21,8,6,6,9,4,0,2,18,4,22,7,5,17,0,7,1,2,15,13,20,3,1,29,3,0
0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,6,0,20,0,0,6,0,3,0,0,4,1,2,0,0,5,0,0,3,2,8,0,2,0,0,0,0,0,0,2,2,2,0,3,0,2,1,0,2,4,1,1,0,0,5,0,0,6,0,0,0,0,0,18,2,1,0,0,2,0,0,0,1,0,1,0,0,1,0,0,1,3,1,0,0,0,13,0,0,0,0,0,31,1,1,4,0,1,12,0,0,12,1,2,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,1,0,4,2,0,2,1,2,7,0,0,3,0,0,1,0,0,0,2,0,0,5,0,0
0,8,0,4,1,1,0,3,3,4,12,0,0,27,8,9,2,3,5,3,0,0,3,3,14,2,8,5,6,11,28,3,1,2,17,4,0,0,1,2,0,1,0,15,2,2,9,3,18,1,5,5,6,4,1,4,2,1,4,0,6,2,24,2,7,0,0,2,3,4,0,12,0,3,5,8,6,0,0,2,2,8,2,1,6,0,0,7,0,6,9,1,3,5,7,3,0,5,17,17,10,6,3,4,4,0,8,14,0,3,1,3,8,3,11,9,0,8,1,2,16,1,7,2,7,3,15,3,2,6,1,5,0,0,7,2,3,10,7,4,0,7,1,2,0,7,6,3,2,4,6,3
1,2,0,6,0,0,0,6,1,4,1,8,1,3,6,3,3,2,5,1,6,3,0,1,1,0,7,31,6,4,14,1,5,0,4,4,0,4,3,5,0,0,0,9,0,0,12,28,8,0,8,1,10,4,0,2,10,3,3,0,15,3,5,15,5,2,1,10,9,3,0,2,2,5,0,0,12,7,2,2,3,4,2,0,4,0,3,8,7,20,5,2,9,4,9,3,0,5,6,5,3,9,3,9,7,6,9,1,0,6,2,2,2,1,0,5,0,16,1,2,5,4,1,8,8,0,10,0,1,6,2,0,0,3,0,12,6,7,9,6,0,0,1,0,3,2,11,0,6,10,4,3
17,3,13,16,10,5,48,0,7,4,10,0,0,2,0,0,1,1,9,1,0,3,1,0,5,0,2,2,1,11,2,0,1,1,0,1,0,0,3,12,1,0,7,8,10,1,1,2,12,1,2,10,4,1,3,0,0,0,2,22,1,1,18,8,2,0,3,2,5,26,0,5,0,1,7,1,1,6,0,2,2,8,1,7,1,0,0,1,1,2,3,1,1,1,3,5,17,2,1,7,8,0,1,9,4,1,0,1,1,1,0,0,13,2,6,2,38,0,0,12,7,3,7,1,2,0,3,22,0,4,1,1,0,9,5,0,1,1,2,5,0,1,6,9,1,6,1,13,0,4,0,15
1,3,2,0,1,1,0,10,6,9,4,3,0,15,13,2,1,1,4,4,3,14,1,5,0,4,6,46,8,5,14,1,4,0,8,1,3,2,1,5,2,2,0,16,2,6,7,10,11,2,8,9,1,2,1,11,8,9,7,14,22,17,21,13,0,1,1,7,15,3,0,14,10,14,0,2,1,0,0,5,8,3,11,0,8,0,2,18,2,2,7,5,10,1,0,10,3,4,5,7,1,9,10,6,7,9,2,4,0,4,2,3,2,0,7,7,10,11,4,0,9,1,1,0,0,2,3,0,1,8,10,7,0,5,10,4,3,27,7,17,0,6,14,3,5,3,2,10,8,17,16,4
0,1,2,0,6,0,0,0,0,0,0,27,39,6,0,0,0,4,0,4,0,2,0,0,4,0,3,0,4,0,3,12,15,10,1,20,106,2,0,5,0,57,0,0,0,6,0,8,1,60,4,0,0,1,5,46,0,34,3,0,27,5,4,3,7,35,2,0,0,2,1,2,16,8,0,49,9,0,25,0,5,2,54,0,1,16,90,0,30,0,0,19,10,18,0,3,0,5,0,2,0,0,2,0,2,2,0,2,4,0,23,24,0,4,1,0,0,13,61,0,3,0,0,21,9,96,6,2,42,0,47,0,46,0,4,1,42,4,0,54,40,46,1,25,11,5,6,0,4,39,11,0
5,2,0,0,0,10,3,5,3,9,4,2,1,11,6,11,3,0,15,0,0,8,7,2,6,3,0,22,15,3,21,2,2,13,0,4,0,3,0,3,8,0,3,10,1,1,3,11,5,6,32,6,8,5,5,0,7,1,11,0,2,3,7,18,1,0,1,5,12,20,0,1,0,4,7,0,1,2,0,1,0,10,3,1,11,0,4,9,3,5,7,2,7,3,6,1,0,0,6,10,5,18,1,6,4,14,15,12,0,14,4,3,2,1,6,4,0,4,1,0,18,1,0,3,4,1,0,0,0,12,3,1,0,4,5,6,1,15,7,8,0,2,0,6,3,5,2,4,3,7,1,13
6,0,0,1,2,4,0,9,3,2,4,9,0,50,22,15,0,5,2,9,4,5,31,2,46,0,22,0,9,11,13,15,4,1,3,1,0,2,3,9,0,3,8,11,2,10,12,18,13,6,13,6,8,0,2,1,28,0,0,0,11,1,28,9,1,6,10,13,21,4,0,10,4,23,10,3,4,4,0,1,0,2,19,1,12,0,0,37,3,4,1,1,34,0,4,10,6,5,5,4,9,19,7,16,5,6,41,17,1,14,12,7,4,0,7,3,0,13,5,2,13,17,8,4,2,3,28,0,0,23,8,1,0,5,43,14,0,28,5,7,0,10,3,14,18,31,3,1,12,9,3,12
1,7,1,2,3,3,9,3,6,21,2,8,2,16,6,10,5,3,17,2,1,6,6,1,8,4,15,9,0,4,4,6,17,6,5,3,0,4,1,19,6,0,7,10,6,5,14,10,16,8,7,3,4,14,8,0,6,2,33,7,1,3,9,5,6,0,2,4,8,8,5,12,8,1,2,1,4,3,0,8,8,6,6,1,14,0,5,11,7,14,5,5,6,1,2,2,2,3,11,9,2,14,9,6,4,4,13,5,0,12,2,0,3,4,4,15,2,4,0,2,7,2,2,8,15,0,4,0,0,7,3,3,0,14,9,3,5,14,11,8,0,9,9,9,7,4,3,4,7,2,3,7
4,5,17,10,0,0,4,7,12,4,8,0,0,12,2,5,4,1,11,2,2,11,4,11,5,0,3,11,4,0,11,3,5,2,23,1,2,6,2,3,2,0,10,0,2,0,8,3,8,1,7,13,8,3,1,0,9,0,2,19,2,6,13,1,12,0,7,1,4,3,6,3,2,0,6,3,1,2,0,0,0,4,1,2,10,0,2,7,1,15,10,1,13,3,5,4,18,11,5,98,7,17,1,4,6,5,5,2,6,1,0,0,5,1,4,7,6,2,0,10,15,4,7,5,3,2,5,15,3,6,0,8,0,13,7,3,0,9,4,4,0,1,20,0,4,2,9,1,22,5,2,6
0,0,5,13,0,1,7,1,6,5,1,6,1,29,7,0,7,0,0,7,0,28,14,2,14,3,21,13,4,11,0,3,0,9,1,23,0,4,0,5,0,4,3,10,6,8,20,15,7,0,2,0,20,0,0,0,9,9,4,6,4,6,20,2,6,0,0,0,0,23,2,12,5,11,2,3,8,2,0,2,14,7,15,3,3,0,3,4,4,5,6,0,2,7,15,8,2,1,1,1,12,13,1,6,0,0,6,1,1,15,2,4,7,1,2,2,7,3,0,5,21,2,5,0,6,0,12,0,1,2,1,6,0,8,14,36,2,10,2,7,0,4,9,0,9,0,2,5,0,11,0,1
1,1,0,0,9,0,0,3,0,4,0,17,0,9,4,3,0,8,2,24,0,3,1,0,1,12,2,15,6,3,3,0,2,21,3,5,1,16,1,19,3,2,5,12,2,30,12,14,4,26,3,5,0,1,5,8,1,3,1,0,9,18,7,9,2,10,21,8,7,12,0,4,6,37,0,5,15,9,0,3,6,2,31,0,5,0,20,19,16,0,7,8,6,1,1,19,5,16,3,1,2,0,8,0,4,9,7,0,3,31,11,4,11,2,0,1,0,20,3,0,7,0,0,3,1,29,13,20,16,3,21,5,1,1,12,13,8,10,6,14,0,45,0,6,21,7,16,3,18,17,12,7
0,20,0,1,0,1,0,1,0,7,1,23,0,1,0,3,13,4,8,10,5,1,5,1,4,15,2,4,17,5,0,2,0,0,0,4,2,4,0,17,1,7,0,1,1,12,0,10,11,12,2,1,2,14,1,3,2,14,27,0,0,12,0,0,13,3,10,11,4,6,14,10,16,5,0,5,1,1,2,16,0,15,10,0,10,0,26,18,4,6,0,6,4,10,8,0,0,5,3,13,1,1,6,1,8,14,1,0,7,2,7,3,0,5,40,4,0,9,1,0,1,0,0,13,7,2,16,0,0,18,3,2,1,12,1,2,17,16,5,12,0,8,2,13,4,18,6,4,1,10,12,0
19,0,8,1,15,25,2,0,0,8,4,7,2,5,0,0,0,19,1,0,0,2,0,1,0,10,13,1,6,2,9,21,0,0,1,3,0,3,2,5,28,1,6,4,8,34,0,3,7,3,22,1,0,0,13,0,0,0,1,13,0,0,6,10,0,0,1,3,7,2,0,17,1,35,0,1,10,5,0,0,30,7,10,7,1,0,2,2,3,0,7,0,0,1,0,43,1,9,18,4,8,0,0,9,0,0,25,0,1,0,0,5,8,0,1,4,0,0,1,2,1,2,0,1,18,5,2,15,1,5,5,3,0,10,10,0,5,15,0,5,0,13,3,44,3,0,5,20,10,3,0,0
8,2,10,14,3,9,2,11,6,9,8,0,0,1,2,1,4,3,12,1,0,17,4,0,8,1,0,3,5,23,1,3,0,1,0,0,0,1,26,4,4,0,9,1,8,8,4,4,2,1,1,2,8,3,6,3,5,1,2,4,2,2,8,1,4,0,4,2,20,10,0,12,2,2,2,1,4,2,0,2,2,9,0,1,12,0,1,9,4,3,5,0,8,3,17,3,13,7,2,13,14,4,1,3,0,4,14,3,0,10,0,0,15,2,1,15,12,2,0,17,0,10,12,1,3,2,1,2,0,7,3,13,0,4,2,4,1,13,2,2,0,2,11,2,7,0,7,2,9,3,2,10
0,1,1,0,2,0,0,0,0,10,0,18,0,12,7,0,6,7,0,10,3,4,4,1,1,20,4,1,3,1,23,5,4,3,0,0,1,5,0,6,0,5,0,1,1,6,12,11,7,18,0,0,1,2,2,12,1,10,5,1,39,5,7,5,11,5,1,9,0,3,8,3,6,12,0,17,4,0,2,0,6,2,27,0,1,0,24,9,22,9,0,18,7,10,1,4,1,1,4,7,1,1,7,3,13,0,2,1,3,2,4,3,1,12,8,14,4,1,4,0,2,0,0,10,0,6,13,4,8,4,17,4,0,1,6,1,20,3,0,19,0,10,4,1,10,4,12,3,2,9,5,1
0,2,0,0,0,0,0,0,0,1,0,11,78,1,0,0,0,1,1,1,2,0,0,0,3,106,0,0,0,2,0,1,2,0,0,1,0,3,0,0,0,54,0,0,0,0,0,0,0,5,0,0,0,0,0,40,0,65,2,0,1,1,0,0,3,36,2,1,0,0,3,4,33,0,0,138,0,0,53,0,0,0,27,0,0,49,44,2,1,0,0,11,0,13,0,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,51,46,0,0,1,0,0,7,76,0,0,0,0,11,0,77,1,0,20,0,41,0,61,0,0,0,12,0,0,20,94,6,0,0,8,0,0,0,0,11,7,0
3,20,0,0,0,0,0,1,0,8,0,6,0,4,3,1,11,9,1,13,8,0,4,0,2,2,3,2,4,6,4,16,4,3,1,5,3,0,0,15,0,1,0,0,3,1,6,0,2,4,0,3,1,11,1,6,1,2,0,0,10,7,9,3,13,0,0,17,7,2,11,9,2,10,0,1,5,1,1,12,3,3,3,4,0,0,1,4,6,3,1,13,1,2,1,5,0,3,2,9,2,4,19,0,6,10,3,1,15,2,1,3,0,6,12,5,0,5,0,0,13,0,3,15,2,3,7,0,4,2,7,2,0,6,4,6,8,9,2,4,0,0,3,0,9,3,6,1,3,22,3,1
8,1,17,21,4,7,1,8,0,1,29,0,0,5,0,0,0,0,4,1,0,1,3,3,1,0,0,3,1,2,0,1,0,2,26,0,0,0,0,2,0,0,9,5,5,5,1,1,12,0,8,1,41,0,7,0,9,0,0,21,2,1,14,2,1,0,2,2,16,0,0,6,0,0,16,0,1,20,0,1,1,32,1,7,5,0,0,0,0,3,7,0,1,0,5,0,15,0,13,0,5,3,1,10,3,1,11,4,2,2,0,0,12,0,1,0,9,1,0,9,4,11,5,0,1,2,1,1,0,0,0,2,0,8,11,0,0,1,6,0,0,0,2,1,4,1,0,3,14,2,0,11
4,13,6,2,10,1,3,5,2,16,3,9,0,13,10,5,23,3,8,12,2,2,5,12,5,5,3,9,19,3,5,19,17,5,4,6,0,15,2,0,4,0,7,5,3,16,4,4,22,6,6,5,2,14,9,5,13,2,5,16,8,11,18,6,9,8,9,17,24,7,13,8,7,8,1,3,10,4,1,5,3,12,5,2,16,0,12,14,12,16,12,4,6,0,1,17,6,6,19,51,8,9,11,4,13,5,5,4,3,6,1,7,5,9,10,15,1,8,2,0,15,5,1,6,7,2,7,6,3,11,14,7,0,16,17,11,9,2,9,21,0,4,4,16,5,5,5,11,3,13,9,7
4,0,0,1,14,44,0,0,0,1,0,2,0,3,0,0,2,0,0,1,0,0,0,1,2,0,8,0,6,2,0,3,1,28,4,0,0,0,0,4,0,4,10,0,1,9,0,1,2,7,7,0,3,0,21,0,0,0,0,12,4,0,8,10,0,0,11,0,2,2,0,3,0,5,3,0,1,4,0,6,7,3,10,3,1,0,4,10,2,0,1,0,2,0,0,7,1,0,13,1,2,0,0,7,0,0,0,0,1,9,1,0,4,0,0,0,0,0,0,1,0,0,0,0,4,1,0,6,0,2,1,0,0,10,2,0,1,5,3,2,0,1,1,19,1,0,1,10,2,7,0,2
