Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant24,Ant25,Ant26,Ant30,Ant38,Ant73,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant1,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant44,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant85,Ant91,Ant96,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant144,Ant147,Ant149,Ant153,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant176,Ant178,Ant186,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant220,Ant221,Ant226,Ant229,Ant232,Ant238,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant398,Ant433,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant593,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
0,3,19,57,2,11,17,0,11,2,0,0,0,1,0,9,0,1,0,0,0,4,0,13,0,0,2,0,0,2,3,0,0,2,0,0,0,0,6,4,8,0,6,1,7,0,6,0,22,0,9,2,6,0,14,0,0,0,0,67,0,1,10,2,0,0,4,0,0,2,0,5,0,7,2,0,0,15,0,9,6,0,1,13,4,0,1,0,0,0,16,0,1,0,21,8,4,2,4,0,18,3,0,1,0,2,6,18,0,2,0,0,30,0,0,1,18,0,0,7,10,2,1,0,3,1,4,5,0,0,1,0,0,1,6,0,0,3,3,2,0,0,15,1,1,5,0,13,1,3,1,4
0,10,0,1,0,1,3,2,0,3,0,0,4,5,12,0,4,11,1,14,1,1,3,0,9,28,1,0,7,3,3,6,2,3,1,18,12,6,1,8,0,5,2,0,0,3,10,25,6,18,0,0,0,4,0,21,1,11,26,0,13,11,7,0,9,28,7,24,3,2,8,19,17,1,0,47,29,0,5,4,0,0,45,0,2,20,25,3,27,26,0,18,6,11,4,2,1,0,3,6,0,3,4,0,19,4,1,0,13,1,8,19,0,2,8,3,0,17,18,1,0,0,0,30,0,34,11,0,7,3,34,5,3,17,7,13,12,10,13,7,28,22,8,1,41,11,6,0,2,36,18,1
0,1,0,0,0,0,0,0,0,2,0,4,0,0,3,0,0,16,0,4,0,0,0,0,1,20,0,0,3,0,3,4,2,0,0,0,31,0,0,1,0,7,0,1,0,0,0,3,0,6,0,0,0,5,0,25,0,6,5,0,12,0,0,0,1,23,0,0,0,0,0,3,5,0,0,56,3,0,6,0,0,0,12,0,0,33,16,1,14,4,0,12,0,9,0,0,0,1,1,0,0,0,2,0,7,0,0,0,1,0,11,31,0,0,0,2,0,3,89,0,0,0,0,12,0,35,0,0,30,5,7,2,35,0,0,0,9,0,0,1,27,14,0,0,20,0,0,0,2,5,0,0
15,11,1,2,1,4,1,8,0,1,1,5,0,0,1,8,2,0,4,0,9,11,5,4,5,0,17,41,3,23,2,0,10,10,7,4,0,3,8,16,0,0,2,2,2,6,5,2,10,0,9,11,3,0,20,0,21,1,1,17,2,11,11,3,0,0,0,5,0,4,2,4,5,0,8,8,0,2,0,5,2,3,8,0,25,0,1,11,1,2,6,0,2,0,0,9,15,0,6,6,0,0,1,6,3,9,5,1,0,8,2,2,9,1,7,2,3,2,2,1,0,8,2,4,11,2,13,1,0,4,1,3,0,10,30,12,4,29,1,4,1,0,9,10,2,18,3,7,5,10,0,13
1,2,2,0,7,0,2,6,2,4,0,12,3,1,0,3,3,10,2,34,7,5,3,3,3,11,6,8,3,2,17,29,10,10,4,31,2,6,0,6,6,0,0,0,0,14,10,21,7,5,0,5,0,4,0,5,3,8,2,0,15,5,5,0,0,8,7,8,19,14,3,18,19,14,1,21,18,1,0,3,16,2,12,0,4,5,10,0,13,15,0,0,8,3,4,5,0,2,6,3,0,3,4,10,4,5,1,0,8,3,7,15,3,0,5,6,0,27,6,0,1,10,0,12,3,15,5,1,1,4,14,1,2,2,9,23,8,8,7,19,0,6,3,0,17,4,4,2,20,17,8,5
0,1,0,0,1,1,3,2,2,8,9,0,0,8,3,0,1,5,15,2,1,4,8,3,4,0,1,12,1,2,16,2,21,4,2,1,0,0,3,9,2,0,3,0,0,3,6,5,1,0,0,3,11,1,2,1,2,0,2,2,3,2,11,1,3,0,0,0,6,0,0,5,1,14,1,4,1,1,0,0,5,15,3,0,6,2,0,3,2,0,2,0,15,0,1,13,1,1,1,16,1,0,0,1,0,1,2,4,0,6,1,3,5,0,2,6,0,0,0,0,2,3,0,0,9,3,6,0,0,5,2,4,2,1,5,0,2,5,8,1,1,1,1,5,3,3,2,5,3,3,4,6
1,17,0,1,0,0,1,4,0,5,0,4,0,2,3,1,0,0,3,2,19,1,5,2,7,3,6,0,3,14,12,1,14,0,1,1,0,6,1,5,5,0,0,1,1,11,5,3,10,0,0,1,0,13,1,0,4,6,15,0,10,7,5,0,20,0,2,31,3,0,20,11,6,1,0,4,2,0,0,5,0,4,1,0,0,5,1,19,3,7,0,1,7,1,1,0,1,3,1,24,0,5,18,1,6,17,2,2,15,0,3,7,0,6,7,3,1,0,3,0,14,0,0,10,3,7,3,0,4,9,4,4,0,7,7,5,12,3,4,11,0,4,0,2,6,7,17,0,1,5,3,4
0,5,1,0,5,0,0,1,0,0,1,11,16,0,10,5,0,0,2,3,0,0,0,1,11,23,0,2,0,0,7,17,3,0,0,3,43,7,0,1,8,8,0,0,0,3,14,6,0,6,0,0,0,2,0,19,2,27,0,0,16,10,11,0,1,30,0,2,2,2,2,7,16,11,0,10,13,0,9,1,0,0,32,0,0,20,9,1,16,4,0,23,1,9,4,0,0,4,4,0,1,1,2,0,10,1,0,0,5,0,5,33,1,0,2,0,0,8,20,0,0,0,1,30,0,46,7,0,8,5,6,1,10,3,4,2,2,0,3,6,34,11,2,2,11,1,2,0,2,12,3,0
0,6,0,0,1,2,6,14,3,13,0,1,0,4,2,15,3,2,0,5,0,0,0,6,23,0,2,18,2,2,18,0,1,0,24,1,0,2,13,7,2,0,1,3,0,3,2,4,6,0,0,8,0,2,1,0,5,2,2,0,2,9,9,1,4,0,0,6,9,7,1,9,4,1,11,4,1,0,1,1,6,1,13,2,6,0,0,11,1,3,0,1,22,1,0,10,0,7,8,8,5,5,0,1,6,1,7,3,0,3,1,3,0,2,1,9,0,4,0,5,11,9,1,1,0,0,0,0,0,7,0,7,0,5,11,1,6,2,14,3,0,5,1,2,4,3,7,0,2,1,1,11
1,18,9,0,5,6,2,4,3,13,0,14,4,0,34,2,2,3,5,0,1,10,8,0,2,2,4,21,3,2,30,9,0,6,2,35,4,4,0,11,5,4,1,2,1,4,0,16,8,4,0,3,0,6,0,3,7,13,5,0,23,5,1,4,11,12,14,4,11,3,7,32,24,7,0,10,27,4,3,4,3,1,22,0,0,8,4,0,25,8,0,19,8,10,4,3,1,10,6,6,2,4,3,5,9,8,0,0,13,0,22,12,0,6,7,10,0,32,9,3,11,5,2,14,1,27,4,0,8,8,27,2,0,24,5,8,15,3,14,15,17,10,1,12,24,19,6,2,18,17,10,7
0,4,0,1,1,1,0,6,0,5,0,1,0,9,7,1,19,0,0,1,0,4,17,0,3,1,0,14,0,8,1,0,1,0,4,3,0,3,0,3,6,0,0,1,0,1,9,0,0,0,0,2,0,6,0,0,4,0,2,0,2,3,0,1,13,0,0,5,1,0,4,6,2,0,0,16,5,0,1,2,0,0,1,0,0,2,2,8,7,14,0,0,7,1,0,0,0,2,0,31,0,1,6,0,7,14,0,0,1,6,0,1,1,2,3,2,0,0,1,0,9,0,3,1,0,2,9,1,0,9,1,9,0,5,22,6,4,1,10,9,0,0,0,0,1,1,2,0,0,0,3,3
1,9,1,1,0,3,1,1,1,0,4,1,0,11,5,4,1,0,0,10,4,0,8,8,3,7,2,7,15,9,7,0,20,6,2,1,0,3,0,3,5,0,2,1,3,9,3,2,4,0,0,6,0,4,3,0,7,2,4,0,7,6,13,1,6,0,2,1,5,2,4,9,5,10,0,3,5,1,0,3,4,0,5,0,3,1,5,13,2,1,2,1,0,0,1,17,9,0,4,12,4,1,1,3,3,8,5,2,1,7,0,2,2,0,9,2,3,2,1,5,1,1,0,0,18,5,5,3,0,4,3,1,0,3,3,2,1,5,6,2,2,3,4,2,3,1,8,4,7,4,7,5
0,6,0,2,0,0,1,6,0,2,0,3,0,5,3,8,5,0,0,8,17,8,0,0,7,5,5,10,9,8,4,1,12,3,1,0,1,18,3,7,3,0,0,1,3,1,11,3,1,0,0,1,0,3,0,0,1,2,4,0,1,9,3,2,4,0,1,16,0,0,2,9,2,0,0,6,7,1,0,1,5,1,6,0,6,2,2,8,4,22,0,0,2,0,0,0,0,1,0,12,2,5,5,3,3,16,3,2,3,7,0,0,5,0,2,1,2,5,0,0,4,0,0,5,0,4,16,0,0,14,7,8,0,7,10,6,5,5,6,4,0,3,0,5,3,3,8,0,3,2,16,5
4,5,2,10,4,3,15,5,2,4,13,0,0,4,3,3,2,1,6,0,0,8,0,0,4,0,21,7,6,5,9,0,0,0,3,0,0,0,22,5,3,0,12,20,19,6,7,1,10,0,15,2,10,0,0,0,4,3,2,19,1,2,22,11,0,0,5,8,3,1,0,3,10,2,7,0,1,9,0,2,4,5,0,21,32,0,0,4,0,1,1,0,7,2,27,5,3,1,10,5,5,7,0,3,1,3,14,11,0,6,1,1,12,1,1,15,0,3,1,6,2,5,9,2,0,3,1,2,0,2,0,10,0,8,16,2,1,18,24,4,0,3,4,5,5,0,1,8,6,9,1,19
0,12,0,0,4,3,1,15,0,6,0,9,1,5,3,4,7,11,23,2,3,3,7,4,0,4,6,14,8,2,2,0,23,0,1,11,0,0,13,13,6,0,1,1,4,7,5,8,9,0,0,6,6,6,0,0,0,8,9,0,1,13,8,0,4,0,0,14,2,6,1,10,10,1,1,4,5,2,1,8,1,0,10,5,1,3,1,6,12,9,0,0,6,3,1,3,0,3,0,24,10,11,8,1,6,14,2,10,3,6,10,6,3,3,3,11,3,9,2,1,3,6,0,3,0,6,0,0,0,11,6,14,0,15,2,12,10,13,11,12,0,6,0,2,7,2,3,2,0,3,8,5
0,4,6,0,0,3,3,1,0,2,0,28,20,0,11,0,3,23,0,2,1,7,5,0,4,0,2,0,1,1,2,10,2,1,0,34,54,6,1,3,0,15,0,0,0,1,1,25,2,26,1,0,0,2,1,18,0,19,6,0,25,6,2,1,11,27,1,7,0,0,2,11,36,1,0,31,5,0,4,0,0,2,26,1,0,37,26,2,39,5,0,41,1,20,1,0,0,0,2,1,0,0,2,0,22,3,2,0,12,0,22,21,0,3,4,2,0,19,41,0,2,0,0,45,1,81,0,0,6,5,31,2,16,2,4,12,7,0,1,13,58,19,1,1,80,3,7,0,0,11,4,0
3,6,0,15,2,3,0,9,5,14,2,1,0,17,6,1,6,0,2,4,0,2,5,21,6,2,0,14,8,5,8,0,18,15,9,0,0,4,25,1,6,0,6,1,9,9,0,1,16,0,0,16,5,1,0,0,10,1,0,0,2,7,10,4,1,0,0,1,0,0,0,9,2,0,8,3,0,6,0,3,0,0,0,0,15,0,2,7,1,0,0,2,10,2,0,0,3,0,7,5,0,0,0,4,3,0,4,0,0,13,3,1,4,1,0,7,0,0,0,3,2,6,8,0,4,1,6,3,0,3,0,4,0,11,6,1,0,12,7,2,2,1,2,10,4,1,3,3,4,3,1,20
0,3,13,6,8,1,0,13,0,4,0,0,0,41,8,12,0,2,18,21,14,7,10,7,14,0,14,0,5,4,11,1,53,2,2,8,4,20,11,19,16,0,4,2,0,44,10,5,18,5,0,3,0,0,8,1,10,1,4,5,6,11,9,0,3,2,5,24,0,13,1,17,8,2,1,2,14,2,0,6,4,1,0,0,16,4,7,5,9,20,0,12,13,4,2,18,5,4,8,2,5,3,2,0,4,9,8,0,6,4,18,2,4,0,14,5,0,4,2,4,15,5,6,2,7,18,13,1,0,9,13,10,0,34,6,6,6,8,13,10,0,3,2,20,17,8,5,6,4,25,0,16
0,1,0,2,8,3,4,8,3,6,0,7,3,3,3,1,3,0,2,3,0,15,9,6,8,1,8,5,0,21,3,5,20,0,0,4,0,6,2,8,6,0,4,1,6,10,7,4,13,0,0,3,1,4,0,3,7,3,5,0,5,8,8,4,3,0,1,7,3,4,6,15,1,1,8,7,10,0,0,10,0,3,1,1,2,0,2,9,6,19,0,0,11,2,0,6,0,4,7,27,2,5,2,6,5,8,3,0,7,2,5,3,5,7,18,0,0,4,2,0,16,1,0,1,0,6,2,0,0,14,0,2,1,15,15,5,9,3,16,3,0,0,2,3,3,6,14,1,5,2,11,4
0,5,2,6,12,9,3,11,6,6,2,3,0,23,2,2,14,0,2,2,8,9,8,5,2,1,5,4,21,0,5,0,4,4,7,5,0,3,9,9,5,0,2,1,8,2,10,3,17,0,3,3,0,9,8,0,8,3,3,6,4,5,7,5,13,0,0,8,2,5,15,3,5,2,5,6,1,7,0,5,7,1,6,3,10,0,5,9,2,13,1,0,1,0,1,4,0,3,6,170,7,10,15,3,4,9,16,7,6,2,0,0,1,3,2,4,2,1,1,0,5,1,3,4,0,0,8,1,0,7,1,10,0,5,10,1,2,3,12,3,0,0,15,5,4,9,4,0,4,5,3,9
7,5,3,2,4,3,1,28,1,13,3,3,3,2,17,16,12,7,18,30,1,7,4,9,2,2,8,11,3,5,0,5,15,0,6,6,0,6,2,10,6,0,6,9,3,19,4,12,15,0,0,2,1,0,0,3,24,1,6,0,22,4,7,1,6,0,11,6,9,0,0,19,9,15,9,5,10,2,0,1,0,0,10,4,10,6,6,4,5,5,3,4,24,1,8,23,3,6,9,6,6,5,2,3,2,5,2,7,0,9,0,5,12,4,1,1,0,14,0,2,39,13,0,2,7,2,3,0,1,7,3,0,0,8,19,17,1,17,5,13,4,6,8,13,6,6,2,4,10,14,4,5
5,1,0,0,1,0,0,0,6,1,0,6,4,0,29,2,1,17,0,9,0,0,1,0,0,10,0,1,5,0,5,0,0,0,1,11,21,2,0,4,0,28,1,4,0,22,6,9,2,21,0,2,0,0,0,24,6,13,0,0,28,14,0,0,4,21,23,1,12,0,0,16,21,25,0,20,23,0,1,1,1,4,29,0,0,3,27,0,9,4,0,24,0,26,1,3,2,9,12,0,0,1,0,0,4,0,0,0,4,0,5,20,0,0,13,0,0,28,22,0,0,0,5,14,12,9,0,0,5,2,19,0,1,3,3,0,10,0,2,28,37,14,0,0,23,11,0,10,12,12,2,2
0,3,0,2,0,2,1,1,0,9,0,2,2,10,10,21,14,3,1,0,1,20,12,0,23,2,18,53,20,4,15,0,0,3,3,2,0,11,4,8,5,0,0,0,2,24,13,0,13,0,0,2,0,8,0,1,4,11,5,0,13,1,10,3,6,0,0,0,0,11,2,18,1,0,0,2,1,0,0,4,2,5,0,0,12,3,1,16,1,10,2,0,3,0,0,2,0,2,17,11,1,5,11,0,0,17,6,1,1,0,2,3,2,6,1,2,0,2,0,0,1,4,0,0,7,10,23,0,0,14,4,3,4,14,13,3,11,30,4,3,0,2,2,12,2,1,3,3,1,24,10,4
7,0,16,14,0,11,1,1,11,1,2,3,0,10,10,4,0,0,0,6,0,6,3,0,0,1,15,2,0,4,0,0,3,0,0,3,0,1,6,2,2,0,4,8,4,4,3,3,18,0,11,4,6,0,1,0,1,0,0,17,5,0,19,7,6,4,17,0,4,2,0,6,1,13,6,5,2,4,0,1,4,1,0,10,0,0,0,2,0,6,27,0,1,0,16,11,31,0,25,0,1,1,0,0,0,1,12,1,2,4,1,0,13,0,1,0,19,0,5,7,3,0,11,0,32,1,5,23,0,3,4,0,0,7,3,0,0,2,5,1,0,3,1,20,1,1,0,44,0,7,4,6
0,0,5,4,4,7,0,4,9,4,0,1,0,7,4,2,1,0,24,2,4,2,1,3,1,0,9,2,0,7,6,1,3,0,0,0,0,0,6,4,3,0,6,5,6,1,2,4,15,0,3,5,1,2,4,0,1,2,0,29,3,7,25,2,1,0,0,4,3,7,0,6,3,4,6,3,4,12,0,2,10,2,3,5,10,0,1,3,1,2,3,0,7,3,4,4,0,1,2,1,4,10,0,3,1,0,12,0,8,7,2,5,3,5,1,11,13,6,0,1,8,1,14,0,1,0,0,6,0,4,0,6,0,4,10,1,5,8,7,3,0,0,4,3,7,1,3,1,4,4,0,8
0,11,0,0,0,0,0,1,0,4,0,18,0,4,31,1,1,3,1,35,3,1,0,0,11,34,0,8,4,5,6,11,2,3,0,0,1,9,1,3,0,3,0,0,2,7,5,15,0,14,0,0,0,2,0,7,1,11,5,0,17,16,3,1,7,19,5,10,11,2,2,18,27,4,1,10,26,0,1,1,2,0,37,0,0,26,9,5,26,6,0,16,4,10,7,0,0,7,2,1,1,5,0,1,10,1,0,0,11,1,20,20,0,0,10,9,0,26,20,0,1,1,0,25,0,22,1,1,8,1,16,4,1,9,3,27,22,2,2,16,6,9,2,0,48,10,5,0,4,10,2,2
0,0,0,0,0,0,0,0,0,0,0,12,31,0,2,0,0,43,0,4,0,0,1,0,0,54,0,4,0,0,0,21,0,0,0,1,0,2,0,0,0,27,0,0,0,3,1,1,0,42,0,0,0,0,0,81,0,30,0,0,15,0,0,0,1,31,1,0,0,0,1,1,28,0,0,74,2,0,13,0,0,0,14,0,0,35,62,0,13,1,0,50,0,41,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,28,53,0,0,0,0,0,0,66,0,0,0,0,41,0,105,0,0,34,3,18,0,52,3,2,0,1,0,0,11,77,16,0,2,4,0,0,0,0,9,0,0
0,9,0,0,6,0,0,0,0,2,0,6,0,3,6,0,6,7,2,4,3,3,18,0,0,6,4,20,6,3,6,2,11,1,0,9,2,0,1,4,3,3,0,0,2,9,12,14,5,0,0,0,0,9,1,1,13,2,7,0,8,20,9,2,14,1,1,11,6,0,3,15,4,1,2,17,7,0,0,0,1,1,5,0,1,2,1,8,5,4,0,2,5,13,0,1,1,9,1,12,0,0,0,0,4,2,0,0,10,1,4,0,1,3,5,3,0,5,2,2,6,0,0,11,3,12,14,0,0,9,12,5,0,12,10,12,4,1,0,5,1,2,0,1,6,8,6,0,2,7,0,5
0,1,0,14,5,3,20,12,7,3,6,1,0,8,0,3,1,0,13,0,0,0,3,22,13,1,25,11,2,9,2,0,4,6,6,1,0,1,0,6,0,0,7,3,9,7,1,0,9,0,1,13,22,6,8,0,2,1,2,11,1,5,16,6,1,0,7,1,1,9,7,5,0,4,9,6,1,14,0,0,4,11,3,9,11,0,0,7,1,4,3,0,15,0,5,36,18,3,4,5,8,3,0,1,0,3,10,14,0,10,0,0,8,2,0,1,9,0,0,16,12,4,6,2,6,0,2,22,0,6,2,0,0,8,20,4,0,21,9,0,1,3,12,11,10,1,1,4,9,4,2,16
2,10,4,3,3,6,3,8,1,14,4,8,1,16,6,9,5,1,7,11,3,3,7,5,13,3,1,19,8,9,10,4,8,2,4,3,0,4,6,0,9,0,1,4,4,5,9,2,9,7,5,12,3,12,7,2,5,6,37,30,10,23,6,5,12,2,5,8,4,1,7,4,8,13,1,14,6,1,0,7,4,11,5,2,11,3,5,13,3,9,1,2,21,2,0,3,6,6,7,37,12,9,11,2,8,3,4,3,1,7,1,10,2,2,14,15,0,11,2,3,13,3,5,6,2,4,7,7,0,39,5,11,0,10,8,10,13,15,5,13,1,1,8,4,10,8,8,2,3,8,0,3
5,1,4,15,3,15,3,15,5,3,8,0,0,0,6,2,5,8,2,5,6,5,3,3,6,0,6,16,6,5,6,0,5,2,3,0,0,3,0,9,0,0,1,9,3,9,5,1,11,0,0,9,0,2,11,1,4,0,3,2,6,6,26,5,2,0,0,0,4,2,0,10,1,5,6,3,4,0,0,4,0,2,1,2,12,0,1,3,3,0,8,0,13,0,6,4,4,1,14,1,2,3,0,1,2,3,4,3,0,4,3,1,5,0,1,12,0,1,0,2,1,7,0,0,25,2,3,0,0,0,2,3,0,0,29,0,3,7,1,2,1,8,6,8,12,3,1,1,4,7,0,4
