Ant57,Ant260,Ant52,Ant397,Ant929,Ant2,Ant6,Ant7,Ant9,Ant14,Ant19,Ant24,Ant26,Ant30,Ant38,Ant60,Ant64,Ant72,Ant74,Ant102,Ant158,Ant161,Ant196,Ant202,Ant209,Ant227,Ant245,Ant252,Ant268,Ant308,Ant311,Ant534,Ant604,Ant620,Ant646,Ant673,Ant740,Ant838,Ant954,Ant0,Ant1,Ant12,Ant13,Ant20,Ant23,Ant27,Ant29,Ant42,Ant43,Ant48,Ant49,Ant51,Ant54,Ant55,Ant62,Ant63,Ant66,Ant68,Ant70,Ant80,Ant91,Ant96,Ant97,Ant98,Ant109,Ant113,Ant118,Ant120,Ant124,Ant126,Ant127,Ant131,Ant135,Ant137,Ant140,Ant144,Ant147,Ant149,Ant156,Ant159,Ant169,Ant170,Ant172,Ant174,Ant175,Ant176,Ant190,Ant195,Ant206,Ant207,Ant210,Ant212,Ant215,Ant229,Ant232,Ant242,Ant250,Ant257,Ant261,Ant262,Ant263,Ant264,Ant289,Ant296,Ant299,Ant301,Ant313,Ant324,Ant326,Ant331,Ant332,Ant334,Ant353,Ant356,Ant376,Ant380,Ant387,Ant391,Ant395,Ant433,Ant437,Ant458,Ant462,Ant482,Ant492,Ant501,Ant507,Ant509,Ant530,Ant549,Ant560,Ant576,Ant592,Ant593,Ant607,Ant610,Ant614,Ant621,Ant635,Ant638,Ant647,Ant650,Ant665
23,0,0,1,23,0,0,0,0,2,0,0,0,0,0,0,5,2,3,5,0,6,1,0,21,7,10,5,3,15,1,3,8,6,0,1,4,0,1,5,0,32,7,1,0,31,8,0,0,0,4,12,12,0,13,15,3,21,17,2,3,7,0,9,9,1,0,0,3,4,3,1,0,0,0,0,0,1,4,7,0,9,0,3,0,1,10,0,2,4,22,0,0,1,23,4,4,0,3,11,4,0,15,0,52,1,2,0,0,0,0,1,1,1,0,0,34,6,0,5,1,23,2,3,0,0,1,18,11,0,0,2,0,11,0,0,0,7,42,30,0,2,5
0,4,4,14,1,0,14,0,0,8,0,0,0,0,6,5,1,7,0,3,1,9,23,1,0,26,0,0,0,5,7,0,4,0,0,0,11,2,18,0,0,2,2,7,1,2,7,8,1,0,10,0,0,0,0,7,11,1,3,1,8,2,0,0,1,15,7,0,7,1,3,0,7,3,2,9,6,6,3,10,3,10,0,2,7,0,0,5,1,5,1,0,0,3,2,0,0,4,1,1,0,0,2,5,0,1,14,9,0,7,10,8,4,1,11,0,5,6,0,10,1,1,2,6,11,1,0,6,0,10,0,0,8,4,0,0,6,1,0,0,3,5,1
5,0,2,3,2,4,0,0,11,3,0,0,0,0,0,0,11,2,2,28,6,10,2,0,4,0,10,14,2,3,3,3,7,2,0,13,0,4,0,0,0,16,6,0,0,19,8,0,1,0,0,14,16,0,6,4,1,4,27,5,8,35,2,22,14,0,0,10,2,0,9,2,2,2,9,0,0,1,3,1,0,20,0,1,0,3,2,1,2,0,4,0,13,23,1,3,15,0,8,1,18,17,0,1,12,0,5,3,0,0,0,0,0,12,1,0,11,11,9,0,0,4,32,1,0,0,16,15,23,0,0,0,1,8,0,0,2,0,10,1,2,2,20
0,2,0,3,0,0,0,8,0,0,0,0,0,0,4,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,6,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,13,1,0,0,15,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,0,0,6,9,0,0,0,0,1,0,0,0,0,1,0,0
0,33,0,4,2,0,1,3,0,7,0,6,0,4,0,1,1,0,0,0,0,0,20,11,5,2,0,0,3,6,2,0,1,0,0,0,9,3,25,0,7,0,0,7,3,0,0,26,1,13,9,0,1,2,0,2,4,0,0,0,5,1,1,0,1,9,11,0,4,1,1,5,10,0,0,15,15,20,0,1,4,10,0,0,11,0,0,6,3,6,0,0,0,0,1,0,0,0,0,0,0,0,1,7,0,2,7,0,5,8,18,2,11,0,52,2,0,4,0,8,4,0,3,15,8,0,0,0,1,3,1,0,9,5,6,2,1,7,0,1,11,7,0
0,53,0,12,0,1,4,13,0,6,0,5,0,7,1,0,0,0,0,0,1,0,22,38,0,0,0,0,0,0,1,0,0,0,9,0,2,0,4,0,12,3,3,2,6,0,0,31,14,10,4,0,0,2,0,0,7,1,0,0,1,1,0,0,0,3,9,0,0,0,0,0,18,1,0,3,18,22,0,2,16,1,1,2,7,0,0,2,1,9,0,23,0,0,0,0,0,19,1,0,0,0,2,3,0,3,5,2,14,11,11,1,9,0,4,0,0,0,0,13,7,0,0,2,11,7,0,0,0,7,13,0,4,0,13,6,5,8,0,0,11,4,0
23,0,5,0,20,5,1,0,33,0,5,1,11,0,1,0,0,10,44,14,14,17,0,0,1,1,26,14,13,11,2,13,14,33,0,18,0,3,0,1,0,15,7,0,0,27,4,1,0,0,1,9,19,0,18,0,0,18,1,24,13,30,17,22,15,0,2,2,0,5,4,41,0,2,2,0,0,2,10,1,0,23,0,5,1,5,2,1,1,1,0,0,8,1,2,18,10,0,32,7,12,12,0,0,7,0,0,0,0,0,2,0,0,7,1,0,0,0,16,2,0,26,0,1,0,0,8,26,34,0,0,11,4,10,0,0,1,0,6,5,0,3,41
4,3,1,0,10,3,1,0,3,6,2,7,2,0,0,0,10,0,1,2,5,7,1,0,1,3,19,2,0,9,4,5,6,8,1,29,0,0,9,0,0,6,5,4,0,2,32,0,0,0,2,3,29,0,1,1,4,6,0,12,7,14,4,7,13,2,0,0,1,0,6,1,0,7,7,2,0,3,25,3,1,2,0,1,4,7,7,1,1,6,0,0,3,6,0,5,3,0,1,7,23,7,3,1,1,5,3,3,0,1,5,2,3,1,1,0,2,5,0,4,0,8,1,3,0,4,5,0,2,0,0,1,1,5,2,0,13,0,1,0,0,6,7
55,0,31,0,6,0,0,0,19,0,3,0,2,0,0,0,44,1,0,3,12,17,1,0,6,0,10,43,9,0,0,12,2,39,0,40,0,6,0,3,0,22,9,0,0,5,0,0,0,0,0,14,31,0,5,0,0,20,0,14,3,4,31,61,0,0,0,23,0,0,0,28,0,4,12,0,1,0,31,0,0,4,0,42,0,25,12,0,6,0,1,0,50,1,7,49,26,0,35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,14,44,0,0,0,1,0,0,0,0,44,9,0,0,17,0,1,0,0,1,0,58,21,0,0,18
12,0,0,0,7,0,0,0,23,0,5,3,28,0,0,0,14,2,3,0,12,16,1,0,2,0,11,9,6,7,0,3,5,13,0,3,0,0,0,0,0,0,6,1,0,6,5,0,0,0,0,21,4,0,0,20,1,6,2,0,1,22,2,4,6,0,0,10,0,2,0,5,0,0,68,0,0,0,1,0,0,1,0,13,0,0,5,1,2,0,11,0,22,6,6,0,6,0,14,5,8,7,0,3,17,0,0,0,0,0,0,4,2,8,0,0,0,3,5,0,0,26,0,0,0,0,6,0,19,0,0,0,0,15,0,0,1,0,13,16,0,0,84
12,0,0,1,16,6,0,0,11,0,0,1,6,0,0,1,14,5,12,12,0,6,2,0,0,7,12,19,15,1,5,8,4,40,0,41,1,1,1,0,0,1,13,1,0,28,9,0,0,1,4,23,24,0,9,4,2,13,1,14,5,27,2,10,11,1,0,24,6,0,4,26,0,0,0,1,1,2,8,0,1,21,0,7,4,18,0,0,0,0,10,0,5,5,5,14,3,0,2,23,8,6,1,1,14,1,1,0,0,2,1,2,0,3,1,0,1,5,6,8,0,3,4,7,1,0,2,15,8,0,0,1,0,4,1,0,4,2,7,10,0,2,2
20,0,29,0,0,11,2,0,6,7,6,9,10,0,0,0,17,7,17,16,6,0,6,0,9,5,48,13,15,9,1,4,10,5,0,23,0,7,2,1,0,26,19,0,2,40,6,0,0,0,5,7,18,0,14,1,1,15,1,3,4,22,3,38,12,0,0,4,0,2,5,16,0,6,3,0,0,0,5,7,0,5,0,1,2,14,13,0,0,0,8,0,1,6,25,7,8,0,23,3,25,2,8,1,18,2,0,1,0,0,0,0,0,3,0,0,0,2,15,1,0,1,1,0,0,0,4,28,9,0,0,3,2,2,0,0,7,1,13,21,1,1,36
2,30,2,15,4,4,62,9,3,14,1,23,2,6,20,22,0,1,1,1,2,6,0,4,1,12,0,1,6,10,15,2,13,0,3,0,10,2,9,0,15,1,11,11,22,3,12,12,25,25,40,0,1,4,0,4,52,2,6,11,9,1,11,1,4,24,35,0,12,2,7,5,8,29,0,11,84,18,0,16,11,4,10,4,28,0,0,9,25,16,2,7,1,1,7,2,0,20,0,2,0,0,7,23,0,12,9,7,6,17,14,20,30,0,26,0,12,3,0,20,8,0,46,16,8,6,0,11,1,10,16,0,27,2,23,3,10,16,3,2,10,27,7
0,22,0,6,0,0,1,18,0,0,0,1,0,0,11,38,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,0,0,7,0,4,0,1,0,36,0,0,0,9,2,1,6,14,27,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0,1,0,1,35,0,0,0,19,6,0,2,5,0,1,1,0,0,0,0,3,2,0,10,0,1,0,0,0,29,0,0,0,0,0,2,0,24,1,2,4,5,2,5,16,0,1,0,0,0,0,1,9,0,0,0,14,11,0,0,0,26,9,0,1,0,3,6,5,3,0,0,13,0,1
3,0,7,3,3,0,3,0,0,2,21,0,4,0,5,0,1,1,6,2,0,9,1,0,0,12,3,22,4,4,0,0,7,5,0,0,1,15,4,2,5,7,6,5,2,10,3,1,0,4,0,0,5,0,0,2,1,23,0,20,7,15,21,13,4,4,0,0,0,1,5,17,1,2,1,4,5,2,9,5,1,3,0,29,4,1,3,1,4,6,2,0,2,6,2,5,1,1,0,0,0,1,2,2,0,2,1,0,1,0,0,3,4,1,2,0,4,6,6,9,0,0,3,8,0,0,5,7,8,0,0,5,0,1,0,0,3,1,8,17,0,8,5
1,1,2,17,2,13,6,0,0,18,7,26,0,0,2,0,1,3,0,0,7,5,12,0,12,0,3,1,6,10,35,1,25,1,1,6,5,1,15,0,2,15,11,29,3,0,14,0,0,2,4,0,0,0,0,2,32,3,13,1,18,0,31,6,4,16,3,0,39,5,35,17,1,4,0,35,8,0,15,27,4,11,3,1,13,5,11,4,25,27,9,2,4,9,5,1,0,0,1,6,1,1,4,11,1,2,18,19,0,3,8,5,9,0,11,0,7,10,7,8,2,0,0,9,7,0,0,11,7,1,0,13,0,13,2,0,4,15,6,2,2,17,9
10,0,2,1,8,23,1,0,65,1,10,0,10,0,0,0,26,19,10,11,12,48,0,0,3,3,0,14,14,9,0,16,13,19,0,14,2,15,0,5,0,22,16,2,2,24,10,0,0,0,1,2,16,0,31,5,3,21,4,20,27,39,18,11,8,2,0,3,2,3,8,15,0,7,9,0,1,0,8,7,0,56,0,20,0,8,17,0,13,0,4,0,5,20,6,9,21,0,11,11,26,23,8,0,0,0,0,0,0,0,0,1,0,10,0,0,1,7,23,0,0,6,4,5,1,0,8,43,51,0,0,22,0,8,1,0,1,2,23,26,0,3,14
17,0,14,0,8,1,0,0,8,2,5,0,14,0,0,0,14,2,43,9,19,13,1,0,22,1,14,0,13,1,5,20,3,8,4,15,1,14,0,0,0,12,43,4,3,33,5,0,0,0,2,5,62,2,5,0,2,1,3,49,15,37,15,8,19,8,0,1,12,0,10,19,3,41,1,4,4,3,16,1,2,27,0,2,1,7,56,0,31,1,8,0,11,4,21,34,6,0,9,10,1,55,3,2,7,1,5,0,0,0,0,1,4,6,0,0,9,5,2,0,0,3,33,3,0,0,11,52,20,0,0,18,4,15,0,0,3,2,22,15,1,1,39
5,1,0,8,5,13,3,1,4,0,3,0,2,0,3,0,13,0,9,6,15,15,6,0,4,6,14,13,0,1,0,14,21,8,0,5,0,3,1,0,0,16,15,2,3,0,15,5,0,0,0,31,24,0,5,1,4,9,16,19,12,10,4,14,23,8,2,5,2,4,7,25,0,2,5,4,6,0,5,13,0,3,2,3,5,9,6,0,2,3,17,0,3,6,31,1,3,0,23,8,4,1,1,1,10,1,0,2,0,4,6,1,2,10,1,1,6,2,0,2,0,7,2,15,2,0,3,15,2,1,0,9,0,5,0,0,0,2,34,18,3,4,6
9,1,0,3,6,7,4,0,11,3,15,5,3,0,6,0,11,9,0,7,1,9,10,1,4,10,9,1,1,0,7,2,19,1,0,0,26,5,5,0,1,4,1,12,1,12,6,0,1,0,2,2,1,0,2,10,19,1,9,2,5,10,7,13,13,7,8,0,7,8,8,7,1,5,1,9,3,20,13,11,1,2,0,9,11,0,1,2,2,14,2,0,0,2,16,1,0,0,0,0,1,6,11,3,0,18,3,5,0,3,16,6,3,12,2,0,7,8,0,5,1,1,5,4,6,3,6,2,6,0,0,0,4,12,2,0,12,5,2,5,9,5,13
3,6,10,11,4,21,4,1,6,15,1,7,3,0,2,1,2,4,0,0,5,1,15,1,0,35,0,5,0,7,0,1,5,1,5,11,2,7,9,1,3,3,1,1,3,3,14,1,0,1,9,0,3,0,3,2,0,0,15,2,13,13,50,5,0,13,10,0,14,2,29,1,2,15,0,12,12,9,4,19,1,6,1,5,14,1,8,5,31,5,5,6,0,13,11,8,0,1,4,28,0,3,4,1,0,5,16,3,1,5,1,9,5,0,4,0,19,1,13,10,1,0,20,39,3,0,2,2,8,2,0,22,2,22,1,0,8,19,5,0,12,12,11
3,3,7,0,18,8,1,0,6,4,3,0,3,0,0,0,13,5,12,3,8,4,2,0,0,1,16,20,14,2,1,0,6,8,0,1,0,0,1,1,0,2,2,1,0,2,18,0,0,1,1,12,38,0,7,0,6,7,0,23,3,7,12,20,15,0,0,0,0,2,8,8,0,1,0,0,2,0,10,2,0,1,1,3,0,2,6,0,7,1,1,0,3,3,6,8,10,1,0,14,3,6,3,1,3,2,1,0,0,1,0,9,0,6,1,0,0,2,13,2,1,5,1,0,0,0,3,18,1,0,0,6,1,8,0,0,2,2,7,18,1,0,11
24,0,5,16,18,15,30,0,7,5,8,4,7,0,1,0,14,6,2,5,4,10,13,0,7,25,13,3,21,19,5,6,0,1,0,5,5,9,6,3,0,16,26,1,4,8,33,0,2,4,10,3,3,2,2,8,2,8,11,8,16,9,19,8,11,21,2,0,19,6,38,26,0,4,5,1,15,8,23,46,6,7,0,10,8,7,29,0,11,15,15,0,8,12,9,7,3,0,3,20,27,3,10,4,2,12,18,3,0,3,0,10,16,1,13,0,24,5,10,14,3,9,8,7,2,0,10,7,30,1,0,2,6,4,1,0,7,16,6,3,0,23,1
5,0,6,0,10,6,0,0,32,1,6,0,2,0,0,0,33,8,39,13,40,5,0,0,5,1,19,8,8,1,1,8,1,0,0,2,2,3,0,1,0,12,1,1,0,28,6,0,0,0,0,38,18,0,12,1,1,4,3,15,17,7,3,6,2,2,0,30,1,0,0,12,0,0,19,0,0,0,7,0,0,4,0,19,1,16,0,0,8,0,11,0,26,7,15,32,5,0,1,11,5,8,6,0,14,3,0,0,0,0,0,1,0,12,0,0,3,5,43,2,0,2,0,1,1,0,21,7,14,0,0,0,0,17,0,0,2,0,15,47,0,1,9
0,20,0,7,0,0,1,10,1,1,0,0,0,19,0,9,0,1,0,0,0,0,3,7,0,1,0,4,0,0,5,0,0,0,0,0,1,1,0,0,13,0,0,2,10,0,2,11,8,2,6,0,0,11,0,0,1,0,0,0,3,0,0,0,0,1,12,0,2,0,0,0,8,2,0,1,42,17,0,4,5,0,0,0,1,0,0,0,0,1,1,13,3,0,0,0,0,20,0,0,0,0,0,3,0,3,2,0,19,3,0,0,0,0,0,0,0,0,0,1,31,0,4,5,3,1,0,0,0,19,44,0,0,0,3,30,4,4,0,0,11,0,0
2,0,13,0,9,6,0,0,1,7,1,0,13,0,0,0,18,29,40,3,41,23,0,0,0,6,14,15,5,0,11,1,5,2,0,0,0,0,0,0,0,27,0,0,0,10,0,0,0,1,0,0,51,0,0,0,0,9,0,25,0,5,9,29,5,0,0,1,0,0,27,5,0,6,10,0,0,2,44,0,0,23,1,5,0,6,9,0,0,0,14,0,9,4,11,6,16,0,24,7,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,0,1,0,30,0,0,0,31,0,0,1,0,25,2,0,0,18,0,5,0,0,2,0,8,6,0,0,5
3,1,0,5,5,1,11,0,1,11,4,11,0,0,9,2,0,0,0,0,1,0,10,4,1,5,2,1,0,26,2,0,5,2,1,0,0,1,10,0,2,5,9,30,5,0,15,2,5,2,16,0,0,0,1,5,8,1,5,0,16,3,2,0,1,5,8,0,10,0,4,1,2,13,0,2,4,9,1,9,1,0,0,1,16,0,5,2,15,11,7,2,0,0,0,0,0,3,0,2,1,1,7,8,0,9,22,1,8,3,6,5,4,0,9,0,6,10,0,10,2,0,3,3,3,0,0,4,4,3,1,1,3,3,6,0,11,6,0,0,6,3,0
8,0,6,3,2,2,12,0,3,6,0,2,4,0,3,0,3,0,6,0,1,7,2,0,15,1,15,14,3,5,7,0,9,3,1,0,1,0,3,1,0,2,5,13,2,11,2,9,0,0,11,2,12,0,0,1,5,8,2,13,35,5,10,4,14,1,1,0,2,4,9,2,1,7,8,4,1,7,0,9,0,14,0,1,2,1,9,1,9,2,2,0,6,29,4,6,0,0,2,8,0,6,6,9,0,6,1,1,1,1,0,0,6,2,9,0,6,2,2,3,0,14,7,3,1,0,5,96,10,0,0,9,1,10,0,0,0,2,0,1,1,7,14
1,3,0,3,5,24,10,1,2,12,1,18,0,0,25,4,0,9,0,0,1,2,9,1,4,15,0,0,1,5,9,1,6,0,0,0,10,3,0,0,3,1,1,18,10,0,4,4,2,0,34,0,0,0,1,10,5,4,6,0,8,0,3,2,0,16,8,0,19,0,12,5,1,4,1,18,9,34,0,21,1,2,2,0,14,0,4,21,14,16,3,0,0,0,3,1,0,0,5,1,1,2,5,15,0,2,20,5,1,15,19,2,22,0,15,0,16,4,0,12,5,5,6,2,8,0,1,2,0,3,0,10,20,2,0,0,3,5,0,4,8,11,1
3,0,0,2,10,0,1,0,9,0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,2,0,5,0,0,0,1,1,3,1,0,0,0,1,0,0,0,2,1,0,0,3,0,0,0,0,0,5,7,0,0,0,0,0,1,6,5,1,14,6,1,0,0,0,2,2,1,3,0,4,7,0,0,0,2,0,0,1,1,2,0,4,2,0,0,1,0,0,3,5,9,0,0,0,1,0,0,0,5,0,1,1,1,0,0,1,0,0,0,0,0,0,5,2,2,0,0,4,1,2,0,0,1,5,0,0,0,1,0,2,0,0,0,1,3,1,0,9,0
0,32,0,14,0,2,37,17,0,0,0,0,0,6,7,12,0,0,0,0,0,0,15,36,5,2,0,0,0,1,3,0,0,0,13,0,2,0,3,0,0,0,0,0,25,0,3,13,14,37,7,0,0,0,0,0,1,0,0,0,0,0,9,0,0,3,18,0,6,0,8,4,13,4,0,4,81,21,0,9,4,1,1,1,24,0,0,5,9,7,0,11,0,0,0,5,0,22,1,0,0,0,1,0,0,16,8,2,29,2,8,1,38,0,44,1,3,1,2,4,9,0,3,32,14,1,0,0,0,16,11,1,1,0,12,9,18,31,0,0,7,14,0
10,1,5,2,13,16,1,0,10,5,32,2,16,0,0,3,15,6,22,0,1,26,1,0,7,15,22,12,16,4,3,2,16,12,0,27,5,2,1,2,0,0,15,2,2,17,2,0,2,0,3,0,23,0,22,0,0,8,5,12,4,4,39,17,6,6,0,0,0,1,33,24,1,2,0,1,10,0,7,6,0,13,0,5,1,11,35,0,7,5,0,0,0,13,10,5,11,0,50,17,3,1,0,3,10,0,3,5,0,0,0,3,2,1,1,0,20,5,8,1,0,0,13,25,0,2,0,42,7,0,0,18,0,1,0,0,2,2,42,24,0,14,25
7,0,2,1,20,22,2,0,1,13,7,2,6,0,0,3,7,5,9,6,13,19,11,0,6,11,16,43,15,1,1,2,26,1,0,0,9,5,1,1,0,15,0,0,2,25,9,1,0,0,7,2,13,0,4,2,5,2,4,24,27,6,33,8,3,4,0,2,3,3,9,6,1,6,1,0,3,1,3,2,1,22,0,28,6,3,7,2,10,1,12,0,6,15,3,5,4,0,10,20,14,12,15,7,2,1,12,6,0,0,0,3,1,6,3,0,8,3,8,1,1,6,7,11,1,0,1,10,8,2,0,11,0,4,0,0,4,3,4,3,0,13,2
