Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
2,7,0,0,1,0,2,1,2,6,1,1,5,0,0,1,0,12,0,1,0,0,2,6,0,3,2,4,0,16,5,0,1,2,7,0,9,0,10,0,0,3,15,9,10,7,0,0,0,6,1,1,12,3,0,10,5,0,8,8,2,2,2,0,6,19,10,0,23,9,1,2,1,39,0,4,1,2,9,1,6,34,0,5,3,1,5,1,1,26,1,0,3,1,14,14,0,5,3,3,0,15,10,0,5,0,0,7,0,24,2,12,3,0,4,20,4,0,24,0,2,10,22,2,1,4,18,13,0,4,19,0,4
2,2,2,8,10,6,4,3,17,1,4,0,0,0,0,0,36,0,0,2,5,8,2,0,4,3,1,6,5,0,0,6,18,0,0,11,1,4,0,3,12,4,4,2,0,0,4,4,6,0,1,0,6,0,42,0,12,7,3,0,3,4,3,14,0,0,0,4,0,0,5,3,0,0,1,1,0,0,16,0,2,0,0,0,19,5,1,4,1,0,3,2,0,12,0,0,5,0,0,3,2,2,1,5,2,0,8,0,3,0,0,0,0,0,0,12,4,0,1,0,13,3,0,1,0,1,0,1,12,3,0,2,21
1,0,0,0,1,1,3,0,1,6,2,0,1,1,0,0,0,2,9,1,2,1,2,0,6,6,5,0,0,1,9,1,0,1,7,4,9,0,1,0,0,5,0,1,8,0,0,0,2,6,0,0,0,2,0,10,0,2,14,0,2,12,0,1,58,2,1,0,2,0,6,2,5,0,0,6,2,25,0,1,2,2,0,1,0,1,5,0,2,8,0,0,7,0,0,0,0,0,5,11,0,8,6,0,1,0,2,2,0,3,0,35,4,6,0,26,29,1,1,1,2,6,10,0,0,17,17,12,0,0,4,0,0
4,4,0,7,2,13,10,0,12,0,1,2,1,0,36,0,0,0,2,7,4,24,0,2,5,5,2,9,29,3,0,19,13,1,1,3,3,6,0,0,3,5,0,5,0,0,0,0,18,0,11,0,18,1,0,4,9,15,2,0,9,1,8,13,0,1,0,1,1,0,3,8,8,2,2,0,0,0,5,0,13,0,3,3,21,0,2,10,2,0,17,0,0,2,0,0,4,0,0,0,8,4,2,0,6,2,8,1,7,1,0,0,0,2,0,9,4,0,0,0,17,2,1,16,4,0,1,2,4,3,0,2,24
0,9,13,1,0,0,0,0,2,5,3,33,16,12,0,2,0,0,2,2,0,4,5,13,5,3,3,1,1,24,0,0,0,24,0,1,6,1,3,0,0,3,19,0,10,15,4,0,0,26,0,3,0,22,0,3,2,2,17,23,1,3,1,0,8,14,23,1,26,7,2,0,0,26,3,17,25,10,2,1,1,5,2,4,0,0,1,0,17,21,0,4,13,0,10,17,0,13,9,9,0,10,8,0,4,0,1,54,0,20,31,8,12,1,6,18,3,29,40,0,0,16,7,0,0,0,17,3,1,9,23,0,3
0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,9,2,2,0,0,0,1,2,4,3,12,4,2,1,2,4,0,0,2,8,0,2,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,9,5,1,14,0,4,6,0,0,41,2,4,0,0,0,2,0,3,0,0,5,1,19,0,8,0,1,0,0,1,3,10,0,0,0,1,0,7,0,0,0,0,6,18,12,0,4,7,0,3,0,1,0,0,5,0,1,0,4,0,9,45,0,3,0,0,2,2,3,0,6,5,2,1,0,7,0,0
0,0,3,0,1,1,1,0,3,5,0,0,3,1,2,1,7,2,0,0,0,5,10,4,3,6,11,37,8,1,2,4,2,3,0,4,8,9,0,4,6,7,7,5,19,0,0,2,4,0,0,1,3,2,3,2,8,19,3,0,1,8,0,12,1,3,6,1,10,0,11,3,41,1,9,4,2,7,5,0,34,1,2,5,8,4,5,0,0,0,4,2,0,6,0,0,1,1,2,11,1,6,7,0,66,4,6,4,0,1,0,2,0,17,1,10,9,0,1,143,0,1,0,7,0,4,3,5,5,1,1,0,6
6,0,20,22,3,1,6,16,5,0,14,3,0,0,5,2,4,0,0,0,0,2,1,0,0,4,0,3,0,2,0,16,8,3,0,0,2,16,6,12,8,15,6,5,4,0,50,8,0,2,16,0,0,0,50,0,5,5,4,0,3,0,11,1,0,1,0,14,0,0,1,8,0,2,3,0,0,0,18,0,4,0,10,7,8,8,4,12,0,1,26,21,0,10,0,1,34,0,0,1,5,0,1,11,5,41,3,2,47,0,0,0,1,0,0,1,8,0,0,0,8,1,3,0,5,0,2,0,0,12,0,1,6
14,4,2,2,2,7,10,11,4,1,7,1,13,0,8,1,24,4,1,5,2,0,3,2,4,5,0,3,2,4,1,0,18,0,0,2,5,0,0,23,9,15,3,1,4,0,0,9,4,0,1,1,9,2,17,0,4,10,1,0,7,0,8,10,0,2,0,0,6,0,8,0,1,0,27,4,0,3,13,1,2,0,0,0,25,9,1,10,0,0,4,7,0,2,0,0,32,1,2,5,2,3,2,1,2,1,7,0,0,1,0,2,2,5,0,9,4,0,0,1,13,2,2,8,16,1,0,5,5,2,6,3,4
2,2,1,5,6,12,0,2,2,15,0,5,5,2,2,2,0,5,2,10,1,3,0,0,6,12,1,5,11,6,2,0,2,2,5,5,15,3,0,0,1,5,5,0,3,0,8,1,0,4,1,0,4,3,5,13,6,6,3,0,0,4,5,4,3,6,5,1,1,0,12,1,14,5,6,8,4,5,12,4,21,0,1,13,11,2,5,5,3,14,0,16,1,12,0,0,5,1,2,7,0,4,4,2,10,0,0,0,0,0,0,5,4,0,0,7,12,0,5,1,9,2,1,12,0,3,2,10,6,0,6,4,2
0,70,7,0,0,0,0,7,6,2,0,36,3,6,0,0,2,13,4,4,0,2,0,0,0,0,1,1,3,62,0,4,0,18,3,1,6,0,41,1,2,2,8,4,14,13,0,1,0,19,0,8,0,34,0,1,1,0,55,14,2,1,0,1,9,34,19,21,5,3,1,1,6,59,1,10,11,33,0,14,0,17,0,1,0,0,11,2,2,9,2,0,9,1,9,14,0,1,14,5,0,1,17,0,4,1,1,29,1,64,16,10,8,8,10,3,4,10,4,1,0,12,14,0,0,24,9,0,0,0,13,0,2
6,2,0,4,1,7,3,4,24,5,13,0,1,0,4,6,5,5,3,3,0,4,6,0,0,15,11,15,2,7,1,5,8,0,2,3,7,12,0,3,0,10,1,4,3,4,0,0,3,0,2,0,3,0,0,5,29,4,8,0,0,2,0,16,3,10,0,7,2,0,16,10,0,0,1,1,0,4,2,1,5,0,0,0,12,0,0,7,0,0,5,3,0,7,0,0,2,2,5,1,12,1,4,0,4,2,1,0,0,0,0,2,1,3,0,8,10,0,0,6,3,1,1,6,2,3,9,7,0,4,3,2,8
0,0,0,1,17,2,2,14,1,5,0,2,0,3,3,6,5,3,12,6,4,5,12,0,15,0,4,22,8,3,0,7,9,5,6,13,5,4,0,0,2,8,9,27,20,0,0,1,1,2,0,0,10,1,0,4,23,5,3,0,3,19,3,4,4,4,4,0,0,0,7,19,1,0,0,1,0,16,0,1,8,0,0,9,14,1,4,0,1,0,1,1,2,3,0,0,0,0,3,11,1,6,3,1,12,0,11,1,1,0,0,9,3,3,0,12,39,0,1,0,17,3,1,22,0,7,1,10,0,6,7,24,9
0,0,0,0,2,3,4,0,2,3,4,2,0,2,1,5,2,3,4,11,0,0,1,1,11,4,0,4,15,3,4,6,3,1,6,4,13,1,0,0,3,2,1,12,22,8,0,0,1,10,2,0,1,3,2,6,6,1,18,0,1,5,1,3,19,1,4,0,5,0,2,5,24,2,0,6,3,12,0,5,2,2,1,2,4,0,12,0,0,8,1,2,3,7,0,0,1,2,4,7,0,3,3,0,7,0,3,0,4,7,0,7,5,7,0,9,39,4,4,17,1,14,2,4,4,6,2,7,1,0,12,2,2
10,1,9,2,3,22,25,14,21,5,9,1,9,4,6,0,9,1,2,37,3,3,5,1,15,22,4,0,14,4,3,15,12,0,1,20,7,11,0,11,1,7,8,17,14,0,10,3,7,2,7,0,9,2,5,7,14,13,8,0,3,0,4,24,1,1,5,0,0,0,6,6,12,0,17,11,0,5,5,2,15,2,8,1,12,12,3,6,1,1,12,4,0,7,0,0,4,3,2,9,1,3,1,4,13,6,13,0,17,4,0,5,3,3,0,10,39,0,3,4,6,3,0,8,2,5,2,2,5,16,5,5,9
8,8,3,1,2,6,3,3,10,2,1,1,1,0,5,0,29,1,1,8,0,2,11,3,2,8,15,14,0,1,0,7,10,4,5,10,7,2,0,4,6,17,2,5,8,0,0,2,3,4,11,2,33,5,0,11,17,28,7,0,16,9,8,12,1,1,3,6,11,0,8,7,25,2,5,2,1,5,3,0,11,0,11,3,8,11,5,0,0,0,7,0,2,4,1,0,7,1,1,9,2,7,1,4,3,7,3,2,0,2,0,8,5,13,2,4,14,0,3,0,2,1,2,17,1,3,3,10,4,16,10,18,13
1,87,23,0,0,7,2,7,1,3,8,30,18,16,0,1,3,24,2,1,2,4,6,62,7,3,3,4,1,0,6,27,0,48,15,0,3,1,17,1,0,1,19,2,12,33,15,1,2,23,2,8,0,25,0,3,1,1,88,15,8,10,7,2,5,39,7,2,19,5,9,3,2,48,2,29,12,4,8,31,12,30,5,13,2,0,0,3,16,36,7,1,10,3,33,35,1,15,12,7,6,18,22,1,8,3,2,28,0,26,27,8,31,17,21,15,3,5,19,0,3,16,23,0,5,16,25,0,9,1,22,3,1
0,2,0,0,0,0,0,0,0,3,0,0,0,5,0,9,0,0,4,2,0,1,2,0,1,0,4,3,0,6,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,17,0,0,10,0,0,2,0,0,42,3,1,0,0,0,5,0,3,0,0,5,2,25,0,6,1,0,0,0,0,0,4,0,1,1,0,0,1,0,0,1,0,2,19,3,0,4,6,0,6,0,2,3,0,6,0,4,6,2,0,2,27,0,0,0,1,1,0,0,0,1,4,2,0,0,4,0,0
28,2,20,9,0,14,13,29,5,1,3,2,0,0,6,1,19,0,0,4,16,0,0,4,5,7,6,15,7,27,0,0,1,2,6,1,14,8,5,18,0,2,2,51,0,0,0,12,7,1,22,0,9,0,0,0,21,9,2,11,3,12,0,22,2,1,3,6,0,0,15,10,5,4,11,0,0,0,1,2,7,0,1,1,15,3,0,2,0,0,2,13,0,30,0,0,2,0,0,3,7,0,1,9,3,6,19,2,15,3,0,1,0,7,0,6,9,3,0,0,6,0,0,29,6,2,17,3,28,1,5,3,16
17,1,2,6,10,7,18,0,11,2,6,0,5,1,18,0,13,0,0,2,8,18,2,0,8,9,3,12,10,0,0,1,0,0,1,14,5,3,0,5,4,13,0,1,4,0,0,0,21,0,2,2,4,0,22,0,6,17,2,0,6,2,5,4,0,3,1,0,0,0,7,4,10,0,6,1,0,1,9,0,3,0,1,0,14,11,7,4,0,0,20,3,0,3,0,0,19,0,0,2,3,0,0,2,2,15,3,1,2,0,0,2,1,1,0,2,3,0,0,1,5,1,0,1,6,5,0,4,5,4,7,5,7
0,34,21,0,1,3,4,2,5,1,0,38,22,2,0,1,1,24,2,3,3,0,2,18,0,5,1,0,4,48,2,2,0,0,18,1,4,0,3,7,0,0,11,2,11,4,3,0,0,6,1,26,1,22,5,8,5,4,24,57,3,6,3,1,6,19,29,5,17,3,5,0,2,35,5,18,15,8,0,18,2,4,2,5,2,0,10,2,3,12,2,3,4,3,9,43,0,3,17,2,3,15,15,0,4,0,0,38,0,61,15,9,25,3,5,22,4,3,3,0,0,7,11,3,0,6,12,3,5,1,9,3,0
1,9,4,3,1,2,1,0,5,7,4,7,25,7,0,7,1,0,8,0,0,0,5,3,2,6,6,1,5,15,4,6,1,18,0,10,6,0,1,0,1,0,6,2,12,0,0,0,2,4,0,5,4,9,0,16,2,2,16,0,4,24,0,0,18,6,3,10,1,0,1,2,1,4,0,9,1,10,6,2,4,2,0,2,5,0,10,2,7,2,3,0,0,2,2,0,1,4,12,10,4,16,3,2,8,0,0,0,0,4,0,6,11,1,0,11,10,0,5,1,0,13,2,1,7,15,8,21,0,0,13,10,3
2,0,0,0,21,0,2,0,2,13,1,3,1,0,11,4,3,1,0,4,0,2,5,1,3,13,4,20,10,0,0,1,14,1,10,0,5,0,0,0,3,7,1,11,18,0,0,0,6,0,0,0,10,1,0,4,1,3,5,0,7,17,0,4,2,1,5,0,1,0,5,6,1,2,4,12,0,6,1,0,19,0,0,2,10,9,5,3,0,0,3,5,1,1,0,0,1,1,2,6,2,4,1,0,6,0,7,0,2,0,0,8,1,9,0,5,16,2,1,2,9,4,0,4,5,1,6,6,1,2,12,7,4
1,17,8,4,1,4,3,3,6,9,0,17,7,9,1,9,3,6,2,8,2,5,15,6,7,5,13,7,7,3,0,14,5,4,6,5,0,2,2,1,2,5,20,15,22,4,9,4,4,1,0,1,0,6,1,10,10,11,15,7,4,5,2,3,8,7,18,4,2,1,4,7,1,10,1,14,2,6,11,0,13,8,5,5,4,1,13,2,9,6,2,0,1,2,3,3,2,6,5,13,3,18,10,0,7,2,1,16,10,3,1,8,18,4,0,15,7,4,8,1,2,16,7,1,1,16,11,3,2,4,9,3,7
5,0,0,0,1,1,1,0,1,4,2,0,1,0,4,0,6,1,1,9,16,0,3,0,12,4,1,11,2,1,0,8,3,0,0,0,2,0,0,6,7,9,1,5,2,0,4,11,2,1,1,0,1,2,72,2,0,11,2,0,2,3,3,23,0,0,0,4,2,0,6,2,3,1,2,1,2,1,2,0,2,0,11,1,7,9,1,11,2,0,4,2,0,6,0,5,8,0,0,4,10,2,1,1,4,6,3,3,21,0,0,2,0,20,0,6,4,0,1,13,1,3,0,10,0,3,0,2,0,1,2,6,14
2,14,27,1,1,4,2,14,0,0,6,13,3,10,0,1,0,3,0,0,6,0,0,41,0,0,0,0,0,17,0,5,0,3,1,0,2,0,0,0,2,1,3,4,6,3,4,0,1,1,7,6,0,4,0,0,9,1,12,22,0,0,9,0,0,4,20,1,1,10,2,0,0,8,2,0,24,2,4,26,2,2,0,0,0,0,0,0,9,12,9,0,3,3,6,10,0,1,0,0,2,0,18,21,4,0,2,15,0,66,6,1,3,0,3,2,2,1,10,0,3,6,8,0,2,0,4,0,0,1,0,0,0
7,0,24,4,10,10,10,12,0,0,13,0,6,0,3,0,0,0,0,4,12,23,0,1,3,0,0,11,4,1,0,18,5,7,0,0,1,6,0,0,4,4,2,13,5,0,5,3,22,0,7,0,6,0,51,0,0,2,1,0,0,0,2,14,0,0,0,5,1,0,0,3,0,2,7,0,0,0,16,0,8,0,10,2,7,0,0,5,0,0,4,8,0,4,0,0,11,0,0,0,2,0,2,1,0,14,2,0,7,0,0,2,0,0,0,3,1,0,0,0,7,0,0,0,3,0,0,1,3,5,2,0,3
21,1,7,4,10,11,13,21,5,0,9,2,2,0,12,0,3,0,0,6,8,9,1,2,0,2,3,1,6,0,0,0,4,0,1,3,2,7,2,4,0,6,1,3,15,0,7,1,5,1,1,0,5,0,0,0,3,9,1,0,4,0,16,7,0,5,0,0,4,0,5,13,0,1,25,0,6,0,7,0,5,0,2,0,5,4,0,2,0,0,22,1,1,6,0,0,18,1,0,5,5,7,1,4,9,6,0,0,3,1,0,1,0,2,0,6,7,0,1,0,3,0,0,20,12,1,2,2,2,21,1,0,6
1,1,1,3,0,11,19,2,3,5,7,1,10,3,4,5,5,3,0,7,15,15,5,2,10,8,2,7,17,1,0,2,13,0,0,7,5,9,1,4,6,0,3,0,3,0,19,6,6,7,5,0,6,1,45,0,8,1,3,0,6,5,13,14,1,0,1,1,7,0,4,7,2,1,9,1,0,1,18,0,11,0,5,2,9,3,2,10,0,1,4,10,1,5,0,0,6,1,0,4,12,3,0,0,0,7,4,2,6,7,0,4,1,6,0,4,7,0,3,4,17,0,0,15,6,6,6,2,11,16,6,2,5
2,2,22,2,5,1,4,1,8,6,0,8,20,15,4,0,0,19,0,7,6,3,5,8,1,9,1,8,2,19,0,2,0,11,6,1,20,1,3,2,1,3,0,6,18,3,0,0,0,2,1,1,3,1,0,0,4,10,6,1,2,2,14,1,1,11,2,19,10,0,10,6,1,21,5,2,16,0,9,1,26,0,3,5,4,5,1,4,4,4,5,3,2,3,0,9,4,7,4,1,0,6,5,0,4,3,6,1,0,11,0,8,13,1,0,17,9,0,2,0,5,1,0,1,7,4,17,0,1,10,10,9,2
6,0,11,3,0,17,11,11,6,3,1,1,0,9,2,1,5,0,1,5,5,1,0,4,4,27,12,17,5,2,0,51,1,2,2,11,15,5,4,13,3,0,6,0,19,0,1,0,8,7,1,0,17,1,0,0,12,3,3,0,12,4,5,5,0,3,0,0,1,0,1,6,0,11,3,5,0,2,0,1,7,1,9,3,13,2,10,0,4,0,5,1,0,5,0,0,1,1,1,1,0,4,0,1,0,2,5,2,17,6,0,2,0,1,1,3,21,1,3,0,3,5,0,15,3,4,6,7,19,9,18,4,18
1,15,5,4,7,5,10,10,0,9,1,24,6,10,0,8,0,10,1,19,4,4,3,14,3,20,22,14,8,12,1,0,4,11,12,18,22,2,6,5,15,3,18,19,0,5,0,2,2,16,0,6,15,6,4,3,10,6,14,15,12,4,20,1,1,15,9,2,14,1,10,7,4,3,1,22,14,9,8,8,12,3,0,6,6,14,12,0,5,4,11,1,3,4,4,1,0,2,2,9,2,20,9,0,21,2,2,19,6,15,5,12,5,7,5,23,16,4,3,23,3,9,8,9,7,26,13,12,0,13,13,3,23
0,2,0,0,0,0,0,0,3,1,2,28,4,7,0,0,0,15,0,0,0,0,0,13,4,0,8,0,0,33,0,0,0,4,0,0,4,0,3,0,0,0,3,0,5,0,0,0,0,8,0,3,0,23,0,0,0,0,2,21,0,0,0,0,0,15,20,0,16,2,0,0,0,20,0,0,1,0,0,15,0,8,0,0,3,0,0,0,8,39,0,0,9,0,9,24,0,6,0,1,0,0,14,0,0,0,0,43,0,13,13,10,2,0,5,3,0,41,12,0,0,7,18,0,2,0,19,1,0,0,21,0,0
23,0,37,15,5,0,10,10,0,0,25,2,3,0,4,0,0,4,0,0,50,0,8,0,0,0,0,10,0,15,0,0,0,3,0,0,9,4,4,5,7,19,0,1,0,0,0,12,4,0,45,0,6,0,58,0,0,3,0,0,0,0,6,22,0,0,0,32,10,0,6,0,0,0,10,5,0,0,17,0,1,0,28,0,3,3,0,13,0,0,21,2,0,16,0,0,18,0,2,0,24,7,1,12,0,22,19,0,62,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,7,0,0,0,0,3,1,0,0
