Ant4,Ant57,Ant260,Ant5,Ant52,Ant59,Ant65,Ant244,Ant540,Ant929,Ant2,Ant6,Ant25,Ant26,Ant30,Ant38,Ant74,Ant99,Ant102,Ant148,Ant158,Ant191,Ant196,Ant202,Ant209,Ant245,Ant268,Ant278,Ant308,Ant604,Ant620,Ant646,Ant673,Ant838,Ant12,Ant13,Ant20,Ant27,Ant28,Ant29,Ant32,Ant40,Ant42,Ant43,Ant50,Ant55,Ant62,Ant66,Ant68,Ant70,Ant71,Ant80,Ant81,Ant82,Ant91,Ant97,Ant100,Ant105,Ant111,Ant112,Ant113,Ant114,Ant117,Ant126,Ant135,Ant137,Ant139,Ant142,Ant149,Ant156,Ant159,Ant169,Ant170,Ant173,Ant174,Ant195,Ant198,Ant207,Ant212,Ant217,Ant218,Ant219,Ant226,Ant229,Ant242,Ant243,Ant250,Ant255,Ant256,Ant257,Ant261,Ant263,Ant265,Ant294,Ant299,Ant301,Ant305,Ant318,Ant320,Ant332,Ant334,Ant342,Ant347,Ant353,Ant356,Ant376,Ant387,Ant390,Ant391,Ant394,Ant395,Ant437,Ant475,Ant492,Ant501,Ant527,Ant549,Ant552,Ant556,Ant575,Ant580,Ant592,Ant600,Ant607,Ant610,Ant614,Ant621,Ant632,Ant635,Ant638,Ant650,Ant663,Ant665
4,0,1,5,5,11,17,6,7,4,0,3,5,2,13,1,16,4,0,0,1,24,4,3,7,10,0,14,0,2,0,6,11,0,1,6,2,23,0,13,2,3,2,13,5,0,0,16,5,10,2,0,3,0,16,1,37,7,2,0,7,5,3,19,0,6,0,0,1,0,2,5,5,0,7,5,0,7,1,0,5,0,10,0,13,1,0,4,0,1,13,2,3,8,0,0,19,1,1,1,7,0,1,10,1,12,4,0,26,1,8,0,0,0,0,6,8,0,1,4,2,1,0,4,1,1,0,1,6,8,8,10,17
1,10,0,0,1,0,1,5,2,4,3,0,1,9,3,5,6,20,4,2,12,5,2,23,1,7,5,2,6,29,0,0,0,17,12,0,17,0,11,0,0,2,2,3,6,4,2,0,1,7,0,9,1,40,1,7,9,12,24,12,3,17,6,1,6,34,37,0,16,1,3,3,7,8,3,5,8,26,6,1,12,20,0,2,3,3,14,3,2,9,5,0,10,3,14,5,0,13,3,11,0,19,16,0,2,0,1,20,2,48,37,10,13,5,5,26,13,9,8,5,7,12,18,0,3,19,11,13,2,4,2,9,2
3,15,8,2,4,2,0,8,4,5,5,1,0,19,3,0,0,2,0,9,39,2,1,11,0,20,1,6,14,12,0,2,4,3,7,5,13,7,1,3,4,3,2,0,5,3,17,1,2,8,26,2,7,3,2,13,6,4,18,4,7,3,21,6,0,44,17,0,3,0,1,20,5,18,1,2,2,0,20,0,13,3,6,5,10,6,1,2,2,32,18,3,0,5,0,1,0,1,3,6,5,10,12,0,11,1,3,0,23,24,8,5,0,1,0,18,16,2,0,2,8,3,7,0,1,36,13,15,16,14,6,0,5
7,14,2,1,4,9,4,16,1,9,2,9,19,0,5,8,2,3,1,3,34,2,0,7,8,8,6,14,10,15,0,5,0,29,7,1,17,2,5,3,1,2,14,2,7,6,10,1,2,16,4,2,1,6,0,10,11,5,22,5,5,9,19,4,0,30,14,3,1,0,7,5,2,1,1,14,7,8,4,1,7,6,2,6,2,3,4,9,2,11,4,0,0,7,0,12,0,10,3,2,0,64,11,12,10,1,2,6,5,17,3,10,0,12,0,9,16,5,1,18,1,2,7,0,3,22,17,16,7,3,14,0,4
14,4,2,4,14,17,7,14,7,1,13,3,3,5,0,0,5,0,2,9,3,10,6,2,0,9,4,17,11,0,0,4,34,0,1,13,6,3,7,13,8,41,8,8,17,0,11,7,2,1,14,0,12,0,6,4,16,8,1,0,18,0,6,4,0,3,0,5,0,0,3,8,1,0,3,2,0,0,4,0,18,0,0,4,10,12,4,5,2,0,7,4,0,18,0,0,3,2,1,3,16,7,2,1,4,5,15,0,7,3,0,3,1,3,0,6,7,1,0,0,12,2,1,17,4,1,3,2,13,23,4,8,6
1,4,0,0,0,0,1,0,1,9,1,5,0,8,0,0,0,4,22,3,7,1,6,0,4,6,5,5,2,3,11,0,4,2,18,6,21,1,0,1,1,1,2,0,5,0,0,3,0,17,0,0,0,2,0,11,1,1,6,0,1,11,4,1,56,11,4,0,14,0,5,0,3,0,0,1,12,26,0,0,7,0,0,1,1,4,5,0,3,2,1,0,7,1,0,1,1,3,13,10,1,3,4,0,4,0,0,0,1,10,0,2,0,7,0,7,18,0,6,3,11,3,1,0,2,5,7,4,0,2,15,3,1
6,8,3,3,14,0,8,15,12,0,16,6,0,2,5,0,0,1,1,5,4,7,15,0,2,2,6,14,4,1,0,16,8,2,3,13,1,9,0,21,40,12,1,0,11,7,34,8,12,2,2,0,4,0,1,0,10,2,5,3,2,3,5,25,0,6,12,0,2,0,5,16,5,1,4,2,0,0,21,0,2,0,22,6,9,3,0,8,0,1,12,13,0,25,0,2,4,0,0,1,10,6,2,2,5,7,6,0,4,1,2,0,0,3,0,15,17,5,0,1,5,0,3,3,2,3,5,9,25,1,7,9,1
0,13,5,1,0,0,0,2,0,3,4,20,2,3,0,4,1,0,4,1,7,0,1,11,3,12,2,2,2,10,0,0,5,16,2,0,11,0,1,0,0,1,0,1,4,15,4,1,0,7,0,2,2,10,0,27,0,0,6,42,1,5,4,2,6,10,51,0,14,2,5,2,1,15,0,7,17,0,3,11,2,8,2,0,1,0,2,0,20,29,0,0,8,1,11,6,0,14,3,2,0,1,13,3,7,0,0,41,0,28,43,14,12,5,5,20,14,5,35,0,10,36,8,0,0,14,6,9,0,2,20,0,0
0,0,3,0,1,0,0,0,0,21,0,4,0,1,2,22,1,4,0,0,1,0,2,8,0,1,4,2,0,0,9,0,1,5,2,8,14,2,0,0,0,0,2,1,2,0,0,0,1,17,0,0,0,1,0,20,2,0,11,0,1,8,0,0,15,1,5,0,8,0,6,0,1,0,1,9,1,7,0,0,6,0,0,0,2,4,17,0,6,1,0,0,2,1,0,1,0,4,14,15,0,2,0,0,4,0,1,0,4,5,10,6,0,2,0,14,16,0,15,2,2,6,0,0,0,6,9,4,0,1,8,7,1
6,3,3,4,3,0,16,11,1,2,0,2,9,3,9,3,5,1,0,0,11,1,16,9,2,3,44,19,0,6,0,5,8,1,0,7,39,5,0,10,14,16,2,2,17,2,0,0,1,2,5,3,1,0,2,6,2,9,8,5,1,6,1,3,0,1,11,1,1,0,17,3,86,0,0,18,0,10,2,0,2,1,1,18,12,11,1,5,0,0,0,3,0,6,0,4,0,6,0,17,5,7,2,24,168,9,2,0,0,8,2,10,0,18,0,9,5,0,2,46,26,1,0,2,3,1,10,2,3,2,11,1,8
2,7,17,0,3,2,2,9,1,3,1,12,39,34,3,7,4,7,1,11,0,1,4,10,4,33,3,4,12,19,1,24,1,12,13,5,14,8,2,0,1,4,21,6,11,2,16,0,12,18,15,8,9,2,0,14,13,8,21,3,13,4,17,5,2,39,5,2,7,0,11,3,14,16,2,12,2,6,1,2,12,0,4,1,2,0,4,8,0,4,1,0,0,7,0,5,3,16,4,8,0,22,6,0,16,0,6,3,9,15,4,11,8,6,0,16,27,0,2,10,10,3,11,0,20,16,9,13,25,1,17,5,5
10,0,7,13,5,9,5,2,6,1,24,5,2,2,10,1,7,0,0,1,1,0,4,0,2,8,2,14,3,1,0,8,15,2,3,7,5,2,0,4,10,10,4,15,11,0,10,10,4,1,1,0,4,0,15,2,5,7,1,0,7,2,3,22,0,7,0,0,0,0,7,5,4,0,14,5,0,1,4,0,0,0,2,4,11,5,0,8,0,0,3,2,0,9,0,1,14,1,0,1,9,0,0,10,5,5,3,0,25,5,0,0,0,2,0,12,4,0,1,2,20,0,0,12,6,3,1,3,10,12,1,4,7
10,2,3,3,4,0,1,9,2,7,4,2,1,0,6,6,15,1,2,16,4,4,0,7,3,4,19,13,2,1,2,2,4,5,1,33,13,4,0,10,2,9,10,0,12,1,3,16,4,5,1,1,9,0,9,7,20,4,8,1,6,18,12,6,0,10,6,4,5,0,13,7,11,0,2,29,3,7,15,0,6,0,11,14,10,2,1,3,2,0,2,2,1,9,0,3,1,2,10,4,0,6,2,3,20,0,11,0,9,9,1,5,1,14,0,11,26,0,3,8,26,7,4,0,2,9,12,4,7,2,3,2,5
3,72,1,0,7,0,0,12,0,3,3,23,11,7,2,0,0,11,8,9,10,0,7,0,0,1,7,0,5,63,4,3,0,23,2,0,9,1,5,0,1,1,9,6,5,24,15,0,0,13,0,10,0,43,0,1,5,1,9,28,0,1,6,3,24,46,27,8,5,2,2,0,1,32,1,2,2,10,2,4,0,13,0,4,0,0,3,0,11,12,2,0,4,3,19,29,0,2,10,1,1,17,33,0,8,1,2,52,4,29,4,9,28,3,25,11,1,1,7,7,0,9,11,0,1,70,0,12,0,4,13,0,1
0,5,0,18,8,4,4,14,16,1,7,1,0,8,0,4,2,3,0,2,4,2,3,0,0,2,0,4,2,0,0,0,6,8,3,6,2,5,0,1,7,11,5,0,7,0,10,1,2,0,0,0,17,0,26,5,3,4,0,2,2,0,4,14,0,6,5,12,0,1,10,5,3,0,6,6,6,1,4,0,1,0,6,0,3,8,0,11,0,0,6,7,0,13,0,0,5,1,0,1,16,10,1,3,11,0,2,0,13,6,1,5,0,0,0,8,4,0,1,0,5,0,1,8,0,1,4,2,10,2,10,0,11
7,3,24,7,2,2,1,10,6,8,10,7,20,8,9,6,2,12,1,3,33,8,4,1,2,0,7,16,13,12,1,43,28,4,10,4,7,2,0,0,2,4,3,35,2,0,24,3,6,9,12,3,11,0,2,0,5,0,12,0,14,1,1,0,2,9,12,6,2,0,3,10,1,1,1,21,0,2,17,0,2,0,1,5,10,3,2,0,1,0,6,0,3,15,0,0,5,21,4,1,3,14,4,0,11,7,2,2,9,7,4,4,2,1,0,24,25,0,2,17,6,6,4,8,5,3,2,5,2,12,4,0,11
0,4,0,1,0,1,7,0,1,10,0,5,1,6,4,5,6,2,4,44,3,2,19,7,0,7,0,5,2,4,2,1,10,3,3,3,15,0,0,1,3,0,4,2,8,3,0,3,8,6,0,1,7,0,0,9,0,1,15,0,6,10,1,1,2,2,12,5,0,0,17,0,20,0,0,36,0,17,1,0,6,0,0,0,12,2,15,1,0,0,0,5,3,18,0,1,3,2,8,30,0,1,0,5,43,1,3,3,2,6,4,17,0,8,0,15,29,0,1,18,21,3,2,5,0,2,12,6,9,0,9,0,10
2,0,15,14,5,9,23,7,2,7,14,2,6,14,17,5,14,2,2,19,4,14,13,0,4,16,5,0,14,1,0,15,5,1,2,6,9,11,1,30,1,30,16,2,16,1,8,5,18,6,15,1,10,0,15,3,11,14,1,0,2,7,12,8,3,1,1,7,2,0,4,1,5,0,5,9,1,4,16,0,7,0,5,6,11,5,10,5,0,3,15,9,2,22,0,4,9,0,2,3,7,3,0,5,6,8,5,0,13,2,0,6,0,13,0,8,22,0,1,6,13,1,3,17,20,5,2,5,13,10,2,5,25
3,6,3,7,6,9,1,20,2,1,0,6,14,10,11,2,4,2,0,0,12,3,2,5,2,13,2,14,0,9,0,7,5,6,12,8,16,4,2,7,0,8,7,9,14,0,5,3,1,6,17,0,8,0,2,0,3,8,9,1,12,2,20,2,0,13,3,6,5,0,8,13,2,5,8,11,0,0,9,0,2,0,13,1,12,0,1,8,0,7,19,0,0,15,0,3,1,1,1,10,2,19,3,3,15,0,8,1,14,7,0,5,0,2,0,15,11,1,0,3,15,2,1,0,13,8,14,6,8,7,6,4,26
4,40,13,0,0,1,0,8,0,2,2,29,12,15,0,3,1,10,0,6,19,1,1,63,0,12,4,1,9,0,3,15,0,31,1,0,10,0,15,0,3,0,2,2,5,27,13,4,6,3,6,30,1,79,1,3,2,1,25,16,1,1,7,3,3,65,29,4,26,3,1,11,7,27,0,0,17,1,21,4,4,32,1,1,0,1,1,0,5,20,11,0,8,4,49,14,0,3,12,1,0,7,38,4,9,1,0,60,13,32,29,13,20,4,12,17,4,6,10,1,5,4,11,1,5,40,7,6,2,0,12,0,3
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,11,0,0,9,0,1,0,2,4,0,1,2,0,0,3,0,0,1,5,3,1,8,0,0,0,0,1,0,0,2,2,0,0,0,16,0,0,0,1,0,12,0,1,19,0,2,3,0,0,61,0,8,0,4,0,1,0,0,0,0,4,2,18,0,0,0,0,0,1,0,0,6,0,1,0,0,0,6,0,0,0,0,2,37,8,0,0,1,0,6,0,0,1,0,7,0,1,0,1,0,5,19,0,6,3,2,11,10,0,0,3,11,2,0,0,3,0,0
6,6,15,0,4,3,11,4,4,0,6,0,2,5,4,0,16,0,0,5,24,8,2,3,0,43,1,15,7,15,0,0,5,7,1,0,3,3,23,10,0,5,2,49,6,0,21,14,11,0,30,0,3,2,12,1,1,6,4,0,0,0,16,9,0,3,2,0,0,0,0,1,2,3,20,0,0,0,23,0,2,0,5,1,12,9,0,20,0,0,18,2,0,5,0,6,5,6,1,0,7,0,2,7,9,2,30,0,15,0,0,0,0,0,0,14,9,0,2,0,1,1,1,1,18,11,3,6,7,1,1,1,46
0,0,0,2,6,19,27,6,4,3,11,0,4,0,34,4,8,5,1,8,1,15,4,0,6,28,10,5,5,0,1,5,0,2,0,1,8,14,0,5,0,11,7,9,2,0,8,4,7,8,4,0,8,0,5,8,11,0,1,0,4,2,4,4,1,2,5,2,1,0,3,6,6,0,1,30,3,2,11,0,6,0,2,9,5,7,0,6,2,0,6,21,1,17,0,0,5,2,0,9,3,7,2,3,7,16,8,0,2,1,0,0,0,3,0,3,6,1,1,2,16,2,4,1,3,5,2,2,13,1,2,1,6
0,18,2,0,0,0,0,18,0,2,0,17,3,29,0,2,2,16,5,1,12,2,5,23,8,4,3,1,6,31,5,7,2,0,8,0,16,0,20,0,8,1,7,12,5,4,9,0,0,13,1,7,1,20,0,14,5,0,18,8,0,20,7,1,6,34,18,0,28,2,1,1,0,4,0,1,9,3,9,2,1,4,0,3,0,0,5,1,3,2,0,1,14,2,9,3,1,5,7,0,0,12,9,0,1,0,0,13,6,22,18,10,5,2,3,13,4,3,17,8,5,23,11,0,3,23,4,1,1,1,9,3,0
0,11,0,0,5,0,2,3,1,2,1,12,7,7,1,18,3,2,2,0,13,3,1,2,3,10,3,2,12,1,3,1,0,8,0,0,2,2,0,0,1,1,19,0,4,0,6,0,1,10,3,0,1,0,0,9,2,1,23,0,5,6,4,3,21,29,7,4,10,0,1,4,4,5,0,4,1,5,1,0,3,1,0,3,0,1,7,0,5,0,3,3,4,4,0,0,0,7,24,6,1,4,2,0,5,0,1,0,4,6,0,2,11,8,0,12,6,1,0,2,1,10,3,0,0,18,9,6,1,2,14,7,7
2,0,6,4,4,4,7,2,3,9,6,0,5,1,13,6,13,0,8,7,5,7,33,0,6,4,3,6,8,0,1,0,1,0,0,0,2,7,0,6,10,5,8,9,15,0,4,4,12,2,5,0,13,0,0,7,14,8,4,2,4,2,1,1,3,3,3,3,7,0,12,5,29,0,0,5,0,1,16,0,17,0,2,15,6,5,11,1,1,4,0,0,0,31,0,0,1,2,7,15,2,1,0,0,3,3,3,0,8,0,1,6,0,16,0,12,24,3,0,1,8,2,0,3,2,2,4,4,19,4,2,3,7
2,33,10,1,1,8,10,9,0,10,2,17,13,17,6,21,1,11,14,39,14,5,13,9,2,7,15,9,16,10,8,3,8,16,2,2,0,4,1,9,3,7,3,5,3,3,11,1,0,27,6,9,5,2,0,13,1,10,26,3,17,16,14,3,12,26,8,1,4,0,11,9,19,11,1,8,6,6,5,0,10,3,1,13,10,4,10,2,4,5,1,1,3,3,0,7,1,5,5,27,2,8,11,0,18,1,5,8,3,14,3,15,6,3,0,18,30,1,5,2,19,11,6,3,10,23,8,10,1,2,10,3,5
0,0,0,2,1,10,3,10,2,2,23,0,7,2,3,1,9,0,2,5,8,2,4,1,5,2,0,11,4,0,0,3,14,0,2,7,4,0,0,0,7,4,4,1,12,0,4,21,13,1,1,0,1,0,26,4,0,0,0,0,2,3,6,6,0,2,1,0,0,0,8,2,1,1,4,2,0,0,0,0,1,0,10,1,8,4,0,8,0,0,5,7,1,19,0,0,8,0,0,1,9,5,4,0,11,0,6,0,20,0,0,0,0,0,0,9,1,0,0,1,11,1,0,6,5,0,1,2,4,5,0,0,5
0,11,0,1,0,0,0,4,0,0,0,11,1,5,7,0,0,1,0,0,2,0,0,5,0,0,0,1,2,15,0,23,0,20,0,0,1,0,0,0,0,0,2,0,0,15,10,0,4,0,0,10,0,14,0,0,2,3,3,1,0,3,2,5,0,12,9,0,0,0,0,0,1,7,0,0,5,0,0,1,0,10,0,0,0,0,0,0,1,4,1,0,0,0,15,15,0,2,1,0,0,0,20,0,0,0,0,35,4,28,0,0,1,0,6,2,1,0,1,0,0,3,2,0,5,23,1,0,0,0,3,0,0
0,0,0,10,1,6,18,7,2,6,13,0,3,3,13,1,21,0,0,10,0,4,10,0,1,0,1,30,7,0,0,10,5,0,0,6,9,0,0,0,2,5,1,0,11,0,0,2,2,2,0,0,16,0,7,3,15,7,2,1,1,3,5,7,0,4,0,0,0,0,4,0,1,0,3,6,0,0,1,0,3,0,4,1,21,4,0,5,0,0,1,10,0,3,0,0,15,0,0,1,2,0,0,4,5,3,7,0,20,2,0,0,0,6,0,5,3,0,0,5,3,2,0,11,2,0,1,0,14,5,0,7,2
5,5,19,6,19,7,14,13,6,0,2,0,4,1,8,1,40,0,0,14,1,10,2,1,7,2,3,1,0,3,0,0,0,8,1,10,3,7,0,2,0,1,12,16,10,0,34,7,6,0,4,0,8,0,26,0,3,2,1,1,1,0,1,19,0,8,7,13,1,0,6,1,1,0,13,3,1,0,9,0,0,0,13,4,9,2,0,18,0,1,11,14,0,17,0,3,16,0,0,3,34,1,2,1,3,0,6,0,5,5,1,1,0,1,0,9,2,0,0,6,3,0,2,13,1,1,2,0,11,18,3,0,10
8,3,8,3,19,9,12,15,21,0,3,2,3,2,41,1,12,1,0,16,4,10,9,1,11,4,0,30,8,0,1,5,11,1,1,5,7,4,0,5,1,0,10,5,17,0,21,6,4,1,7,0,10,0,21,6,7,14,2,0,1,18,5,10,0,7,2,6,3,0,5,24,2,1,10,8,0,3,17,0,7,1,3,4,3,20,2,5,0,0,11,4,0,7,0,0,8,0,3,6,10,4,1,3,5,0,6,0,3,4,1,0,0,8,0,12,9,0,0,2,16,0,2,4,5,8,3,4,12,35,1,10,19
2,1,1,0,8,6,3,9,3,3,2,2,2,14,8,2,1,0,2,2,21,4,10,9,5,3,4,16,7,2,0,2,7,7,19,8,3,4,2,1,12,10,0,2,10,1,10,2,2,21,0,0,1,0,1,5,19,10,10,0,10,4,8,12,0,24,6,9,7,0,5,6,10,9,0,7,0,3,8,0,10,0,0,5,5,1,2,6,6,4,3,3,0,13,0,0,5,5,0,3,4,5,2,0,5,2,2,0,7,19,4,7,0,12,0,22,11,0,2,0,6,10,7,3,9,9,5,11,13,6,4,6,4
9,0,11,3,4,10,9,0,6,4,13,3,0,2,8,0,0,1,1,2,6,15,0,6,0,35,2,2,9,2,0,49,9,12,0,9,5,1,0,0,16,5,2,0,10,1,25,5,13,1,10,0,2,2,4,8,5,5,9,0,0,0,15,2,0,6,1,15,0,0,1,4,2,11,3,1,1,0,6,1,1,1,6,8,13,3,0,2,0,1,13,0,0,12,0,2,6,0,0,1,13,4,2,3,8,7,25,0,2,2,0,3,0,4,0,12,3,0,0,0,5,0,0,12,11,2,0,4,20,17,0,0,8
12,11,3,9,3,25,31,31,10,6,5,6,5,7,17,5,11,4,2,17,11,11,12,5,7,2,8,16,14,5,2,6,2,5,4,15,3,12,0,11,10,17,10,10,0,0,12,0,11,7,6,0,11,0,2,8,8,8,6,5,6,8,14,17,3,18,4,1,2,0,22,9,21,2,1,7,3,5,5,0,10,0,0,10,21,3,4,0,0,1,1,12,0,6,0,1,4,3,1,4,13,9,9,7,15,1,16,2,7,6,13,0,2,12,0,29,17,0,2,1,27,2,7,2,6,20,2,5,10,21,13,4,6
1,9,0,0,2,0,0,1,0,0,0,4,3,6,0,0,7,15,0,2,2,0,1,24,0,0,3,1,0,27,2,0,0,4,0,0,3,0,15,0,0,0,1,1,0,0,0,0,0,0,0,23,0,11,0,3,0,2,5,16,0,1,1,2,0,14,45,2,18,8,0,0,1,31,1,0,14,0,0,13,0,6,0,1,0,0,0,0,6,39,3,0,1,0,28,22,0,0,0,1,0,1,10,0,0,0,0,50,0,40,35,8,9,0,24,5,0,6,13,0,0,10,3,3,9,10,4,0,2,0,13,0,0
23,11,0,1,6,10,0,21,5,1,0,2,17,10,11,0,34,4,0,0,16,10,3,15,10,24,0,8,5,13,0,21,8,9,6,4,11,4,10,0,34,21,10,25,12,0,0,6,12,3,8,1,9,5,5,1,3,2,5,1,14,9,9,15,0,22,13,1,2,1,0,7,3,5,3,8,2,0,29,1,0,1,8,9,4,12,0,5,1,6,41,4,0,18,0,9,3,3,2,1,7,12,5,8,0,0,6,3,11,6,2,2,0,5,0,15,8,7,0,7,10,0,7,0,16,5,12,3,31,10,10,0,1
